Underhållsskyldighet;i//PP//case//2 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 situationer//NN|UTR|PLU|IND|NOM//ROOT//2 –//RG|NOM//punct//2
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Prövning av frågan om målet kan tas upp;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 9//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Väckande av talan vid domstol;Vidtillämpningenavdettakapitelskatalananseshaväcktsviden//NN|UTR|SIN|DEF|NOM//amod//1 domstol//NN|UTR|SIN|IND|NOM//nsubj//44 a//NN|NEU|SIN|IND|NOM//nmod//1 )//PAD//punct//1 när//HA//mark//10 stämningsansökan//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 eller//KN//cc//8 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 handling//NN|UTR|SIN|IND|NOM//conj//5 har//VB|PRS|AKT//aux//10 ingivits//VB|SUP|SFO//advcl//1 till//PP//case//12 domstolen//NN|UTR|SIN|DEF|NOM//obl//10 ,//MID//punct//10 förutsatt//AB//mark//20 att//SN//fixed//14 käranden//NN|UTR|SIN|DEF|NOM//nsubj//20 sedan//AB//advmod//20 inte//AB//advmod//20 har//VB|PRS|AKT//aux//20 underlåtit//VB|SUP|AKT//advcl//10 att//IE//mark//22 vidta//VB|INF|AKT//xcomp//20 de//DT|UTR/NEU|PLU|DEF//det//24 mått//NN|NEU|PLU|IND|NOM//obj//22 och//KN//cc//26 steg//NN|NEU|PLU|IND|NOM//conj//22 som//HP|-|-|-//obl//30 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//30 var//VB|PRT|AKT//cop//30 skyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//26 att//IE//mark//32 vidta//VB|INF|AKT//advcl//30 för//PP//mark//35 att//IE//mark//35 få//VB|INF|AKT//advcl//32 delgivningen//NN|UTR|SIN|DEF|NOM//obj//35 av//PP//case//38 svaranden//NN|UTR|SIN|DEF|NOM//nmod//36 verkställd//PC|PRF|UTR|SIN|IND|NOM//xcomp//35 ,//MID//punct//43 eller//KN//cc//43 är//VB|PRS|AKT//cop//43 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//1 ska//VB|PRS|AKT//ROOT//44 artikel//NN|UTR|SIN|IND|NOM//nmod//46 15//RG|NOM//obj//44 i//PP//case//48 Haagkonventionen//NN|UTR|SIN|DEF|NOM//nmod//46 av//PP//case//52 den//DT|UTR|SIN|DEF//det//52 15//RG|NOM//nummod//52 november//NN|UTR|SIN|IND|NOM//nmod//48 1965//RG|NOM//nummod//52 om//PP//case//55 delgivning//NN|UTR|SIN|IND|NOM//nmod//46 i//PP//case//57 utlandet//NN|NEU|SIN|DEF|NOM//nmod//55 av//PP//case//59 handlingar//NN|UTR|PLU|IND|NOM//nmod//57 i//PP//case//62 mål//NN|NEU|SIN|IND|NOM//nmod//62 ochärendenavcivilellerkommersiellnaturgälla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//59 ,//MID//punct//64 omstämningsansökanellermotsvarandehandlingskaöversändastillutlandeti//PC|PRF|UTR|SIN|IND|NOM//conj//44 enlighet//NN|UTR|SIN|IND|NOM//obj//64 med//PP//case//68 den//DT|UTR|SIN|DEF//det//68 konventionen//NN|UTR|SIN|DEF|NOM//obl//64 .//MAD//punct//44
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Väckande av talan vid domstol;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 12//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Litispendens;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 13//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Mål som har samband med varandra;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 14//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Interimistiska åtgärder, däribland säkerhetsåtgärder (1);Interimistiskaåtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//12 ,//MID//punct//2 däriblandsäkerhetsåtgärder//NN|UTR|PLU|IND|NOM//conj//0 ,//MID//punct//2 somkanvidtas//VB|INF|SFO//conj//0 enligt//PP//case//6 lagen//NN|UTR|SIN|DEF|NOM//obl//4 i//PP//case//9 en//DT|UTR|SIN|IND//det//9 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//6 ,//MID//punct//0 får//VB|PRS|AKT//aux//12 begäras//VB|INF|SFO//ROOT//12 hos//PP//case//14 domstolarna//NN|UTR|PLU|DEF|NOM//obl//12 i//PP//case//17 den//DT|UTR|SIN|DEF//det//17 staten//NN|UTR|SIN|DEF|NOM//nmod//14 ,//MID//punct//21 även//AB//advmod//21 om//SN//case//21 domstol//NN|UTR|SIN|IND|NOM//nsubj//27 i//PP//case//25 en//DT|UTR|SIN|IND//det//25 annan//JJ|POS|UTR|SIN|IND|NOM//amod//25 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//21 är//VB|PRS|AKT//cop//27 behörig//JJ|POS|UTR|SIN|IND|NOM//conj//12 att//IE//mark//29 pröva//VB|INF|AKT//advcl//27 målet//NN|NEU|SIN|DEF|NOM//obj//29 i//PP//advmod//29 sak//NN|UTR|SIN|IND|NOM//fixed//31 enligt//PP//case//35 denna//DT|UTR|SIN|DEF//det//35 förordning//NN|UTR|SIN|IND|NOM//obl//29 .//MAD//punct//12
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Interimistiska åtgärder, däribland säkerhetsåtgärder (1);KAPITEL//NN|NEU|SIN|IND|NOM//nmod//1 III//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / TILLÄMPLIG LAG;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 15//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Fastställande av tillämplig lag;Den//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//8 som//HP|-|-|-//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 tillämpas//VB|INF|SFO//acl:relcl//1 på//PP//case//6 underhållsskyldighet//NN|UTR|SIN|IND|NOM//obl//4 ska//VB|PRS|AKT//aux//8 fastställas//VB|INF|SFO//ROOT//8 ienlighetmedHaagprotokolletavden23november2007omtillämplig//JJ|POS|UTR|SIN|IND|NOM//amod//10 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//8 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 underhållsskyldighet//NN|UTR|SIN|IND|NOM//obl//8 (//PAD//punct//15 nedan//AB//advmod//15 kallat//VB|SUP|AKT//advcl//8 2007//RG|NOM//nummod//17 års//NN|NEU|SIN|IND|GEN//nmod:poss//18 Haagprotokoll//NN|UTR|SIN|IND|NOM//obj//15 )//PAD//punct//15 i//PP//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 medlemsstater//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//25 är//VB|PRS|AKT//cop//25 bundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//22 av//PP//case//28 det//DT|NEU|SIN|DEF//det//28 instrumentet//NN|NEU|SIN|DEF|NOM//obl//25 .//MAD//punct//8
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Fastställande av tillämplig lag;KAPITEL//NN|NEU|SIN|IND|NOM//nmod//1 IV//RG|NOM//ROOT//1


16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / VERKSTÄLLIGHET AV DOMAR;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 16//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Tillämpningsområde för detta kapitel;AVSNITT//NN|UTR|PLU|IND|NOM//ROOT//0 1//RG|NOM//nummod//0
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Tillämpningsområde för detta kapitel;Domar//NN|UTR|PLU|IND|NOM//nsubj//1 meddelade//VB|PRT|AKT//ROOT//1 i//PP//case//4 en//DT|UTR|SIN|IND//det//4 medlemsstat//NN|UTR|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj:pass//7 är//VB|PRS|AKT//aux:pass//7 bunden//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//4 av//PP//case//11 2007//RG|NOM//nummod//10 års//NN|NEU|SIN|IND|GEN//nmod:poss//11 Haagprotokoll//NN|UTR|SIN|IND|NOM//obl:agent//7
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Tillämpningsområde för detta kapitel;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 17//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Inget krav på exekvaturförfarande;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 18//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Säkerhetsåtgärder;En//DT|UTR|SIN|IND//det//1 verkställbar//JJ|POS|UTR|SIN|IND|NOM//amod//2 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//5 ska//VB|PRS|AKT//aux//5 automatiskt//AB|POS//advmod//5 medföra//VB|INF|AKT//ROOT//5 att//SN//mark//9 säkerhetsåtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//9 får//VB|PRS|AKT//aux//9 vidtas//VB|INF|SFO//ccomp//5 enligt//PP//case//11 lagen//NN|UTR|SIN|DEF|NOM//obl//9 i//PP//case//15 den//DT|UTR|SIN|DEF//det//15 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 medlemsstaten//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//5
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Säkerhetsåtgärder;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 19//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Rätt att ansöka om förnyad prövning;a//NN|NEU|SIN|IND|NOM//case//2 )//PAD//punct//0 han//PN|UTR|SIN|DEF|SUB//nsubj//7 eller//KN//cc//4 hon//PN|UTR|SIN|DEF|SUB//conj//2 inte//AB//advmod//7 har//VB|PRS|AKT//aux//7 delgivits//VB|SUP|SFO//ROOT//7 stämningsansökan//NN|UTR|SIN|IND|NOM//obj//7 eller//KN//cc//11 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 handling//NN|UTR|SIN|IND|NOM//conj//8 i//PP//case//14 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//14 tid//NN|UTR|SIN|IND|NOM//obl//7 och//KN//cc//19 på//PP//case//19 ett//DT|NEU|SIN|IND//det//19 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//19 sätt//NN|NEU|SIN|IND|NOM//conj//7 för//PP//mark//23 att//IE//mark//23 kunna//VB|INF|AKT//aux//23 förbereda//VB|INF|AKT//acl//19 sitt//PS|NEU|SIN|DEF//nmod:poss//25 svaromål//NN|NEU|SIN|IND|NOM//obj//23 ,//MID//punct//28 eller//KN//cc//28 b//NN|NEU|SIN|IND|NOM//conj//23 )//PAD//punct//19 han//PN|UTR|SIN|DEF|SUB//appos//19 eller//KN//cc//32 hon//PN|UTR|SIN|DEF|SUB//conj//30 ,//MID//punct//36 utan//PP//case//36 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//36 förskyllan//NN|UTR|SIN|IND|NOM//conj//30 ,//MID//punct//39 varit//VB|SUP|AKT//aux:pass//39 förhindrad//PC|PRF|UTR|SIN|IND|NOM//conj//7 att//IE//mark//41 bestrida//VB|INF|AKT//advcl//39 underhållskravet//NN|NEU|SIN|DEF|NOM//obj//41 på//PP//case//47 grund//NN|UTR|SIN|IND|NOM//fixed//43 av//PP//fixed//43 force//UO//amod//47 majeure//UO//obl//41 eller//KN//cc//53 på//PP//case//53 grund//NN|UTR|SIN|IND|NOM//fixed//49 av//PP//fixed//49 extraordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 omständigheter//NN|UTR|PLU|IND|NOM//conj//47 ,//MID//punct//58 såvida//SN//mark//58 inte//AB//advmod//58 svaranden//NN|UTR|SIN|DEF|NOM//nsubj//58 haft//VB|SUP|AKT//advcl//39 möjlighet//NN|UTR|SIN|IND|NOM//obj//58 att//IE//mark//61 överklaga//VB|INF|AKT//acl//59 domen//NN|UTR|SIN|DEF|NOM//obj//61 men//KN//cc//64 underlåtit//VB|SUP|AKT//conj//58 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//64 .//MAD//punct//7
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Rätt att ansöka om förnyad prövning;Om//SN//mark//2 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//2 beslutar//VB|PRS|AKT//advcl//22 att//SN//mark//8 en//DT|UTR|SIN|IND//det//6 förnyad//PC|PRF|UTR|SIN|IND|NOM//amod//6 prövning//NN|UTR|SIN|IND|NOM//nsubj//8 är//VB|PRS|AKT//cop//8 motiverad//PC|PRF|UTR|SIN|IND|NOM//ccomp//2 på//PP//case//12 grund//NN|UTR|SIN|IND|NOM//fixed//9 av//PP//fixed//9 något//PN|NEU|SIN|IND|SUB/OBJ//obl//8 av//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 skäl//NN|NEU|PLU|IND|NOM//nmod//12 som//HP|-|-|-//nsubj:pass//17 anges//VB|PRS|SFO//acl:relcl//15 i//PP//case//19 punkt//NN|UTR|SIN|IND|NOM//obl//17 1//RG|NOM//nummod//19 ,//MID//punct//22 förlorar//VB|PRS|AKT//ROOT//22 domen//NN|UTR|SIN|DEF|NOM//nsubj//22 singiltighet//NN|UTR|SIN|IND|NOM//obj//22 .//MAD//punct//22
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Rätt att ansöka om förnyad prövning;Denunderhållsberättigadeskadockinteförloravare//NN|UTR|PLU|IND|NOM//conj//22 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//26 förmåner//NN|UTR|PLU|IND|NOM//xcomp//26 av//PP//mark//32 att//IE//mark//32 ha//VB|INF|AKT//aux//32 avbrutit//VB|SUP|AKT//acl//28 preskription//NN|UTR|SIN|IND|NOM//obj//32 eller//KN//cc//38 av//PP//mark//38 att//IE//mark//38 ha//VB|INF|AKT//aux//38 iakttagit//VB|SUP|AKT//conj//32 en//DT|UTR|SIN|IND//det//40 talefrist//NN|UTR|SIN|IND|NOM//obj//38 ,//MID//punct//43 eller//KN//cc//43 rätten//NN|UTR|SIN|DEF|NOM//conj//40 att//IE//mark//45 begära//VB|INF|AKT//acl//43 retroaktivt//JJ|POS|NEU|SIN|IND|NOM//amod//47 underhåll//NN|NEU|SIN|IND|NOM//obj//45 som//HP|-|-|-//nsubj:pass//49 åstadkommits//VB|SUP|SFO//acl:relcl//47 i//PP//case//53 det//DT|NEU|SIN|DEF//det//53 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 förfarandet//NN|NEU|SIN|DEF|NOM//obl//49 .//MAD//punct//22
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Rätt att ansöka om förnyad prövning;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 20//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Handlingar som behövs för verkställigheten;a//NN|NEU|SIN|IND|NOM//case//3 )//PAD//punct//0 en//DT|UTR|SIN|IND//det//3 kopia//NN|UTR|SIN|IND|NOM//obl//27 av//PP//case//5 domen//NN|UTR|SIN|DEF|NOM//nmod//3 som//HP|-|-|-//nsubj//7 uppfyller//VB|PRS|AKT//acl:relcl//5 de//DT|UTR/NEU|PLU|DEF//det//9 villkor//NN|NEU|PLU|IND|NOM//obj//7 som//HP|-|-|-//nsubj//12 är//VB|PRS|AKT//cop//12 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//9 för//PP//mark//19 att//SN//mark//19 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//16 äkthet//NN|UTR|SIN|IND|NOM//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 kunna//VB|INF|AKT//aux//19 fastställas//VB|INF|SFO//advcl//12 ,//MID//punct//21 b//NN|NEU|SIN|IND|NOM//obl//19 )//PAD//punct//3 ett//DT|NEU|SIN|IND//det//24 utdrag//NN|NEU|SIN|IND|NOM//appos//3 av//PP//case//26 domen//NN|UTR|SIN|DEF|NOM//nmod//24 utfärdat//PC|PRF|NEU|SIN|IND|NOM//ROOT//27 av//PP//case//29 ursprungsdomstolen//NN|UTR|SIN|DEF|NOM//obl//27 med//PP//case//33 hjälp//NN|UTR|SIN|IND|NOM//fixed//30 av//PP//fixed//30 formuläret//NN|NEU|SIN|DEF|NOM//obl//27 i//PP//case//35 bilaga//NN|UTR|SIN|IND|NOM//nmod//33 I//RG|NOM//nmod//33 ,//MID//punct//38 c//NN|NEU|SIN|IND|NOM//conj//33 )//PAD//punct//27 i//PP//case//42 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 fall//NN|NEU|PLU|IND|NOM//obl//27 ,//MID//punct//45 en//DT|UTR|SIN|IND//det//45 handling//NN|UTR|SIN|IND|NOM//conj//42 om//PP//case//48 utestående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 fordringar//NN|UTR|PLU|IND|NOM//nmod//45 med//PP//case//50 uppgift//NN|UTR|SIN|IND|NOM//nmod//45 om//PP//case//52 beräkningsdatum//NN|NEU|SIN|IND|NOM//nmod//50 ,//MID//punct//54 d//NN|NEU|SIN|IND|NOM//conj//52 )//PAD//punct//45 vid//PP//case//57 behov//NN|NEU|SIN|IND|NOM//nmod//45 ,//MID//punct//60 en//DT|UTR|SIN|IND//det//60 translitterering//NN|UTR|SIN|IND|NOM//conj//57 eller//KN//cc//63 en//DT|UTR|SIN|IND//det//63 översättning//NN|UTR|SIN|IND|NOM//conj//57 av//PP//case//66 innehålletiformuläretenligtbtilldetofficiellaspråketidenverkställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 medlemsstaten//NN|UTR|SIN|DEF|NOM//nmod//63 eller//KN//cc//71 ,//MID//punct//71 om//SN//mark//71 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 finns//VB|PRS|SFO//conj//27 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//74 officiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 språk//NN|NEU|PLU|IND|NOM//nsubj//71 i//PP//case//77 den//DT|UTR|SIN|DEF//det//77 medlemsstaten//NN|UTR|SIN|DEF|NOM//obl//71 ,//MID//punct//82 till//PP//case//82 ett//DT|NEU|SIN|IND//det//82 officiellt//JJ|POS|NEU|SIN|IND|NOM//amod//82 språk//NN|NEU|SIN|IND|NOM//obl//71 för//PP//case//84 domstolsförfaranden//NN|NEU|PLU|IND|NOM//nmod//82 på//PP//case//87 den//DT|UTR|SIN|DEF//det//87 ort//NN|UTR|SIN|IND|NOM//nmod//84 där//HA//advmod//90 verkställigheten//NN|UTR|SIN|DEF|NOM//nmod//90 begärs//VB|PRS|SFO//acl:relcl//82 ,//MID//punct//82 i//PP//case//93 enlighetmeddenmedlemsstatenslag//NN|NEU|PLU|IND|NOM//nmod//82 ,//MID//punct//95 ellertillettannatspråk//NN|NEU|PLU|IND|NOM//conj//93 som//KN//obj//101 den//DT|UTR|SIN|DEF//det//99 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 medlemsstaten//NN|UTR|SIN|DEF|NOM//nsubj//101 har//VB|PRS|AKT//aux//101 uppgett//VB|SUP|AKT//acl:relcl//95 att//SN//mark//104 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//104 godtar//VB|PRS|AKT//ccomp//101 .//MAD//punct//71
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Handlingar som behövs för verkställigheten;Varje//DT|UTR/NEU|SIN|IND//det//107 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj//109 får//VB|PRS|AKT//aux//109 ange//VB|INF|AKT//parataxis//71 vilket//HD|NEU|SIN|IND//obj//109 eller//KN//cc//112 vilka//HP|UTR/NEU|PLU|IND//conj//110 av//PP//case//118 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//116 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//116 institutioners//NN|UTR|PLU|IND|GEN//nmod:poss//118 officiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//118 språk//NN|NEU|SIN|IND|NOM//nmod//112 förutom//PP//case//121 sitt//PS|NEU|SIN|DEF//nmod:poss//121 ellersinaegnasomdenkangodtaförifyllandetavformuläret//NN|NEU|SIN|DEF|NOM//obl//109 .//MAD//punct//27
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Handlingar som behövs för verkställigheten;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 21//RG|NOM//ROOT//1

16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Hinder mot och uppskov med verkställighet;1//RG|NOM//discourse//3 .//MAD//punct//0
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Hinder mot och uppskov med verkställighet;Deskälförhindermotochuppskovmedverkställighetsom//HP|-|-|-//nsubj//3 gäller//VB|PRS|AKT//ROOT//3 enligt//PP//case//5 lagen//NN|UTR|SIN|DEF|NOM//obl//3 i//PP//case//9 den//DT|UTR|SIN|DEF//det//9 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 medlemsstaten//NN|UTR|SIN|DEF|NOM//nmod//5 ska//VB|PRS|AKT//aux//11 tillämpas//VB|INF|SFO//conj//3 ,//MID//punct//11 såvida//SN//mark//17 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//17 inte//AB//advmod//17 är//VB|PRS|AKT//cop//17 oförenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 med//PP//case//19 tillämpningen//NN|UTR|SIN|DEF|NOM//obl//17 av//PP//case//22 punkterna//NN|UTR|PLU|DEF|NOM//nmod//22 2//RG|NOM//nmod//19 och//KN//cc//22 3//RG|NOM//nummod//22 .//MAD//punct//3
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Hinder mot och uppskov med verkställighet;Denbehörigamyndighetenidenverkställandemedlemsstatenfår//NN|NEU|PLU|DEF|NOM//advmod//7 dessutom//AB//advmod//0 ,//MID//punct//7 på//PP//case//4 begäran//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//7 den//DT|UTR|SIN|DEF//det//7 underhållsskyldige//JJ|POS|MAS|SIN|DEF|NOM//ROOT//7 ,//MID//punct//7 helt//AB|POS//advmod//12 eller//KN//cc//12 delvis//AB//advmod//12 vägra//VB|INF|AKT//conj//7 verkställighet//NN|UTR|SIN|IND|NOM//obj//12 av//PP//case//15 domen//NN|UTR|SIN|DEF|NOM//nmod//13 från//PP//case//17 ursprungsdomstolen//NN|UTR|SIN|DEF|NOM//nmod//15 om//SN//mark//21 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//21 är//VB|PRS|AKT//cop//21 oförenlig//JJ|POS|UTR|SIN|IND|NOM//advcl//12 med//PP//case//24 en//DT|UTR|SIN|IND//det//24 dom//NN|UTR|SIN|IND|NOM//obl//21 som//HP|-|-|-//nsubj:pass//27 har//VB|PRS|AKT//aux//27 meddelats//VB|SUP|SFO//acl:relcl//24 i//PP//case//31 den//DT|UTR|SIN|DEF//det//31 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 medlemsstaten//NN|UTR|SIN|DEF|NOM//obl//27 ,//MID//punct//36 eller//KN//cc//36 med//PP//case//36 en//DT|UTR|SIN|IND//det//36 dom//NN|UTR|SIN|IND|NOM//conj//7 som//HP|-|-|-//nsubj:pass//39 har//VB|PRS|AKT//aux//39 meddelats//VB|SUP|SFO//acl:relcl//36 i//PP//case//44 en//DT|UTR|SIN|IND//det//44 annan//JJ|POS|UTR|SIN|IND|NOM//amod//44 medlemsstatellerientredjestatochsomuppfyllerdenödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 villkoren//NN|NEU|PLU|DEF|NOM//obl//39 för//PP//case//46 erkännande//NN|NEU|SIN|IND|NOM//nmod//44 i//PP//case//50 den//DT|UTR|SIN|DEF//det//50 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 medlemsstaten//NN|UTR|SIN|DEF|NOM//nmod//46 .//MAD//punct//7
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Hinder mot och uppskov med verkställighet;En//DT|UTR|SIN|IND//det//1 dom//NN|UTR|SIN|IND|NOM//nsubj:pass//18 som//HP|-|-|-//nsubj//3 innebär//VB|PRS|AKT//acl:relcl//1 att//SN//mark//10 en//DT|UTR|SIN|IND//det//7 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 dom//NN|UTR|SIN|IND|NOM//nsubj:pass//10 om//PP//case//9 underhållsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//10 ändras//VB|PRS|SFO//ccomp//3 på//PP//case//15 grundval//NN|NEU|SIN|IND|NOM//fixed//11 av//PP//fixed//11 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 omständigheter//NN|UTR|PLU|IND|NOM//obl//10 ska//VB|PRS|AKT//aux//18 inte//AB//advmod//18 anses//VB|INF|SFO//ROOT//18 vara//VB|INF|AKT//cop//20 oförenlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//18 i//PP//case//23 den//DT|UTR|SIN|DEF//det//23 mening//NN|UTR|SIN|IND|NOM//obl//20 som//HP|-|-|-//nsubj:pass//25 avses//VB|PRS|SFO//acl:relcl//23 i//PP//case//28 andra//RO|NOM//amod//28 stycket//NN|NEU|SIN|DEF|NOM//obl//25 .//MAD//punct//18
16.5 Förslaget till lag om ändring i socialförsäkringsbalken (2010:110) / Hinder mot och uppskov med verkställighet;Denbehörigamyndighetenidenverkställandemedlemsstatenska//VB|IMP|AKT//ROOT//0 dessutom//AB//advmod//0 ,//MID//punct//0 på//PP//case//4 begäran//NN|UTR|SIN|IND|NOM//obl//0 av//PP//case//7 den//DT|UTR|SIN|DEF//det//7 underhållsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nmod//4 ,//MID//punct//9 uppskjuta//VB|INF|AKT//conj//0 verkställigheten//NN|UTR|SIN|DEF|NOM//obj//9 av//PP//case//13 ursprungsdomstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 dom//NN|UTR|SIN|IND|NOM//nmod//10 om//PP//mark//18 denna//DT|UTR|SIN|DEF//det//17 doms//JJ|POS|MAS|SIN|DEF|NOM//nmod:poss//17 verkställbarhet//NN|UTR|SIN|IND|NOM//nsubj:pass//18 skjutits//VB|SUP|SFO//advcl//9 upp//PL//compound:prt//18 i//PP//case//21 ursprungsmedlemsstaten//NN|UTR|SIN|DEF|NOM//obl//18 .//MAD//punct//0
