Flickor, pojkar, individer;–//RG|NOM//punct//2 om//PP//case//2 betydelsen//NN|UTR|SIN|DEF|NOM//ROOT//2 av//PP//case//4 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//6 kunskap//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//8 utveckling//NN|UTR|SIN|IND|NOM//conj//6 i//PP//case//10 skolan//NN|UTR|SIN|DEF|NOM//nmod//8
6.2 Karaktären på och förekomsten av kränkningar i skolan;Statistiken//NN|UTR|SIN|DEF|NOM//nsubj:pass//123 presenteras//VB|PRS|SFO//parataxis//1 inte//AB//advmod//123 könsuppdelat//AB//xcomp//123 .//MAD//punct//123
6.2 Karaktären på och förekomsten av kränkningar i skolan;I//PP//case//128 attitydundersökningen//NN|UTR|SIN|DEF|NOM//obl//129 ställdes//VB|PRT|SFO//conj//1 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//129 hur//HA//advmod//132 ofta//AB|POS//advmod//134 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//134 förekommer//VB|PRS|AKT//conj//1 mobbning//NN|UTR|SIN|IND|NOM//nsubj//134 på//PP//case//137 skolan//NN|UTR|SIN|DEF|NOM//nmod//135 .//MAD//punct//1
6.2 Karaktären på och förekomsten av kränkningar i skolan;Av//PP//case//140 eleverna//NN|UTR|PLU|DEF|NOM//obl//1 i//PP//case//143 årskurserna//NN|UTR|PLU|DEF|NOM//nmod//143 7–9//RG|NOM//nmod//140 svarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//145 30//RG|NOM//nummod//146 procent//NN|UTR|PLU|IND|NOM//nmod//140 att//SN//mark//149 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//149 förekommer//VB|PRS|AKT//ccomp//1 ofta//AB|POS//advmod//149 eller//KN//cc//149 ibland//AB//advmod//149 ,//MID//punct//149 medan//SN//mark//159 45//RG|NOM//nummod//156 procent//NN|UTR|PLU|IND|NOM//nsubj//159 av//PP//case//158 gymnasieeleverna//NN|UTR|PLU|DEF|NOM//nmod//156 svarade//VB|PRT|AKT//advcl//149 att//SN//mark//162 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//162 förekommer//VB|PRS|AKT//ccomp//159 nästan//AB//advmod//164 aldrig//AB//advmod//162 eller//KN//cc//166 aldrig//AB//conj//164 .//MAD//punct//1
6.2 Karaktären på och förekomsten av kränkningar i skolan;Lärarna//NN|UTR|PLU|DEF|NOM//nsubj//170 däremot//AB//advmod//170 menade//VB|PRT|AKT//parataxis//1 att//SN//mark//175 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//175 var//VB|PRT|AKT//cop//175 mer//AB|KOM//advmod//175 frekvent//JJ|POS|UTR|SIN|IND|NOM//ccomp//170 –//RG|NOM//punct//175 i//PP//case//179 årskurs//NN|UTR|SIN|IND|NOM//nmod//179 1–3//RG|NOM//nmod//175 svarade//VB|PRT|AKT//conj//1 38//RG|NOM//nummod//182 procent//NN|UTR|PLU|IND|NOM//obj//180 av//PP//case//184 lärarna//NN|UTR|PLU|DEF|NOM//nmod//182 att//SN//mark//187 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//187 förekommer//VB|PRS|AKT//advcl//1 ofta//AB|POS//advmod//187 eller//KN//cc//190 ibland//AB//advmod//187 ,//MID//punct//187 i//PP//case//194 årskurs//NN|UTR|SIN|IND|NOM//nmod//194 4–6//RG|NOM//obl//187 svarade//VB|PRT|AKT//conj//1 47//RG|NOM//nummod//197 procent//NN|UTR|PLU|IND|NOM//obj//195 att//SN//mark//200 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//200 förekommer//VB|PRS|AKT//ccomp//195 ofta//AB|POS//advmod//200 eller//KN//cc//203 ibland//AB//conj//201 och//KN//cc//208 i//PP//case//207 årskurserna//NN|UTR|PLU|DEF|NOM//nmod//207 7–9//RG|NOM//obl//208 svarade//VB|PRT|AKT//conj//195 64//RG|NOM//nummod//210 procent//NN|UTR|PLU|IND|NOM//obj//208 av//PP//case//212 lärarna//NN|UTR|PLU|DEF|NOM//nmod//210 att//SN//mark//215 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//215 förekommer//VB|PRS|AKT//advcl//1 ofta//AB|POS//advmod//215 eller//KN//cc//218 ibland//AB//conj//215 .//MAD//punct//1
6.2 Karaktären på och förekomsten av kränkningar i skolan;26//RG|NOM//nummod//221 procent//NN|UTR|PLU|IND|NOM//nsubj//224 av//PP//case//223 gymnasielärarna//NN|UTR|PLU|DEF|NOM//nmod//221 svarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//1 att//SN//mark//227 mobbning//NN|UTR|SIN|IND|NOM//nsubj//227 förekommer//VB|PRS|AKT//ccomp//1 ofta//AB|POS//advmod//227 eller//KN//cc//230 ibland//AB//conj//227 .//MAD//punct//1
6.2 Karaktären på och förekomsten av kränkningar i skolan;Organisationen//NN|UTR|SIN|DEF|NOM//nmod//1 Barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//2 rätt//NN|UTR|SIN|IND|NOM//nsubj//8 i//PP//case//4 samhället//NN|NEU|SIN|DEF|NOM//nmod//2 (//PAD//punct//2 BRIS//PM|NOM//appos//2 )//PAD//punct//2 har//VB|PRS|AKT//ROOT//8 en//DT|UTR|SIN|IND//det//10 jourtelefon//NN|UTR|SIN|IND|NOM//obj//8 som//HP|-|-|-//obj//14 barn//NN|NEU|PLU|IND|NOM//nsubj//14 kan//VB|PRS|AKT//aux//14 ringa//VB|INF|AKT//acl:relcl//10 för//PP//mark//17 att//IE//mark//17 få//VB|INF|AKT//advcl//14 stöd//NN|NEU|SIN|IND|NOM//obj//17 och//KN//cc//20 hjälp//NN|UTR|SIN|IND|NOM//conj//18 .//MID//punct//8
6.2 Karaktären på och förekomsten av kränkningar i skolan;BRIS//PM|NOM//nsubj//23 påtalar//VB|PRS|AKT//parataxis//8 i//PP//case//28 sin//PS|UTR|SIN|DEF//nmod:poss//28 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//28 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 rapport//NN|UTR|SIN|IND|NOM//obl//23 (//PAD//punct//23 BRIS//PM|NOM//appos//23 ,//MID//punct//32 2010//RG|NOM//conj//30 )//PAD//punct//23 återigen//AB//advmod//38 det//DT|NEU|SIN|DEF//det//37 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 antal//NN|NEU|SIN|IND|NOM//nmod//38 barn//NN|NEU|PLU|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj//40 kontaktar//VB|PRS|AKT//acl:relcl//38 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//40 med//PP//case//43 frågor//NN|UTR|PLU|IND|NOM//obl//40 och//KN//cc//45 stödbehöv//NN|UTR|SIN|DEF|NOM//conj//43 som//HP|-|-|-//nsubj//50 på//PP//case//49 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 sätt//NN|NEU|PLU|IND|NOM//obl//50 berör//VB|PRS|AKT//acl:relcl//45 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 behandling//NN|UTR|SIN|IND|NOM//obj//50 ,//MID//punct//38 eller//KN//cc//55 mobbning//NN|UTR|SIN|IND|NOM//conj//38 som//HP|-|-|-//obj//58 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//58 benämns//VB|PRS|SFO//acl:relcl//55 i//PP//case//60 rapporten//NN|UTR|SIN|DEF|NOM//obl//58 .//MAD//punct//8
6.2 Karaktären på och förekomsten av kränkningar i skolan;BRIS//PM|NOM//nsubj//63 beskriver//VB|PRS|AKT//parataxis//8 också//AB//advmod//63 att//SN//mark//75 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//75 som//HP|-|-|-//nsubj:pass//70 inte//AB//advmod//70 blir//VB|PRS|AKT//aux:pass//70 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//66 för//PP//case//73 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 behandling//NN|UTR|SIN|IND|NOM//obl//70 är//VB|PRS|AKT//cop//75 rädda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//63 för//PP//mark//79 att//IE//mark//78 bli//VB|INF|AKT//aux:pass//79 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//75 –//PAD//punct//81 något//PN|NEU|SIN|IND|SUB/OBJ//appos//79 som//HP|-|-|-//nsubj//83 visar//VB|PRS|AKT//acl:relcl//81 att//SN//mark//89 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//86 behandling//NN|UTR|SIN|IND|NOM//nsubj//89 inte//AB//advmod//89 enbart//AB//advmod//89 drabbar//VB|PRS|AKT//ccomp//83 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//89 som//HP|-|-|-//nsubj:pass//93 är//VB|PRS|AKT//aux:pass//93 utsedd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//90 till//PP//case//95 offer//NN|NEU|PLU|IND|NOM//obl//93 ,//MID//punct//99 utan//KN//cc//99 också//AB//advmod//99 skapar//VB|PRS|AKT//conj//93 en//DT|UTR|SIN|IND//det//101 atmosfär//NN|UTR|SIN|IND|NOM//obj//99 i//PP//case//104 en//DT|UTR|SIN|IND//det//104 skola//NN|UTR|SIN|IND|NOM//nmod//101 eller//KN//cc//106 klass//NN|UTR|SIN|IND|NOM//conj//104 där//HA//advmod//109 långt//AB|POS//advmod//109 fler//PN|UTR/NEU|PLU|IND|SUB/OBJ//advmod//110 känner//VB|PRS|AKT//conj//79 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//110 otrygga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//110 .//MAD//punct//63
6.2 Karaktären på och förekomsten av kränkningar i skolan;Tidningen//NN|UTR|SIN|DEF|NOM//nmod//1 Kamratposten//NN|UTR|SIN|DEF|NOM//nsubj//2 ger//VB|PRS|AKT//ROOT//2 ut//PL//compound:prt//2 en//DT|UTR|SIN|IND//det//6 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//6 rapport//NN|UTR|SIN|IND|NOM//obj//2 där//HA//advmod//9 man//PN|UTR|SIN|IND|SUB//nsubj//9 frågar//VB|PRS|AKT//acl:relcl//6 ett//DT|NEU|SIN|IND//det//12 stort//JJ|POS|NEU|SIN|IND|NOM//amod//12 antal//NN|NEU|SIN|IND|NOM//nmod//13 barn//NN|NEU|PLU|IND|NOM//obj//9 om//PP//case//16 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//16 åsikter//NN|UTR|PLU|IND|NOM//nmod//13 i//PP//case//21 en//DT|UTR|SIN|IND//det//19 rad//NN|UTR|SIN|IND|NOM//nmod//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 ämnen//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//2
6.2 Karaktären på och förekomsten av kränkningar i skolan;Temat//NN|NEU|SIN|DEF|NOM//nsubj//30 för//PP//case//27 2010//RG|NOM//nummod//26 års//NN|NEU|SIN|IND|GEN//nmod:poss//27 undersökning//NN|UTR|SIN|IND|NOM//nmod//23 var//VB|PRT|AKT//cop//30 ”//RO|NOM//punct//30 kropp//NN|UTR|SIN|IND|NOM//parataxis//2 och//KN//cc//32 knopp//NN|UTR|SIN|IND|NOM//conj//30 ”//RG|NOM//conj//30 och//KN//cc//36 tidningen//NN|UTR|SIN|DEF|NOM//nsubj//36 undersökte//VB|PRT|AKT//conj//2 bland//PP//case//38 annat//PN|NEU|SIN|IND|SUB/OBJ//obl//36 hur//HA//advmod//43 attityden//NN|UTR|SIN|DEF|NOM//nsubj//43 kring//PP//case//42 homosexualitet//NN|NEU|SIN|DEF|NOM//nmod//40 såg//VB|PRT|AKT//ccomp//36 ut//PL//compound:prt//43 .//MAD//punct//2
6.2 Karaktären på och förekomsten av kränkningar i skolan;Svaren//NN|NEU|PLU|DEF|NOM//nsubj//47 visar//VB|PRS|AKT//parataxis//2 att//SN//mark//51 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 elever//NN|UTR|PLU|IND|NOM//nsubj//51 bär//VB|PRS|AKT//ccomp//47 på//PP//case//54 homofoba//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 föreställningar//NN|UTR|PLU|IND|NOM//obl//51 .//MAD//punct//47
6.2 Karaktären på och förekomsten av kränkningar i skolan;Hälften//NN|UTR|SIN|DEF|NOM//nsubj//67 av//PP//case//60 de//DT|UTR/NEU|PLU|DEF//det//60 4//RG|NOM//nummod//60 617//RG|NOM//nmod//56 barnen//NN|NEU|PLU|DEF|NOM//nmod//56 mellan//PP//case//63 9//RG|NOM//nummod//66 och//KN//cc//63 14//RG|NOM//nummod//63 år//NN|NEU|PLU|IND|NOM//nmod//61 svarade//VB|PRT|AKT//conj//2 att//SN//mark//70 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//70 tycker//VB|PRS|AKT//ccomp//67 att//SN//mark//77 barnen//NN|NEU|PLU|DEF|NOM//nsubj//77 runt//AB//mark//77 om//AB//fixed//73 kring//PP//case//76 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//77 har//VB|PRS|AKT//ccomp//70 en//DT|UTR|SIN|IND//det//80 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//80 attityd//NN|UTR|SIN|IND|NOM//obj//77 till//PP//case//82 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//77 .//MAD//punct//67
6.2 Karaktären på och förekomsten av kränkningar i skolan;Vidare//AB|KOM//punct//2 visar//VB|PRS|AKT//conj//2 undersökningen//NN|UTR|SIN|DEF|NOM//obj//85 att//SN//mark//92 70//RG|NOM//nummod//89 procent//NN|UTR|PLU|IND|NOM//nsubj//92 av//PP//case//91 14-åringarna//NN|UTR|PLU|DEF|NOM//nmod//89 uppger//VB|PRS|AKT//ccomp//85 att//SN//mark//103 ord//NN|NEU|PLU|IND|NOM//nsubj:pass//103 som//KN//mark//97 ”//PAD//punct//97 bög//NN|UTR|SIN|IND|NOM//nmod//94 ”//PAD//punct//94 och//KN//cc//101 ”//PAD//punct//101 lebb//NN|UTR|SIN|IND|NOM//conj//94 ”//PM|NOM//punct//94 används//VB|PRS|SFO//ccomp//92 som//KN//case//106 fula//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 ord//NN|NEU|PLU|IND|NOM//obl//103 i//PP//case//108 skolan//NN|UTR|SIN|DEF|NOM//obl//103 .//MAD//punct//2
6.2 Karaktären på och förekomsten av kränkningar i skolan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 förekommer//VB|PRS|AKT//ROOT//1 att//SN//mark//8 internet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 och//KN//cc//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 forum//NN|NEU|PLU|IND|NOM//conj//3 används//VB|PRS|SFO//ccomp//1 för//PP//mark//11 att//IE//mark//11 kränka//VB|INF|AKT//advcl//8 barn//NN|NEU|PLU|IND|NOM//obj//11 och//KN//cc//14 ungdomar//NN|UTR|PLU|IND|NOM//conj//12 .//MID//punct//1
6.2 Karaktären på och förekomsten av kränkningar i skolan;Dessa//DT|UTR/NEU|PLU|DEF//det//17 problem//NN|NEU|PLU|IND|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 att//IE//mark//21 följa//VB|INF|AKT//advcl//19 upp//PL//compound:prt//21 och//KN//cc//24 få//VB|INF|AKT//conj//21 en//DT|UTR|SIN|IND//det//26 bild//NN|UTR|SIN|IND|NOM//obj//24 av//PP//obl//24 .//MAD//punct//19
6.2 Karaktären på och förekomsten av kränkningar i skolan;I//PP//case//31 Skolverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//31 lägesbedömning//NN|UTR|SIN|IND|NOM//obl//37 (//PAD//punct//31 Skolverket//PM|NOM//appos//31 ,//MID//punct//33 2010c//RG|NOM//conj//33 )//PAD//punct//31 diskuteras//VB|PRS|SFO//conj//19 vuxenfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj:pass//37 i//PP//case//41 barns//NN|NEU|PLU|IND|GEN//nmod:poss//41 nätnärvaro//NN|UTR|SIN|IND|NOM//obl//37 och//KN//cc//43 konsekvenserna//NN|UTR|PLU|DEF|NOM//conj//41 i//PP//case//48 form//NN|UTR|SIN|IND|NOM//fixed//44 av//PP//fixed//44 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 behandling//NN|UTR|SIN|IND|NOM//nmod//43 .//MAD//punct//1
6.2 Karaktären på och förekomsten av kränkningar i skolan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 är//VB|PRS|AKT//cop//52 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 att//IE//mark//54 dra//VB|INF|AKT//csubj//52 gränsen//NN|UTR|SIN|DEF|NOM//obj//54 för//PP//case//58 lärarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//58 ansvar//NN|NEU|SIN|IND|NOM//nmod//55 för//PP//case//60 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//54 som//HP|-|-|-//nsubj:pass//62 utspelas//VB|PRS|SFO//acl:relcl//60 på//PP//case//65 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 arenor//NN|UTR|PLU|IND|NOM//obl//62 på//PP//case//67 internet//NN|NEU|SIN|DEF|NOM//obl//62 .//MAD//punct//52
6.2 Karaktären på och förekomsten av kränkningar i skolan;Men//KN//cc//71 skolan//NN|UTR|SIN|DEF|NOM//nsubj//71 blir//VB|PRS|AKT//conj//52 ofrånkomligen//AB//nsubj//71 delaktig//JJ|POS|UTR|SIN|IND|NOM//xcomp//71 om//PP//case//75 kränkningar//NN|UTR|PLU|IND|NOM//nsubj//81 som//HP|-|-|-//nsubj//77 äger//VB|PRS|AKT//acl:relcl//75 rum//NN|NEU|SIN|IND|NOM//compound:prt//77 på//PP//case//80 internet//NN|NEU|SIN|DEF|NOM//obl//77 får//VB|PRS|AKT//csubj//71 betydelse//NN|UTR|SIN|IND|NOM//obj//81 för//PP//case//86 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//86 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 verksamhet//NN|UTR|SIN|IND|NOM//obl//81 .//MAD//punct//52


6.3.1 Inledning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 finns//VB|PRS|SFO//ccomp//1 skäl//NN|NEU|PLU|IND|NOM//nsubj//4 att//SN//mark//34 –//RG|NOM//punct//34 i//PP//case//9 anslutning//NN|UTR|SIN|IND|NOM//obl//34 till//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 regler//NN|UTR|PLU|IND|NOM//nmod//9 som//HP|-|-|-//nsubj//14 finns//VB|PRS|SFO//acl:relcl//12 för//PP//case//16 närvarande//NN|NEU|SIN|IND|NOM//obl//14 för//PP//mark//19 att//IE//mark//19 bidra//VB|INF|AKT//advcl//14 till//PP//mark//22 att//IE//mark//22 förebygga//VB|INF|AKT//xcomp//19 och//KN//cc//24 vidta//VB|INF|AKT//conj//22 åtgärder//NN|UTR|PLU|IND|NOM//obj//24 mot//PP//case//28 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 behandling//NN|UTR|SIN|IND|NOM//obl//24 i//PP//case//30 skolan//NN|UTR|SIN|DEF|NOM//nmod//28 –//RG|NOM//punct//34 på//PP//advmod//34 nytt//AB|POS//fixed//32 överväga//VB|INF|AKT//acl//5 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//obj//34 mellan//PP//case//39 de//DT|UTR/NEU|PLU|DEF//det//39 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 myndigheterna//NN|UTR|PLU|DEF|NOM//obl//34 .//MAD//punct//1
6.3.1 Inledning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 gäller//VB|PRS|AKT//parataxis//1 både//KN//cc//48 ifråga//AB//case//48 om//PP//fixed//44 det//DT|NEU|SIN|DEF//det//48 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 tillsynsansvaret//NN|NEU|SIN|DEF|NOM//obj//42 och//KN//cc//50 befogenheterna//NN|UTR|PLU|DEF|NOM//conj//48 att//IE//mark//52 vidta//VB|INF|AKT//acl//50 åtgärder//NN|UTR|PLU|IND|NOM//obj//52 i//PP//case//55 ärenden//NN|NEU|PLU|IND|NOM//obl//52 som//HP|-|-|-//nsubj//57 rör//VB|PRS|AKT//acl:relcl//55 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 barn//NN|NEU|PLU|IND|NOM//obj//57 och//KN//cc//61 elever//NN|UTR|PLU|IND|NOM//conj//59 .//MAD//punct//42
6.3.1 Inledning;Vår//PS|UTR|SIN|DEF//nmod:poss//64 tanke//NN|UTR|SIN|IND|NOM//obj//1 är//VB|PRS|AKT//cop//64 att//IE//mark//67 undersöka//VB|INF|AKT//csubj//64 vilka//HD|UTR/NEU|PLU|IND//det//69 skäl//NN|NEU|PLU|IND|NOM//obj//67 som//HP|-|-|-//nsubj//71 låg//VB|PRT|AKT//acl:relcl//69 till//PP//case//77 grund//NN|UTR|SIN|IND|NOM//fixed//72 för//PP//fixed//72 den//DT|UTR|SIN|DEF//det//77 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 ordningen//NN|UTR|SIN|DEF|NOM//obl//71 där//HA//advmod//81 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//81 är//VB|PRS|AKT//cop//81 fördelat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//77 mellan//PP//case//86 å//PP//advmod//86 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//83 sidan//NN|UTR|SIN|DEF|NOM//nmod//86 Diskrimineringsombudsmannen//NN|UTR|SIN|DEF|NOM//obl//81 och//KN//cc//91 å//PP//advmod//91 den//DT|UTR|SIN|DEF//det//91 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//91 Skolinspektionen//NN|UTR|SIN|DEF|NOM//conj//86 och//KN//cc//93 BEO//PM|NOM//conj//91 .//MAD//punct//1
6.3.1 Inledning;I//PP//case//1 anknytning//NN|UTR|SIN|IND|NOM//obl//5 till//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 tankegång//NN|UTR|SIN|IND|NOM//nmod//1 uppkommer//VB|PRS|AKT//ROOT//5 ett//DT|NEU|SIN|IND//det//7 antal//NN|NEU|SIN|IND|NOM//nmod//8 frågeställningar//NN|UTR|PLU|IND|NOM//nsubj//5 .//MAD//punct//5
6.3.1 Inledning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 gäller//VB|PRS|AKT//parataxis//5 till//PP//mark//14 att//IE//mark//14 börja//VB|INF|AKT//advcl//11 med//PP//case//16 skillnaderna//NN|UTR|PLU|DEF|NOM//obl//14 mellan//PP//case//21 skollagens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 och//KN//cc//20 diskrimineringslagens//NN|UTR|SIN|DEF|GEN//conj//18 regler//NN|UTR|PLU|IND|NOM//nmod//16 om//PP//case//24 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 behandling//NN|UTR|SIN|IND|NOM//nmod//21 samt//KN//cc//26 avgränsningen//NN|UTR|SIN|DEF|NOM//conj//24 av//PP//case//28 tillsynsansvaret//NN|NEU|SIN|DEF|NOM//nmod//26 för//PP//case//31 dessa//DT|UTR/NEU|PLU|DEF//det//31 frågor//NN|UTR|PLU|IND|NOM//nmod//26 mellan//PP//case//33 Diskrimineringsombudsmannen//NN|UTR|SIN|DEF|NOM//nmod//31 och//KN//cc//35 Barn-//NN|NEU|-|-|SMS//conj//33 och//KN//cc//37 elevombudet//NN|NEU|SIN|DEF|NOM//conj//33 .//MAD//punct//11
6.3.1 Inledning;I//PP//case//41 detta//DT|NEU|SIN|DEF//det//41 avsnitt//NN|NEU|SIN|IND|NOM//obl//42 redovisas//VB|PRS|SFO//conj//11 en//DT|UTR|SIN|IND//det//45 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 genomgång//NN|UTR|SIN|IND|NOM//nsubj:pass//42 av//PP//case//48 de//DT|UTR/NEU|PLU|DEF//det//48 likheter//NN|UTR|PLU|IND|NOM//nmod//45 och//KN//cc//50 skillnader//NN|UTR|PLU|IND|NOM//conj//48 som//HP|-|-|-//nsubj//52 finns//VB|PRS|SFO//acl:relcl//50 mellan//PP//case//56 de//DT|UTR/NEU|PLU|DEF//det//56 två//RG|NOM//nummod//56 regelverken//NN|NEU|PLU|DEF|NOM//obl//52 .//MAD//punct//5
6.3.1 Inledning;Den//DT|UTR|SIN|DEF//det//2 1//RO|NOM//nummod//2 april//NN|UTR|SIN|IND|NOM//obl//4 2006//RG|NOM//nummod//2 trädde//VB|PRT|AKT//ROOT//4 lagen//NN|UTR|SIN|DEF|NOM//nsubj//4 (//PAD//punct//4 2006:67//RG|NOM//appos//4 )//PAD//punct//4 om//PP//case//10 förbud//NN|NEU|SIN|IND|NOM//obl//4 mot//PP//case//12 diskriminering//NN|UTR|SIN|IND|NOM//nmod//10 och//KN//cc//16 annan//JJ|POS|UTR|SIN|IND|NOM//amod//16 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 behandling//NN|UTR|SIN|IND|NOM//conj//12 av//PP//case//18 barn//NN|NEU|PLU|IND|NOM//nmod//16 och//KN//cc//20 elever//NN|UTR|PLU|IND|NOM//conj//18 (//PAD//punct//22 Barn-//NN|NEU|-|-|SMS//conj//12 och//KN//cc//24 elevskyddslagen//NN|UTR|SIN|DEF|NOM//conj//22 )//PAD//punct//12 i//PP//case//27 kraft//NN|UTR|SIN|IND|NOM//obl//4 (//PAD//punct//27 prop//NN|UTR|SIN|IND|NOM//appos//27 .//MAD//punct//27
6.3.1 Inledning;2005/06:38//RG|NOM//nsubj//4 ,//MID//punct//31 bet//VB|PRT|AKT//conj//31 .//MAD//punct//31
6.3.1 Inledning;2005/06//RG|NOM//conj//4 ://MID//punct//35
6.3.1 Inledning;UbU4//PM|NOM//parataxis//35 ,//MID//punct//37 rskr//NN|NEU|SIN|IND|NOM//conj//37 .//MID//punct//37
6.3.1 Inledning;2005/06:149//RG|NOM//conj//37 )//PAD//punct//41 .//MAD//punct//4
