Antidopning Sverige;En//DT|UTR|SIN|IND//det//2 ny//JJ|POS|UTR|SIN|IND|NOM//amod//2 väg//NN|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//4 arbetet//NN|NEU|SIN|DEF|NOM//nmod//2 mot//PP//case//6 dopning//NN|UTR|SIN|IND|NOM//nmod//4
10.2.2 Personuppgifter som behandlas / Publicering av beslut i ärenden avseende förseelse mot dopningsreglerna;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//35 gäller//VB|PRS|AKT//parataxis//2 alla//DT|UTR/NEU|PLU|IND/DEF//det//37 beslut//NN|NEU|PLU|IND|NOM//obj//35 oavsett//PP//case//40 idrottsutövarens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 ålder//NN|UTR|SIN|IND|NOM//nmod//37 och//KN//cc//42 tävlingsnivå//NN|UTR|SIN|IND|NOM//conj//40 eller//KN//cc//45 om//SN//case//45 han//PN|UTR|SIN|DEF|SUB//nsubj//49 eller//KN//cc//47 hon//PN|UTR|SIN|DEF|SUB//conj//45 är//VB|PRS|AKT//cop//49 motionär//JJ|POS|UTR|SIN|IND|NOM//obl//35 .//MID//punct//49
10.2.2 Personuppgifter som behandlas / Publicering av beslut i ärenden avseende förseelse mot dopningsreglerna;Ett//DT|NEU|SIN|IND//det//53 friande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//55 får//VB|PRS|AKT//aux//55 kungöras//VB|INF|SFO//parataxis//49 endast//AB//advmod//55 efter//PP//case//58 samtycke//NN|NEU|SIN|IND|NOM//obl//55 från//PP//case//61 den//DT|UTR|SIN|DEF//det//61 anmälde//PC|PRF|MAS|SIN|DEF|NOM//obl//55 .//MAD//punct//49
10.2.2 Personuppgifter som behandlas / Publicering av beslut i ärenden avseende förseelse mot dopningsreglerna;Dopingkommissionen//NN|UTR|SIN|DEF|NOM//nsubj//67 ska//VB|PRS|AKT//aux//67 enligt//PP//case//66 föreskrifterna//NN|UTR|PLU|DEF|NOM//obl//67 göra//VB|INF|AKT//parataxis//49 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 ansträngningar//NN|UTR|PLU|IND|NOM//obj//67 för//PP//mark//72 att//IE//mark//72 få//VB|INF|AKT//advcl//67 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//74 samtycke//NN|NEU|SIN|IND|NOM//obj//72 till//PP//case//76 publicering//NN|UTR|SIN|IND|NOM//obl//72 .//MAD//punct//67
10.2.2 Personuppgifter som behandlas / Publicering av beslut i ärenden avseende förseelse mot dopningsreglerna;Uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//79 finns//VB|PRS|SFO//parataxis//67 på//PP//case//81 webbsidan//NN|UTR|SIN|DEF|NOM//obl//79 så//AB//mark//85 länge//AB|POS//fixed//82 avstängningen//NN|UTR|SIN|DEF|NOM//nsubj//85 gäller//VB|PRS|AKT//advcl//79 .//MAD//punct//2

10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Enligt//PP//case//2 Idrottens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 antidopingreglemente//NN|NEU|SIN|IND|NOM//obl//13 och//KN//cc//4 Föreskrifter//NN|UTR|PLU|IND|NOM//conj//2 för//PP//case//6 behandling//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//case//8 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//6 ska//VB|PRS|AKT//aux//13 hanteringen//NN|UTR|SIN|DEF|NOM//nsubj//13 av//PP//case//12 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//10 ske//VB|INF|AKT//ROOT//13 i//PP//case//17 enlighet//NN|UTR|SIN|IND|NOM//fixed//14 med//PP//fixed//14 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//13 .//MAD//punct//13
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 innebär//VB|PRS|AKT//parataxis//13 att//SN//mark//33 de//DT|UTR/NEU|PLU|DEF//det//23 principer//NN|UTR|PLU|IND|NOM//nsubj:pass//33 i//PP//case//25 lagen//NN|UTR|SIN|DEF|NOM//nmod//23 som//HP|-|-|-//nsubj//27 gäller//VB|PRS|AKT//acl:relcl//23 för//PP//case//29 behandling//NN|UTR|SIN|IND|NOM//obl//27 av//PP//case//31 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//29 ska//VB|PRS|AKT//aux//33 iakttas//VB|INF|SFO//ccomp//20 .//MAD//punct//20
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//38 får//VB|PRS|AKT//aux//38 bara//AB//advmod//38 behandlas//VB|INF|SFO//parataxis//20 för//PP//case//40 ändamål//NN|NEU|PLU|IND|NOM//obl//38 som//HP|-|-|-//nsubj:pass//42 omfattas//VB|PRS|SFO//acl:relcl//40 av//PP//case//45 idrottens//NN|UTR|SIN|DEF|GEN//nmod:poss//45 regelverk//NN|NEU|SIN|IND|NOM//obl:agent//42 .//MAD//punct//38
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//48 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//51 ska//VB|PRS|AKT//aux//51 inte//AB//advmod//51 samlas//VB|INF|SFO//conj//38 in//PL//compound:prt//51 än//KN//mark//56 som//HP|-|-|-//nsubj//56 är//VB|PRS|AKT//cop//56 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//51 för//PP//case//58 ändamålet//NN|NEU|SIN|DEF|NOM//obl//56 .//MAD//punct//51
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//63 ska//VB|PRS|AKT//aux//63 rättas//VB|INF|SFO//parataxis//51 snarast//AB|SUV//advmod//63 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//63 .//MAD//punct//38
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//69 ska//VB|PRS|AKT//aux//69 gallras//VB|INF|SFO//parataxis//38 när//HA//mark//74 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//74 inte//AB//advmod//73 längre//AB|KOM//advmod//74 behövs//VB|PRS|SFO//advcl//69 för//PP//case//77 sitt//PS|NEU|SIN|DEF//nmod:poss//77 ändamål//NN|NEU|SIN|IND|NOM//obl//74 .//MAD//punct//69
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Nedan//AB//advmod//80 följer//VB|PRS|AKT//parataxis//69 en//DT|UTR|SIN|IND//det//82 beskrivning//NN|UTR|SIN|IND|NOM//obj//80 av//PP//mark//88 hur//HA//advmod//88 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//88 i//PP//advmod//88 dagsläget//NN|NEU|SIN|DEF|NOM//fixed//86 behandlas//VB|PRS|SFO//acl//82 inom//PP//case//92 ramen//NN|UTR|SIN|DEF|NOM//fixed//89 för//PP//fixed//89 antidopningsarbetet//NN|NEU|SIN|DEF|NOM//obl//88 .//MAD//punct//13
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Vid//PP//case//3 sidan//NN|UTR|SIN|DEF|NOM//fixed//0 av//PP//fixed//0 vad//HP|NEU|SIN|IND//obl//13 som//HP|-|-|-//nsubj//5 gäller//VB|PRS|AKT//acl:relcl//3 enligt//PP//case//7 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//5 ska//VB|PRS|AKT//aux//13 den//DT|UTR|SIN|DEF//det//10 person//NN|UTR|SIN|IND|NOM//nsubj:pass//13 vars//HS|DEF//nmod:poss//12 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//13 behandlas//VB|PRS|SFO//ROOT//13 ,//MID//punct//13 innan//SN//mark//23 och//KN//cc//23 senast//AB|SUV//advmod//23 i//PP//mark//23 samband//NN|NEU|SIN|IND|NOM//fixed//18 med//PP//fixed//18 att//SN//mark//23 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//23 samlas//VB|PRS|SFO//advcl//13 in//PL//compound:prt//23 av//PP//mark//29 Antidopinggruppen//NN|NEU|PLU|DEF|NOM//nsubj:pass//29 eller//KN//cc//28 personuppgifter//NN|UTR|PLU|IND|NOM//conj//26 mottagits//VB|SUP|SFO//obl:agent//23 från//PP//case//31 annan//JJ|POS|UTR|SIN|IND|NOM//obl//29 informeras//VB|INF|SFO//conj//13 om//PP//case//32
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;•//NN|UTR|SIN|IND|NOM//mark//4 vilka//HD|UTR/NEU|PLU|IND//det//2 uppgifter//NN|UTR|PLU|IND|NOM//dislocated//4 som//HP|-|-|-//nsubj:pass//4 behandlas//VB|PRS|SFO//ROOT//4 ,//MID//punct//4
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;•//NN|UTR|SIN|IND|NOM//case//1 ändamålet//NN|NEU|SIN|DEF|NOM//ROOT//1 med//PP//case//3 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//1 och//KN//cc//10 hur//HA//advmod//6 länge//AB|POS//advmod//10 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//10 kommer//VB|PRS|AKT//aux//10 att//IE//mark//10 bevaras//VB|INF|SFO//conj//1 ,//MID//punct//1
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;•//PP//case//3 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 mottagare//NN|UTR|PLU|IND|NOM//nsubj//8 av//PP//case//5 personuppgifterna//NN|UTR|PLU|DEF|NOM//nmod//3 ,//MID//punct//3 däri//AB//appos//3 inräknat//PC|PRF|NEU|SIN|IND|NOM//ROOT//8 antidopningsorganisationer//NN|UTR|PLU|IND|NOM//advmod//8 i//PP//case//11 länder//NN|NEU|PLU|IND|NOM//obl//8 där//HA//advmod//16 en//DT|UTR|SIN|IND//det//14 idrottsutövare//NN|UTR|SIN|IND|NOM//nsubj:pass//16 kan//VB|PRS|AKT//aux//16 tänkas//VB|INF|SFO//acl:relcl//11 tävla//VB|INF|AKT//xcomp//16 ,//MID//punct//19 träna//VB|INF|AKT//conj//17 eller//KN//cc//21 resa//VB|INF|AKT//conj//19 ,//MID//punct//8
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;•//NN|UTR|SIN|IND|NOM//case//2 vilka//HD|UTR/NEU|PLU|IND//det//2 uppgifter//NN|UTR|PLU|IND|NOM//ROOT//2 om//PP//case//4 personen//NN|UTR|SIN|DEF|NOM//nmod//2 som//HP|-|-|-//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 komma//VB|INF|AKT//aux//9 att//IE//mark//9 offentliggöras//VB|INF|SFO//acl:relcl//4 ,//MID//punct//2
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;•//NN|UTR|SIN|IND|NOM//case//2 personens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//7 att//IE//mark//4 få//VB|INF|AKT//acl//2 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 uppgifter//NN|UTR|PLU|IND|NOM//obj//4 rättade//VB|PRT|AKT//ROOT//7 och//KN//cc//10 att//IE//mark//10 framföra//VB|INF|AKT//conj//7 klagomål//NN|NEU|PLU|IND|NOM//obj//10 på//PP//case//13 behandlingen//NN|UTR|SIN|DEF|NOM//obl//10 av//PP//case//15 personuppgifterna//NN|UTR|PLU|DEF|NOM//nmod//13 ,//MID//punct//7 och//KN//punct//7
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;•//NN|UTR|SIN|IND|NOM//punct//2 vilken//HD|UTR|SIN|IND//det//2 myndighet//NN|UTR|SIN|IND|NOM//ROOT//2 som//HP|-|-|-//nsubj//4 har//VB|PRS|AKT//acl:relcl//2 rätt//PL//obj//4 att//IE//mark//7 granska//VB|INF|AKT//acl//5 behandlingen//NN|UTR|SIN|DEF|NOM//obj//7 av//PP//case//10 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//8 .//MAD//punct//2
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Personen//NN|UTR|SIN|DEF|NOM//nsubj//2 ifråga//AB//nmod//0 har//VB|PRS|AKT//ROOT//2 också//AB//advmod//2 rätt//NN|UTR|SIN|IND|NOM//obj//2 att//IE//mark//6 få//VB|INF|AKT//acl//4 information//NN|UTR|SIN|IND|NOM//obj//6 om//PP//case//10 vilka//HD|UTR/NEU|PLU|IND//det//10 uppgifter//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj:pass//12 lagras//VB|PRS|SFO//acl:relcl//10 beträffande//PP//case//14 denne//PN|MAS|SIN|DEF|SUB/OBJ//obl//12 .//MAD//punct//2
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras;Förutom//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 möjligheter//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj:pass//4 stadgas//VB|PRS|SFO//acl:relcl//2 i//PP//case//6 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//4 har//VB|PRS|AKT//ROOT//7 en//DT|UTR|SIN|IND//det//9 registrerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//7 ,//MID//punct//12 som//HP|-|-|-//nsubj//12 anser//VB|PRS|AKT//acl:relcl//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 ha//VB|INF|AKT//aux//15 grundad//PC|PRF|UTR|SIN|IND|NOM//xcomp//12 anledning//NN|UTR|SIN|IND|NOM//obj//15 att//IE//mark//18 misstänka//VB|INF|AKT//acl//16 att//SN//mark//23 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//21 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//23 inte//AB//advmod//23 behandlas//VB|PRS|SFO//ccomp//18 enligt//PP//case//25 Föreskriften//NN|UTR|SIN|DEF|NOM//obl//23 för//PP//case//27 behandling//NN|UTR|SIN|IND|NOM//nmod//25 av//PP//case//29 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//27 ,//MID//punct//31 rätt//NN|UTR|SIN|IND|NOM//conj//27 att//IE//mark//33 få//VB|INF|AKT//acl//31 frågan//NN|UTR|SIN|DEF|NOM//obj//33 prövad//PC|PRF|UTR|SIN|IND|NOM//xcomp//33 av//PP//case//37 Dopingnämnden//NN|UTR|SIN|DEF|NOM//obl:agent//35 ,//MID//punct//40 den//DT|UTR|SIN|DEF//det//40 instans//NN|UTR|SIN|IND|NOM//parataxis//12 inom//PP//case//42 RF//PM|NOM//nmod//40 som//HP|-|-|-//nsubj//44 avgör//VB|PRS|AKT//acl:relcl//40 dopningsärenden//NN|UTR|SIN|DEF|NOM//obj//44 .//MAD//punct//7

10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Samtycke;I//PP//case//1 standarden//NN|UTR|SIN|DEF|NOM//obl//11 och//KN//cc//6 i//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 föreskrifterna//NN|UTR|PLU|DEF|NOM//conj//1 för//PP//case//8 behandling//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//10 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//8 krävs//VB|PRS|SFO//ROOT//11 samtycke//NN|NEU|SIN|IND|NOM//nsubj:pass//11 av//PP//mark//15 den//DT|UTR|SIN|DEF//det//15 registrerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl:agent//11 till//PP//case//17 behandling//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//17 .//MAD//punct//11
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Samtycke;Samtycket//NN|NEU|SIN|DEF|NOM//nsubj:pass//26 till//PP//case//24 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//22 ska//VB|PRS|AKT//aux//26 föregås//VB|INF|SFO//parataxis//11 av//PP//case//28 information//NN|UTR|SIN|IND|NOM//obl:agent//26 om//PP//case//31 vilka//HD|UTR/NEU|PLU|IND//det//31 uppgifter//NN|UTR|PLU|IND|NOM//nmod//28 som//HP|-|-|-//nsubj:pass//33 behandlas//VB|PRS|SFO//acl:relcl//31 ,//MID//punct//35 ändamålet//NN|NEU|SIN|DEF|NOM//conj//31 med//PP//case//37 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//35 ,//MID//punct//40 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 mottagare//NN|UTR|PLU|IND|NOM//conj//37 av//PP//case//42 personuppgifterna//NN|UTR|PLU|DEF|NOM//nmod//40 ,//MID//punct//40 vilka//HD|UTR/NEU|PLU|IND//det//45 uppgifter//NN|UTR|PLU|IND|NOM//dislocated//50 som//HP|-|-|-//nsubj:pass//50 kan//VB|PRS|AKT//aux//50 komma//VB|INF|AKT//aux//50 att//IE//mark//50 offentliggöras//VB|INF|SFO//acl:relcl//31 ,//MID//punct//53 personens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 möjligheter//NN|UTR|PLU|IND|NOM//conj//50 att//IE//mark//55 få//VB|INF|AKT//acl//53 rättelse//NN|UTR|SIN|IND|NOM//obj//55 av//PP//case//59 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 uppgifter//NN|UTR|PLU|IND|NOM//obl//55 och//KN//cc//62 att//IE//mark//62 framföra//VB|INF|AKT//conj//55 klagomål//NN|NEU|PLU|IND|NOM//obj//62 på//PP//case//65 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//63 samt//KN//cc//68 vilken//HD|UTR|SIN|IND//det//68 myndighet//NN|UTR|SIN|IND|NOM//conj//50 som//HP|-|-|-//nsubj//70 har//VB|PRS|AKT//acl:relcl//68 rätt//PL//obj//70 att//IE//mark//73 granska//VB|INF|AKT//acl//71 behandlingen//NN|UTR|SIN|DEF|NOM//obj//73 .//MAD//punct//11
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Samtycke;Samtycke//NN|NEU|SIN|IND|NOM//nsubj//84 ska//VB|PRS|AKT//aux//84 i//PP//case//82 fråga//NN|UTR|SIN|IND|NOM//fixed//78 om//PP//fixed//78 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 uppgifter//NN|UTR|PLU|IND|NOM//obl//84 vara//VB|INF|AKT//cop//84 uttryckligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//11 .//MAD//punct//84
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Samtycke;Personen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 ska//VB|PRS|AKT//aux//3 vidare//AB|KOM//advmod//3 informeras//VB|INF|SFO//ROOT//3 om//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 konsekvenser//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//10 kan//VB|PRS|AKT//aux//10 inträffa//VB|INF|AKT//acl:relcl//7 om//SN//mark//15 inte//AB//advmod//15 adekvat//JJ|POS|NEU|SIN|IND|NOM//amod//14 samtycke//NN|NEU|SIN|IND|NOM//nsubj:pass//15 lämnas//VB|PRS|SFO//advcl//10 .//MAD//punct//3
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Samtycke;Om//SN//mark//20 en//DT|UTR|SIN|IND//det//19 idrottsutövare//NN|UTR|SIN|IND|NOM//nsubj//20 vägrar//VB|PRS|AKT//advcl//35 att//IE//mark//22 lämna//VB|INF|AKT//xcomp//20 vistelseuppgifter//NN|UTR|PLU|IND|NOM//obj//22 i//PP//case//25 ADAMS//PM|NOM//nmod//23 ,//MID//punct//35 ska//VB|PRS|AKT//aux//35 en//DT|UTR|SIN|IND//det//29 utredning//NN|UTR|SIN|IND|NOM//nsubj:pass//35 om//PP//case//31 förseelse//NN|UTR|SIN|IND|NOM//nmod//29 mot//PP//case//34 Idrottens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 antidopingreglemente//NN|NEU|SIN|IND|NOM//nmod//31 startas//VB|PRS|SFO//conj//3 .//MAD//punct//3
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Samtycke;Saknas//VB|PRS|SFO//nmod:poss//38 samtycke//NN|NEU|SIN|IND|NOM//nsubj:pass//46 till//PP//case//40 behandling//NN|UTR|SIN|IND|NOM//nmod//38 av//PP//case//42 uppgifterna//NN|UTR|PLU|DEF|NOM//nmod//40 i//PP//case//45 ett//DT|NEU|SIN|IND//det//45 dispensärende//NN|NEU|SIN|IND|NOM//nmod//42 prövas//VB|PRS|SFO//parataxis//3 inte//AB//advmod//46 ansökan//NN|UTR|SIN|IND|NOM//obj//46 om//PP//mark//50 dispens//NN|UTR|SIN|IND|NOM//obl//46 över//PP//advmod//50 huvud//NN|NEU|SIN|IND|NOM//fixed//51 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//51 .//MID//punct//46
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Samtycke;Ett//DT|NEU|SIN|IND//det//57 vägrat//PC|PRF|NEU|SIN|IND|NOM//amod//57 samtycke//NN|NEU|SIN|IND|NOM//appos//46 i//PP//case//60 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 fall//NN|NEU|PLU|IND|NOM//nmod//57 där//HA//advmod//64 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//63 samtycke//NN|NEU|SIN|IND|NOM//nsubj:pass//64 krävs//VB|PRS|SFO//advcl//46 ,//MID//punct//77 skulle//VB|PRT|AKT//aux//77 förmodligen//AB//advmod//77 –//RG|NOM//punct//71 om//SN//mark//71 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 förekommer//VB|PRS|AKT//advcl//77 mer//AB|KOM//advmod//74 än//KN//fixed//72 en//RG|UTR|SIN|IND|NOM//det//75 gång//NN|UTR|SIN|IND|NOM//obl//71 –//RG|NOM//punct//77 innebära//VB|INF|AKT//conj//3 att//SN//mark//82 idrottsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//82 inte//AB//advmod//82 kan//VB|PRS|AKT//aux//82 delta//VB|INF|AKT//ccomp//77 över//PP//compound:prt//82 huvud//NN|NEU|SIN|IND|NOM//fixed//83 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//83 i//PP//case//88 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//88 idrott//NN|UTR|SIN|IND|NOM//obl//82 inom//PP//case//90 RF//PM|NOM//nmod//88 .//MAD//punct//3

10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Gallring;Enligt//PP//case//1 ISPPPI//PM|NOM//obl//5 ska//VB|PRS|AKT//aux//5 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//5 endast//AB//advmod//5 bevaras//VB|INF|SFO//ROOT//5 så//AB//advmod//7 länge//AB|POS//advmod//5 som//HA//mark//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 är//VB|PRS|AKT//cop//11 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//5 för//PP//case//14 sitt//PS|NEU|SIN|DEF//nmod:poss//14 ändamål//NN|NEU|SIN|IND|NOM//obl//11 och//KN//cc//18 ska//VB|PRS|AKT//aux//18 därefter//AB//advmod//18 gallras//VB|INF|SFO//conj//11 eller//KN//cc//20 anonymiseras//VB|INF|SFO//conj//18 .//MAD//punct//5
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Gallring;Enligt//PP//case//23 uppgifter//NN|UTR|PLU|IND|NOM//obl//27 från//PP//case//25 WADA//PM|NOM//nmod//23 ,//MID//punct//27 antecknade//VB|PRT|AKT//parataxis//5 i//PP//case//31 artikel//NN|UTR|SIN|IND|NOM//nmod//31 29gruppens//NN|UTR|SIN|DEF|GEN//nummod//31 yttrande//NN|NEU|SIN|IND|NOM//obl//27 4/2009//RG|NOM//nummod//34 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 standarden//NN|UTR|SIN|DEF|NOM//nmod//31 (//PAD//punct//27 WP//PM|NOM//appos//27 162//RG|NOM//nummod//36 )//PAD//punct//27 lagras//VB|PRS|SFO//conj//27 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//39 om//PP//case//42 vistelseort//NN|UTR|SIN|IND|NOM//nmod//40 i//PP//case//44 ADAMS//PM|NOM//nmod//42 upp//AB//advmod//47 till//PP//fixed//45 18//RG|NOM//nummod//48 månader//NN|UTR|PLU|IND|NOM//obl//39 medan//SN//mark//54 merparten//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 av//PP//case//53 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 uppgifter//NN|UTR|PLU|IND|NOM//nmod//50 lagras//VB|PRS|SFO//advcl//39 i//PP//case//58 minst//AB|SUV//advmod//57 åtta//RG|NOM//nummod//58 år//NN|NEU|PLU|IND|NOM//obl//54 .//MAD//punct//5
10.2.3 Principer för behandling av de inhämtade uppgifterna Rättigheter för den vars personuppgifter registreras / Gallring;Lagringstiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//61 motiveras//VB|PRS|SFO//parataxis//5 av//PP//mark//69 att//SN//mark//69 preskriptionstiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//69 för//PP//case//66 förseelse//NN|UTR|SIN|IND|NOM//nmod//64 mot//PP//case//68 dopningsreglerna//NN|UTR|PLU|DEF|NOM//nmod//66 bestämts//VB|SUP|SFO//advcl//61 till//PP//case//72 åtta//RG|NOM//nummod//72 år//NN|NEU|PLU|IND|NOM//obl//69 för//PP//mark//75 att//IE//mark//75 omfatta//VB|INF|AKT//advcl//69 minst//AB|SUV//advmod//77 två//RG|NOM//nummod//78 olympiader//NN|UTR|PLU|IND|NOM//obj//75 .//MAD//punct//5
