Mer gemensamma tobaksregler;Ett//DT|NEU|SIN|IND//det//1 genomförande//NN|NEU|SIN|IND|NOM//ROOT//1 av//PP//case//3 tobaksproduktdirektivet//NN|NEU|SIN|DEF|NOM//nmod//1
Bilaga 1 / Uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//3 ska//VB|PRS|AKT//aux//3 –//RG|NOM//punct//3 analysera//VB|INF|AKT//ROOT//3 om//PP//compound:prt//3 och//KN//cc//6 i//PP//conj//4 så//AB//fixed//6 fall//NN|NEU|SIN|IND|NOM//fixed//6 vilka//HD|UTR/NEU|PLU|IND//det//10 författningsändringar//NN|UTR|PLU|IND|NOM//obj//3 som//HP|-|-|-//nsubj:pass//12 krävs//VB|PRS|SFO//acl:relcl//10 för//PP//case//16 ett//DT|NEU|SIN|IND//det//16 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//16 genomförande//NN|NEU|SIN|IND|NOM//obl//12 av//PP//case//18 WHO//PM|NOM//nmod//16 ://MID//punct//18 s//NN|AN//case//21 protokoll//NN|NEU|SIN|IND|NOM//obl//3 om//PP//case//23 eliminering//NN|UTR|SIN|IND|NOM//nmod//21 av//PP//case//26 illegal//JJ|POS|UTR|SIN|IND|NOM//amod//26 handel//NN|UTR|SIN|IND|NOM//nmod//23 med//PP//case//28 tobaksvaror//NN|UTR|PLU|IND|NOM//nmod//23 ,//MID//punct//31 –//PAD//punct//31 lämna//VB|INF|AKT//conj//3 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 förslag//NN|NEU|PLU|IND|NOM//obj//31 ,//MID//punct//36 inklusive//PP//case//36 författningsförslag//NN|NEU|PLU|IND|NOM//conj//33 ,//MID//punct//36 till//PP//case//40 nationellt//JJ|POS|NEU|SIN|IND|NOM//advmod//40 genomförande//NN|NEU|SIN|IND|NOM//xcomp//31 av//PP//case//42 WHO//PM|NOM//nmod//40 ://MID//punct//42
Bilaga 1 / Uppdraget;s//NN|AN//case//45 protokoll//NN|NEU|SIN|IND|NOM//obl//3 om//PP//case//47 eliminering//NN|UTR|SIN|IND|NOM//nmod//45 av//PP//case//50 illegal//JJ|POS|UTR|SIN|IND|NOM//amod//50 handel//NN|UTR|SIN|IND|NOM//nmod//47 med//PP//case//52 tobaksvaror//NN|UTR|PLU|IND|NOM//nmod//47 .//MAD//punct//3

Bilaga 1 / Uppdragets genomförande och konsekvensbeskrivningar;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 samråda//VB|INF|AKT//ROOT//2 med//PP//case//5 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 departement//NN|NEU|PLU|IND|NOM//obl//2 ,//MID//punct//7 myndigheter//NN|UTR|PLU|IND|NOM//conj//5 och//KN//cc//9 organisationer//NN|UTR|PLU|IND|NOM//conj//5 .//MAD//punct//2
Bilaga 1 / Uppdragets genomförande och konsekvensbeskrivningar;Vidare//AB|KOM//advmod//14 ska//VB|PRS|AKT//aux//14 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//14 beakta//VB|INF|AKT//parataxis//2 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 utredningsarbete//NN|NEU|SIN|IND|NOM//obj//14 inom//PP//case//18 kommittéväsendet//NN|NEU|SIN|DEF|NOM//obl//14 samt//KN//cc//21 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 arbete//NN|NEU|SIN|IND|NOM//conj//18 inom//PP//case//23 Regeringskansliet//NN|NEU|SIN|DEF|NOM//obl//14 som//HP|-|-|-//nsubj//26 kan//VB|PRS|AKT//aux//26 ha//VB|INF|AKT//acl:relcl//23 anknytning//NN|UTR|SIN|IND|NOM//obj//26 till//PP//case//29 uppdraget//NN|NEU|SIN|DEF|NOM//obl//26 .//MAD//punct//14
Bilaga 1 / Uppdragets genomförande och konsekvensbeskrivningar;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 får//VB|PRS|AKT//aux//2 identifiera//VB|INF|AKT//ROOT//2 och//KN//cc//4 ta//VB|INF|AKT//conj//2 upp//PL//compound:prt//4 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 frågor//NN|UTR|PLU|IND|NOM//obj//4 som//HP|-|-|-//nsubj//9 anknyter//VB|PRS|AKT//acl:relcl//7 till//PP//case//11 uppdraget//NN|NEU|SIN|DEF|NOM//obl//9 .//MAD//punct//2
Bilaga 1 / Uppdragets genomförande och konsekvensbeskrivningar;Vidare//AB|KOM//punct//2 får//VB|PRS|AKT//aux//18 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//18 vid//PP//case//17 behov//NN|NEU|SIN|IND|NOM//nmod//15 göra//VB|INF|AKT//conj//2 en//DT|UTR|SIN|IND//det//25 systematisk//JJ|POS|UTR|SIN|IND|NOM//amod//25 ,//MID//punct//22 språklig//JJ|POS|UTR|SIN|IND|NOM//conj//20 och//KN//cc//24 redaktionell//JJ|POS|UTR|SIN|IND|NOM//conj//20 översyn//NN|UTR|SIN|IND|NOM//obj//18 av//PP//case//27 tobakslagen//NN|UTR|SIN|DEF|NOM//nmod//25 (//PAD//punct//29 1993:581//RG|NOM//conj//27 )//PAD//punct//18 .//MAD//punct//2
Bilaga 1 / Uppdragets genomförande och konsekvensbeskrivningar;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 lämna//VB|INF|AKT//ROOT//2 de//DT|UTR/NEU|PLU|DEF//det//4 författningsförslag//NN|NEU|PLU|IND|NOM//obj//2 och//KN//cc//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 förslag//NN|NEU|PLU|IND|NOM//conj//4 på//PP//case//9 åtgärder//NN|UTR|PLU|IND|NOM//nmod//7 som//HP|-|-|-//obj//14 han//PN|UTR|SIN|DEF|SUB//nsubj//14 eller//KN//cc//13 hon//PN|UTR|SIN|DEF|SUB//conj//11 finner//VB|PRS|AKT//acl:relcl//7 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//14 .//MAD//punct//2
Bilaga 1 / Uppdragets genomförande och konsekvensbeskrivningar;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 beakta//VB|INF|AKT//ROOT//2 de//DT|UTR/NEU|PLU|DEF//det//4 krav//NN|NEU|PLU|IND|NOM//obj//2 på//PP//case//6 konsekvensbeskrivningar//NN|UTR|PLU|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//8 finns//VB|PRS|SFO//acl:relcl//6 i//PP//case//10 14//RG|NOM//obl//8 ,//MID//punct//10 15//RG|NOM//nummod//10 och//KN//cc//14 15a//RG|NOM//conj//10 §//NN|AN//nmod//16 §//NN|AN//nmod//17 kommittéförordningen//NN|UTR|SIN|DEF|NOM//obl//8 (//PAD//punct//17 1998:1474//RG|NOM//appos//17 )//PAD//punct//17 .//MAD//punct//2
Bilaga 1 / Uppdragets genomförande och konsekvensbeskrivningar;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 beräkna//VB|INF|AKT//ROOT//2 och//KN//cc//4 redovisa//VB|INF|AKT//conj//2 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//4 för//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 åtgärder//NN|UTR|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj:pass//10 föreslås//VB|PRS|SFO//acl:relcl//8 och//KN//cc//13 även//AB//advmod//13 lämna//VB|INF|AKT//conj//10 förslag//NN|NEU|SIN|IND|NOM//obj//13 på//PP//case//16 finansiering//NN|UTR|SIN|IND|NOM//nmod//14 av//PP//case//20 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 åtaganden//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//2

Bilaga 1 / Redovisning av uppdraget;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 i//PP//case//3 den//DT|UTR|SIN|DEF//det//3 del//NN|UTR|SIN|IND|NOM//nmod//0 som//HP|-|-|-//nsubj//5 avser//VB|PRS|AKT//acl:relcl//3 frågan//NN|UTR|SIN|DEF|NOM//obj//5 om//PP//case//9 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 anpassningar//NN|UTR|PLU|IND|NOM//nmod//6 för//PP//case//11 genomförandet//NN|NEU|SIN|DEF|NOM//nmod//9 av//PP//case//16 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//16 och//KN//cc//15 rådets//NN|NEU|SIN|DEF|GEN//conj//13 direktiv//NN|NEU|PLU|IND|NOM//nmod//11 2014/40//RG|NOM//nmod//0 ///MID//cc//19 EU//PM|NOM//conj//17 ska//VB|PRS|AKT//aux//21 redovisas//VB|INF|SFO//ROOT//21 senast//AB|SUV//case//25 den//DT|UTR|SIN|DEF//det//25 1//RO|NOM//nummod//25 februari//NN|UTR|SIN|IND|NOM//obl//21 2015//RG|NOM//nummod//25 .//MAD//punct//21
Bilaga 1 / Redovisning av uppdraget;I//PP//advmod//32 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//28 ska//VB|PRS|AKT//aux//32 uppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 redovisas//VB|INF|SFO//conj//21 senast//AB|SUV//case//36 den//DT|UTR|SIN|DEF//det//35 1//RO|NOM//nummod//36 september//NN|UTR|SIN|IND|NOM//obl//32 2015//RG|NOM//nummod//36 .//MAD//punct//21
Bilaga 1 / Redovisning av uppdraget;(//PAD//punct//40 Socialdepartementet//NN|NEU|SIN|DEF|NOM//appos//21 )//PAD//punct//40

Bilaga 2;I//PP//case//2 (//PAD//punct//2 Lagstiftningsakter//NN|UTR|PLU|IND|NOM//ROOT//2 )//PAD//punct//2
Bilaga 2;DIREKTIV//NN|NEU|SIN|IND|NOM//ROOT//0

Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);med//PP//case//1 beaktande//NN|NEU|SIN|IND|NOM//obl//81 av//PP//case//3 fördraget//NN|NEU|SIN|DEF|NOM//nmod//1 om//PP//case//7 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 funktionssätt//NN|NEU|SIN|IND|NOM//nmod//3 ,//MID//punct//1 särskilt//AB//advmod//10 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//11 53.1//RG|NOM//nmod//1 ,//MID//punct//11 62//RG|NOM//nummod//11 och//KN//cc//15 114//RG|NOM//conj//11 ,//MID//punct//18 med//PP//case//18 beaktande//NN|NEU|SIN|IND|NOM//conj//1 av//PP//case//22 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 förslag//NN|NEU|SIN|IND|NOM//nmod//18 ,//MID//punct//25 efter//PP//case//25 översändande//NN|NEU|SIN|IND|NOM//conj//18 av//PP//case//27 utkastet//NN|NEU|SIN|DEF|NOM//nmod//25 till//PP//case//29 lagstiftningsakt//NN|UTR|SIN|IND|NOM//nmod//27 till//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 parlamenten//NN|NEU|PLU|DEF|NOM//nmod//27 ,//MID//punct//36 med//PP//case//36 beaktande//NN|NEU|SIN|IND|NOM//conj//25 av//PP//case//43 Europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 och//KN//cc//41 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//39 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//43 yttrande//NN|NEU|SIN|IND|NOM//nmod//36 (//PAD//punct//36 )//PAD//punct//25 ,//MID//punct//48 med//PP//case//48 beaktande//NN|NEU|SIN|IND|NOM//conj//18 av//PP//case//51 Regionkommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//51 yttrande//NN|NEU|SIN|IND|NOM//nmod//48 (//PAD//punct//48 )//PAD//punct//18 ,//MID//punct//60 i//PP//case//60 enlighet//NN|UTR|SIN|IND|NOM//fixed//55 med//PP//fixed//55 det//DT|NEU|SIN|DEF//det//60 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 lagstiftningsförfarandet//NN|NEU|SIN|DEF|NOM//nmod//1 (//PAD//punct//60 )//PAD//punct//60 ,//MID//punct//67 och//KN//cc//67 av//PP//case//67 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 skäl//NN|NEU|PLU|IND|NOM//conj//1 ://MID//punct//67
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);(//PAD//punct//67 1//RG|NOM//nummod//67 )//PAD//punct//70 Europaparlamentets//NN|NEU|SIN|DEF|GEN//conj//67 och//KN//cc//75 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//75 direktiv//NN|NEU|PLU|IND|NOM//conj//72 2001/37//RG|NOM//conj//72 ///MID//cc//78 EG//PM|NOM//conj//72 (//PAD//punct//67 )//PAD//punct//81 fastställer//VB|PRS|AKT//advcl//193 bestämmelser//NN|UTR|PLU|IND|NOM//obj//81 på//PP//case//84 unionsnivå//NN|UTR|SIN|IND|NOM//nmod//82 om//PP//case//86 tobaksvaror//NN|UTR|PLU|IND|NOM//nmod//84 .//MAD//punct//81
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);För//PP//mark//90 att//IE//mark//90 återspegla//VB|INF|AKT//advcl//81 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//90 inom//PP//case//93 vetenskapen//NN|UTR|SIN|DEF|NOM//nmod//91 ,//MID//punct//96 på//PP//case//96 marknaden//NN|UTR|SIN|DEF|NOM//obl//90 och//KN//cc//108 på//PP//case//100 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//100 nivå//NN|UTR|SIN|IND|NOM//obl//108 skulle//VB|PRT|AKT//aux//108 väsentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 ändringar//NN|UTR|PLU|IND|NOM//nsubj//108 av//PP//case//106 det//DT|NEU|SIN|DEF//det//106 direktivet//NN|NEU|SIN|DEF|NOM//nmod//103 vara//VB|INF|AKT//cop//108 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//90 och//KN//cc//113 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//113 bör//VB|PRS|AKT//aux//113 därför//AB//advmod//113 upphävas//VB|INF|SFO//conj//90 och//KN//cc//115 ersättas//VB|INF|SFO//conj//113 med//PP//case//119 ett//DT|NEU|SIN|IND//det//119 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//119 direktiv//NN|NEU|SIN|IND|NOM//obl//115 .//MAD//punct//81
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);(//PAD//punct//81 2//RG|NOM//nummod//81 )//PAD//punct//81 I//PP//case//126 de//DT|UTR/NEU|PLU|DEF//det//126 rapporter//NN|UTR|PLU|IND|NOM//obl//81 om//PP//case//128 tillämpningen//NN|UTR|SIN|DEF|NOM//nmod//126 av//PP//case//131 direktiv//NN|NEU|SIN|IND|NOM//amod//131 2001/37//RG|NOM//nmod//128 ///MID//cc//133 EG//PM|NOM//conj//131 som//HP|-|-|-//obj//136 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//136 lade//VB|PRT|AKT//acl:relcl//128 fram//PL//compound:prt//136 2005//RG|NOM//obj//136 och//KN//cc//141 2007//RG|NOM//nummod//141 identi//UO//conj//136 -//MID//punct//141  //_SP////142 fierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//145 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//146 områden//NN|NEU|PLU|IND|NOM//obj//136 inom//PP//case//150 vilka//HP|UTR/NEU|PLU|IND//det//150 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//150 åtgärder//NN|UTR|PLU|IND|NOM//nmod//146 ansågs//VB|PRT|SFO//advcl//81 vara//VB|INF|AKT//cop//153 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//151 för//PP//mark//161 att//SN//mark//161 den//DT|UTR|SIN|DEF//det//158 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//158 marknaden//NN|UTR|SIN|DEF|NOM//nsubj//161 ska//VB|PRS|AKT//aux//161 kunna//VB|INF|AKT//aux//161 fungera//VB|INF|AKT//advcl//151 smidigt//AB|POS//advmod//161 .//MAD//punct//81
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);Vetenskapliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//165 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//172 för//PP//case//171 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//171 och//KN//cc//170 nyligen//AB//advmod//170 identifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//167 hälsorisker//NN|UTR|PLU|IND|NOM//nmod//165 tillhandahöll//VB|PRT|AKT//parataxis//81 2008//RG|NOM//nummod//172 och//KN//cc//177 2010//RG|NOM//nummod//177 vetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//177 råd//NN|NEU|PLU|IND|NOM//conj//81 till//PP//case//179 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//177 om//PP//case//182 rökfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//182 tobaksvaror//NN|UTR|PLU|IND|NOM//nmod//179 och//KN//cc//184 tillsatser//NN|UTR|PLU|IND|NOM//conj//182 i//PP//case//186 tobak//NN|UTR|SIN|IND|NOM//nmod//184 .//MAD//punct//81
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);Under//PP//case//189 2010//RG|NOM//obl//81 genom//PP//case//189 -//MID//punct//81  //_SP////191 fördes//VB|PRT|SFO//advcl//397 ett//DT|NEU|SIN|IND//det//196 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//196 samråd//NN|NEU|SIN|IND|NOM//nsubj:pass//193 med//PP//case//199 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//199 parter//NN|UTR|PLU|IND|NOM//nmod//196 ,//MID//punct//199 som//HP|-|-|-//nsubj:pass//202 följdes//VB|PRT|SFO//acl:relcl//199 av//PP//case//205 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//205 samråd//NN|NEU|PLU|IND|NOM//obl:agent//202 med//PP//case//208 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//208 parter//NN|UTR|PLU|IND|NOM//nmod//205 och//KN//cc//210 studier//NN|UTR|PLU|IND|NOM//conj//208 av//PP//case//213 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//213 konsulter//NN|UTR|PLU|IND|NOM//nmod//210 .//MAD//punct//193
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//216 rådfrågades//VB|PRT|SFO//parataxis//193 under//PP//case//219 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//219 processen//NN|UTR|SIN|DEF|NOM//obl//216 .//MAD//punct//216
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);Europaparlamentet//NN|NEU|SIN|DEF|NOM//nsubj//224 och//KN//cc//223 rådet//NN|NEU|SIN|DEF|NOM//conj//221 har//VB|PRS|AKT//conj//216 vid//PP//advmod//224 upp//AB//fixed//225 -//MID//punct//224  //_SP////227 repade//VB|PRT|AKT//amod//230 tillfällen//NN|NEU|PLU|IND|NOM//nsubj//231 uppmanat//VB|SUP|AKT//parataxis//224 kommissionen//NN|UTR|SIN|DEF|NOM//obj//231 att//IE//mark//234 se//VB|INF|AKT//acl//232 över//PL//compound:prt//234 och//KN//cc//237 uppdatera//VB|INF|AKT//conj//234 direktiv//NN|NEU|PLU|IND|NOM//obj//237 2001/37//RG|NOM//obj//237 ///MID//cc//241 EG//PM|NOM//conj//239 .//MAD//punct//224
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);(//PAD//punct//244 3//RG|NOM//appos//216 )//PAD//punct//244 På//PP//case//247 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//216 av//PP//case//250 de//DT|UTR/NEU|PLU|DEF//det//250 områden//NN|NEU|PLU|IND|NOM//nmod//247 som//HP|-|-|-//nsubj:pass//252 omfattas//VB|PRS|SFO//acl:relcl//250 av//PP//case//255 direktiv//NN|NEU|PLU|IND|NOM//amod//255 2001/37//RG|NOM//obl:agent//252 ///MID//cc//257 EG//PM|NOM//conj//255 är//VB|PRS|AKT//cop//259 medlemsstaterna//NN|UTR|PLU|DEF|NOM//conj//216 ,//MID//punct//259 på//PP//case//264 grund//NN|UTR|SIN|IND|NOM//fixed//261 av//PP//fixed//261 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//259 för//PP//nmod//264 -//MID//punct//268  //_SP////266 pliktelser//NN|UTR|PLU|IND|NOM//conj//264 eller//KN//cc//271 i//PP//case//271 praktiken//NN|UTR|SIN|DEF|NOM//conj//268 ,//MID//punct//273 förhindrade//VB|PRT|AKT//conj//216 att//IE//mark//275 anpassa//VB|INF|AKT//xcomp//273 sin//PS|UTR|SIN|DEF//nmod:poss//277 lagstiftning//NN|UTR|SIN|IND|NOM//obj//275 till//PP//case//280 ny//JJ|POS|UTR|SIN|IND|NOM//amod//280 utveckling//NN|UTR|SIN|IND|NOM//obl//275 .//MAD//punct//216
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//283 gäller//VB|PRS|AKT//conj//193 särskilt//AB//amod//285 reglerna//NN|UTR|PLU|DEF|NOM//obj//283 om//PP//case//287 märkning//NN|UTR|SIN|IND|NOM//nmod//285 ,//MID//punct//287 som//HP|-|-|-//nsubj//290 innebär//VB|PRS|AKT//acl:relcl//287 att//SN//mark//296 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//296 inte//AB//advmod//296 har//VB|PRS|AKT//aux//296 fått//VB|SUP|AKT//aux//296 öka//VB|INF|AKT//ccomp//290 hälsovarningarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//298 storlek//NN|UTR|SIN|IND|NOM//obj//296 ,//MID//punct//300 ändra//VB|INF|AKT//conj//296 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//302 placering//NN|UTR|SIN|IND|NOM//obj//300 på//PP//case//306 ett//DT|NEU|SIN|IND//det//306 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//306 paket//NN|NEU|SIN|IND|NOM//nmod//302 (//PAD//punct//283 nedan//AB//advmod//310 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//310 styckförpackning//NN|UTR|SIN|IND|NOM//appos//283 )//PAD//punct//283 eller//KN//cc//313 ersätta//VB|INF|AKT//conj//193 vilseledande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//315 varningar//NN|UTR|PLU|IND|NOM//obj//313 om//PP//case//317 utsläppsnivåerna//NN|UTR|PLU|DEF|NOM//obl//313 av//PP//case//319 tjära//NN|UTR|SIN|IND|NOM//nmod//317 ,//MID//punct//321 nikotin//NN|NEU|SIN|IND|NOM//conj//319 och//KN//cc//323 kolmonoxid//NN|UTR|SIN|IND|NOM//conj//319 .//MAD//punct//193 (//PAD//punct//193 )//PAD//punct//328
Bilaga 2 / EUROPAPARLAMENTETS OCH RÅDETS DIREKTIV 2014/40/EU av den 3 april 2014 om tillnärmning av medlemsstaternas lagar och andra författningar om tillverkning, presentation och försäljning av tobaksvaror och relaterade produkter och om upphävande av direktiv 2001/37/EG (Text av betydelse för EES);Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//328 ståndpunkt//NN|UTR|SIN|IND|NOM//appos//193 av//PP//case//332 den//DT|UTR|SIN|DEF//det//332 26//RG|NOM//nummod//332 februari//NN|UTR|SIN|IND|NOM//nmod//328 2014//RG|NOM//nummod//332 (//PAD//punct//328 ännu//AB//advmod//336 ej//AB//advmod//337 offentliggjord//PC|PRF|UTR|SIN|IND|NOM//appos//328 i//PP//case//339 EUT//PM|NOM//obl//337 )//PAD//punct//328 och//KN//cc//343 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//343 beslut//NN|NEU|SIN|IND|NOM//conj//328 av//PP//case//347 den//DT|UTR|SIN|DEF//det//347 14//RG|NOM//nummod//347 mars//NN|UTR|SIN|IND|NOM//nmod//343 2014//RG|NOM//nummod//347 .//MAD//punct//328 (//PAD//punct//328 )//PAD//punct//328
