Sammanfattning av uppdraget (1);En//DT|UTR|SIN|IND//det//2 parlamentarisk//JJ|POS|UTR|SIN|IND|NOM//amod//2 kommitté//NN|UTR|SIN|IND|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 följa//VB|INF|AKT//ROOT//4 den//DT|UTR|SIN|DEF//det//7 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//4 i//PP//case//9 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nmod//7 .//MAD//punct//4
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 att//SN//mark//15 undervisningen//NN|UTR|SIN|DEF|NOM//nsubj//15 i//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//11 för//PP//case//9 alla//DT|UTR/NEU|PLU|IND/DEF//det//9 treåriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 program//NN|NEU|PLU|IND|NOM//nmod//11 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 kärnämnena//NN|NEU|PLU|DEF|NOM//nmod//3 är//VB|PRS|AKT//cop//15 en//DT|UTR|SIN|IND//det//15 stor//JJ|POS|UTR|SIN|IND|NOM//amod//15 utmaning//NN|UTR|SIN|IND|NOM//ccomp//1 för//PP//case//18 gymnasieskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//18 lärare//NN|UTR|PLU|IND|NOM//nmod//15 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);De//DT|UTR/NEU|PLU|DEF//det//2 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 exempel//NN|NEU|PLU|IND|NOM//nsubj//5 som//HP|-|-|-//nsubj//4 finns//VB|PRS|SFO//acl:relcl//2 visar//VB|PRS|AKT//ROOT//5 dock//AB//advmod//5 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 inte//AB//advmod//13 är//VB|PRS|AKT//cop//13 en//DT|UTR|SIN|IND//det//13 omöjlig//JJ|POS|UTR|SIN|IND|NOM//amod//13 uppgift//NN|UTR|SIN|IND|NOM//ccomp//5 .//MAD//punct//5
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//17 har//VB|PRS|AKT//aux//17 funnit//VB|SUP|AKT//parataxis//5 att//SN//mark//20 det//DT|NEU|SIN|DEF//det//20 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//ccomp//17 för//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 skolor//NN|UTR|PLU|IND|NOM//nmod//20 som//HP|-|-|-//nsubj//25 lyckas//VB|PRS|SFO//acl:relcl//23 bra//AB|POS//advmod//25 är//VB|PRS|AKT//cop//20 att//SN//mark//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//30 har//VB|PRS|AKT//csubj//20 en//DT|UTR|SIN|IND//det//32 skolledning//NN|UTR|SIN|IND|NOM//obj//30 som//HP|-|-|-//nsubj//34 stöder//VB|PRS|AKT//acl:relcl//32 förändring//NN|UTR|SIN|IND|NOM//obj//34 och//KN//cc//37 lärare//NN|UTR|PLU|IND|NOM//conj//35 som//HP|-|-|-//nsubj//42 ä//VB|PRS|AKT//nummod//40 r//UO//fixed//38 fö//UO//amod//42 rändringsagenter//NN|UTR|PLU|IND|NOM//obl//34 .//MAD//punct//17
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//45 har//VB|PRS|AKT//parataxis//17 målen//NN|NEU|PLU|DEF|NOM//obj//45 i//PP//case//48 läroplanen//NN|UTR|SIN|DEF|NOM//nmod//46 som//KN//mark//50 ledstjärna//NN|UTR|SIN|IND|NOM//xcomp//45 ,//MID//punct//52 eleverna//NN|UTR|PLU|DEF|NOM//conj//50 s//PP//nummod//54 behov//NN|NEU|SIN|IND|NOM//conj//50 av//PP//case//56 undervisning//NN|UTR|SIN|IND|NOM//nmod//54 som//KN//mark//58 utgångspunkt//NN|UTR|SIN|IND|NOM//conj//50 och//KN//cc//62 är//VB|PRS|AKT//cop//62 mindre//AB|KOM//advmod//62 fixerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//45 vid//PP//case//64 undervisningstimmar//NN|UTR|PLU|IND|NOM//obl//62 och//KN//cc//66 mer//AB|KOM//conj//64 vid//PP//case//68 resultatet//NN|NEU|SIN|DEF|NOM//nmod//66 .//MAD//punct//45
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//71 har//VB|PRS|AKT//parataxis//45 inflytande//NN|NEU|SIN|IND|NOM//obj//71 på//PP//case//75 sitt//PS|NEU|SIN|DEF//nmod:poss//75 arbete//NN|NEU|SIN|IND|NOM//obl//71 och//KN//cc//78 lärarna//NN|UTR|PLU|DEF|NOM//nsubj//78 samarbetar//VB|PRS|AKT//conj//71 .//MAD//punct//5
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);När//HA//case//6 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 den//DT|UTR|SIN|DEF//det//6 arbetsplatsförl//AB//advmod//5 agda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 utbildningen//NN|UTR|SIN|DEF|NOM//obl//12 ,//MID//punct//8 APU//PM|NOM//conj//6 ,//MID//punct//6 har//VB|PRS|AKT//aux//12 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//12 tagit//VB|SUP|AKT//ROOT//12 del//NN|UTR|SIN|IND|NOM//obj//12 av//PP//case//15 undersökningar//NN|UTR|PLU|IND|NOM//nmod//13 som//HP|-|-|-//nsubj//17 visar//VB|PRS|AKT//acl:relcl//15 att//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 finns//VB|PRS|SFO//ccomp//17 svårigheter//NN|UTR|PLU|IND|NOM//nsubj//20 dels//KN//advmod//24 att//IE//mark//24 uppnå//VB|INF|AKT//advcl//20 minimiandelen//NN|UTR|SIN|DEF|NOM//obj//24 om//PP//case//28 15//RG|NOM//nummod//28 veckor//NN|UTR|PLU|IND|NOM//obl//24 ,//MID//punct//33 dels//KN//advmod//33 att//SN//mark//33 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 finns//VB|PRS|SFO//advcl//12 oklarheter//NN|UTR|PLU|IND|NOM//advmod//33 om//PP//mark//43 vad//HP|NEU|SIN|IND//obj//43 den//DT|UTR|SIN|DEF//det//39 kursplanestyrda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj//43 på//PP//case//41 arbetsplatsen//NN|UTR|SIN|DEF|NOM//nmod//39 skall//VB|PRS|AKT//aux//43 innebära//VB|INF|AKT//advcl//33 .//MAD//punct//33
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Enligt//PP//case//48 e//PM|NOM//advmod//47 n//JJ|AN//nummod//48 undersökning//NN|UTR|SIN|IND|NOM//obl//33 är//VB|PRS|AKT//cop//54 nu//AB//advmod//54 22//RG|NOM//nummod//52 %//NN|AN//nmod//54 nyinlä//JJ|POS|UTR|SIN|IND|NOM//amod//54 rning//NN|UTR|SIN|IND|NOM//nsubj//33 ,//MID//punct//54 drygt//AB|POS//advmod//57 36//RG|NOM//nummod//58 %//NN|AN//nmod//59 tillämpning//NN|UTR|SIN|IND|NOM//conj//54 av//PP//case//61 kunskaper//NN|UTR|PLU|IND|NOM//nmod//59 som//HP|-|-|-//obj//64 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//64 inhämtat//VB|SUP|AKT//acl:relcl//59 i//PP//case//66 skolan//NN|UTR|SIN|DEF|NOM//obl//64 och//KN//cc//70 37//RG|NOM//nummod//69 %//NN|AN//nmod//70 praktik//NN|UTR|SIN|IND|NOM//conj//59 .//MAD//punct//12
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//73 anser//VB|PRS|AKT//parataxis//12 at//PM|NOM//nmod//75 t//NN|AN//amod//76 definitionen//NN|UTR|SIN|DEF|NOM//nsubj//77 behöver//VB|PRS|AKT//aux//78 klargöras//VB|INF|SFO//xcomp//73 och//KN//cc//80 mål//NN|NEU|SIN|IND|NOM//conj//78 formuleras//VB|INF|SFO//conj//73 för//PP//case//83 APU//PM|NOM//obl//81 –//RG|NOM//punct//73 utöver//PP//case//86 målen//NN|NEU|PLU|DEF|NOM//obl//73 i//PP//case//88 kursplanerna//NN|UTR|PLU|DEF|NOM//nmod//86 .//MAD//punct//73
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 kursutformad//PC|PRF|UTR|SIN|IND|NOM//ROOT//4 inom//PP//case//7 programmens//NN|NEU|PLU|DEF|GEN//nmod:poss//7 ram//NN|UTR|SIN|IND|NOM//obl//4 ,//MID//punct//4 eftersom//SN//mark//12 ämnena//NN|NEU|PLU|DEF|NOM//nsubj//12 är//VB|PRS|AKT//cop//12 indelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//4 i//PP//case//14 kurser//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//4
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Mer//AB|KOM//advmod//17 kursutformad//PC|PRF|UTR|SIN|IND|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 den//DT|UTR|SIN|DEF//det//20 gymnasieskola//NN|UTR|SIN|IND|NOM//parataxis//4 som//HP|-|-|-//nsubj//22 utnyttjar//VB|PRS|AKT//acl:relcl//20 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//22 att//IE//mark//25 anpassa//VB|INF|AKT//advcl//22 skolan//NN|UTR|SIN|DEF|NOM//obj//25 till//PP//case//29 elevernas//NN|UTR|PLU|DEF|GEN//nmod:poss//29 behov//NN|NEU|PLU|IND|NOM//obl//25 och//KN//cc//31 intressen//NN|NEU|PLU|IND|NOM//conj//29 samt//KN//cc//37 till//PP//case//37 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//37 och//KN//cc//36 arbetslivets//NN|NEU|SIN|DEF|GEN//conj//34 krav//NN|NEU|PLU|IND|NOM//conj//29 .//MID//punct//20
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//40 lägger//VB|PRS|AKT//parataxis//20 fas//NN|UTR|SIN|IND|NOM//compound:prt//40 t//NN|NEU|SIN|IND|NOM//obj//40 att//IE//mark//47 oavsett//AB|POS//mark//47 om//SN//mark//47 man//PN|UTR|SIN|IND|SUB//nsubj//47 kallar//VB|PRS|AKT//advcl//40 gymnasieskolan//NN|UTR|SIN|DEF|NOM//obj//47 för//PP//case//50 kursutformad//PC|PRF|UTR|SIN|IND|NOM//obl//47 eller//KN//cc//57 ej//AB//advmod//57 så//AB//advmod//57 är//VB|PRS|AKT//cop//57 den//DT|UTR|SIN|DEF//det//57 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 gymnasieskolan//NN|UTR|SIN|DEF|NOM//conj//50 en//DT|UTR|SIN|IND//det//59 programskola//NN|UTR|SIN|IND|NOM//obj//47 .//MAD//punct//4
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//65 är//VB|PRS|AKT//cop//65 inom//PP//case//65 ett//DT|NEU|SIN|IND//det//65 program//NN|NEU|SIN|IND|NOM//parataxis//4 ,//MID//punct//69 med//PP//case//69 preciserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 mål//NN|NEU|PLU|IND|NOM//conj//65 för//PP//case//71 programmet//NN|NEU|SIN|DEF|NOM//nmod//69 ,//MID//punct//76 som//HP|-|-|-//advmod//76 kursutformningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//76 skall//VB|PRS|AKT//aux//76 utvecklas//VB|INF|SFO//acl:relcl//69 .//MAD//punct//65
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//81 har//VB|PRS|AKT//aux//81 inte//AB//advmod//81 funnit//VB|SUP|AKT//conj//4 några//DT|UTR/NEU|PLU|IND//det//83 skäl//NN|NEU|PLU|IND|NOM//obj//81 som//HP|-|-|-//nsubj//85 talar//VB|PRS|AKT//acl:relcl//83 för//PP//case//88 en//DT|UTR|SIN|IND//det//88 upplösning//NN|UTR|SIN|IND|NOM//obl//85 a//UO//case//91 v//KN|AN//fixed//89 programmen//NN|NEU|PLU|DEF|NOM//nmod//88 och//KN//cc//94 en//DT|UTR|SIN|IND//det//94 övergång//NN|UTR|SIN|IND|NOM//conj//88 till//PP//case//97 en//DT|UTR|SIN|IND//det//97 skola//NN|UTR|SIN|IND|NOM//nmod//94 av//PP//case//100 ”//PAD//punct//100 smörgåsbordsvariant//NN|UTR|SIN|IND|NOM//nmod//97 ”//PAD//punct//81 .//MAD//punct//4
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 förordar//VB|PRS|AKT//ROOT//1 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//5 automatiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 riksrekryteringen//NN|UTR|SIN|DEF|NOM//nsubj//10 till//PP//case//7 lokal//NN|UTR|SIN|IND|NOM//nmod//5 a//NN|NEU|SIN|IND|NOM//case//9 grenar//NN|UTR|PLU|IND|NOM//nmod//7 upphör//VB|PRS|AKT//ccomp//1 men//KN//cc//17 att//SN//mark//17 riksrekrytering//NN|UTR|SIN|IND|NOM//nsubj//17 bör//VB|PRS|AKT//aux//17 kunna//VB|INF|AKT//aux//17 m//PM|NOM//obl//17 edges//NN|UTR|SIN|IND|NOM//conj//10 för//PP//case//21 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 yrken//NN|NEU|PLU|IND|NOM//obl//17 av//PP//case//24 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//24 intresse//NN|NEU|SIN|IND|NOM//nmod//21 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 tar//VB|PRS|AKT//ROOT//1 upp//PL//compound:prt//1 några//DT|UTR/NEU|PLU|IND//det//4 frågor//NN|UTR|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj:pass//6 diskuteras//VB|PRS|SFO//acl:relcl//4 i//PP//case//8 anslutning//NN|UTR|SIN|IND|NOM//obl//6 till//PP//case//10 kurs//NN|UTR|SIN|IND|NOM//obl//6 -//MID//punct//6 utformningen//NN|UTR|SIN|DEF|NOM//obl//6 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//15 ställer//VB|PRS|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//15 avvisande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//15 till//PP//case//19 införandet//NN|NEU|SIN|DEF|NOM//obl//15 av//PP//case//22 ett//DT|NEU|SIN|IND//det//22 multipelsystem//NN|NEU|SIN|IND|NOM//nmod//19 ,//MID//punct//15 dvs.//AB|AN//advmod//30 att//SN//mark//30 ämnenas//NN|NEU|PLU|DEF|GEN//nmod:poss//27 omfattning//NN|UTR|SIN|IND|NOM//nsubj:pass//30 i//PP//case//29 timplanen//NN|UTR|SIN|DEF|NOM//nmod//27 förändras//VB|PRS|SFO//advcl//15 till//PP//case//35 jämn//JJ|POS|UTR|SIN|IND|NOM//amod//35 t//NN|NEU|SIN|IND|NOM//nmod//35 delbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 multiplar//NN|UTR|PLU|IND|NOM//obl//30 .//MAD//punct//15
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Enligt//PP//case//39 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//39 bedömning//NN|UTR|SIN|IND|NOM//obl//42 skulle//VB|PRT|AKT//aux//42 risken//NN|UTR|SIN|DEF|NOM//nsubj//42 bli//VB|INF|AKT//conj//15 ett//DT|NEU|SIN|IND//det//44 änn//NN|NEU|SIN|IND|NOM//xcomp//42 u//NN|AN//advmod//47 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//47 fasthållande//NN|NEU|SIN|IND|NOM//xcomp//42 vid//PP//case//52 den//DT|UTR|SIN|DEF//det//52 minsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//52 garanterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//52 undervisningstiden//NN|UTR|SIN|DEF|NOM//obl//42 utan//PP//mark//60 hänsyn//NN|UTR|SIN|IND|NOM//fixed//53 till//PP//fixed//53 att//SN//mark//60 t.ex.//AB|AN//advmod//59 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 elever//NN|UTR|PLU|IND|NOM//nsubj//60 behöver//VB|PRS|AKT//conj//1 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 undervisning//NN|UTR|SIN|IND|NOM//obj//60 för//PP//mark//65 att//IE//mark//65 uppn//VB|INF|AKT//advcl//60 å//PP//advmod//65 kunskapsmålen//NN|NEU|PLU|DEF|NOM//obj//65 och//KN//cc//70 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 elever//NN|UTR|PLU|IND|NOM//conj//67 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 undervisning//NN|UTR|SIN|IND|NOM//obj//60 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//75 anser//VB|PRS|AKT//conj//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//78 vara//VB|INF|AKT//cop//78 naturligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//75 att//SN//mark//83 den//DT|UTR|SIN|DEF//det//82 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nsubj//83 avlägsnar//VB|PRS|AKT//csubj//78 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//83 från//PP//case//86 principen//NN|UTR|SIN|DEF|NOM//obl//83 om//PP//case//91 en//DT|UTR|SIN|IND//det//91 minsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//91 garanterad//PC|PRF|UTR|SIN|IND|NOM//amod//91 undervisningstid//NN|UTR|SIN|IND|NOM//nmod//86 ,//MID//punct//83 vilken//HP|UTR|SIN|IND//nsubj//96 egentligen//AB//advmod//96 är//VB|PRS|AKT//cop//96 oförenlig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//83 med//PP//case//98 principen//NN|UTR|SIN|DEF|NOM//obl//96 för//PP//case//100 mål-//NN|NEU|-|-|SMS//nmod//98 och//KN//cc//102 resultatstyrning//NN|UTR|SIN|IND|NOM//conj//100 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 att//SN//mark//4 åsikterna//NN|UTR|PLU|DEF|NOM//nsubj//4 går//VB|PRS|AKT//ccomp//1 isär//PL//compound:prt//4 huruvida//SN//mark//9 kursutformnin//NN|UTR|SIN|DEF|NOM//amod//8 g//NN|NEU|SIN|IND|NOM//nsubj//9 försvårar//VB|PRS|AKT//advcl//4 eller//KN//cc//11 underlättar//VB|PRS|AKT//conj//4 samverkan//NN|UTR|SIN|IND|NOM//obj//11 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Lärare//NN|UTR|SIN|IND|NOM//nsubj//15 uppfattar//VB|PRS|AKT//parataxis//1 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//15 som//KN//mark//18 svårare//AB|KOM//xcomp//15 att//IE//mark//20 samverka//VB|INF|AKT//acl//18 i//PP//case//24 den//DT|UTR|SIN|DEF//det//24 kursutformade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//24 gymnasieskolan//NN|UTR|SIN|DEF|NOM//obl//20 .//MAD//punct//15
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//aux//28 funnit//VB|SUP|AKT//conj//1 intressanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 exempel//NN|NEU|PLU|IND|NOM//obj//28 på//PP//mark//35 att//SN//mark//35 samverkan//NN|UTR|SIN|IND|NOM//nsubj//35 är//VB|PRS|AKT//cop//35 möjlig//JJ|POS|UTR|SIN|IND|NOM//advcl//28 .//MAD//punct//28
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Genom//PP//case//38 samverkan//NN|UTR|SIN|IND|NOM//obl//41 mellan//PP//case//40 ämnen//NN|NEU|PLU|IND|NOM//nmod//38 blir//VB|PRS|AKT//conj//28 undervisningen//NN|UTR|SIN|DEF|NOM//nsubj//41 mera//AB|KOM//advmod//44 begriplig//JJ|POS|UTR|SIN|IND|NOM//xcomp//41 och//KN//cc//46 intressant//JJ|POS|UTR|SIN|IND|NOM//conj//44 för//PP//case//48 eleverna//NN|UTR|PLU|DEF|NOM//obl//41 oc//NN|AN//case//50 h//NN|AN//obl//41
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);studieresultaten//NN|NEU|PLU|DEF|NOM//nsubj//1 blir//VB|PRS|AKT//ROOT//1 mycket//AB|POS//advmod//3 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//1 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//6 gör//VB|PRS|AKT//parataxis//1 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//6 kanske//AB//advmod//6 självklar//JJ|POS|UTR|SIN|IND|NOM//xcomp//6 a//PP//case//11 påpekandet//NN|NEU|SIN|DEF|NOM//nmod//9 att//SN//mark//15 samverkan//NN|UTR|SIN|IND|NOM//nsubj//15 inte//AB//advmod//15 startar//VB|PRS|AKT//ccomp//6 utan//PP//case//19 en//DT|UTR|SIN|IND//det//19 medveten//JJ|POS|UTR|SIN|IND|NOM//amod//19 strävan//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//21 båd//NN|UTR|SIN|IND|NOM//nmod//19 e//PP//nummod//23 lärare//NN|UTR|SIN|IND|NOM//nmod//19 och//KN//cc//25 skolledning//NN|UTR|SIN|IND|NOM//conj//23 men//KN//cc//36 att//SN//mark//36 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//36 –//NN|UTR|SIN|IND|NOM//punct//34 när//HA//mark//34 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//34 väl//AB|POS//advmod//34 har//VB|PRS|AKT//aux//34 börjat//VB|SUP|AKT//advcl//36 –//RG|NOM//punct//36 ger//VB|PRS|AKT//conj//15 impulser//NN|UTR|PLU|IND|NOM//obj//36 till//PP//case//41 allt//AB//advmod//40 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 samarbete//NN|NEU|SIN|IND|NOM//obl//36 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 diskuterar//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 frågan//NN|UTR|SIN|DEF|NOM//obj//1 om//PP//case//5 införandet//NN|NEU|SIN|DEF|NOM//nmod//3 av//PP//case//7 utvecklingssamtal//NN|NEU|SIN|IND|NOM//nmod//5 mellan//PP//case//9 lärare//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//11 elev//NN|UTR|SIN|IND|NOM//conj//9 samt//KN//cc//13 frågan//NN|UTR|SIN|DEF|NOM//conj//9 om//PP//case//15 mentor//NN|UTR|SIN|IND|NOM//nmod//13 ///MID//cc//17 handledare//NN|UTR|SIN|IND|NOM//conj//15 i//PP//case//19 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nmod//13 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Utan//PP//mark//23 att//IE//mark//23 föreslå//VB|INF|AKT//advcl//26 något//DT|NEU|SIN|IND//det//25 obligatorium//NN|NEU|SIN|IND|NOM//obj//23 uttalar//VB|PRS|AKT//parataxis//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//26 kommittén//NN|UTR|SIN|DEF|NOM//det//29 positivt//AB|POS//obj//26 om//SN//case//32 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 företeelserna//NN|UTR|PLU|DEF|NOM//obl//26 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 betonar//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 vikten//NN|UTR|SIN|DEF|NOM//obj//1 av//PP//mark//8 att//SN//mark//8 elevernas//NN|UTR|PLU|DEF|GEN//nmod:poss//7 medbestämmande//NN|NEU|SIN|IND|NOM//nsubj//8 blir//VB|PRS|AKT//acl//3 en//DT|UTR|SIN|IND//det//10 realitet//NN|UTR|SIN|IND|NOM//xcomp//8 i//PP//case//12 undervisningen//NN|UTR|SIN|DEF|NOM//nmod//10 i//PP//case//16 den//DT|UTR|SIN|DEF//det//16 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//1
