Engagemang, mångfald och integration;Om//SN//case//1 möjligheter//NN|UTR|PLU|IND|NOM//ROOT//1 och//KN//cc//3 hinder//NN|NEU|PLU|IND|NOM//conj//1 för//PP//case//6 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//6 jämlikhet//NN|UTR|SIN|IND|NOM//nmod//3
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Han//PN|UTR|SIN|DEF|SUB//nsubj//1 drog//VB|PRT|AKT//ROOT//1 snart//AB|POS//advmod//1 slutsatsen//NN|UTR|SIN|DEF|NOM//obj//1 att//SN//mark//13 partipolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//6 arbete//NN|NEU|SIN|IND|NOM//nsubj//13 i//PP//case//8 Sverige//PM|NOM//nmod//6 mer//AB|KOM//advmod//13 eller//KN//cc//11 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//9 är//VB|PRS|AKT//cop//13 bortkastad//PC|PRF|UTR|SIN|IND|NOM//acl//3 tid//NN|UTR|SIN|IND|NOM//obj//13 .//MAD//punct//1
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Han//PN|UTR|SIN|DEF|SUB//nsubj//17 menar//VB|PRS|AKT//conj//1 att//SN//mark//30 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj:pass//30 av//PP//case//22 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//22 arbete//NN|NEU|SIN|IND|NOM//nmod//19 i//PP//case//25 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 länder//NN|NEU|PLU|IND|NOM//nmod//19 än//KN//mark//30 i//PP//case//29 just//AB//advmod//29 Sverige//PM|NOM//obl//30 värderades//VB|PRT|SFO//ccomp//17 lågt//AB|POS//advmod//30 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 partier//NN|NEU|PLU|IND|NOM//obl//30 han//PN|UTR|SIN|DEF|SUB//nsubj//37 kom//VB|PRT|AKT//acl:relcl//35 i//PP//advmod//37 kontakt//NN|UTR|SIN|IND|NOM//fixed//38 med//PP//obl//37 .//MID//punct//1
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//43 erfarenheter//NN|UTR|PLU|IND|NOM//obj//1 av//PP//mark//46 att//IE//mark//46 bedriva//VB|INF|AKT//acl//43 klasskamp//NN|UTR|SIN|IND|NOM//obj//46 i//PP//case//52 sitt//PS|NEU|SIN|DEF//nmod:poss//50 forna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 ”//PM|NOM//punct//52 hemland//NN|NEU|SIN|IND|NOM//obl//46 ”//PM|NOM//punct//1 tycktes//VB|PRT|SFO//conj//1 exempelvis//AB//advmod//54 inte//AB//advmod//54 längre//AB|KOM//advmod//54 vara//VB|INF|AKT//cop//60 värda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 någonting//PN|NEU|SIN|IND|SUB/OBJ//xcomp//54 .//MID//punct//1 ”//PAD//punct//1
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Jag//PN|UTR|SIN|DEF|SUB//nsubj//64 kände//VB|PRT|AKT//conj//1 mig//PN|UTR|SIN|DEF|OBJ//obj//64 som//KN//case//69 en//DT|UTR|SIN|IND//det//69 handikappad//PC|PRF|UTR|SIN|IND|NOM//amod//69 ”//NN|UTR|SIN|IND|NOM//obl//64 ,//MID//punct//71 konstaterar//VB|PRS|AKT//parataxis//1 han//PN|UTR|SIN|DEF|SUB//nsubj//71 ,//MID//punct//71 ”//PAD//punct//75 en//PN|UTR|SIN|IND|SUB/OBJ//appos//71 som//HP|-|-|-//nsubj//79 inte//AB//advmod//79 kunde//VB|PRT|AKT//aux//79 röra//VB|INF|AKT//acl:relcl//75 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//79 i//PP//case//84 det//DT|NEU|SIN|DEF//det//84 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 livet//NN|NEU|SIN|DEF|NOM//obl//79 här//AB//advmod//87 i//PP//case//87 Sverige//PM|NOM//obl//79 .//MAD//punct//75
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Vi//PN|UTR|PLU|DEF|SUB//nsubj//99 som//HP|-|-|-//nsubj//93 varit//VB|SUP|AKT//cop//93 politiskt//AB|POS//advmod//93 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//89 i//PP//case//96 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//96 hemländer//NN|NEU|PLU|IND|NOM//nmod//93 kan//VB|PRS|AKT//aux//99 inte//AB//advmod//99 fortsätta//VB|INF|AKT//conj//1 på//PP//case//102 samma//DT|UTR/NEU|SIN/PLU|IND//det//102 sätt//NN|NEU|SIN|IND|NOM//obl//99 här//AB//advmod//99 i//PP//case//105 Sverige//PM|NOM//obl//99 .//MAD//punct//1
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//108 finns//VB|PRS|SFO//parataxis//1 inte//AB//advmod//108 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//108 för//PP//mark//113 att//IE//mark//113 göra//VB|INF|AKT//acl//110 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//113 ”//PAD//punct//108 .//MAD//punct//1
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Diana//PM|NOM//nmod//1 Mulinari//PM|NOM//nsubj//6 (//PAD//punct//1 2002//RG|NOM//nummod//1 )//PAD//punct//1 har//VB|PRS|AKT//aux//6 funnit//VB|SUP|AKT//ROOT//6 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 mönster//NN|NEU|PLU|IND|NOM//obj//6 av//PP//case//10 över-//AB|SMS//nmod//8 och//KN//cc//12 underordning//NN|UTR|SIN|IND|NOM//conj//10 i//PP//case//15 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//15 fackföreningsrörelse//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//6
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Hon//PN|UTR|SIN|DEF|SUB//nsubj//18 pekar//VB|PRS|AKT//parataxis//6 på//PP//case//22 en//DT|UTR|SIN|IND//det//21 rad//NN|UTR|SIN|IND|NOM//nmod//22 strategier//NN|UTR|PLU|IND|NOM//obl//18 som//HP|-|-|-//nsubj//27 på//PP//case//26 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 sätt//NN|NEU|PLU|IND|NOM//obl//27 förhindrar//VB|PRS|AKT//acl:relcl//22 ”//RG|NOM//punct//29 invandrare//NN|UTR|PLU|IND|NOM//obj//27 ”//PM|NOM//punct//27 från//PP//mark//33 att//IE//mark//33 göra//VB|INF|AKT//advcl//27 sin//PS|UTR|SIN|DEF//nmod:poss//35 röst//NN|UTR|SIN|IND|NOM//obj//33 hörd//PC|PRF|UTR|SIN|IND|NOM//xcomp//33 och//KN//cc//38 delta//VB|INF|AKT//conj//33 på//PP//case//41 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 villkor//NN|NEU|PLU|IND|NOM//obl//38 .//MAD//punct//18
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Facket//NN|NEU|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 ,//MID//punct//1 om//SN//mark//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 tittar//VB|PRS|AKT//advcl//1 bakåt//AB//advmod//5 i//PP//case//8 tiden//NN|UTR|SIN|DEF|NOM//obl//5 ,//MID//punct//14 både//KN//cc//14 varit//VB|SUP|AKT//cop//14 en//DT|UTR|SIN|IND//det//14 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//14 motståndare//NN|UTR|SIN|IND|NOM//conj//1 mot//PP//case//16 diskriminering//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//20 en//DT|UTR|SIN|IND//det//20 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//20 aktör//NN|UTR|SIN|IND|NOM//conj//16 i//PP//case//22 kampen//NN|UTR|SIN|DEF|NOM//nmod//20 mot//PP//case//24 rasism//NN|UTR|SIN|IND|NOM//nmod//22 .//MAD//punct//1
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Fackföreningar//NN|UTR|PLU|IND|NOM//nsubj//29 har//VB|PRS|AKT//aux//28 länge//AB|POS//advmod//29 möjliggjort//VB|SUP|AKT//parataxis//1 möten//NN|NEU|PLU|IND|NOM//obj//29 och//KN//cc//32 vänskap//NN|UTR|SIN|IND|NOM//conj//30 som//HP|-|-|-//nsubj//34 överskridit//VB|SUP|AKT//acl:relcl//32 etniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 skiljelinjer//NN|UTR|PLU|IND|NOM//obj//34 .//MAD//punct//1
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Samtidigt//AB//advmod//1 har//VB|PRS|AKT//ROOT//1 emellertid//AB//advmod//1 facket//NN|NEU|SIN|DEF|NOM//obj//1 ,//MID//punct//1 noterar//VB|PRS|AKT//parataxis//1 Mulinari//PM|NOM//nsubj//5 ,//MID//punct//9 varit//VB|SUP|AKT//cop//9 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//1 i//PP//case//1 (//PAD//punct//1 åter//AB//advmod//1 )//PAD//punct//1 skapandet//NN|NEU|SIN|DEF|NOM//obj//1 av//PP//case//19 en//DT|UTR|SIN|IND//det//19 strukturell//JJ|POS|UTR|SIN|IND|NOM//amod//19 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//19 över-//AB|SMS//nmod//14 och//KN//cc//21 underordning//NN|UTR|SIN|IND|NOM//conj//19 i//PP//case//23 samhället//NN|NEU|SIN|DEF|NOM//nmod//21 .//MAD//punct//14
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Dels//KN//advmod//28 genom//PP//case//28 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 strategier//NN|UTR|PLU|IND|NOM//conj//1 som//HP|-|-|-//nsubj//30 marginaliserar//VB|PRS|AKT//acl:relcl//28 och//KN//cc//32 förtiger//VB|PRS|AKT//conj//30 frågor//NN|UTR|PLU|IND|NOM//obj//32 om//PP//case//35 rasism//NN|UTR|SIN|IND|NOM//nmod//33 och//KN//cc//37 diskriminering//NN|UTR|SIN|IND|NOM//conj//35 inom//PP//case//41 den//DT|UTR|SIN|DEF//det//41 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 organisationen//NN|UTR|SIN|DEF|NOM//nmod//37 .//MAD//punct//28
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Rasismen//NN|UTR|SIN|DEF|NOM//nsubj//45 har//VB|PRS|AKT//aux//45 funnits//VB|SUP|SFO//parataxis//28 (//PAD//punct//45 i//PP//case//50 en//DT|UTR|SIN|IND//det//50 annan//JJ|POS|UTR|SIN|IND|NOM//amod//50 tid//NN|UTR|SIN|IND|NOM//obl//45 )//PAD//punct//45 ,//MID//punct//45 lyder//VB|PRS|AKT//conj//45 argumentet//NN|NEU|SIN|DEF|NOM//obj//53 ,//MID//punct//45 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//57 finns//VB|PRS|SFO//conj//45 på//PP//case//60 annat//JJ|POS|NEU|SIN|IND|NOM//amod//60 håll//NN|NEU|SIN|IND|NOM//obl//57 (//PAD//punct//60 i//PP//case//64 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 samhällen//NN|NEU|PLU|IND|NOM//nmod//60 eller//KN//cc//68 bland//PP//case//68 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 grupper//NN|UTR|PLU|IND|NOM//conj//64 )//PAD//punct//57 ,//MID//punct//74 men//KN//cc//74 i//PP//case//73 facket//NN|NEU|SIN|DEF|NOM//obl//74 har//VB|PRS|AKT//conj//45 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//74 inget//DT|NEU|SIN|IND//det//77 fotfäste//NN|NEU|SIN|IND|NOM//obj//74 .//MAD//punct//45
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Dels//KN//advmod//84 genom//PP//case//84 en//DT|UTR|SIN|IND//det//82 rad//NN|UTR|SIN|IND|NOM//nmod//83 stereotypa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 bilder//NN|UTR|PLU|IND|NOM//conj//45 av//PP//case//87 ”//PM|NOM//punct//87 invandrarna//NN|UTR|PLU|DEF|NOM//nmod//84 ”//PM|NOM//punct//87 som//HP|-|-|-//nsubj//91 får//VB|PRS|AKT//aux//91 legitimera//VB|INF|AKT//acl:relcl//87 en//DT|UTR|SIN|IND//det//94 ojämlik//JJ|POS|UTR|SIN|IND|NOM//amod//94 behandling//NN|UTR|SIN|IND|NOM//obj//91 av//PP//case//97 ”//PM|NOM//punct//97 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//94 ”//PAD//punct//45 .//MAD//punct//28
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Kritik//NN|UTR|SIN|IND|NOM//nsubj:pass//104 kan//VB|PRS|AKT//aux//104 till//PP//advmod//104 exempel//NN|NEU|SIN|IND|NOM//fixed//102 avfärdas//VB|INF|SFO//parataxis//28 med//PP//case//113 hänvisning//NN|UTR|SIN|IND|NOM//fixed//105 till//PP//fixed//105 att//SN//mark//113 ”//PM|NOM//punct//113 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//111 ”//PAD//nmod:poss//113 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 erfarenheter//NN|UTR|PLU|IND|NOM//obl//104 och//KN//cc//120 att//SN//mark//120 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//117 radikalitet//NN|UTR|SIN|IND|NOM//nsubj//120 inte//AB//punct//117 ”//RG|NOM//punct//117 passar//VB|PRS|AKT//conj//104 in//PL//compound:prt//120 ”//PM|NOM//punct//120 i//PP//case//124 Sverige//PM|NOM//obl//120 .//MAD//punct//120 ”//RG|NOM//punct//127
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Invandrare//NN|UTR|PLU|IND|NOM//nsubj:pass//129 ”//PM|NOM//punct//127 drabbas//VB|PRS|SFO//parataxis//120 även//AB//advmod//129 av//PP//mark//135 att//SN//mark//135 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//134 handlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//135 tolkas//VB|PRS|SFO//advcl//129 i//PP//case//137 termer//NN|UTR|PLU|IND|NOM//obl//135 av//PP//case//139 grupptillhörighet//NN|UTR|SIN|IND|NOM//nmod//137 .//MAD//punct//104
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Samtidigt//AB//advmod//142 tolkas//VB|PRS|SFO//conj//104 handlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//142 utförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//143 av//PP//case//147 ”//PAD//punct//147 svenskar//NN|UTR|PLU|IND|NOM//obl//144 ”//PAD//xcomp//142 i//PP//case//150 termer//NN|UTR|PLU|IND|NOM//obl//142 av//PP//case//152 individualitet//NN|UTR|SIN|IND|NOM//nmod//150 .//MAD//punct//28
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Visserligen//AB//advmod//3 kan//VB|PRS|AKT//aux//3 ,//MID//punct//3 säger//VB|PRS|AKT//ROOT//3 Abdullehi//NN|UTR|SIN|IND|NOM//nsubj//3 ,//MID//punct//4 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj//17 av//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 företrädare//NN|UTR|PLU|IND|NOM//nmod//6 jag//PN|UTR|SIN|DEF|SUB//nsubj//11 samtalat//VB|SUP|AKT//acl:relcl//9 med//PP//obl//11 ,//MID//punct//15 ”//RG|NOM//punct//15 invandrare//NN|UTR|PLU|IND|NOM//conj//6 ”//PAD//punct//15 delta//VB|INF|AKT//conj//3 i//PP//case//21 det//DT|NEU|SIN|DEF//det//21 interna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 partiarbetet//NN|NEU|SIN|DEF|NOM//obl//17 ,//MID//punct//17 men//KN//cc//24 vanligtvis//AB//conj//17
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Kapitel//NN|NEU|SIN|IND|NOM//nmod//3 3//RG|NOM//nummod//2 ”//NN|AN//punct//0 En//PN|UTR|SIN|IND|SUB/OBJ//nsubj//15 av//PP//case//6 1,8//RG|NOM//nummod//6 miljoner//NN|UTR|PLU|IND|NOM//nmod//3 !//MAD//punct//3 ”//RG|NOM//punct//3 ://MID//punct//3
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Röster//NN|UTR|PLU|IND|NOM//appos//3 från//PP//case//14 ett//DT|NEU|SIN|IND//det//14 monokulturellt//JJ|POS|NEU|SIN|IND|NOM//amod//14 partiliv//NN|NEU|SIN|IND|NOM//nmod//10 hamnar//VB|PRS|AKT//ROOT//15 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//15 i//PP//case//18 underläge//NN|NEU|SIN|IND|NOM//obl//15 i//PP//case//23 förhållande//NN|NEU|SIN|IND|NOM//fixed//19 till//PP//fixed//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 grupper//NN|UTR|PLU|IND|NOM//obl//15 .//MAD//punct//15 ”//PAD//punct//27
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Man//PN|UTR|SIN|IND|SUB//nsubj//27 hamnar//VB|PRS|AKT//parataxis//15 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 tiden//NN|UTR|SIN|DEF|NOM//obl//27 i//PP//case//32 en//DT|UTR|SIN|IND//det//32 form//NN|UTR|SIN|IND|NOM//obl//27 av//PP//case//34 brödkamp//NN|UTR|SIN|IND|NOM//nmod//32 ”//PM|NOM//punct//27 ,//MID//punct//38 en//DT|UTR|SIN|IND//det//38 kamp//NN|UTR|SIN|IND|NOM//conj//27 om//PP//case//40 tillvaron//NN|UTR|SIN|DEF|NOM//nmod//38 i//PP//case//42 partiet//NN|NEU|SIN|DEF|NOM//nmod//40 där//HA//advmod//45 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//43 gäller//VB|PRS|AKT//acl:relcl//38 att//SN//mark//50 ”//PM|NOM//nsubj//50 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 tiden//NN|UTR|SIN|DEF|NOM//obl//50 hävda//VB|INF|AKT//csubj//45 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//50 utan//PP//mark//54 att//IE//mark//54 nå//VB|INF|AKT//xcomp//50 en//DT|UTR|SIN|IND//det//56 form//NN|UTR|SIN|IND|NOM//obj//54 av//PP//mark//61 en//DT|UTR|SIN|IND//det//61 så//AB//advmod//60 kallad//PC|PRF|UTR|SIN|IND|NOM//fixed//58 accepterad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//56 nivå//NN|UTR|SIN|IND|NOM//conj//56 av//PP//case//64 diskussion//NN|UTR|SIN|IND|NOM//nmod//62 inom//PP//case//66 partiet//NN|NEU|SIN|DEF|NOM//obl//54 ”//PAD//punct//50 .//MAD//punct//27
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Engagemanget//NN|NEU|SIN|DEF|NOM//nsubj//70 resulterar//VB|PRS|AKT//parataxis//27 ,//MID//punct//70 menar//VB|PRS|AKT//advcl//27 han//PN|UTR|SIN|DEF|SUB//nsubj//72 ,//MID//punct//72 oftast//AB|SUV//advmod//78 i//PP//case//78 ”//PAD//punct//78 något//PN|NEU|SIN|IND|SUB/OBJ//obl//27 som//HP|-|-|-//nsubj:pass//81 bara//AB//advmod//81 läggs//VB|PRS|SFO//acl:relcl//78 undan//PL//compound:prt//81 i//PP//case//85 en//DT|UTR|SIN|IND//det//85 låda//NN|UTR|SIN|IND|NOM//obl//81 ,//MID//punct//88 en//DT|UTR|SIN|IND//det//88 diskussion//NN|UTR|SIN|IND|NOM//conj//78 som//HP|-|-|-//nsubj//92 ofta//AB|POS//advmod//92 inte//AB//advmod//92 har//VB|PRS|AKT//acl:relcl//88 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//92 att//IE//mark//95 göra//VB|INF|AKT//acl//93 med//PL//compound:prt//95 till//PP//advmod//95 exempel//NN|NEU|SIN|IND|NOM//fixed//97 mina//PS|UTR/NEU|PLU|DEF//nmod:poss//100 bekymmer//NN|NEU|PLU|IND|NOM//obj//95 [//PAD//obj//95 ...//MAD//punct//88 ]//PAD//punct//78 ”//RG|NOM//punct//27 .//MAD//punct//27 ”//PM|NOM//punct//108
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//108 finns//VB|PRS|SFO//parataxis//27 ju//AB//advmod//108 förutfattade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//111 meningar//NN|UTR|PLU|IND|NOM//nsubj//108 ”//RG|NOM//punct//108 .//MAD//punct//108
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Med//PP//case//116 de//DT|UTR/NEU|PLU|DEF//det//116 orden//NN|NEU|PLU|DEF|NOM//obl//117 summerar//VB|PRS|AKT//parataxis//108 nämndordföranden//NN|UTR|SIN|DEF|NOM//nsubj//117 Hamza//PM|NOM//flat//118 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//121 erfarenheter//NN|UTR|PLU|IND|NOM//obj//117 av//PP//case//124 partipolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//124 arbete//NN|NEU|SIN|IND|NOM//nmod//121 i//PP//case//126 Sverige//PM|NOM//nmod//121 .//MAD//punct//108 ”//PAD//punct//108
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Man//PN|UTR|SIN|IND|SUB//nsubj//130 tror//VB|PRS|AKT//conj//27 inte//AB//advmod//130 att//SN//mark//136 invandrarna//NN|UTR|PLU|DEF|NOM//nsubj//136 kommer//VB|PRS|AKT//aux//136 att//IE//mark//136 klara//VB|INF|AKT//ccomp//130 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//136 ”//PAD//punct//130 ,//MID//punct//140 säger//VB|PRS|AKT//parataxis//130 han//PN|UTR|SIN|DEF|SUB//nsubj//140 bland//PP//advmod//140 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//142 ,//MID//punct//140 när//HA//mark//147 jag//PN|UTR|SIN|DEF|SUB//nsubj//147 ber//VB|PRS|AKT//advcl//140 honom//PN|UTR|SIN|DEF|OBJ//obj//147 att//IE//mark//151 närmare//AB|KOM//advmod//151 precisera//VB|INF|AKT//xcomp//147 vad//HP|NEU|SIN|IND//obj//156 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//156 kan//VB|PRS|AKT//aux//156 vara//VB|INF|AKT//cop//156 fråga//NN|UTR|SIN|IND|NOM//ccomp//151 om//PP//compound:prt//156 för//PP//case//160 slags//NN|NEU|SIN|IND|GEN//nmod:poss//160 ”//PAD//nmod//162 förutfattade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//162 meningar//NN|UTR|PLU|IND|NOM//obl//156 ”//RG|NOM//punct//140 .//MID//punct//130
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Ett//DT|NEU|SIN|IND//det//167 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//167 förhållningssätt//NN|NEU|SIN|IND|NOM//nsubj//168 bygger//VB|PRS|AKT//advcl//130 ,//MID//punct//170 understryker//VB|PRS|AKT//conj//130 han//PN|UTR|SIN|DEF|SUB//nsubj//170 ,//MID//punct//178 inte//AB//advmod//178 bara//AB//advmod//178 på//PP//case//178 en//DT|UTR|SIN|IND//det//178 mental//JJ|POS|UTR|SIN|IND|NOM//amod//178 grund//NN|UTR|SIN|IND|NOM//obl//170 ,//MID//punct//178 av//PP//case//182 en//DT|UTR|SIN|IND//det//182 uppsättning//NN|UTR|SIN|IND|NOM//nmod//184 falska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//184 föreställningar//NN|UTR|PLU|IND|NOM//conj//178 .//MAD//punct//130
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;De//DT|UTR/NEU|PLU|DEF//det//187 förväntningar//NN|UTR|PLU|IND|NOM//obj//130 som//HP|-|-|-//obj//190 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//190 består//VB|PRS|AKT//acl:relcl//187 av//PP//case//192 uttrycks//VB|PRS|SFO//obl//190 också//AB//advmod//192 i//PP//case//197 ett//DT|NEU|SIN|IND//det//197 bestämt//PC|PRF|NEU|SIN|IND|NOM//amod//197 handlande//NN|NEU|SIN|IND|NOM//obl//192 gentemot//PP//case//200 ”//PM|NOM//punct//200 nykomlingarna//NN|UTR|PLU|DEF|NOM//nmod//197 ”//PM|NOM//punct//130 ://MID//punct//130 ”//PAD//punct//213
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;när//HA//mark//213 människor//NN|UTR|PLU|IND|NOM//nsubj//213 ,//MID//punct//211 den//DT|UTR|SIN|DEF//det//211 första//RO|NOM//amod//211 och//KN//cc//210 andra//RO|NOM//conj//208 gången//NN|UTR|SIN|DEF|NOM//conj//205 ,//MID//punct//213 går//VB|PRS|AKT//parataxis//130 till//PP//case//218 de//DT|UTR/NEU|PLU|DEF//det//218 här//AB//fixed//215 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//218 föreningarna//NN|UTR|PLU|DEF|NOM//obl//213 känner//VB|PRS|AKT//conj//130 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//219 att//SN//mark//224 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//224 inte//AB//advmod//224 tas//VB|PRS|SFO//ccomp//219 väl//AB|POS//advmod//224 om//PP//case//227 hand//NN|UTR|SIN|IND|NOM//obl//224 .//MAD//punct//130
1. Engagemang, mångfald och integration – en introduktion / ”Jag kände mig som en handikappad!”;Och//KN//cc//232 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//232 är//VB|PRS|AKT//cop//232 brister//NN|UTR|PLU|IND|NOM//conj//130 i//PP//case//236 det//DT|NEU|SIN|DEF//det//236 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//236 systemet//NN|NEU|SIN|DEF|NOM//nmod//232 ”//PAD//punct//232 .//MAD//punct//27
