Aggressionsbrottet i svensk rätt och svensk straffrättslig domsrätt;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Aggressionsbrottsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
11.3.7 Dubbel straffbarhet;Av//PP//case//2 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 rätt//NN|UTR|SIN|IND|NOM//obl//4 (//PAD//punct//2 se//VB|IMP|AKT//advcl//122 2//RG|NOM//nummod//6 kap.//NN|AN//obl//4 2//RG|NOM//nummod//8 §//NN|AN//nmod//10 tredje//RO|NOM//amod//10 stycket//NN|NEU|SIN|DEF|NOM//nmod//11 brottsbalken//NN|UTR|SIN|DEF|NOM//obj//4 )//PAD//punct//4 framgår//VB|PRS|AKT//parataxis//4 att//SN//mark//18 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//16 domstol//NN|UTR|SIN|IND|NOM//nsubj//18 inte//AB//advmod//18 får//VB|PRS|AKT//ccomp//13 ,//MID//punct//18 i//PP//case//21 fall//NN|NEU|PLU|IND|NOM//obl//18 då//HA//mark//28 kravet//NN|NEU|SIN|DEF|NOM//nsubj//28 på//PP//case//26 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//26 straffbarhet//NN|UTR|SIN|IND|NOM//nmod//23 är//VB|PRS|AKT//cop//28 uppfyllt//PC|PRF|NEU|SIN|IND|NOM//advcl//18 ,//MID//punct//30 döma//VB|INF|AKT//conj//13 till//PP//case//32 påföljd//NN|UTR|SIN|IND|NOM//obl//30 som//HP|-|-|-//nsubj//34 är//VB|PRS|AKT//acl:relcl//4 att//IE//mark//36 anse//VB|INF|AKT//ccomp//34 som//KN//case//38 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//36 än//KN//case//42 det//DT|NEU|SIN|DEF//det//42 svåraste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//42 straff//NN|NEU|SIN|IND|NOM//obl//36 som//HP|-|-|-//nsubj//45 är//VB|PRS|AKT//cop//45 stadgat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//42 för//PP//case//47 brottet//NN|NEU|SIN|DEF|NOM//nmod//45 enligt//PP//case//49 lagen//NN|UTR|SIN|DEF|NOM//nmod//47 på//PP//case//51 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//49 .//MAD//punct//4
11.3.7 Dubbel straffbarhet;En//DT|UTR|SIN|IND//det//55 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//55 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//57 bör//VB|PRS|AKT//aux//57 finnas//VB|INF|SFO//parataxis//4 också//AB//advmod//57 i//PP//case//62 en//DT|UTR|SIN|IND//det//62 reformerad//PC|PRF|UTR|SIN|IND|NOM//amod//62 lydelse//NN|UTR|SIN|IND|NOM//obl//57 av//PP//case//66 2//RG|NOM//nummod//65 kap.//NN|AN//nmod//66 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//62 .//MAD//punct//4
11.3.7 Dubbel straffbarhet;I//PP//case//70 de//DT|UTR/NEU|PLU|DEF//det//70 fall//NN|NEU|PLU|IND|NOM//obl//84 då//HA//advmod//76 ett//DT|NEU|SIN|IND//det//73 brott//NN|NEU|SIN|IND|NOM//nsubj//76 är//VB|PRS|AKT//cop//76 att//IE//mark//76 anse//VB|INF|AKT//acl:relcl//70 som//KN//case//78 begånget//NN|NEU|SIN|DEF|NOM//obl//76 på//PP//case//81 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//81 orter//NN|UTR|PLU|IND|NOM//nmod//78 ,//MID//punct//84 bör//VB|PRS|AKT//aux//84 gälla//VB|INF|AKT//parataxis//4 att//SN//mark//89 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//89 inte//AB//advmod//89 får//VB|PRS|AKT//aux//89 döma//VB|INF|AKT//ccomp//84 till//PP//case//91 påföljd//NN|UTR|SIN|IND|NOM//obl//89 som//HP|-|-|-//nsubj//93 är//VB|PRS|AKT//ccomp//4 att//IE//mark//95 anse//VB|INF|AKT//ccomp//93 som//KN//case//97 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//95 än//KN//case//101 det//DT|NEU|SIN|DEF//det//101 svåraste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//101 straff//NN|NEU|SIN|IND|NOM//obl//95 som//HP|-|-|-//nsubj//104 är//VB|PRS|AKT//cop//104 stadgat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//101 för//PP//case//106 brottet//NN|NEU|SIN|DEF|NOM//nmod//104 på//PP//case//108 någon//PN|UTR|SIN|IND|SUB/OBJ//nmod//106 av//PP//case//110 gärningsorterna//NN|UTR|PLU|DEF|NOM//nmod//108 ,//MID//punct//110 dvs.//AB|AN//advmod//113 straffmaximum//NN|NEU|SIN|IND|NOM//appos//110 i//PP//case//116 den//DT|UTR|SIN|DEF//det//116 stat//NN|UTR|SIN|IND|NOM//nmod//113 med//PP//case//119 strängast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//119 straffskala//NN|UTR|SIN|IND|NOM//nmod//116 för//PP//case//121 brottet//NN|NEU|SIN|DEF|NOM//nmod//119 avgör//VB|PRS|AKT//ROOT//122 den//DT|UTR|SIN|DEF//det//125 övre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//125 gränsen//NN|UTR|SIN|DEF|NOM//obj//122 för//PP//case//128 det//DT|NEU|SIN|DEF//det//128 straff//NN|NEU|SIN|IND|NOM//obl//122 som//HP|-|-|-//nsubj:pass//131 kan//VB|PRS|AKT//aux//131 ådömas//VB|INF|SFO//acl:relcl//128 i//PP//case//134 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//134 domstol//NN|UTR|SIN|IND|NOM//obl//131 .//MAD//punct//122
11.3.7 Dubbel straffbarhet;Frågor//NN|UTR|PLU|IND|NOM//nsubj//5 om//PP//case//3 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//3 straffbarhet//NN|UTR|SIN|IND|NOM//nmod//0 kan//VB|PRS|AKT//aux//5 uppkomma//VB|INF|AKT//ROOT//5 också//AB//advmod//5 i//PP//case//10 samband//NN|NEU|SIN|IND|NOM//fixed//7 med//PP//fixed//7 prövning//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//12 förekomsten//NN|UTR|SIN|DEF|NOM//nmod//10 av//PP//case//15 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 straffrihetsgrunder//NN|UTR|PLU|IND|NOM//nmod//12 enligt//PP//case//17 lagen//NN|UTR|SIN|DEF|NOM//nmod//15 på//PP//case//19 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//22 däribland//AB//advmod//22 preskription//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//5
11.3.7 Dubbel straffbarhet;Enligt//PP//case//26 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 lydelse//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//32 2//RG|NOM//nummod//29 kap.//NN|AN//obl//31 2//RG|NOM//nummod//31 §//NN|AN//nmod//32 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//26 är//VB|PRS|AKT//cop//34 kravet//NN|NEU|SIN|DEF|NOM//nsubj//38 på//PP//case//37 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//37 straffbarhet//NN|UTR|SIN|IND|NOM//nmod//34 formulerat//VB|SUP|AKT//advcl//5 som//KN//case//41 ett//DT|NEU|SIN|IND//det//41 krav//NN|NEU|SIN|IND|NOM//obl//38 på//PP//mark//48 att//SN//mark//48 gärningen//NN|UTR|SIN|DEF|NOM//nsubj//48 ska//VB|PRS|AKT//aux//48 vara//VB|INF|AKT//cop//48 ”//PM|NOM//punct//48 fri//JJ|POS|UTR|SIN|IND|NOM//acl//41 från//PP//case//50 ansvar//NN|NEU|SIN|IND|NOM//obl//48 enligt//PP//case//52 lagen//NN|UTR|SIN|DEF|NOM//nmod//50 på//PP//case//54 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//52 ”//PM|NOM//punct//5 för//PP//mark//59 att//IE//mark//59 inte//AB//advmod//59 omfattas//VB|INF|SFO//advcl//5 av//PP//case//62 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//62 jurisdiktion//NN|UTR|SIN|IND|NOM//obl//59 .//MAD//punct//5
11.3.7 Dubbel straffbarhet;Preskription//NN|UTR|SIN|IND|NOM//nsubj//65 medför//VB|PRS|AKT//parataxis//5 att//SN//mark//70 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 inte//AB//advmod//69 längre//AB|KOM//advmod//70 går//VB|PRS|AKT//ccomp//65 att//IE//mark//72 döma//VB|INF|AKT//csubj//70 till//PP//case//74 ansvar//NN|NEU|SIN|IND|NOM//obl//72 för//PP//case//76 brottet//NN|NEU|SIN|DEF|NOM//nmod//74 även//AB//mark//83 om//SN//fixed//77 gärningen//NN|UTR|SIN|DEF|NOM//nsubj//83 i//PP//case//81 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//79 var//VB|PRT|AKT//cop//83 straffbelagd//PC|PRF|UTR|SIN|IND|NOM//advcl//70 då//HA//mark//86 brottet//NN|NEU|SIN|DEF|NOM//nsubj:pass//86 begicks//VB|PRT|SFO//advcl//83 .//MAD//punct//65
11.3.7 Dubbel straffbarhet;Betydelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//97 av//PP//mark//92 om//SN//case//91 preskription//NN|UTR|SIN|IND|NOM//obl//92 inträtt//PC|PRF|NEU|SIN|IND|NOM//acl//88 enligt//PP//case//94 lagen//NN|UTR|SIN|DEF|NOM//obl//92 på//PP//case//96 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//94 belyses//VB|PRS|SFO//parataxis//65 bl.a.//AB|AN//advmod//97 i//PP//case//100 NJA//PM|NOM//obl//97 2008//RG|NOM//nummod//103 s.//NN|AN//nmod//103 930//RG|NOM//obl//97 .//MAD//punct//97
11.3.7 Dubbel straffbarhet;I//PP//case//106 målet//NN|NEU|SIN|DEF|NOM//obl//107 ogillades//VB|PRT|SFO//conj//97 ett//DT|NEU|SIN|IND//det//109 åtal//NN|NEU|SIN|IND|NOM//nsubj:pass//107 för//PP//case//111 brott//NN|NEU|SIN|IND|NOM//nmod//109 som//HP|-|-|-//nsubj:pass//113 begåtts//VB|SUP|SFO//acl:relcl//109 utom//PP//case//115 riket//NN|NEU|SIN|DEF|NOM//obl//113 ,//MID//punct//122 som//HP|-|-|-//nsubj:pass//122 i//PP//advmod//122 och//KN//fixed//118 för//PP//fixed//118 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//118 omfattades//VB|PRT|SFO//acl:relcl//109 av//PP//case//125 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//125 domsrätt//NN|UTR|SIN|IND|NOM//obl:agent//122 enligt//PP//case//128 2//RG|NOM//nummod//128 kap.//NN|AN//nmod//125 2//RG|NOM//nummod//130 §//NN|AN//nmod//131 brottsbalken//NN|UTR|SIN|DEF|NOM//obl//122 ,//MID//punct//131 eftersom//SN//mark//137 preskription//NN|UTR|SIN|IND|NOM//nsubj//137 för//PP//case//136 brottet//NN|NEU|SIN|DEF|NOM//nmod//134 inträtt//PC|PRF|NEU|SIN|IND|NOM//advcl//122 enligt//PP//case//139 lagen//NN|UTR|SIN|DEF|NOM//obl//137 på//PP//case//141 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//139 under//PP//case//144 målets//NN|NEU|SIN|DEF|GEN//nmod:poss//144 handläggning//NN|UTR|SIN|IND|NOM//nmod//141 i//PP//case//146 Sverige//PM|NOM//nmod//144 .//MAD//punct//97
11.3.7 Dubbel straffbarhet;Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//150 preskriptionsavbrytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//150 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//151 ansågs//VB|PRT|SFO//parataxis//97 inte//AB//advmod//151 ha//VB|INF|AKT//xcomp//151 preskriptionsavbrytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//155 effekt//NN|UTR|SIN|IND|NOM//obj//153 enligt//PP//case//157 lagen//NN|UTR|SIN|DEF|NOM//obl//153 på//PP//case//159 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//157 .//MAD//punct//97
11.3.7 Dubbel straffbarhet;Även//AB//mark//168 om//SN//fixed//161 Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//164 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//168 i//PP//case//166 avgörandet//NN|NEU|SIN|DEF|NOM//nmod//164 visserligen//AB//advmod//168 antyder//VB|PRS|AKT//advcl//97 att//SN//mark//182 lämpligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//182 av//PP//mark//173 att//IE//mark//173 ge//VB|INF|AKT//acl//170 bestämmelsen//NN|UTR|SIN|DEF|NOM//iobj//173 den//DT|UTR|SIN|DEF//det//176 tolkning//NN|UTR|SIN|IND|NOM//obj//173 som//HP|-|-|-//obl//179 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//179 givit//VB|SUP|AKT//acl:relcl//176 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//182 kan//VB|PRS|AKT//aux//182 ifrågasättas//VB|INF|SFO//ccomp//168 ,//MID//punct//188 så//KN//advmod//188 är//VB|PRS|AKT//cop//188 Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//187 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//188 tolkning//NN|UTR|SIN|IND|NOM//obl//182 av//PP//case//190 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//188 helt//AB|POS//advmod//188 i//PP//case//193 överensstämmelse//NN|UTR|SIN|IND|NOM//fixed//191 med//PP//case//196 de//DT|UTR/NEU|PLU|DEF//det//196 förarbetsuttalanden//NN|NEU|PLU|IND|NOM//nmod//188 som//HP|-|-|-//nsubj:pass//198 gjorts//VB|SUP|SFO//acl:relcl//196 i//PP//case//201 det//DT|NEU|SIN|DEF//det//201 lagstiftningsärende//NN|NEU|SIN|IND|NOM//obl//198 som//HP|-|-|-//nsubj//203 ledde//VB|PRT|AKT//acl:relcl//201 fram//PL//compound:prt//203 till//PP//case//208 den//DT|UTR|SIN|DEF//det//208 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//208 lydelsen//NN|UTR|SIN|DEF|NOM//obl//203 av//PP//case//210 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//208 (//PAD//punct//210 prop//NN|UTR|SIN|IND|NOM//appos//210 .//MAD//punct//188
11.3.7 Dubbel straffbarhet;"1972:98//RG|NOM//obl//97 )//PAD//punct//214 ;//MID//punct//97"
11.3.7 Dubbel straffbarhet;en//DT|UTR|SIN|IND//det//218 tolkning//NN|UTR|SIN|IND|NOM//parataxis//97 som//HP|-|-|-//obj//223 Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//221 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//223 också//AB//advmod//223 ansåg//VB|PRT|AKT//acl:relcl//218 väl//AB|POS//advmod//225 förenlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//223 med//PP//case//227 lagtexten//NN|UTR|SIN|DEF|NOM//obl//225 .//MAD//punct//218
11.3.7 Dubbel straffbarhet;Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//230 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//231 tolkning//NN|UTR|SIN|IND|NOM//nsubj//234 torde//VB|PRT|AKT//aux//234 också//AB//advmod//234 ligga//VB|INF|AKT//acl:relcl//218 i//PP//case//239 linje//NN|UTR|SIN|IND|NOM//fixed//235 med//PP//fixed//235 de//DT|UTR/NEU|PLU|DEF//det//239 tankar//NN|UTR|PLU|IND|NOM//obl//234 som//HP|-|-|-//nsubj//241 ligger//VB|PRS|AKT//acl:relcl//239 bakom//PL//case//243 kravet//NN|NEU|SIN|DEF|NOM//obl//241 på//PP//case//246 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//246 straffbarhet//NN|UTR|SIN|IND|NOM//nmod//243 som//KN//mark//248 villkor//NN|NEU|SIN|IND|NOM//obl//241 för//PP//case//251 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//251 jurisdiktion//NN|UTR|SIN|IND|NOM//nmod//248 .//MAD//punct//218
11.3.7 Dubbel straffbarhet;Den//DT|UTR|SIN|DEF//det//255 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//255 regel//NN|UTR|SIN|IND|NOM//conj//218 om//PP//case//257 krav//NN|NEU|PLU|IND|NOM//nmod//255 på//PP//case//260 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//260 straffbarhet//NN|UTR|SIN|IND|NOM//nmod//257 som//HP|-|-|-//nsubj:pass//262 ges//VB|PRS|SFO//acl:relcl//260 i//PP//case//265 2//RG|NOM//nummod//265 kap.//NN|AN//nmod//267 5//RG|NOM//nummod//267 §//NN|AN//obl//262 i//PP//case//270 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//270 förslag//NN|NEU|SIN|IND|NOM//nmod//267 talar//VB|PRS|AKT//acl:relcl//218 om//PP//case//274 ”//JJ|POS|UTR|SIN|IND|NOM//punct//274 gärning//NN|UTR|SIN|IND|NOM//obl//271 som//HP|-|-|-//nsubj//277 är//VB|PRS|AKT//cop//277 straffbar//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//274 enligt//PP//case//279 lagen//NN|UTR|SIN|DEF|NOM//obl//277 på//PP//case//281 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//279 ”//PM|NOM//punct//218 .//MID//punct//97
11.3.7 Dubbel straffbarhet;Någon//DT|UTR|SIN|IND//det//286 omedelbar//JJ|POS|UTR|SIN|IND|NOM//amod//286 avsikt//NN|UTR|SIN|IND|NOM//nsubj//296 att//IE//mark//288 ändra//VB|INF|AKT//acl//286 innebörden//NN|UTR|SIN|DEF|NOM//obj//288 av//PP//case//291 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//289 i//PP//case//295 nu//AB//advmod//294 aktuellt//JJ|POS|NEU|SIN|IND|NOM//amod//295 avseende//NN|NEU|SIN|IND|NOM//obl//288 finns//VB|PRS|SFO//conj//97 dock//AB//advmod//296 inte//AB//advmod//296 .//MAD//punct//97
11.3.7 Dubbel straffbarhet;Bestämmelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//302 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//302 uttolkning//NN|UTR|SIN|IND|NOM//nsubj:pass//315 i//PP//case//304 preskriptionssammanhang//NN|NEU|SIN|IND|NOM//nmod//302 liksom//PP//mark//309 rörande//PP//amod//309 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//308 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//309 straffrihetsgrunder//NN|UTR|PLU|IND|NOM//nmod//302 enligt//PP//case//311 lagen//NN|UTR|SIN|DEF|NOM//nmod//309 på//PP//case//313 gärningsorten//NN|UTR|SIN|DEF|NOM//nmod//311 får//VB|PRS|AKT//aux//315 överlämnas//VB|INF|SFO//parataxis//97 till//PP//case//317 rättstillämpningen//NN|UTR|SIN|DEF|NOM//obl//315 .//MAD//punct//65

11.3.8 Beaktande av utländsk brottmålsdom och påföljd;Förslag//NN|NEU|PLU|IND|NOM//obj//27 ://MID//punct//0
11.3.8 Beaktande av utländsk brottmålsdom och påföljd; //_SP////1 Om//PP//mark//10 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 om//PP//case//6 ansvar//NN|NEU|SIN|IND|NOM//nmod//4 för//PP//case//8 brott//NN|NEU|SIN|IND|NOM//nmod//6 har//VB|PRS|AKT//aux//10 prövats//VB|SUP|SFO//acl:relcl//0 genom//PP//case//13 en//DT|UTR|SIN|IND//det//13 lagakraftvunnen//PC|PRF|UTR|SIN|IND|NOM//nmod//14 dom//NN|UTR|SIN|IND|NOM//obj//10 som//HP|-|-|-//nsubj:pass//17 har//VB|PRS|AKT//aux//17 meddelats//VB|SUP|SFO//acl:relcl//14 av//PP//case//20 annan//JJ|POS|UTR|SIN|IND|NOM//amod//20 domstol//NN|UTR|SIN|IND|NOM//obl:agent//17 än//KN//mark//23 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//23 domstol//NN|UTR|SIN|IND|NOM//nmod//20 ,//MID//punct//0 ska//VB|PRS|AKT//aux//27 hinder//NN|NEU|PLU|IND|NOM//nsubj//27 föreligga//VB|INF|AKT//ROOT//27 mot//PP//case//29 lagföring//NN|UTR|SIN|IND|NOM//obl//27 i//PP//case//31 Sverige//PM|NOM//nmod//29 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//27 samma//DT|UTR/NEU|SIN/PLU|IND//det//34 gärning//NN|UTR|SIN|IND|NOM//obj//32 .//MAD//punct//27
11.3.8 Beaktande av utländsk brottmålsdom och påföljd;I//PP//case//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 fall//NN|NEU|PLU|IND|NOM//obl//8 ska//VB|PRS|AKT//aux//8 dock//AB//advmod//8 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//6 lagföring//NN|UTR|SIN|IND|NOM//nsubj//8 vara//VB|INF|AKT//cop//8 möjlig//JJ|POS|UTR|SIN|IND|NOM//ROOT//8 ,//MID//punct//8 om//SN//mark//13 inte//AB//advmod//13 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//13 följer//VB|PRS|AKT//advcl//8 av//PP//compound:prt//13 en//DT|UTR|SIN|IND//det//17 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//17 överenskommelse//NN|UTR|SIN|IND|NOM//obl//13 ,//MID//punct//20 eller//KN//cc//20 föreskrift//NN|UTR|SIN|IND|NOM//conj//17 som//HP|-|-|-//nsubj:pass//22 meddelats//VB|SUP|SFO//acl:relcl//20 med//PP//case//24 stöd//NN|NEU|SIN|IND|NOM//obl//22 därav//AB//advmod//22 ,//MID//punct//29 som//HP|-|-|-//nsubj//29 är//VB|PRS|AKT//cop//29 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//22 för//PP//case//31 Sverige//PM|NOM//obl//29 .//MAD//punct//8
11.3.8 Beaktande av utländsk brottmålsdom och påföljd;I//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 fall//NN|NEU|PLU|IND|NOM//obl//57 då//HA//advmod//39 ny//JJ|POS|UTR|SIN|IND|NOM//amod//38 lagföring//NN|UTR|SIN|IND|NOM//nsubj//39 sker//VB|PRS|AKT//acl:relcl//35 trots//PP//mark//43 att//SN//mark//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 finns//VB|PRS|SFO//advcl//39 en//DT|UTR|SIN|IND//det//46 tidigare//AB|KOM//advmod//46 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//47 dom//NN|UTR|SIN|IND|NOM//nsubj//43 ,//MID//punct//57 ska//VB|PRS|AKT//aux//57 den//DT|UTR|SIN|DEF//det//52 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//57 vid//PP//case//54 bestämmande//NN|NEU|SIN|IND|NOM//nmod//52 av//PP//case//56 påföljd//NN|UTR|SIN|IND|NOM//nmod//54 ta//VB|INF|AKT//conj//8 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//59 hänsyn//NN|UTR|SIN|IND|NOM//obj//57 till//PP//case//63 den//DT|UTR|SIN|DEF//det//63 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 påföljden//NN|UTR|SIN|DEF|NOM//obl//57 .//MAD//punct//8
11.3.8 Beaktande av utländsk brottmålsdom och påföljd;Enligt//PP//mark//3 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//3 rätt//NN|UTR|SIN|IND|NOM//advmod//3 finns//VB|PRS|SFO//advcl//30 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//3 om//PP//mark//14 på//PP//case//8 vilket//HD|NEU|SIN|IND//det//8 sätt//NN|NEU|SIN|IND|NOM//obl//14 en//DT|UTR|SIN|IND//det//12 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//11 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//12 brottmålsdom//NN|UTR|SIN|IND|NOM//nsubj:pass//14 ska//VB|PRS|AKT//aux//14 beaktas//VB|INF|SFO//advcl//3 vid//PP//case//19 en//DT|UTR|SIN|IND//det//19 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//19 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//19 lagföring//NN|UTR|SIN|IND|NOM//obl//14 i//PP//case//26 2//RG|NOM//nummod//22 kap.//NN|AN//nmod//23 5//RG|NOM//nummod//26 a//NN|NEU|SIN|IND|NOM//case//26 §//NN|AN//nmod//26 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//19 .//MAD//punct//3
11.3.8 Beaktande av utländsk brottmålsdom och påföljd;I//PP//case//29 paragrafen//NN|UTR|SIN|DEF|NOM//obl//30 räknas//VB|PRS|SFO//ROOT//30 upp//PL//compound:prt//30 de//DT|UTR/NEU|PLU|DEF//det//33 situationer//NN|UTR|PLU|IND|NOM//nsubj:pass//30 där//HA//advmod//37 det//PN|NEU|SIN|DEF|SUB/OBJ//det//37 föreligger//VB|PRS|AKT//amod//37 hinder//NN|NEU|PLU|IND|NOM//nsubj//47 mot//PP//case//40 ny//JJ|POS|UTR|SIN|IND|NOM//amod//40 lagföring//NN|UTR|SIN|IND|NOM//nmod//37 i//PP//case//42 Sverige//PM|NOM//nmod//40 ,//MID//punct//37 bl.a.//AB|AN//advmod//47 genom//PP//mark//47 att//IE//mark//47 hänvisa//VB|INF|AKT//acl:relcl//33 till//PP//compound:prt//47 ett//DT|NEU|SIN|IND//det//50 antal//NN|NEU|SIN|IND|NOM//nmod//52 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 överenskommelser//NN|UTR|PLU|IND|NOM//obl//47 .//MAD//punct//30
11.3.8 Beaktande av utländsk brottmålsdom och påföljd;Om//SN//mark//56 Sverige//PM|NOM//nsubj//56 tillträder//VB|PRS|AKT//advcl//63 en//DT|UTR|SIN|IND//det//59 ny//JJ|POS|UTR|SIN|IND|NOM//amod//59 överenskommelse//NN|UTR|SIN|IND|NOM//obj//56 ,//MID//punct//63 måste//VB|PRS|AKT//aux//63 lagrummet//NN|NEU|SIN|DEF|NOM//nsubj:pass//63 ändras//VB|INF|SFO//parataxis//30 .//MAD//punct//68
