10.1 Direktivets föreskrifter;Allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//15 om//PP//mark//6 materiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 mottagningsvillkor//NN|UTR|PLU|IND|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 införda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//1 i//PP//case//10 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 artikel//NN|UTR|SIN|IND|NOM//nmod//10 13//RG|NOM//obl//6 .//MAD//punct//1
13.1 Gällande reglering i Sverige / Sekretess;Tystnadsplikt//NN|UTR|SIN|IND|NOM//ROOT//0 och//KN//cc//4 ett//DT|NEU|SIN|IND//det//4 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 sekretesskydd//NN|NEU|SIN|IND|NOM//conj//0 och//KN//cc//6 finns//VB|PRS|SFO//conj//0 även//AB//advmod//6 inom//PP//case//9 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//6 samt//KN//cc//12 inom//PP//case//12 hälso-//NN|UTR|-|-|SMS//conj//9 och//KN//cc//14 sjukvården//NN|UTR|SIN|DEF|NOM//conj//12 (//PAD//punct//12 7//RG|NOM//nummod//17 kap.//NN|AN//nmod//18 1//RG|NOM//nummod//21 och//KN//cc//18 4//RG|NOM//nummod//18 §//NN|AN//conj//12 §//NN|AN//nmod//23 sekretesslagen//NN|UTR|SIN|DEF|NOM//nmod//21 )//PAD//punct//0 .//MAD//punct//0

13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Utlänningsdatalagsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 som//HP|-|-|-//nsubj//4 framgått//VB|SUP|AKT//aux//4 föreslagit//VB|SUP|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//7 författningsreglerad//PC|PRF|UTR|SIN|IND|NOM//amod//7 skyldighet//NN|UTR|SIN|IND|NOM//obj//4 för//PP//case//9 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl//4 att//IE//mark//11 lämna//VB|INF|AKT//acl//9 ut//PL//compound:prt//11 uppgifter//NN|UTR|PLU|IND|NOM//obj//11 till//PP//case//15 landsting//NN|NEU|SIN|IND|NOM//obl//11 och//KN//cc//18 till//PP//case//18 kommuner//NN|UTR|PLU|IND|NOM//conj//15 för//PP//case//20 hälso-//NN|UTR|-|-|SMS//nmod//18 och//KN//cc//22 sjukvårdsändamål//NN|NEU|SIN|IND|NOM//conj//20 respektive//AB//cc//25 för//PP//case//25 skoländamål//NN|NEU|PLU|IND|NOM//conj//20 .//MAD//punct//4
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Landstingen//NN|NEU|PLU|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 behov//NN|NEU|SIN|IND|NOM//obj//1 av//PP//case//4 uppgifter//NN|UTR|PLU|IND|NOM//nmod//2 om//PP//mark//9 vilka//HD|UTR/NEU|PLU|IND//det//7 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//dislocated//9 som//HP|-|-|-//nsubj:pass//9 skrivits//VB|SUP|SFO//acl//4 in//PL//advmod//9 vid//PP//case//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förläggningar//NN|UTR|PLU|IND|NOM//obl//9 inom//PP//case//15 landstingen//NN|NEU|PLU|DEF|NOM//nmod//13 för//PP//mark//19 att//IE//mark//19 kunna//VB|INF|AKT//aux//19 erbjuda//VB|INF|AKT//advcl//9 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 hälso-//NN|UTR|-|-|SMS//obj//19 och//KN//cc//23 sjukvård//NN|UTR|SIN|IND|NOM//conj//21 inklusive//PP//case//25 hälsoundersökning//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//1
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//28 lämnar//VB|PRS|AKT//parataxis//1 därför//AB//advmod//28 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 uppgifter//NN|UTR|PLU|IND|NOM//obj//28 om//PP//case//34 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//31 till//PP//case//36 landstingen//NN|NEU|PLU|DEF|NOM//nmod//34 .//MAD//punct//28
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//39 omfattas//VB|PRS|SFO//parataxis//28 av//PP//case//41 sekretess//NN|UTR|SIN|IND|NOM//obl//39 enligt//PP//case//49 7//RG|NOM//nummod//44 kap.//NN|AN//nmod//45 14//RG|NOM//nummod//46 §//NN|AN//nmod//48 andra//RO|NOM//amod//48 stycket//NN|NEU|SIN|DEF|NOM//nmod//49 sekretesslagen//NN|UTR|SIN|DEF|NOM//obl//39 .//MAD//punct//28
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Utlänningsdatalagsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//52 anser//VB|PRS|AKT//conj//1 att//SN//mark//58 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//58 inte//AB//advmod//58 är//VB|PRS|AKT//cop//58 påtagligt//AB|POS//advmod//58 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//52 och//KN//cc//64 att//SN//mark//64 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//64 kommer//VB|PRS|AKT//aux//64 att//IE//mark//64 omfattas//VB|INF|SFO//conj//58 av//PP//case//66 hälso-//NN|UTR|-|-|SMS//obl:agent//64 och//KN//cc//68 sjukvårdssekretess//NN|UTR|SIN|IND|NOM//conj//66 enligt//PP//case//71 7//RG|NOM//nummod//71 kap.//NN|AN//nmod//74 1//RG|NOM//nummod//73 §//NN|AN//nmod//74 sekretesslagen//NN|UTR|SIN|DEF|NOM//obl//64 hos//PP//case//76 landstingen//NN|NEU|PLU|DEF|NOM//nmod//74 men//KN//cc//82 att//SN//mark//82 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//82 likafullt//AB//advmod//82 är//VB|PRS|AKT//cop//82 tveksamt//JJ|POS|NEU|SIN|IND|NOM//conj//58 om//SN//mark//86 utlämnandet//NN|NEU|SIN|DEF|NOM//nsubj//86 kan//VB|PRS|AKT//aux//86 ske//VB|INF|AKT//advcl//82 med//PP//case//88 tillämpning//NN|UTR|SIN|IND|NOM//obl//86 av//PP//case//92 den//DT|UTR|SIN|DEF//det//92 s.k.//AB|AN//amod//92 generalklausulen//NN|UTR|SIN|DEF|NOM//nmod//88 i//PP//case//95 14//RG|NOM//nummod//95 kap.//NN|AN//nmod//92 3//RG|NOM//nummod//97 §//NN|AN//nmod//92 .//MAD//punct//52
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;En//DT|UTR|SIN|IND//det//101 författningsreglerad//PC|PRF|UTR|SIN|IND|NOM//amod//101 skyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//108 för//PP//case//103 Migrationsverket//NN|NEU|SIN|DEF|NOM//nmod//101 att//IE//mark//105 lämna//VB|INF|AKT//acl//101 ut//PL//compound:prt//105 uppgifterna//NN|UTR|PLU|DEF|NOM//obj//105 föreslås//VB|PRS|SFO//parataxis//52 därför//AB//advmod//108 .//MAD//punct//52
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Författningsregleringen//NN|UTR|SIN|DEF|NOM//nsubj//114 bör//VB|PRS|AKT//aux//114 lämpligen//AB//advmod//114 ske//VB|INF|AKT//parataxis//52 genom//PP//case//118 en//DT|UTR|SIN|IND//det//118 ny//JJ|POS|UTR|SIN|IND|NOM//amod//118 bestämmelse//NN|UTR|SIN|IND|NOM//obl//114 som//HP|-|-|-//nsubj:pass//120 förs//VB|PRS|SFO//acl:relcl//118 in//PL//compound:prt//120 i//PP//case//123 förordningen//NN|UTR|SIN|DEF|NOM//obl//120 om//PP//case//126 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//126 ersättning//NN|UTR|SIN|IND|NOM//nmod//123 för//PP//case//128 hälso-//NN|UTR|-|-|SMS//nmod//126 och//KN//cc//130 sjukvård//NN|UTR|SIN|IND|NOM//conj//128 till//PP//case//132 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//120 .//MAD//punct//114
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//137 har//VB|PRS|AKT//aux//137 därför//AB//advmod//137 lämnat//VB|SUP|AKT//conj//114 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//139 förslag//NN|NEU|SIN|IND|NOM//obj//137 till//PP//case//141 bestämmelse//NN|UTR|SIN|IND|NOM//nmod//139 ://MAD//punct//114
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 till//PP//case//3 landsting//NN|NEU|SIN|IND|NOM//obl//4 lämna//VB|INF|AKT//ROOT//4 uppgifter//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//7 utlänningar//NN|UTR|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj//10 är//VB|PRS|AKT//cop//10 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//7 enligt//PP//case//12 lagen//NN|UTR|SIN|DEF|NOM//obl//10 (//PAD//punct//14 1994:137//RG|NOM//appos//12 )//PAD//punct//14 om//PP//case//17 mottagande//NN|NEU|SIN|IND|NOM//advcl//4 av//PP//case//20 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 m.fl.//AB|AN//nmod//17 vid//PP//case//23 en//DT|UTR|SIN|IND//det//23 förläggning//NN|UTR|SIN|IND|NOM//nmod//17 inom//PP//case//25 landstinget//NN|NEU|SIN|DEF|NOM//nmod//23 .//MAD//punct//4
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//29 skall//VB|PRS|AKT//aux//29 avse//VB|INF|AKT//conj//4 namn//NN|NEU|SIN|IND|NOM//obj//29 ,//MID//punct//32 födelsedatum//NN|NEU|SIN|IND|NOM//conj//30 ,//MID//punct//34 dossiernummer//NN|UTR|PLU|IND|NOM//conj//30 hos//PP//case//36 Migrationsverket//NN|NEU|SIN|DEF|NOM//nmod//34 ,//MID//punct//38 adress//NN|UTR|SIN|IND|NOM//conj//36 och//KN//cc//43 ,//MID//punct//43 i//PP//case//43 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 fall//NN|NEU|PLU|IND|NOM//conj//36 ,//MID//punct//45 familjesamhörighet//NN|UTR|SIN|IND|NOM//conj//36 samt//KN//cc//47 tolkbehov//NN|NEU|SIN|IND|NOM//conj//36 .//MAD//punct//4
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Utlänningsdatalagsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 vidare//AB|KOM//advmod//3 konstaterat//VB|SUP|AKT//ROOT//3 att//SN//mark//7 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//7 måste//VB|PRS|AKT//aux//7 få//VB|INF|AKT//ccomp//3 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 information//NN|UTR|SIN|IND|NOM//obj//7 från//PP//case//11 Migrationsverket//NN|NEU|SIN|DEF|NOM//nmod//9 om//PP//mark//20 vilka//HD|UTR/NEU|PLU|IND//det//14 barn//NN|NEU|PLU|IND|NOM//dislocated//20 och//KN//cc//16 ungdomar//NN|UTR|PLU|IND|NOM//conj//14 som//HP|-|-|-//obl//20 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//7 att//IE//mark//22 bereda//VB|INF|AKT//advcl//20 skolplats//NN|UTR|SIN|IND|NOM//obj//22 .//MAD//punct//3
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//26 behövs//VB|PRS|SFO//conj//3 om//PP//case//28 namn//NN|NEU|SIN|IND|NOM//obl//26 ,//MID//punct//30 födelsedatum//NN|NEU|SIN|IND|NOM//conj//28 och//KN//cc//32 bostadsadress//NN|UTR|SIN|IND|NOM//conj//28 .//MAD//punct//3
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Av//PP//case//36 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 skäl//NN|NEU|SIN|IND|NOM//obl//42 som//KN//case//39 beträffande//PP//case//39 uppgiftsutlämnandet//NN|NEU|SIN|DEF|NOM//nmod//36 till//PP//case//41 landstingen//NN|NEU|PLU|DEF|NOM//nmod//39 anser//VB|PRS|AKT//conj//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//42 att//SN//mark//47 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 bör//VB|PRS|AKT//aux//47 åläggas//VB|INF|SFO//ccomp//42 en//DT|UTR|SIN|IND//det//50 författningsreglerad//PC|PRF|UTR|SIN|IND|NOM//amod//50 uppgiftsskyldighet//NN|UTR|SIN|IND|NOM//obj//47 även//AB//advmod//55 i//PP//case//55 förhållande//NN|NEU|SIN|IND|NOM//fixed//52 till//PP//fixed//52 kommunerna//NN|UTR|PLU|DEF|NOM//obl//47 .//MAD//punct//3
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//59 har//VB|PRS|AKT//aux//59 föreslagit//VB|SUP|AKT//parataxis//3 att//SN//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 införs//VB|PRS|SFO//ccomp//59 en//DT|UTR|SIN|IND//det//65 ny//JJ|POS|UTR|SIN|IND|NOM//amod//65 paragraf//NN|UTR|SIN|IND|NOM//nsubj:pass//62 i//PP//case//67 förordningen//NN|UTR|SIN|DEF|NOM//obl//62 (//PAD//punct//69 2001:976//RG|NOM//appos//67 )//PAD//punct//69 om//PP//case//72 utbildning//NN|UTR|SIN|IND|NOM//obl//62 ,//MID//punct//74 förskoleverksamhet//NN|UTR|SIN|IND|NOM//conj//72 och//KN//cc//76 skolbarnsomsorg//NN|UTR|SIN|IND|NOM//conj//72 för//PP//case//79 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 barn//NN|NEU|PLU|IND|NOM//nmod//72 m.fl.//AB|AN//conj//72 av//PP//case//83 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 lydelse//NN|UTR|SIN|IND|NOM//nmod//80 ://MAD//punct//59
13.1 Gällande reglering i Sverige / Utlämnande av personuppgifter till hälso- och sjukvården samt för skolgång;Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//13 skall//VB|PRS|AKT//aux//13 i//PP//case//5 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//fixed//2 barn//NN|NEU|PLU|IND|NOM//obl//13 och//KN//cc//7 ungdomar//NN|UTR|PLU|IND|NOM//conj//5 som//HP|-|-|-//nsubj:pass//9 avses//VB|PRS|SFO//acl:relcl//7 i//PP//case//12 1//RG|NOM//nummod//12 §//NN|AN//obl//9 lämna//VB|INF|AKT//ROOT//13 uppgift//NN|UTR|SIN|IND|NOM//obj//13 om//PP//case//17 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//17 namn//NN|NEU|SIN|IND|NOM//nmod//14 ,//MID//punct//19 födelsedatum//NN|NEU|SIN|IND|NOM//conj//17 och//KN//cc//21 bostadsadress//NN|UTR|SIN|IND|NOM//conj//17 till//PP//case//24 den//DT|UTR|SIN|DEF//det//24 hemkommun//NN|UTR|SIN|IND|NOM//obl//13 som//HP|-|-|-//nsubj//29 enligt//PP//case//28 8//RG|NOM//nummod//28 §//NN|AN//obl//29 svarar//VB|PRS|AKT//acl:relcl//24 för//PP//mark//37 att//SN//mark//37 utbildning//NN|UTR|SIN|IND|NOM//nsubj//37 ,//MID//punct//34 förskoleverksamhet//NN|UTR|SIN|IND|NOM//conj//32 och//KN//cc//36 skolbarnsomsorg//NN|UTR|SIN|IND|NOM//conj//32 kommer//VB|PRS|AKT//advcl//29 till//PP//compound:prt//37 stånd//NN|NEU|SIN|IND|NOM//fixed//38 .//MAD//punct//13

13.2 Överväganden;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//26 ://MID//punct//1
13.2 Överväganden;De//DT|UTR/NEU|PLU|DEF//det//4 förslag//NN|NEU|PLU|IND|NOM//nsubj//16 som//HP|-|-|-//obl//7 utlänningsdatalagsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//7 föreslår//VB|PRS|AKT//acl:relcl//4 om//PL//mark//9 uppgiftslämnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//7 till//PP//case//11 landsting//NN|NEU|SIN|IND|NOM//obl//9 och//KN//cc//13 kommun//NN|UTR|SIN|IND|NOM//conj//11 bör//VB|PRS|AKT//aux//16 kunna//VB|INF|AKT//aux//16 medverka//VB|INF|AKT//parataxis//1 till//PP//compound:prt//16 att//SN//mark//21 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//20 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//21 uppfylls//VB|PRS|SFO//ccomp//16 .//MID//punct//1
13.2 Överväganden;Några//DT|UTR/NEU|PLU|IND//det//25 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 förändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//26 föreslås//VB|PRS|SFO//ROOT//26 inte//AB//advmod//26 .//MAD//punct//26
13.2 Överväganden;Genom//PP//case//1 mottagandet//NN|NEU|SIN|DEF|NOM//obl//4 av//PP//case//3 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//1 kommer//VB|PRS|AKT//ROOT//4 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//8 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//4 och//KN//cc//12 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 myndigheter//NN|UTR|PLU|IND|NOM//conj//8 i//PP//case//14 landet//NN|NEU|SIN|DEF|NOM//nmod//12 till//PP//case//16 del//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
13.2 Överväganden;Behandlingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 av//PP//case//21 dessa//DT|UTR/NEU|PLU|DEF//det//21 uppgifter//NN|UTR|PLU|IND|NOM//nmod//18 är//VB|PRS|AKT//cop//25 förhållandevis//AB//advmod//25 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 reglerad//PC|PRF|UTR|SIN|IND|NOM//parataxis//4 i//PP//case//27 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//25 och//KN//cc//30 i//PP//case//30 sekretesslagen//NN|UTR|SIN|DEF|NOM//conj//27 och//KN//cc//33 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 finns//VB|PRS|SFO//conj//4 en//DT|UTR|SIN|IND//det//36 restriktiv//JJ|POS|UTR|SIN|IND|NOM//amod//36 praxis//NN|UTR|SIN|IND|NOM//nsubj//33 kring//PP//case//38 utlämnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//36 av//PP//case//40 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//38 till//PP//case//42 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//38 men//KN//cc//46 även//AB//advmod//46 till//PP//case//46 myndigheter//NN|UTR|PLU|IND|NOM//conj//42 och//KN//cc//49 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 organ//NN|NEU|PLU|IND|NOM//conj//42 .//MAD//punct//4
13.2 Överväganden;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 ställningstaganden//NN|NEU|PLU|IND|NOM//nsubj//55 skulle//VB|PRT|AKT//aux//55 kunna//VB|INF|AKT//aux//55 få//VB|INF|AKT//parataxis//4 konsekvenser//NN|UTR|PLU|IND|NOM//obj//55 i//PP//case//60 nu//AB//advmod//59 aktuellt//JJ|POS|NEU|SIN|IND|NOM//fixed//57 avseende//NN|NEU|SIN|IND|NOM//obl//55 genom//PP//case//62 förslag//NN|NEU|SIN|IND|NOM//obl//55 om//PP//case//64 skyldighet//NN|UTR|SIN|IND|NOM//nmod//62 att//IE//mark//67 t.ex.//AB|AN//advmod//67 registrera//VB|INF|AKT//acl//62 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 uppgifter//NN|UTR|PLU|IND|NOM//obj//67 eller//KN//cc//72 att//IE//mark//72 lämna//VB|INF|AKT//conj//67 uppgift//NN|UTR|SIN|IND|NOM//obj//72 när//HA//mark//79 en//DT|UTR|SIN|IND//det//76 sådan//JJ|POS|UTR|SIN|IND|NOM//nsubj//79 inte//AB//advmod//79 hittills//AB//advmod//79 förelegat//VB|SUP|AKT//advcl//72 .//MAD//punct//4
13.2 Överväganden;De//DT|UTR/NEU|PLU|DEF//det//1 behov//NN|NEU|PLU|IND|NOM//nsubj:pass//46 för//PP//case//3 förändringar//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//obj//6 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//6 aktualiserar//VB|PRS|AKT//acl:relcl//3 avser//VB|PRS|AKT//xcomp//6 ett//DT|NEU|SIN|IND//det//10 effektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 informationsutbyte//NN|NEU|SIN|IND|NOM//obj//7 mellan//PP//case//12 Migrationsverket//NN|NEU|SIN|DEF|NOM//nmod//10 å//PP//advmod//7 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 sidan//NN|UTR|SIN|DEF|NOM//fixed//13 och//KN//cc//17 landstingen//NN|NEU|PLU|DEF|NOM//conj//15 och//KN//cc//19 kommunerna//NN|UTR|PLU|DEF|NOM//conj//15 å//PP//fixed//13 den//DT|UTR|SIN|DEF//det//22 andra//RO|NOM//fixed//20 ,//MID//punct//28 och//KN//cc//28 därmed//AB//advmod//28 ett//DT|NEU|SIN|IND//det//28 mera//AB|KOM//advmod//28 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//1 –//RG|NOM//punct//35 men//KN//cc//35 framför//PP//case//33 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//33 snabbare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//35 –//RG|NOM//punct//35 lämnande//NN|NEU|SIN|IND|NOM//conj//28 av//PP//case//37 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//35 .//MAD//punct//35
13.2 Överväganden;Förslag//NN|NEU|PLU|IND|NOM//parataxis//35 i//PP//case//42 det//DT|NEU|SIN|DEF//det//42 avseendet//NN|NEU|SIN|DEF|NOM//nmod//39 har//VB|PRS|AKT//aux//46 emellertid//AB//advmod//46 redan//AB//advmod//46 lämnats//VB|SUP|SFO//ROOT//46 av//PP//case//48 utlänningsdatalagsutredningen//NN|UTR|SIN|DEF|NOM//obl:agent//46 och//KN//cc//50 föranleder//VB|PRS|AKT//conj//46 inget//DT|NEU|SIN|IND//det//53 annat//JJ|POS|NEU|SIN|IND|NOM//amod//53 ställningstagande//NN|NEU|SIN|IND|NOM//obj//50 av//PP//case//56 denna//DT|UTR|SIN|DEF//det//56 utredning//NN|UTR|SIN|IND|NOM//nmod//53 än//KN//mark//62 att//SN//mark//62 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//62 bör//VB|PRS|AKT//aux//62 kunna//VB|INF|AKT//aux//62 medverka//VB|INF|AKT//acl//56 till//PP//mark//79 att//SN//mark//79 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//66 krav//NN|NEU|SIN|IND|NOM//nsubj//79 beträffande//PP//case//69 främst//AB|SUV//advmod//69 sjuk-//NN|UTR|SIN|IND|NOM//nmod//66 och//KN//cc//71 hälsovård//NN|UTR|SIN|IND|NOM//conj//69 samt//KN//cc//73 skolgång//NN|UTR|SIN|IND|NOM//conj//69 uppfylls//VB|PRS|SFO//conj//69 .//MAD//punct//66
13.2 Överväganden;Utlänningsdatalagsutredningen//NN|UTR|SIN|DEF|NOM//nmod//66 har//VB|PRS|AKT//aux//79 också//AB//advmod//79 föreslagit//VB|SUP|AKT//advcl//62 en//DT|UTR|SIN|IND//det//82 sekretessbrytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 regel//NN|UTR|SIN|IND|NOM//obj//79 för//PP//mark//86 att//IE//mark//86 bl.a.//AB|AN//advmod//86 underlätta//VB|INF|AKT//advcl//79 efterforskning//NN|UTR|SIN|IND|NOM//obj//86 av//PP//case//89 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//87 ,//MID//punct//91 se//VB|IMP|AKT//conj//46 vidare//AB|KOM//compound:prt//91 avsnitt//NN|NEU|SIN|IND|NOM//nmod//94 14.1//RG|NOM//obl//91 .//MAD//punct//46
13.2 Överväganden;Några//DT|UTR/NEU|PLU|IND//det//2 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 förändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//11 för//PP//mark//5 att//IE//mark//5 tillgodose//VB|INF|AKT//acl//2 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 krav//NN|NEU|SIN|IND|NOM//obj//5 i//PP//case//10 denna//DT|UTR|SIN|DEF//det//10 del//NN|UTR|SIN|IND|NOM//obl//5 behövs//VB|PRS|SFO//ROOT//11 inte//AB//advmod//11 .//MAD//punct//11

14 Ytterligare eventuella åtgärder för att genomföra direktivet;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//24 ://MID//punct//1
