Del 1;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 samordning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 socialförsäkringslagarna//NN|UTR|PLU|DEF|NOM//nmod//4 (//PAD//punct//8 SamSol//UO//appos//0 )//PAD//punct//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / IV Underhållsstöd;35//RG|NOM//nummod//1 §//NN|AN//obl//14  //_SP////1 När//HA//mark//6 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//6 har//VB|PRS|AKT//aux//6 meddelat//VB|SUP|AKT//advcl//1 beslut//NN|NEU|SIN|IND|NOM//obj//6 i//PP//case//9 ärendet//NN|NEU|SIN|DEF|NOM//obl//6 ,//MID//punct//1 skall//VB|PRS|AKT//aux//14 sökanden//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 skriftligen//AB//advmod//14 underrättas//VB|INF|SFO//ROOT//14 om//PP//case//16 beslutet//NN|NEU|SIN|DEF|NOM//obl//14 .//MAD//punct//14
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / IV Underhållsstöd;Beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//10 om//PP//mark//3 att//IE//mark//3 bevilja//VB|INF|AKT//acl//0 underhållsstöd//NN|NEU|SIN|IND|NOM//obj//3 och//KN//cc//7 att//IE//mark//7 fastställa//VB|INF|AKT//conj//3 återbetalningsskyldighet//NN|UTR|SIN|IND|NOM//obj//7 skall//VB|PRS|AKT//aux//10 delges//VB|INF|SFO//ROOT//10 den//DT|UTR|SIN|DEF//det//12 bidragsskyldige//JJ|POS|MAS|SIN|DEF|NOM//obj//10 .//MAD//punct//10

1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Betalningsskyldighet//NN|UTR|SIN|IND|NOM//ROOT//0 för//PP//case//2 underhållsstöd//NN|NEU|SIN|IND|NOM//nmod//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//ROOT//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;2//RG|NOM//nummod//1 §//NN|AN//obl//23  //_SP////1 När//HA//mark//5 underhållsstöd//NN|NEU|SIN|IND|NOM//nsubj:pass//5 lämnas//VB|PRS|SFO//advcl//1 till//PP//case//8 ett//DT|NEU|SIN|IND//det//8 barn//NN|NEU|SIN|IND|NOM//obl//5 och//KN//cc//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 finns//VB|PRS|SFO//conj//5 en//DT|UTR|SIN|IND//det//14 bidragsskyldig//JJ|POS|UTR|SIN|IND|NOM//amod//14 förälder//NN|UTR|SIN|IND|NOM//nsubj//11 ,//MID//punct//1 skall//VB|PRS|AKT//aux//23 föräldern//NN|UTR|SIN|DEF|NOM//nsubj//23 i//PP//case//19 förskott//NN|NEU|SIN|IND|NOM//nmod//17 för//PP//case//22 varje//DT|UTR/NEU|SIN|IND//det//22 månad//NN|UTR|SIN|IND|NOM//obl//23 betala//VB|INF|AKT//ROOT//23 ett//DT|NEU|SIN|IND//det//25 belopp//NN|NEU|SIN|IND|NOM//obj//23 till//PP//case//27 Försäkringskassan//NN|UTR|SIN|DEF|NOM//obl//23 som//HP|-|-|-//nsubj//32 helt//AB|POS//advmod//32 eller//KN//cc//31 delvis//AB//conj//29 motsvarar//VB|PRS|AKT//acl:relcl//27 underhållsstödet//NN|NEU|SIN|DEF|NOM//obj//32 .//MAD//punct//23
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;När//HA//mark//1 fastställs//VB|PRS|SFO//ROOT//1 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//1 ?//MAD//punct//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;3//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//5 skall//VB|PRS|AKT//aux//5 fastställas//VB|INF|SFO//ROOT//5 av//PP//case//7 Försäkringskassan//NN|UTR|SIN|DEF|NOM//obl:agent//5 samtidigt//AB//advmod//13 som//HA//fixed//8 eller//KN//cc//11 snarast//AB|SUV//fixed//9 efter//PP//case//13 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//5 att//SN//mark//19 ett//DT|NEU|SIN|IND//det//16 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//19 om//PP//case//18 underhållsstöd//NN|NEU|SIN|IND|NOM//nsubj:pass//19 meddelas//VB|PRS|SFO//acl//13 .//MAD//punct//5
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;4//RG|NOM//nummod//1 §//NN|AN//nmod//4  //_SP////1 Ett//DT|NEU|SIN|IND//det//4 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//9 om//PP//case//6 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nmod//4 skall//VB|PRS|AKT//aux//9 inte//AB//advmod//9 meddelas//VB|INF|SFO//ROOT//9 ,//MID//punct//9 om//PP//mark//20 11//RG|NOM//nummod//13 kap.//NN|AN//nmod//14 21//RG|NOM//nummod//19 ,//MID//punct//14 23//RG|NOM//nummod//14 eller//KN//cc//14 24//RG|NOM//nummod//19 §//NN|AN//nsubj:pass//20 tillämpas//VB|INF|SFO//advcl//9 eller//KN//cc//23 om//PP//case//23 underhållsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//27 enligt//PP//case//25 föräldrabalken//NN|UTR|SIN|DEF|NOM//nmod//23 har//VB|PRS|AKT//aux//27 fastställts//VB|SUP|SFO//advcl//20 i//PP//case//32 form//NN|UTR|SIN|IND|NOM//fixed//28 av//PP//fixed//28 ett//DT|NEU|SIN|IND//det//32 engångsbelopp//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//9
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Om//SN//mark//4 den//DT|UTR|SIN|DEF//det//2 bidragsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 bosatt//JJ|POS|UTR|SIN|IND|NOM//advcl//20 utomlands//AB//advmod//4 och//KN//cc//8 en//DT|UTR|SIN|IND//det//8 tillämpning//NN|UTR|SIN|IND|NOM//conj//4 av//PP//case//10 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//8 i//PP//case//12 23//RG|NOM//nummod//15 och//KN//cc//12 24//RG|NOM//nummod//12 §//NN|AN//nmod//16 §//NN|AN//nmod//10 därför//AB//advmod//18 övervägs//VB|PRS|SFO//advmod//4 ,//MID//punct//20 behöver//VB|PRS|AKT//aux//24 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj//20 inte//AB//advmod//20 heller//AB//advmod//24 fastställas//VB|INF|SFO//ROOT//24 .//MAD//punct//24
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//3 får//VB|PRS|AKT//aux//3 inte//AB//advmod//3 beslutas//VB|INF|SFO//ROOT//3 för//PP//case//5 tid//NN|UTR|SIN|IND|NOM//obl//3 under//PP//mark//10 vilken//HP|UTR|SIN|IND//obl//10 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//10 har//VB|PRS|AKT//aux//10 trätt//VB|SUP|AKT//advcl//3 in//PL//compound:prt//10 i//PP//case//14 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//14 rätt//NN|UTR|SIN|IND|NOM//obl//10 till//PP//case//16 underhållsbidrag//NN|NEU|SIN|IND|NOM//nmod//14 enligt//PP//case//19 23//RG|NOM//nummod//19 §//NN|AN//nmod//16 .//MAD//punct//3
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Tillfälliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 beslut//NN|NEU|PLU|IND|NOM//ROOT//1 om//PP//case//3 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nmod//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;6//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//22  //_SP////1 Om//SN//mark//12 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//12 enligt//PP//case//6 H//PM|NOM//obl//12 9//RG|NOM//nummod//8 kap.//NN|AN//obl//9 2//RG|NOM//nummod//10 §//NN|AN//nmod//6 har//VB|PRS|AKT//aux//12 beslutat//VB|SUP|AKT//acl//1 om//PP//case//14 underhållsstöd//NN|NEU|SIN|IND|NOM//obl//12 för//PP//case//16 tid//NN|UTR|SIN|IND|NOM//nmod//14 till//PP//case//20 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//20 slutligt//JJ|POS|NEU|SIN|IND|NOM//amod//20 beslut//NN|NEU|SIN|IND|NOM//nmod//14 kan//VB|PRS|AKT//aux//22 fattas//VB|INF|SFO//advcl//26 ,//MID//punct//26 skall//VB|PRS|AKT//aux//26 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//26 fastställas//VB|INF|SFO//ROOT//26 för//PP//case//29 den//DT|UTR|SIN|DEF//det//29 bidragsskyldige//JJ|POS|MAS|SIN|DEF|NOM//obl//26 för//PP//case//32 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 tid//NN|UTR|SIN|IND|NOM//obl//26 .//MAD//punct//26
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;ningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//4 får//VB|PRS|AKT//aux//4 dock//AB//advmod//4 inte//AB//advmod//4 meddelas//VB|INF|SFO//ROOT//4 om//SN//mark//9 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 män//NN|UTR|PLU|IND|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 instämda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//4 i//PP//case//11 målet//NN|NEU|SIN|DEF|NOM//obl//9 .//MAD//punct//4
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;8//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//28  //_SP////1 Om//PP//mark//7 den//DT|UTR|SIN|DEF//det//6 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 betalningsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//7 bestäms//VB|PRS|SFO//advcl//1 till//PP//case//11 ett//DT|NEU|SIN|IND//det//11 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 belopp//NN|NEU|SIN|IND|NOM//obl//7 än//KN//mark//13 vad//HP|NEU|SIN|IND//acl//11 som//HP|-|-|-//nsubj:pass//19 för//PP//case//17 samma//DT|UTR/NEU|SIN/PLU|IND//det//17 tid//NN|UTR|SIN|IND|NOM//obl//19 har//VB|PRS|AKT//aux//19 betalats//VB|SUP|SFO//acl:relcl//13 enligt//PP//case//24 6//RG|NOM//nummod//24 eller//KN//cc//21 7//RG|NOM//nummod//21 §//NN|AN//obl//19 ,//MID//punct//1 skall//VB|PRS|AKT//aux//28 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 betalas//VB|INF|SFO//ROOT//28 ut//PL//compound:prt//28 till//PP//case//32 den//DT|UTR|SIN|DEF//det//32 bidragsskyldige//JJ|POS|MAS|SIN|DEF|NOM//obl//28 .//MAD//punct//34
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Bestäms//VB|PRS|SFO//parataxis//28 den//DT|UTR|SIN|DEF//det//37 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 betalningsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 till//PP//case//41 ett//DT|NEU|SIN|IND//det//41 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 belopp//NN|NEU|SIN|IND|NOM//obl//34 ,//MID//punct//34 skall//VB|PRS|AKT//aux//46 den//DT|UTR|SIN|DEF//det//45 bidragsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//46 betala//VB|INF|AKT//conj//28 in//PL//compound:prt//46 skillnaden//NN|UTR|SIN|DEF|NOM//obj//46 till//PP//case//50 Försäkringskassan//NN|UTR|SIN|DEF|NOM//obl//46 .//MAD//punct//28
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Ändrat//PC|PRF|NEU|SIN|IND|NOM//amod//1 faderskap//NN|NEU|SIN|IND|NOM//ROOT//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;9//RG|NOM//nummod//1 §//NN|AN//obl//19  //_SP////1 Om//SN//mark//6 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//6 har//VB|PRS|AKT//aux//6 fastställts//VB|SUP|SFO//advcl//1 slutligt//AB|POS//advmod//6 för//PP//case//10 en//DT|UTR|SIN|IND//det//10 man//NN|UTR|SIN|IND|NOM//obl//6 som//HP|-|-|-//mark//13 senare//AB|KOM//advmod//13 frias//VB|PRS|SFO//acl:relcl//10 från//PP//case//15 faderskapet//NN|NEU|SIN|DEF|NOM//obl//13 till//PP//case//17 barnet//NN|NEU|SIN|DEF|NOM//obl//13 ,//MID//punct//1 har//VB|PRS|AKT//ROOT//19 han//PN|UTR|SIN|DEF|SUB//nsubj//19 rätt//NN|UTR|SIN|IND|NOM//obj//19 att//IE//mark//23 få//VB|INF|AKT//acl//21 tillbaka//PL//advmod//23 vad//HP|NEU|SIN|IND//obj//28 han//PN|UTR|SIN|DEF|SUB//nsubj//28 har//VB|PRS|AKT//aux//28 betalat//VB|SUP|AKT//ccomp//23 jämte//PP//case//30 ränta//NN|UTR|SIN|IND|NOM//obl//28 enligt//PP//case//34 5//RG|NOM//nummod//33 §//NN|AN//nmod//34 räntelagen//NN|UTR|SIN|DEF|NOM//obl//28 (//PAD//punct//34 1975:635//RG|NOM//appos//34 )//PAD//punct//34 från//PP//case//40 varje//DT|UTR/NEU|SIN|IND//det//40 betalningsdag//NN|UTR|SIN|IND|NOM//obl//28 .//MAD//punct//19
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Inkomstunderlag//NN|NEU|SIN|IND|NOM//ROOT//0 för//PP//case//2 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nmod//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 bestämmelse//NN|UTR|SIN|IND|NOM//ROOT//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;10//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//6  //_SP////1 Den//DT|UTR|SIN|DEF//det//5 bidragsskyldiges//VB|PRS|SFO//amod//5 betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//6 beräknas//VB|PRS|SFO//ROOT//6 på//PP//case//8 differensen//NN|UTR|SIN|DEF|NOM//obl//6 mellan//PP//case//6
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;den//DT|UTR|SIN|DEF//det//2 bidragsskyldiges//JJ|POS|MAS|SIN|DEF|GEN//amod//2 inkomst//NN|UTR|SIN|IND|NOM//ROOT//2 enligt//PP//case//7 11//RG|NOM//nummod//5 15//RG|NOM//nummod//6 §//NN|AN//nmod//7 §//NN|AN//nmod//2 och//KN//punct//2
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;72//RG|NOM//nummod//1 000//RG|NOM//nummod//2 kronor//NN|UTR|PLU|IND|NOM//ROOT//2 .//MAD//punct//2
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Inkomst//NN|UTR|SIN|IND|NOM//ROOT//0 enligt//PP//case//2 taxeringsbeslut//NN|NEU|SIN|IND|NOM//obl//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;11//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//6  //_SP////1 Den//DT|UTR|SIN|DEF//det//5 bidragsskyldiges//JJ|POS|MAS|SIN|DEF|GEN//amod//5 inkomst//NN|UTR|SIN|IND|NOM//nmod//1 beräknas//VB|PRS|SFO//ROOT//6 i//PP//case//11 enlighet//NN|UTR|SIN|IND|NOM//fixed//7 med//PP//fixed//7 det//DT|NEU|SIN|DEF//det//11 taxeringsbeslut//NN|NEU|SIN|IND|NOM//obl//6 enligt//PP//case//14 4//RG|NOM//nummod//14 kap.//NN|AN//nmod//17 2//RG|NOM//nummod//16 §//NN|AN//nmod//17 taxeringslagen//NN|UTR|SIN|DEF|NOM//nmod//11 (//PAD//punct//17 1990:324//RG|NOM//appos//17 )//PAD//punct//17 som//HP|-|-|-//nsubj:pass//22 fattats//VB|SUP|SFO//acl:relcl//17 närmast//AB|SUV//advmod//22 före//PP//case//25 februari//NN|UTR|SIN|IND|NOM//obl//22 månad//NN|UTR|SIN|IND|NOM//obl//22 det//DT|NEU|SIN|DEF//det//28 år//NN|NEU|SIN|IND|NOM//nmod//29 betalningsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//30 avser//VB|PRS|AKT//acl:relcl//11 och//KN//cc//30 med//PP//conj//30 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//32 i//PP//fixed//32
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;12//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//14  //_SP////1 När//HA//mark//5 betalningsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 fastställs//VB|PRS|SFO//advcl//1 för//PP//case//8 förfluten//PC|PRF|UTR|SIN|IND|NOM//amod//8 tid//NN|UTR|SIN|IND|NOM//obl//5 skall//VB|PRS|AKT//aux//14 till//PP//case//13 grund//NN|UTR|SIN|IND|NOM//fixed//10 för//PP//fixed//10 inkomstberäkningen//NN|UTR|SIN|DEF|NOM//obl//14 läggas//VB|PRS|SFO//ROOT//14 det//DT|NEU|SIN|DEF//det//16 taxeringsbeslut//NN|NEU|SIN|IND|NOM//nsubj:pass//14 som//HP|-|-|-//nsubj//18 förelåg//VB|PRT|AKT//acl:relcl//16 den//PN|UTR|SIN|DEF|SUB/OBJ//det//22 eller//KN//cc//21 de//DT|UTR/NEU|PLU|DEF//conj//19 månader//NN|UTR|PLU|IND|NOM//obl//18 som//HP|-|-|-//obj//25 betalningsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//25 avser//VB|PRS|AKT//acl:relcl//22 .//MAD//punct//14
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Inkomstslaget//NN|NEU|SIN|DEF|NOM//amod//1 kapital//NN|NEU|SIN|IND|NOM//ROOT//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;41//RG|NOM//nummod//1 kap.//NN|AN//nmod//4 12//RG|NOM//nummod//3 §//NN|AN//nmod//4 inkomstskattelagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 (//PAD//punct//4 1999:1229//RG|NOM//appos//4 )//PAD//punct//4 skall//VB|PRS|AKT//aux//9 ökas//VB|INF|SFO//ROOT//9 respektive//AB//cc//11 minskas//VB|INF|SFO//conj//9 med//PP//case//15 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 gjorda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 avdrag//NN|NEU|PLU|IND|NOM//obl//11 i//PP//case//17 inkomstslaget//NN|NEU|SIN|DEF|NOM//nmod//15 än//KN//case//11
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Inkomstslaget//NN|NEU|SIN|DEF|NOM//amod//1 näringsverksamhet//NN|UTR|SIN|IND|NOM//ROOT//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;14//RG|NOM//nummod//1 §//NN|AN//ROOT//1  //_SP////1 Överskottet//NN|NEU|SIN|DEF|NOM//conj//1 eller//KN//cc//5 underskottet//NN|NEU|SIN|DEF|NOM//conj//3 av//PP//case//8 en//DT|UTR|SIN|IND//det//8 näringsverksamhet//NN|UTR|SIN|IND|NOM//nmod//5 enligt//PP//case//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;14//RG|NOM//nummod//1 kap.//NN|AN//nmod//4 21//RG|NOM//nummod//3 §//NN|AN//nmod//4 inkomstskattelagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 (//PAD//punct//4 1999:1229//RG|NOM//appos//4 )//PAD//punct//4 skall//VB|PRS|AKT//aux//9 ökas//VB|INF|SFO//ROOT//9 respektive//AB//cc//11 minskas//VB|INF|SFO//conj//9 med//PP//case//9
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;samt//KN//cc//1 minskas//VB|PRS|SFO//ROOT//1 respektive//AB//cc//3 ökas//VB|INF|SFO//conj//1 med//PP//compound:prt//3
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Studiemedel//NN|NEU|SIN|IND|NOM//ROOT//0 ,//MID//punct//2 rekryteringsbidrag//NN|NEU|SIN|IND|NOM//conj//0 och//KN//cc//4 förmögenhet//NN|UTR|SIN|IND|NOM//conj//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;15//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//9  //_SP////1 Till//PP//case//4 beloppen//NN|NEU|PLU|DEF|NOM//nmod//1 enligt//PP//case//7 11–14//RG|NOM//nummod//7 §//NN|AN//nmod//4 skall//VB|PRS|AKT//aux//9 läggas//VB|INF|SFO//ROOT//9
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Beräkning//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 betalningsbelopp//NN|NEU|PLU|IND|NOM//nmod//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//ROOT//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;16//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Betalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj:pass//13 skall//VB|PRS|AKT//aux//13 för//PP//case//7 varje//DT|UTR/NEU|SIN|IND//det//7 barn//NN|NEU|SIN|IND|NOM//obl//13 som//HP|-|-|-//nsubj//9 har//VB|PRS|AKT//acl:relcl//7 rätt//NN|UTR|SIN|IND|NOM//advmod//13 till//PP//case//12 underhållsstöd//NN|NEU|SIN|IND|NOM//nmod//10 bestämmas//VB|INF|SFO//ROOT//13 till//PP//case//17 ett//DT|NEU|SIN|IND//det//17 visst//JJ|POS|NEU|SIN|IND|NOM//amod//17 belopp//NN|NEU|SIN|IND|NOM//obl//13 per//PP//case//19 år//NN|NEU|SIN|IND|NOM//nmod//17 (//PAD//punct//19 betalningsbelopp//NN|NEU|SIN|IND|NOM//appos//19 )//PAD//punct//13 .//MAD//punct//26
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / 12 kap. Bidragsskyldigas betalningsskyldighet mot Försäkringskassan;Beloppet//NN|NEU|SIN|DEF|NOM//nsubj//26 skall//VB|PRS|AKT//aux//26 motsvara//VB|INF|AKT//parataxis//13 det//DT|NEU|SIN|DEF//det//28 procenttal//NN|NEU|SIN|IND|NOM//obj//26 av//PP//case//32 den//DT|UTR|SIN|DEF//det//32 bidragsskyldiges//JJ|POS|MAS|SIN|DEF|GEN//amod//32 inkomst//NN|UTR|SIN|IND|NOM//nmod//28 som//HP|-|-|-//nsubj:pass//34 anges//VB|PRS|SFO//acl:relcl//32 i//PP//case//37 17//RG|NOM//nummod//37 §//NN|AN//obl//34 .//MAD//punct//13
