Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 6//RO|NOM//nummod//5 mars//NN|UTR|SIN|IND|NOM//obl//0 1997//RG|NOM//nummod//5 .//MAD//punct//0
CFN:s allmänna råd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 är//VB|PRS|AKT//cop//31 inte//AB//advmod//31 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 att//IE//mark//34 enbart//AB//advmod//34 ange//VB|INF|AKT//csubj//31 att//SN//mark//38 råden//NN|NEU|PLU|DEF|NOM//nsubj:pass//38 ska//VB|PRS|AKT//aux//38 följas//VB|INF|SFO//ccomp//34 .//MAD//punct//31
CFN:s allmänna råd;Så//AB//advmod//43 t//NN|AN//nsubj:pass//43 ex//NN|AN//nsubj:pass//43 anges//VB|PRS|SFO//conj//31 i//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 råden//NN|NEU|PLU|DEF|NOM//obl//43 att//SN//mark//52 smärtlindring//NN|UTR|SIN|IND|NOM//nsubj:pass//52 försöksvis//AB//advmod//52 bör//VB|PRS|AKT//aux//52 användas//VB|INF|SFO//acl//47 .//MAD//punct//31
CFN:s allmänna råd;Innebär//VB|PRS|AKT//parataxis//31 en//DT|UTR|SIN|IND//det//56 skrivning//NN|UTR|SIN|IND|NOM//obj//54 ,//MID//punct//60 i//PP//case//60 en//DT|UTR|SIN|IND//det//60 ansökan//NN|UTR|SIN|IND|NOM//conj//56 eller//KN//cc//62 nämndsbeslut//NN|NEU|SIN|IND|NOM//conj//60 ,//MID//punct//56 om//PP//mark//70 att//SN//mark//70 de//DT|UTR/NEU|PLU|DEF//det//68 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 råden//NN|NEU|PLU|DEF|NOM//nsubj:pass//70 ska//VB|PRS|AKT//aux//70 följas//VB|INF|SFO//advcl//54 ,//MID//punct//70 därmed//AB//advmod//76 att//SN//mark//76 smärtlindring//NN|UTR|SIN|IND|NOM//nsubj:pass//76 alltid//AB//advmod//76 prövas//VB|INF|SFO//advcl//70 ?//MID//punct//31
CFN:s allmänna råd;Sannolikt//AB|POS//advmod//31 inte//AB//advmod//78 .//MAD//punct//31


Syfte (4);Studera//VB|IMP|AKT//ROOT//0 om//SN//mark//4 ”//PM|NOM//punct//4 Bullerträning//NN|UTR|SIN|IND|NOM//nsubj//4 skyddar//VB|PRS|AKT//advcl//0 mot//PP//case//7 bullerinducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 hörselsakdor//NN|UTR|PLU|IND|NOM//obl//4 ”//RG|NOM//punct//0 .//MAD//punct//0
Syfte (4);Djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//11 exponeras//VB|PRS|SFO//parataxis//0 först//AB//advmod//11 för//PP//case//17 ett//DT|NEU|SIN|IND//det//15 ”//NN|NEU|SIN|IND|NOM//nmod//17 oskadligt//JJ|POS|NEU|SIN|IND|NOM//amod//17 buller//NN|NEU|SIN|IND|NOM//obl//11 ”//PAD//punct//11 (//PAD//punct//21 nivån//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 anges//VB|PRS|SFO//parataxis//0 inte//AB//advmod//21 )//PAD//punct//21 i//PP//case//26 1-4//RG|NOM//nummod//26 veckor//NN|UTR|PLU|IND|NOM//obl//21 ,//MID//punct//26 därefter//AB//advmod//31 för//PP//case//31 det//DT|NEU|SIN|DEF//det//31 ”//PAD//punct//26 potentiellt//AB|POS//advmod//33 skadliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 bullret//NN|NEU|SIN|DEF|NOM//appos//26 ”//PM|NOM//punct//21 ,//MID//punct//38 som//HP|-|-|-//nsubj//38 har//VB|PRS|AKT//conj//0 en//DT|UTR|SIN|IND//det//40 ljudnivå//NN|UTR|SIN|IND|NOM//obj//38 på//PP//case//42 100-105//RG|NOM//nummod//43 dB//NN|AN//obl//38 ,//MID//punct//0 från//PP//case//47 en//DT|UTR|SIN|IND//det//47 minut//NN|UTR|SIN|IND|NOM//obl//48 upp//AB//advmod//51 till//PP//case//51 72//RG|NOM//nummod//51 timmar//NN|UTR|PLU|IND|NOM//obl//0 .//MAD//punct//0
Syfte (4);Djuren//NN|NEU|PLU|DEF|NOM//nsubj//55 är//VB|PRS|AKT//cop//55 vakna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//0 då//HA//mark//58 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//58 exponeras//VB|PRS|SFO//advcl//55 för//PP//case//60 buller//NN|NEU|SIN|IND|NOM//obl//58 .//MAD//punct//55
Syfte (4);Enligt//PP//case//63 ansökan//NN|UTR|SIN|IND|NOM//obl//64 uppvisar//VB|PRS|AKT//parataxis//0 djuren//NN|NEU|PLU|DEF|NOM//nsubj//64 ”//PP//punct//65 normalt//JJ|POS|NEU|SIN|IND|NOM//amod//68 beteende//NN|NEU|SIN|IND|NOM//obj//64 under//PP//case//70 exponeringen//NN|UTR|SIN|DEF|NOM//obl//64 ”//PM|NOM//punct//0 .//MAD//punct//0
Syfte (4);150//RG|NOM//nummod//74 marsvin//NN|NEU|PLU|IND|NOM//nsubj:pass//81 ,//MID//punct//74 100//RG|NOM//nummod//77 möss//NN|UTR|PLU|IND|NOM//appos//74 och//KN//cc//80 50//RG|NOM//nummod//80 råttor//NN|UTR|PLU|IND|NOM//conj//74 används//VB|PRS|SFO//parataxis//0 .//MAD//punct//0

Beslut (4);Tillstyrkt//PC|PRF|UTR|SIN|IND|NOM//ROOT//0 .//MAD//punct//0

Göteborgs djurförsöksetiska nämnd, 1995;Studera//VB|IMP|AKT//advcl//22 bullerkänslighet//NN|UTR|SIN|IND|NOM//obj//0 hos//PP//case//3 marsvin//NN|NEU|PLU|IND|NOM//obl//0 .//MAD//punct//0
Göteborgs djurförsöksetiska nämnd, 1995;Djuren//NN|NEU|PLU|DEF|NOM//obj//0 ”//PM|NOM//punct//5 bullertränas//NN|NEU|PLU|DEF|GEN//appos//5 ”//PAD//punct//5 först//AB//advmod//15 genom//PP//mark//15 att//IE//mark//15 i//PP//case//14 tre//RG|NOM//nummod//14 veckor//NN|UTR|PLU|IND|NOM//obl//15 hållas//VB|INF|SFO//advcl//22 i//PP//case//17 buller//NN|NEU|SIN|IND|NOM//obl//15 om//PP//case//21 80//RG|NOM//nummod//21 dB.//NN|UTR|PLU|DEF|GEN//amod//21 Därefter//AB//obl//15 bullerexponeras//VB|PRS|SFO//ROOT//22 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//22 under//PP//case//25 narkos//NN|UTR|SIN|IND|NOM//obl//22 i//PP//case//28 ett//DT|NEU|SIN|IND//det//28 öra//NN|NEU|SIN|IND|NOM//obl//22 ,//MID//punct//28 128//RG|NOM//nummod//31 dB//NN|AN//appos//28 under//PP//case//34 45//RG|NOM//nummod//34 minuter//NN|UTR|PLU|IND|NOM//obl//31 .//MAD//punct//22 ”//PAD//punct//38
Göteborgs djurförsöksetiska nämnd, 1995;Försöket//NN|NEU|SIN|DEF|NOM//nsubj:pass//38 utföres//VB|PRS|SFO//parataxis//22 enligt//PP//case//45 en//DT|UTR|SIN|IND//det//45 internationellt//AB|POS//advmod//42 väl//AB|POS//advmod//43 beprövad//PC|PRF|UTR|SIN|IND|NOM//amod//45 standardiserad//PC|PRF|UTR|SIN|IND|NOM//amod//45 modell//NN|UTR|SIN|IND|NOM//obl//38 ,//MID//punct//45 som//HP|-|-|-//nsubj:pass//48 används//VB|PRS|SFO//acl:relcl//45 i//PP//case//50 syfte//NN|NEU|SIN|IND|NOM//obl//48 att//IE//mark//52 få//VB|INF|AKT//advcl//48 jämförbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 resultat//NN|NEU|PLU|IND|NOM//obj//52 världen//NN|UTR|SIN|DEF|NOM//obj//52 över//PP//case//57 ”//PM|NOM//obl//48 .//MID//punct//61
Göteborgs djurförsöksetiska nämnd, 1995;300//RG|NOM//nummod//60 marsvin//NN|NEU|PLU|IND|NOM//nsubj:pass//61 används//VB|PRS|SFO//conj//38 .//MAD//punct//22
Göteborgs djurförsöksetiska nämnd, 1995;Tillstyrkt//PC|PRF|UTR|SIN|IND|NOM//ROOT//0 .//MAD//punct//0
Göteborgs djurförsöksetiska nämnd, 1995;En//DT|UTR|SIN|IND//det//3 ledamot//NN|UTR|SIN|IND|NOM//nmod:poss//5 reserverade//VB|PRT|AKT//amod//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//conj//0 .//MAD//punct//0
Göteborgs djurförsöksetiska nämnd, 1995;Vid//PP//case//2 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 sammanträde//NN|NEU|SIN|IND|NOM//obl//3 avstyrkte//VB|PRT|AKT//ROOT//3 nämnden//NN|UTR|SIN|DEF|NOM//iobj//3 en//DT|UTR|SIN|IND//det//6 ansökan//NN|UTR|SIN|IND|NOM//obj//3 från//PP//case//9 samma//DT|UTR/NEU|SIN/PLU|IND//det//9 försöksledare//NN|UTR|PLU|IND|NOM//obl//3 om//PP//mark//12 att//IE//mark//12 bullerexponera//VB|INF|AKT//acl//9 osövda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//12 marsvin//NN|NEU|SIN|IND|NOM//obj//13 för//PP//case//17 105//RG|NOM//nummod//17 dB//NN|AN//obl//13 i//PP//case//20 72//RG|NOM//nummod//20 timmar//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//3
Göteborgs djurförsöksetiska nämnd, 1995;105//RG|NOM//nummod//23 dB//NN|AN//appos//3 motsvarar//VB|PRS|AKT//conj//3 det//DT|NEU|SIN|DEF//det//26 buller//NN|NEU|SIN|IND|NOM//obj//24 man//PN|UTR|SIN|IND|SUB//nsubj:pass//28 utsätts//VB|PRS|SFO//acl:relcl//26 för//PP//mark//32 då//HA//advmod//32 man//PN|UTR|SIN|IND|SUB//nsubj//32 vistas//VB|PRS|SFO//advcl//28 en//DT|UTR|SIN|IND//det//34 meter//NN|UTR|SIN|IND|NOM//obj//32 från//PP//case//37 en//DT|UTR|SIN|IND//det//37 motorsåg//NN|UTR|SIN|IND|NOM//nmod//34 ,//MID//punct//3 utan//PP//case//40 hörselskydd//NN|NEU|PLU|IND|NOM//obl//3 .//MAD//punct//3
Göteborgs djurförsöksetiska nämnd, 1995;Försöksledaren//NN|UTR|SIN|DEF|NOM//nsubj//43 ansökte//VB|PRT|AKT//parataxis//3 på//PP//advmod//43 nytt//AB|POS//fixed//44 ,//MID//punct//50 den//DT|UTR|SIN|DEF//det//50 här//AB//fixed//47 beskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 ansökan//NN|UTR|SIN|IND|NOM//obl//43 ,//MID//punct//57 enligt//PP//case//53 vilken//HP|UTR|SIN|IND//obl//57 genomförandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//57 av//PP//case//56 försöken//NN|NEU|PLU|DEF|NOM//nmod//54 ändrats//VB|SUP|SFO//acl:relcl//50 så//AB//advmod//57 att//SN//mark//62 djuren//NN|NEU|PLU|DEF|NOM//nsubj//62 är//VB|PRS|AKT//cop//62 sövda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//57 när//HA//mark//65 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//65 exponeras//VB|PRS|SFO//advcl//62 för//PP//case//68 högt//JJ|POS|NEU|SIN|IND|NOM//amod//68 buller//NN|NEU|SIN|IND|NOM//obl//65 .//MAD//punct//3

Stockholms norra djurförsöksetiska nämnd, 1998;Studera//VB|IMP|AKT//csubj//25 ärftligt//AB|POS//advmod//2 betingad//PC|PRF|UTR|SIN|IND|NOM//amod//3 hörselnedsättning//NN|UTR|SIN|IND|NOM//obj//0 .//MAD//punct//0
Stockholms norra djurförsöksetiska nämnd, 1998;Avel//NN|UTR|SIN|IND|NOM//nsubj//6 sker//VB|PRS|AKT//parataxis//0 av//PP//case//10 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 marsvinsstam//NN|UTR|SIN|IND|NOM//obl//6 som//HP|-|-|-//nsubj//12 har//VB|PRS|AKT//acl:relcl//10 en//DT|UTR|SIN|IND//det//15 ärftlig//JJ|POS|UTR|SIN|IND|NOM//amod//15 hörselnedsättning//NN|UTR|SIN|IND|NOM//obj//12 .//MAD//punct//6
Stockholms norra djurförsöksetiska nämnd, 1998;Djuren//NN|NEU|PLU|DEF|NOM//nsubj//18 har//VB|PRS|AKT//parataxis//0 också//AB//advmod//18 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 skador//NN|UTR|PLU|IND|NOM//obj//18 .//MAD//punct//18
Stockholms norra djurförsöksetiska nämnd, 1998;En//DT|UTR|SIN|IND//det//24 del//NN|UTR|SIN|IND|NOM//nsubj//25 är//VB|PRS|AKT//cop//29 vid//PP//case//27 födseln//NN|UTR|SIN|DEF|NOM//obl//29 mycket//AB|POS//advmod//29 svaga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 och//KN//cc//31 avlivas//VB|INF|SFO//conj//29 ”//PAD//punct//29 genast//AB//advmod//29 ”//PM|NOM//punct//29 .//MAD//punct//29
Stockholms norra djurförsöksetiska nämnd, 1998;En//DT|UTR|SIN|IND//det//37 del//NN|UTR|SIN|IND|NOM//nmod//39 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 marsvin//NN|NEU|PLU|IND|NOM//nsubj//40 får//VB|PRS|AKT//ROOT//40 njurskador//NN|UTR|PLU|IND|NOM//obj//40 och//KN//cc//43 avlivas//VB|INF|SFO//conj//40 då//AB//advmod//43 .//MAD//punct//40
Stockholms norra djurförsöksetiska nämnd, 1998;"Djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//2 ”//PM|NOM//punct//0 bullerexponeras//VB|PRS|SFO//ROOT//2 vid//PP//case//5 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 nivåer//NN|UTR|PLU|IND|NOM//obl//2 (//PAD//punct//5 upp//AB//advmod//9 till//PP//fixed//7 110//RG|NOM//nummod//10 dB//NN|AN//nummod//11 SPL//PM|NOM//obl//2 )//PAD//punct//11 under//PP//case//14 tider//NN|UTR|PLU|IND|NOM//obl//2 (//PAD//punct//14 timmar//NN|UTR|PLU|IND|NOM//appos//14 ;//MID//punct//14"
Stockholms norra djurförsöksetiska nämnd, 1998;enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 eller//KN//cc//20 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//18 tillfällen//NN|NEU|PLU|IND|NOM//conj//14 )//PAD//punct//14 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//27 på//PP//fixed//23 den//DT|UTR|SIN|DEF//det//27 eftersträvade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//27 bullerskadan//NN|UTR|SIN|DEF|NOM//conj//14 ”//PM|NOM//punct//2 .//MAD//punct//2 ”//PAD//discourse//32
Stockholms norra djurförsöksetiska nämnd, 1998;Djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//32 exponeras//VB|PRS|SFO//parataxis//2 företrädesvis//AB//advmod//32 i//PP//case//36 vaket//JJ|POS|NEU|SIN|IND|NOM//amod//36 tillstånd//NN|NEU|SIN|IND|NOM//obl//32 i//PP//mark//41 enlighet//NN|UTR|SIN|IND|NOM//fixed//37 med//PP//fixed//37 de//DT|UTR/NEU|PLU|DEF//nsubj//41 accepterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//32 metoder//NN|UTR|PLU|IND|NOM//obj//41 som//HP|-|-|-//nsubj:pass//44 används//VB|PRS|SFO//acl:relcl//42 såväl//KN//advmod//47 i//PP//case//47 Sverige//PM|NOM//obl//44 som//KN//mark//49 internationellt//AB|POS//amod//50 ”//PM|NOM//punct//32 .//MAD//punct//32
Stockholms norra djurförsöksetiska nämnd, 1998;Enligt//PP//case//53 ansökan//NN|UTR|SIN|IND|NOM//obl//54 uppvisar//VB|PRS|AKT//parataxis//32 djuren//NN|NEU|PLU|DEF|NOM//nsubj//54 ”//PM|NOM//punct//54 inga//DT|UTR/NEU|PLU|IND//det//59 uppenbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 tecken//NN|NEU|PLU|IND|NOM//parataxis//54 på//PP//case//61 stress//NN|UTR|SIN|IND|NOM//nmod//59 eller//KN//cc//63 lidande//NN|NEU|SIN|IND|NOM//conj//61 ,//MID//punct//66 utan//KN//cc//66 äter//VB|PRS|AKT//conj//54 och//KN//cc//68 beter//VB|PRS|AKT//conj//66 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//68 normalt//AB|POS//advmod//68 ”//PAD//punct//32 .//MAD//punct//32
Stockholms norra djurförsöksetiska nämnd, 1998;I//PP//case//1 försöken//NN|NEU|PLU|DEF|NOM//obl//7 ska//VB|PRS|AKT//aux//7 ,//MID//punct//7 enligt//PP//case//5 ansökan//NN|UTR|SIN|IND|NOM//obl//7 ,//MID//punct//7 användas//VB|INF|SFO//ROOT//7 ”//PAD//punct//7 En//DT|UTR|SIN|IND//det//10 stam//NN|UTR|SIN|IND|NOM//nsubj:pass//7 om//PP//case//14 max//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//14 50//RG|NOM//nummod//14 djur//NN|NEU|PLU|IND|NOM//nmod//10 samtidigt//AB//advmod//7 ”//PM|NOM//punct//7 ,//MID//punct//20 vilket//HP|NEU|SIN|IND//obj//20 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//20 tolkade//VB|PRT|AKT//parataxis//7 till//PP//case//23 50//RG|NOM//nummod//23 djur//NN|NEU|PLU|IND|NOM//obl//20 totalt//AB|POS//advmod//26 för//PP//case//26 ansökningsperioden//NN|UTR|SIN|DEF|NOM//obl//20 .//MAD//punct//7
Stockholms norra djurförsöksetiska nämnd, 1998;Sannolikt//AB|POS//advmod//29 avsåg//VB|PRT|AKT//parataxis//7 försöksledaren//NN|UTR|SIN|DEF|NOM//nsubj//29 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//32 djur//NN|NEU|PLU|IND|NOM//obj//29 .//MAD//punct//7
Stockholms norra djurförsöksetiska nämnd, 1998;Tillstyrkt//PC|PRF|UTR|SIN|IND|NOM//ROOT//0 .//MAD//punct//0
Stockholms norra djurförsöksetiska nämnd, 1998;En//DT|UTR|SIN|IND//det//3 ledamot//NN|UTR|SIN|IND|NOM//nmod:poss//5 reserverade//VB|PRT|AKT//amod//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//conj//0 .//MAD//punct//0
Stockholms norra djurförsöksetiska nämnd, 1998;Vid//PP//case//1 sammanträdet//NN|NEU|SIN|DEF|NOM//obl//2 begärde//VB|PRT|AKT//ROOT//2 reservanten//NN|UTR|SIN|DEF|NOM//obj//2 att//SN//mark//8 djuren//NN|NEU|PLU|DEF|NOM//nsubj//8 ska//VB|PRS|AKT//aux//8 vara//VB|INF|AKT//cop//8 sövda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//2 under//PP//case//10 tiden//NN|UTR|SIN|DEF|NOM//obl//8 som//HP|-|-|-//mark//13 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//13 exponeras//VB|PRS|SFO//advcl//8 för//PP//case//16 högt//JJ|POS|NEU|SIN|IND|NOM//amod//16 buller//NN|NEU|SIN|IND|NOM//obl//13 ,//MID//punct//2 på//PP//case//20 samma//DT|UTR/NEU|SIN/PLU|IND//amod//20 sätt//NN|NEU|SIN|IND|NOM//obl//2 som//KN//mark//23 enligt//PP//case//23 Göteborgsansökan//NN|UTR|SIN|DEF|NOM//nmod//20 ,//MID//punct//20 för//PP//mark//27 att//IE//mark//27 minska//VB|INF|AKT//advcl//2 djurens//NN|NEU|PLU|DEF|GEN//nmod:poss//29 lidande//NN|NEU|SIN|IND|NOM//obj//27 .//MAD//punct//2
Stockholms norra djurförsöksetiska nämnd, 1998;Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//32 tillstyrkte//VB|PRT|AKT//parataxis//2 ansökan//NN|UTR|SIN|IND|NOM//obj//32 i//PP//case//36 befintligt//JJ|POS|NEU|SIN|IND|NOM//amod//36 skick//NN|NEU|SIN|IND|NOM//obl//32 .//MAD//punct//32

Bedömning (2);Göteborgs//PM|GEN//nmod:poss//2 djurförsöksetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 nämnd//NN|UTR|SIN|IND|NOM//nsubj//9 och//KN//cc//4 Stockholms//PM|GEN//nmod:poss//7 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 djurförsöksetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 nämnd//NN|UTR|SIN|IND|NOM//nsubj//9 har//VB|PRS|AKT//aux//9 agerat//VB|SUP|AKT//ROOT//9 på//PP//case//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 sätt//NN|NEU|PLU|IND|NOM//obl//9 vid//PP//case//14 bedömningen//NN|UTR|SIN|DEF|NOM//obl//9 av//PP//case//16 försök//NN|NEU|PLU|IND|NOM//nmod//14 där//HA//advmod//19 djur//NN|NEU|PLU|IND|NOM//nsubj:pass//19 exponeras//VB|PRS|SFO//acl:relcl//16 för//AB//case//22 högt//JJ|POS|NEU|SIN|IND|NOM//amod//22 buller//NN|NEU|SIN|IND|NOM//obl//19 under//PP//case//25 lång//JJ|POS|UTR|SIN|IND|NOM//amod//25 tid//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//9
Bedömning (2);Konsekvensen//NN|UTR|SIN|DEF|NOM//appos//9 av//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 djurförsöksetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 prövningarna//NN|UTR|PLU|DEF|NOM//nmod//27 är//VB|PRS|AKT//cop//27 att//SN//mark//45 de//DT|UTR/NEU|PLU|DEF//det//36 djur//NN|NEU|PLU|IND|NOM//nsubj//45 som//HP|-|-|-//nsubj:pass//38 exponeras//VB|PRS|SFO//acl:relcl//36 för//PP//case//41 högt//JJ|POS|NEU|SIN|IND|NOM//amod//41 buller//NN|NEU|SIN|IND|NOM//obl//38 i//PP//case//43 Göteborg//PM|NOM//nmod//41 är//VB|PRS|AKT//cop//45 sövda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//27 när//HA//mark//48 så//AB//advmod//48 sker//VB|PRS|AKT//advcl//45 ,//MID//punct//27 medan//SN//mark//52 djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//52 exponeras//VB|PRS|SFO//advcl//27 i//PP//case//55 vaket//JJ|POS|NEU|SIN|IND|NOM//amod//55 tillstånd//NN|NEU|SIN|IND|NOM//obl//52 i//PP//case//57 Stockholm//PM|NOM//nmod//55 .//MAD//punct//9
Bedömning (2);Med//PP//case//3 tanke//NN|UTR|SIN|IND|NOM//fixed//0 på//PP//fixed//0 bullernivån//NN|UTR|SIN|DEF|NOM//obl//4 finns//VB|PRS|SFO//ROOT//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 anledning//NN|UTR|SIN|IND|NOM//nsubj//4 att//IE//mark//8 fundera//VB|INF|AKT//acl//6 på//PP//compound:prt//8 om//SN//mark//14 djuren//NN|NEU|PLU|DEF|NOM//nsubj//14 verkligen//AB//advmod//14 är//VB|PRS|AKT//cop//14 opåverkade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//8 av//PP//mark//17 att//IE//mark//17 exponeras//VB|INF|SFO//advcl//14 för//PP//case//20 högt//JJ|POS|NEU|SIN|IND|NOM//amod//20 buller//NN|NEU|SIN|IND|NOM//obl//17 upp//AB//advmod//17 till//PP//case//24 72//RG|NOM//nummod//24 timmar//NN|UTR|PLU|IND|NOM//obl//17 ,//MID//punct//29 enligt//PP//case//29 den//DT|UTR|SIN|DEF//det//29 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 ansökan//NN|UTR|SIN|IND|NOM//obl//17 ,//MID//punct//42 och//KN//cc//42 för//PP//case//36 ett//DT|NEU|SIN|IND//det//35 okänt//JJ|POS|NEU|SIN|IND|NOM//amod//35 antal//NN|NEU|SIN|IND|NOM//nmod//36 timmar//NN|UTR|PLU|IND|NOM//obl//42 ,//MID//punct//36 vilket//HP|NEU|SIN|IND//obj//40 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//40 tillstyrkte//VB|PRT|AKT//acl:relcl//36 vad//HP|NEU|SIN|IND//obj//40 gäller//VB|PRS|AKT//conj//4 den//DT|UTR|SIN|DEF//det//45 andra//RO|NOM//amod//45 ansökan//NN|UTR|SIN|DEF|NOM//obj//42 .//MAD//punct//4
Bedömning (2);Göteborgsnämnden//NN|UTR|SIN|DEF|NOM//nsubj//48 bedömde//VB|PRT|AKT//parataxis//4 att//SN//mark//51 djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//51 utsätts//VB|PRS|SFO//ccomp//48 för//PP//case//53 lidande//NN|NEU|SIN|IND|NOM//obl//51 .//MAD//punct//48
Bedömning (2);Deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//56 beslut//NN|NEU|SIN|IND|NOM//nsubj//57 innebär//VB|PRS|AKT//conj//48 att//SN//mark//61 försöken//NN|NEU|PLU|DEF|NOM//nsubj:pass//61 där//AB//advmod//61 utförs//VB|PRS|SFO//ccomp//57 på//PP//case//67 ett//DT|NEU|SIN|IND//det//67 för//PP//case//65 djuren//NN|NEU|PLU|DEF|NOM//obl//66 skonsammare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 sätt//NN|NEU|SIN|IND|NOM//obl//61 .//MAD//punct//4
Bedömning (2);Försöken//NN|NEU|PLU|DEF|NOM//nsubj:pass//5 enligt//PP//case//4 den//DT|UTR|SIN|DEF//det//4 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 Stockholmsansökan//NN|UTR|SIN|DEF|NOM//nmod//0 utförs//VB|PRS|SFO//ROOT//5 enligt//PP//case//7 metoder//NN|UTR|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj//10 är//VB|PRS|AKT//cop//10 accepterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//7 i//PP//case//13 såväl//KN//advmod//13 Sverige//PM|NOM//obl//10 som//KN//mark//15 internationellt//AB|POS//advcl//10 .//MID//punct//5
