Aktiva åtgärder för att främja lika rättigheter och möjligheter;–//PP//punct//4 ett//DT|NEU|SIN|IND//det//4 systematiskt//AB|POS//advmod//3 målinriktat//PC|PRF|NEU|SIN|IND|NOM//amod//4 arbete//NN|NEU|SIN|IND|NOM//ROOT//4 på//PP//case//7 tre//RG|NOM//nummod//7 samhällsområden//NN|NEU|PLU|IND|NOM//nmod//4

4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 anger//VB|PRS|AKT//ROOT//1 att//SN//mark//6 en//DT|UTR|SIN|IND//det//4 högskola//NN|UTR|SIN|IND|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 vidta//VB|INF|AKT//ccomp//1 åtgärder//NN|UTR|PLU|IND|NOM//obj//6 för//PP//mark//10 att//IE//mark//10 förebygga//VB|INF|AKT//advcl//6 och//KN//cc//12 förhindra//VB|INF|AKT//conj//10 att//SN//mark//17 studenter//NN|UTR|PLU|IND|NOM//nsubj:pass//17 eller//KN//cc//16 sökande//NN|NEU|SIN|IND|NOM//conj//14 utsätts//VB|PRS|SFO//ccomp//12 för//PP//case//19 trakasserier//NN|NEU|PLU|IND|NOM//obl//17 .//MAD//punct//6
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Med//PP//case//22 trakasserier//NN|NEU|PLU|IND|NOM//obl//23 avses//VB|PRS|SFO//conj//1 i//PP//case//26 denna//DT|UTR|SIN|DEF//det//26 lag//NN|UTR|SIN|IND|NOM//obl//23 ett//DT|NEU|SIN|IND//det//28 uppträdande//NN|NEU|SIN|IND|NOM//obj//23 som//HP|-|-|-//nsubj//30 kränker//VB|PRS|AKT//acl:relcl//28 en//DT|UTR|SIN|IND//det//32 students//NN|UTR|SIN|IND|GEN//obj//30 eller//KN//cc//36 en//DT|UTR|SIN|IND//det//35 sökandes//NN|UTR|SIN|IND|GEN//nmod:poss//36 värdighet//NN|UTR|SIN|IND|NOM//conj//32 i//PP//case//38 högskolestudierna//NN|UTR|PLU|DEF|NOM//nmod//36 ,//MID//punct//23 om//SN//mark//42 uppträdandet//NN|NEU|SIN|DEF|NOM//nsubj//42 har//VB|PRS|AKT//advcl//23 samband//NN|NEU|SIN|IND|NOM//obj//42 med//PP//case//46 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//46 tillhörighet//NN|UTR|SIN|IND|NOM//obl//42 (//PAD//punct//46 etniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 trakasserier//NN|NEU|PLU|IND|NOM//appos//46 )//PAD//punct//23 ,//MID//punct//52 religion//NN|UTR|SIN|IND|NOM//conj//23 eller//KN//cc//55 annan//JJ|POS|UTR|SIN|IND|NOM//amod//55 trosuppfattning//NN|UTR|SIN|IND|NOM//conj//52 (//PAD//punct//52 trakasserier//NN|NEU|PLU|IND|NOM//appos//52 på//PP//case//61 grund//NN|UTR|SIN|IND|NOM//fixed//58 av//PP//fixed//58 religion//NN|UTR|SIN|IND|NOM//nmod//57 eller//KN//cc//64 annan//JJ|POS|UTR|SIN|IND|NOM//amod//64 trosuppfattning//NN|UTR|SIN|IND|NOM//conj//61 )//PAD//punct//57 ,//MID//punct//68 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//68 läggning//NN|UTR|SIN|IND|NOM//conj//52 (//PAD//punct//70 trakasserier//NN|NEU|PLU|IND|NOM//appos//68 på//PP//case//75 grund//NN|UTR|SIN|IND|NOM//fixed//71 av//PP//fixed//71 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//75 läggning//NN|UTR|SIN|IND|NOM//nmod//70 )//PAD//punct//70 ,//MID//punct//78 funktionshinder//NN|NEU|PLU|IND|NOM//conj//23 (//PAD//punct//78 trakasserier//NN|NEU|PLU|IND|NOM//appos//78 på//PP//case//84 grund//NN|UTR|SIN|IND|NOM//fixed//81 av//PP//fixed//81 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//80 )//PAD//punct//78 ,//MID//punct//88 eller//KN//cc//88 könstillhörighet//NN|UTR|SIN|IND|NOM//conj//23 eller//KN//cc//90 är//VB|PRS|AKT//conj//23 av//PP//case//93 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//93 natur//NN|UTR|SIN|IND|NOM//obl//90 (//PAD//punct//93 sexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 trakasserier//NN|NEU|PLU|IND|NOM//appos//93 )//PAD//punct//23 .//MAD//punct//1
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//2 intervjuade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 universitet//NN|NEU|PLU|IND|NOM//nsubj//5 och//KN//cc//4 högskolor//NN|UTR|PLU|IND|NOM//conj//2 bedriver//VB|PRS|AKT//ROOT//5 arbete//NN|NEU|SIN|IND|NOM//obj//5 med//PP//case//8 insatser//NN|UTR|PLU|IND|NOM//obl//5 kopplat//PC|PRF|NEU|SIN|IND|NOM//xcomp//5 till//PP//case//12 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 diskrimineringsgrunderna//NN|UTR|PLU|DEF|NOM//obl//9 som//HP|-|-|-//nsubj:pass//14 nämns//VB|PRS|SFO//acl:relcl//12 ovan//AB//advmod//14 .//MAD//punct//5
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Baserat//PC|PRF|NEU|SIN|IND|NOM//appos//5 på//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 intervjuades//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//21 likabehandlingsplaner//NN|UTR|PLU|IND|NOM//obl//17 bedöms//VB|PRS|SFO//advcl//5 att//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 görs//VB|PRS|SFO//ccomp//22 25–35//RG|NOM//nummod//27 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//25 per//PP//case//29 år//NN|NEU|SIN|IND|NOM//nmod//27 av//PP//case//32 den//DT|UTR|SIN|DEF//det//32 storleksordningen//NN|UTR|SIN|DEF|NOM//obl//25 att//SN//mark//35 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//35 skrivs//VB|PRS|SFO//acl//32 in//PL//compound:prt//35 i//PP//case//38 planen//NN|UTR|SIN|DEF|NOM//obl//35 .//MAD//punct//5
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Hälften//NN|UTR|SIN|DEF|NOM//nsubj//42 är//VB|PRS|AKT//cop//42 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//5 för//PP//case//45 varje//DT|UTR/NEU|SIN|IND//det//45 år//NN|NEU|SIN|IND|NOM//obl//42 medan//SN//mark//48 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//48 ligger//VB|PRS|AKT//advcl//42 kvar//PL//advmod//48 från//PP//case//51 år//NN|NEU|SIN|IND|NOM//obl//48 till//PP//advmod//48 år//NN|NEU|SIN|IND|NOM//fixed//52 .//MAD//punct//42
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Bland//PP//case//58 de//DT|UTR/NEU|PLU|DEF//det//58 inskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 insatserna//NN|UTR|PLU|DEF|NOM//obl//42 finns//VB|PRS|SFO//conj//5 även//AB//advmod//59 sådant//JJ|POS|NEU|SIN|IND|NOM//advmod//59 som//HP|-|-|-//nsubj:pass//63 genomförs//VB|PRS|SFO//acl:relcl//61 med//PP//case//65 hänvisning//NN|UTR|SIN|IND|NOM//obl//63 till//PP//case//68 annan//JJ|POS|UTR|SIN|IND|NOM//amod//68 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//65 .//MAD//punct//5
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Till//PP//case//71 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//73 kan//VB|PRS|AKT//aux//73 komma//VB|INF|AKT//advcl//5 småinsatser//NN|UTR|PLU|IND|NOM//obj//73 av//PP//case//76 typen//NN|UTR|SIN|DEF|NOM//nmod//74 att//IE//mark//78 köpa//VB|INF|AKT//advcl//73 in//PL//compound:prt//78 barnstolar//NN|UTR|PLU|IND|NOM//obj//78 till//PP//case//82 kafeterian//NN|UTR|SIN|DEF|NOM//obl//78 ,//MID//punct//82 vilket//HP|NEU|SIN|IND//nsubj:pass//87 normalt//AB|POS//advmod//87 inte//AB//advmod//87 skrivs//VB|PRS|SFO//acl:relcl//82 in//PL//compound:prt//87 i//PP//case//91 några//DT|UTR/NEU|PLU|IND//det//91 planer//NN|UTR|PLU|IND|NOM//obl//87 .//MAD//punct//5
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Information//NN|UTR|SIN|IND|NOM//ROOT//0 och//KN//cc//2 utbildning//NN|UTR|SIN|IND|NOM//conj//0
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;De//DT|UTR/NEU|PLU|DEF//det//2 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 insatserna//NN|UTR|PLU|DEF|NOM//nsubj//6 resursmässigt//AB|POS//advmod//6 torde//VB|PRT|AKT//aux//6 vara//VB|INF|AKT//cop//6 informationsspridning//NN|UTR|SIN|IND|NOM//ROOT//6 till//PP//case//8 studenter//NN|UTR|PLU|IND|NOM//nmod//6 och//KN//cc//13 i//PP//case//12 viss//JJ|POS|UTR|SIN|IND|NOM//amod//12 mån//NN|UTR|SIN|IND|NOM//obl//13 anställda//NN|UTR|PLU|IND|NOM//conj//6 och//KN//cc//15 utbildning//NN|UTR|SIN|IND|NOM//conj//13 av//PP//case//17 personal//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//6
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Inom//PP//case//22 ramen//NN|UTR|SIN|DEF|NOM//fixed//19 för//PP//fixed//19 introduktionskurser//NN|UTR|PLU|IND|NOM//obl//23 informeras//VB|PRS|SFO//parataxis//6 studenter//NN|UTR|PLU|IND|NOM//nsubj:pass//23 om//PP//case//26 likabehandlingsarbetet//NN|NEU|SIN|DEF|NOM//nmod//24 .//MAD//punct//23
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//31 för//PP//case//30 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//28 ligger//VB|PRS|AKT//conj//6 ofta//AB|POS//advmod//31 på//PP//case//34 institutionerna//NN|UTR|PLU|DEF|NOM//obl//31 men//KN//cc//36 genomförs//VB|PRS|SFO//conj//31 i//PP//case//38 praktiken//NN|UTR|SIN|DEF|NOM//obl//36 av//PP//case//40 jämlikhetssamordnaren//NN|UTR|SIN|DEF|NOM//obl//36 ,//MID//punct//36 varför//HA//advmod//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 normalt//AB|POS//advmod//45 ingår//VB|PRS|AKT//advcl//36 i//PP//case//47 tiden//NN|UTR|SIN|DEF|NOM//obl//45 för//PP//case//50 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//50 tjänst//NN|UTR|SIN|IND|NOM//obl//45 .//MAD//punct//31
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;För//PP//case//3 all//DT|UTR|SIN|IND/DEF//det//3 nyanställd//PC|PRF|UTR|SIN|IND|NOM//amod//3 personal//NN|UTR|SIN|IND|NOM//obl//4 hålls//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 introduktionskurs//NN|UTR|SIN|IND|NOM//nsubj:pass//4 ,//MID//punct//6 där//HA//advmod//11 bland//PP//case//11 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//11 frågorna//NN|UTR|PLU|DEF|NOM//nsubj//14 om//PP//case//13 likabehandling//NN|UTR|SIN|IND|NOM//nmod//11 ingår//VB|PRS|AKT//acl:relcl//6 .//MAD//punct//4
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Denna//DT|UTR|SIN|DEF//det//17 utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//18 görs//VB|PRS|SFO//parataxis//4 av//PP//case//20 jämlikhetssamordnaren//NN|UTR|SIN|DEF|NOM//obl:agent//18 och//KN//cc//22 bedöms//VB|PRS|SFO//conj//18 ta//VB|INF|AKT//xcomp//22 ca//AB|AN//advmod//25 90//RG|NOM//nummod//26 minuter//NN|UTR|PLU|IND|NOM//obj//23 per//PP//case//28 tillfälle//NN|NEU|SIN|IND|NOM//nmod//26 enbart//AB//advmod//30 kopplat//PC|PRF|NEU|SIN|IND|NOM//xcomp//22 till//PP//case//32 likabehandlingslagen//NN|UTR|SIN|DEF|NOM//obl//30 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//34 diskrimineringsgrunder//NN|UTR|PLU|IND|NOM//nmod//32 .//MAD//punct//18
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Med//PP//case//38 ett//DT|NEU|SIN|IND//det//38 antagande//NN|NEU|SIN|IND|NOM//obl//52 om//PP//mark//43 att//SN//mark//43 100//RG|NOM//nummod//42 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//43 utbildas//VB|PRS|SFO//acl//38 varje//DT|UTR/NEU|SIN|IND//det//45 år//NN|NEU|SIN|IND|NOM//obl//43 (//PAD//punct//38 antalet//NN|NEU|SIN|DEF|NOM//nsubj//49 nyanställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//47 varierar//VB|PRS|AKT//appos//38 kraftigt//AB|POS//advmod//49 )//PAD//punct//38 innebär//VB|PRS|AKT//conj//4 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//52 en//DT|UTR|SIN|IND//det//56 total//JJ|POS|UTR|SIN|IND|NOM//amod//56 tidsåtgång//NN|UTR|SIN|IND|NOM//obj//52 om//PP//case//59 150//RG|NOM//nummod//59 timmar//NN|UTR|PLU|IND|NOM//nmod//56 per//PP//case//61 år//NN|NEU|SIN|IND|NOM//nmod//59 .//MAD//punct//52
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Tiden//NN|UTR|SIN|DEF|NOM//nsubj//68 som//KN//obj//66 jämlikhetssamordnaren//NN|UTR|SIN|DEF|NOM//nsubj//66 lägger//VB|PRS|AKT//acl:relcl//63 ner//PL//advmod//66 ingår//VB|PRS|AKT//parataxis//52 i//PP//case//72 de//DT|UTR/NEU|PLU|DEF//det//72 50//RG|NOM//nummod//72 procent//NN|UTR|PLU|IND|NOM//obl//68 av//PP//case//74 tjänsten//NN|UTR|SIN|DEF|NOM//nmod//72 som//HP|-|-|-//nsubj:pass//76 läggs//VB|PRS|SFO//acl:relcl//74 på//PP//case//79 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 arbete//NN|NEU|SIN|IND|NOM//obl//76 .//MAD//punct//52
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Överlag//AB//nsubj//2 är//VB|PRS|AKT//cop//2 informationsspridning//NN|UTR|SIN|IND|NOM//ROOT//2 och//KN//cc//4 utbildningar//NN|UTR|PLU|IND|NOM//conj//2 kopplat//PC|PRF|NEU|SIN|IND|NOM//conj//2 till//PP//case//7 frågorna//NN|UTR|PLU|DEF|NOM//obl//5 något//DT|NEU|SIN|IND//det//9 universiteten//NN|NEU|PLU|DEF|NOM//nsubj//12 och//KN//cc//11 högskolorna//NN|UTR|PLU|DEF|NOM//conj//9 arbetar//VB|PRS|AKT//conj//2 mycket//AB|POS//advmod//12 med//PP//compound:prt//12 .//MAD//punct//2
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Sveriges//PM|GEN//nmod:poss//18 Förenade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 studentkårer//NN|UTR|PLU|IND|NOM//nsubj//22 (//PAD//punct//18 SFS//PM|NOM//appos//18 )//PAD//punct//18 genomförde//VB|PRT|AKT//conj//2 en//DT|UTR|SIN|IND//det//24 undersökning//NN|UTR|SIN|IND|NOM//obj//22 vid//PP//case//26 namn//NN|NEU|SIN|IND|NOM//nmod//24 ”//PAD//punct//29 Osynliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 rättigheter//NN|UTR|PLU|IND|NOM//nmod//24 ”//RG|NOM//punct//22 som//HP|-|-|-//nsubj//32 visade//VB|PRT|AKT//acl:relcl//30 att//SN//mark//39 7//RG|NOM//nsubj//39 av//PP//case//37 10//RG|NOM//nummod//37 elever//NN|UTR|PLU|IND|NOM//nmod//34 inte//AB//advmod//39 kände//VB|PRT|AKT//ccomp//32 till//PL//case//41 likabehandlingslagen//NN|UTR|SIN|DEF|NOM//obl//39 .//MAD//punct//22
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Som//KN//case//45 en//DT|UTR|SIN|IND//det//45 insats//NN|UTR|SIN|IND|NOM//obl//46 kopplat//PC|PRF|NEU|SIN|IND|NOM//conj//22 till//PP//case//48 detta//DT|NEU|SIN|DEF//obl//46 initierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//22 en//PN|UTR|SIN|IND|SUB/OBJ//det//55 av//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 intervjuade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//50 en//DT|UTR|SIN|IND//det//55 kampanj//NN|UTR|SIN|IND|NOM//obj//49 att//IE//mark//57 informera//VB|INF|AKT//acl//55 om//PP//case//59 lagen//NN|UTR|SIN|DEF|NOM//obl//57 .//MAD//punct//63
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Bland//PP//advmod//63 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//61 gjordes//VB|PRT|SFO//conj//22 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//63 genom//PP//case//66 banners//NN|UTR|PLU|IND|GEN//nmod:poss//69 på//PP//case//68 högskolan//NN|UTR|SIN|DEF|NOM//nmod//66 webbplats//NN|UTR|SIN|IND|NOM//obl//63 ,//MID//punct//71 annonser//NN|UTR|PLU|IND|NOM//conj//69 på//PP//case//73 ljuspelare//NN|UTR|PLU|IND|NOM//nmod//71 på//PP//case//76 högskoleområdet//NN|NEU|SIN|DEF|NOM//nmod//76 anslag//NN|NEU|SIN|IND|NOM//nmod//73 på//PP//case//79 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//79 toaletter//NN|UTR|PLU|IND|NOM//nmod//76 .//MAD//punct//63
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Kostnaden//NN|UTR|SIN|DEF|NOM//conj//22 för//PP//case//83 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//81 var//VB|PRT|AKT//conj//22 främst//AB|SUV//advmod//84 ,//MID//punct//89 utöver//PP//case//89 det//DT|NEU|SIN|DEF//det//89 arbete//NN|NEU|SIN|IND|NOM//conj//22 som//HP|-|-|-//obj//92 jämlikhetssamordnaren//NN|UTR|SIN|DEF|NOM//nsubj//92 gjorde//VB|PRT|AKT//acl:relcl//89 ,//MID//punct//89 till//PP//case//96 stor//JJ|POS|UTR|SIN|IND|NOM//amod//96 del//NN|UTR|SIN|IND|NOM//conj//89 att//IE//mark//98 hänföra//VB|INF|AKT//acl//96 till//PP//case//100 tryckkostnader//NN|UTR|PLU|IND|NOM//obl//98 och//KN//cc//102 hyra//NN|UTR|SIN|IND|NOM//conj//100 av//PP//case//104 annonsplaster//NN|UTR|PLU|IND|NOM//nmod//102 för//PP//case//109 ett//DT|NEU|SIN|IND//det//107 antal//NN|NEU|SIN|IND|NOM//nmod//108 tusen//RG|NOM//nummod//109 kronor//NN|UTR|PLU|IND|NOM//obl//102 .//MID//punct//22
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Allt//DT|NEU|SIN|IND/DEF//det//112 arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//120 med//PP//mark//115 att//IE//mark//115 sätta//VB|INF|AKT//acl//112 upp//PL//compound:prt//115 anslag//NN|NEU|PLU|IND|NOM//obj//115 på//PP//case//119 toaletterna//NN|UTR|PLU|DEF|NOM//obl//115 gjordes//VB|PRT|SFO//advcl//22 av//PP//case//122 kåren//NN|UTR|SIN|DEF|NOM//obl:agent//120 ,//MID//punct//127 och//KN//cc//127 är//VB|PRS|AKT//cop//127 inte//AB//advmod//127 något//PN|NEU|SIN|IND|SUB/OBJ//conj//2 som//HP|-|-|-//nsubj:pass//129 bekostas//VB|PRS|SFO//acl:relcl//127 av//PP//case//131 högskolan//NN|UTR|SIN|DEF|NOM//obl:agent//129 .//MAD//punct//2
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Effekterna//NN|UTR|PLU|DEF|NOM//nsubj//138 av//PP//case//135 kampanjen//NN|UTR|SIN|DEF|NOM//nmod//133 var//VB|PRT|AKT//cop//138 förhållandevis//AB//advmod//138 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//2 att//IE//mark//140 se//VB|INF|AKT//advcl//138 .//MAD//punct//2
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Vanligtvis//AB//advmod//143 inkommer//VB|PRS|AKT//parataxis//2 ca//AB|AN//advmod//145 1//RG|NOM//nummod//146 ärende//NN|NEU|SIN|IND|NOM//nsubj//143 i//PP//case//148 månaden//NN|UTR|SIN|DEF|NOM//nmod//146 till//PP//case//150 jämlikhetssamordnaren//NN|UTR|SIN|DEF|NOM//obl//143 .//MAD//punct//143
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Totalt//AB|POS//advmod//153 bedöms//VB|PRS|SFO//conj//2 att//SN//mark//158 20–50//RG|NOM//nummod//157 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//157 anmälningar//NN|UTR|PLU|IND|NOM//nsubj//158 inkom//VB|PRT|AKT//ccomp//153 som//KN//mark//161 en//DT|UTR|SIN|IND//det//161 följd//NN|UTR|SIN|IND|NOM//obl//158 av//PP//case//163 informationen//NN|UTR|SIN|DEF|NOM//nmod//161 .//MID//punct//2
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Alla//DT|UTR/NEU|PLU|IND/DEF//det//166 ärenden//NN|NEU|PLU|IND|NOM//nsubj//167 visade//VB|PRT|AKT//conj//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//167 dock//AB//advmod//173 inte//AB//advmod//173 vara//VB|INF|AKT//cop//173 faktisk//JJ|POS|UTR|SIN|IND|NOM//amod//173 diskriminering//NN|UTR|SIN|IND|NOM//xcomp//167 .//MAD//punct//167
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Antalet//NN|NEU|SIN|DEF|NOM//nmod//176 anmälningar//NN|UTR|PLU|IND|NOM//nsubj//181 har//VB|PRS|AKT//aux//181 efter//PP//case//180 en//DT|UTR|SIN|IND//det//180 tid//NN|UTR|SIN|IND|NOM//obl//181 sjunkit//VB|SUP|AKT//conj//167 tillbaka//PL//advmod//181 till//PP//case//186 mer//AB|KOM//amod//185 ”//RG|NOM//punct//186 normala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//188 ”//PAD//punct//186 siffror//NN|UTR|PLU|IND|NOM//obl//181 .//MAD//punct//2
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 typer//NN|UTR|PLU|IND|NOM//nsubj//25 av//PP//case//3 informationsinsatser//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//5 görs//VB|PRS|SFO//acl:relcl//3 är//VB|PRS|AKT//cop//5 att//SN//mark//10 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod:poss//9 föreläsare//NN|UTR|PLU|IND|NOM//nsubj:pass//10 bjuds//VB|PRS|SFO//ccomp//5 in//PL//compound:prt//10 till//PP//case//13 föredrag//NN|NEU|PLU|IND|NOM//obl//10 eller//KN//cc//15 paneldiskussioner//NN|UTR|PLU|IND|NOM//conj//13 en//RG|UTR|SIN|IND|NOM//det//19 eller//KN//cc//18 par//NN|NEU|SIN|IND|NOM//conj//16 gånger//NN|UTR|PLU|IND|NOM//obl//10 per//PP//case//21 år//NN|NEU|SIN|IND|NOM//nmod//19 .//MAD//punct//1
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Dessa//DT|UTR/NEU|PLU|DEF//det//24 föreläsningar//NN|UTR|PLU|IND|NOM//nsubj//25 brukar//VB|PRS|AKT//ROOT//25 vända//VB|INF|AKT//xcomp//25 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//26 till//PP//case//30 såväl//KN//amod//30 studenter//NN|UTR|PLU|IND|NOM//obl//26 som//KN//mark//32 allmänheten//NN|UTR|SIN|DEF|NOM//appos//30 som//KN//mark//34 personal//NN|UTR|SIN|IND|NOM//nmod//32 .//MID//punct//25
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Beslut//NN|NEU|SIN|IND|NOM//xcomp//25 om//PP//case//39 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//39 insatser//NN|UTR|PLU|IND|NOM//nmod//36 fattas//VB|PRS|SFO//conj//25 inte//AB//advmod//40 sällan//AB//advmod//40 inom//PP//case//44 jämställdhetskommittén//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//25
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Kostnaden//NN|UTR|SIN|DEF|NOM//nsubj//52 för//PP//case//49 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//49 insatser//NN|UTR|PLU|IND|NOM//nmod//46 är//VB|PRS|AKT//cop//52 delvis//AB//advmod//52 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//25 av//PP//mark//57 vad//HP|NEU|SIN|IND//obj//57 föreläsarna//NN|UTR|PLU|DEF|NOM//nsubj//57 kan//VB|PRS|AKT//aux//57 kosta//VB|INF|AKT//ccomp//52 .//MAD//punct//25
4.4.4 Typ av insatser som genomförts / 4 § Att förebygga och förhindra trakasserier;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 är//VB|PRS|AKT//cop//61 vanligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//25 med//PP//case//64 en//DT|UTR|SIN|IND//det//64 budget//NN|UTR|SIN|IND|NOM//nmod//61 på//PP//case//68 10//RG|NOM//nummod//67 000//RG|NOM//nummod//68 kr//NN|AN//nmod//64 till//PP//case//72 20//RG|NOM//nummod//71 000//RG|NOM//nummod//72 kr//NN|AN//nmod//64 för//PP//case//74 föreläsningar//NN|UTR|PLU|IND|NOM//nmod//72 av//PP//case//78 det//DT|NEU|SIN|DEF//det//78 här//AB//fixed//76 slaget//NN|NEU|SIN|DEF|NOM//nmod//74 .//MAD//punct//61
