För studenterna...;–//RG|NOM//punct//2 om//PP//case//2 studentkårer//NN|UTR|PLU|IND|NOM//ROOT//2 ,//MID//punct//4 nationer//NN|UTR|PLU|IND|NOM//conj//2 och//KN//cc//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 studentföreningar//NN|UTR|PLU|IND|NOM//conj//2
11 Överklagande av beslut fattade av nationer eller särskilda studentföreningar;För//PP//case//24 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 studenter//NN|UTR|PLU|IND|NOM//obl//25 gäller//VB|PRS|AKT//parataxis//7 dessa//DT|UTR/NEU|PLU|DEF//det//27 hänvisningar//NN|UTR|PLU|IND|NOM//nmod//29 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 gånger//NN|UTR|PLU|IND|NOM//obl//30 utbildningsbeslut//NN|NEU|PLU|IND|NOM//obj//25 som//HP|-|-|-//nsubj:pass//32 fattades//VB|PRT|SFO//acl:relcl//30 innan//SN//mark//36 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 var//VB|PRT|AKT//cop//36 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//32 .//MAD//punct//7
11 Överklagande av beslut fattade av nationer eller särskilda studentföreningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 finner//VB|PRS|AKT//ROOT//1 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//1 således//AB//advmod//1 angeläget//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 att//SN//mark//9 ett//DT|NEU|SIN|IND//det//7 internt//JJ|POS|NEU|SIN|IND|NOM//nmod:poss//8 utredningsarbete//NN|NEU|SIN|IND|NOM//nsubj:pass//9 genomförs//VB|PRS|SFO//ccomp//1 i//PP//case//11 utbildnings-//NN|UTR|-|-|SMS//obl//9 och//KN//cc//13 kulturdepartementet//NN|NEU|SIN|DEF|NOM//conj//11 i//PP//case//15 anslutning//NN|UTR|SIN|IND|NOM//obl//9 till//PP//case//17 beredningen//NN|UTR|SIN|DEF|NOM//obl//9 av//PP//case//20 vårt//PS|NEU|SIN|DEF//nmod:poss//20 förordningsförslag//NN|NEU|SIN|IND|NOM//nmod//17 .//MAD//punct//1
11 Överklagande av beslut fattade av nationer eller särskilda studentföreningar;Även//AB//advmod//23 nationsföreträdare//NN|UTR|PLU|IND|NOM//advmod//1 ,//MID//punct//27 som//HP|-|-|-//obl//27 vi//PN|UTR|PLU|DEF|SUB//nsubj//27 haft//VB|SUP|AKT//advcl//1 kontakt//NN|UTR|SIN|IND|NOM//obj//27 med//PP//case//25 ,//MID//punct//1 har//VB|PRS|AKT//conj//1 efterlyst//VB|SUP|AKT//amod//33 klargöranden//NN|NEU|PLU|IND|NOM//obj//31 i//PP//case//36 dessa//DT|UTR/NEU|PLU|DEF//det//36 frågor//NN|UTR|PLU|IND|NOM//obl//31 .//MAD//punct//1

12 Ikraftträdande;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 utgår//VB|PRS|AKT//ROOT//1 ifrån//PP//mark//7 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 kommer//VB|PRS|AKT//aux//7 att//IE//mark//7 finnas//VB|INF|SFO//advcl//1 en//DT|UTR|SIN|IND//det//10 ny//JJ|POS|UTR|SIN|IND|NOM//amod//10 förordning//NN|UTR|SIN|IND|NOM//nsubj//7 beslutad//PC|PRF|UTR|SIN|IND|NOM//acl//10 till//PP//case//13 hösten//NN|UTR|SIN|DEF|NOM//obl//11 2006//RG|NOM//nummod//13 .//MAD//punct//1
12 Ikraftträdande;Därifrån//AB//advmod//17 beräknar//VB|PRS|AKT//parataxis//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//17 drygt//AB|POS//advmod//20 ett//DT|NEU|SIN|IND//det//21 läsår//NN|NEU|SIN|IND|NOM//obj//17 för//PP//case//23 studentkårerna//NN|UTR|PLU|DEF|NOM//nmod//21 och//KN//cc//25 nationerna//NN|UTR|PLU|DEF|NOM//conj//23 ///MID//cc//27 studentföreningarna//NN|UTR|PLU|DEF|NOM//conj//23 att//IE//mark//29 anpassa//VB|INF|AKT//advcl//17 sin//PS|UTR|SIN|DEF//nmod:poss//31 verksamhet//NN|UTR|SIN|IND|NOM//obj//29 och//KN//cc//33 förbereda//VB|INF|AKT//conj//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//33 inför//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//33 .//MAD//punct//17
12 Ikraftträdande;Vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//41 har//VB|PRS|AKT//parataxis//17 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 hyreskontrakt//NN|NEU|PLU|IND|NOM//obj//41 och//KN//cc//45 annat//PN|NEU|SIN|IND|SUB/OBJ//conj//43 som//HP|-|-|-//nsubj//48 kan//VB|PRS|AKT//aux//48 försvåra//VB|INF|AKT//acl:relcl//45 denna//DT|UTR|SIN|DEF//det//50 process//NN|UTR|SIN|IND|NOM//obj//48 men//KN//cc//54 vi//PN|UTR|PLU|DEF|SUB//nsubj//54 vill//VB|PRS|AKT//aux//54 betona//VB|INF|AKT//conj//41 att//SN//mark//57 vi//PN|UTR|PLU|DEF|SUB//nsubj//57 förutsätter//VB|PRS|AKT//ccomp//54 att//SN//mark//67 studentkårerna//NN|UTR|PLU|DEF|NOM//nsubj//67 ,//MID//punct//61 nationerna//NN|UTR|PLU|DEF|NOM//conj//59 ///MID//cc//63 studentföreningarna//NN|UTR|PLU|DEF|NOM//conj//59 tillsammans//AB//advmod//66 med//PP//case//66 lärosäten//NN|NEU|PLU|IND|NOM//obl//67 löser//VB|PRS|AKT//ccomp//57 de//DT|UTR/NEU|PLU|DEF//det//69 problem//NN|NEU|PLU|IND|NOM//obj//67 som//HP|-|-|-//nsubj//72 kan//VB|PRS|AKT//aux//72 uppkomma//VB|INF|AKT//acl:relcl//69 så//AB//mark//79 att//SN//fixed//73 den//DT|UTR|SIN|DEF//det//77 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 förordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//79 kan//VB|PRS|AKT//aux//79 följas//VB|INF|SFO//advcl//72 från//PP//case//79 .//MAD//punct//1
12 Ikraftträdande;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//7 den//DT|UTR|SIN|DEF//det//5 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 förordningen//NN|UTR|SIN|DEF|NOM//nsubj//7 skall//VB|PRS|AKT//aux//7 börja//VB|INF|AKT//ccomp//1 gälla//VB|INF|AKT//xcomp//7 från//PP//case//14 och//KN//fixed//9 med//PP//fixed//9 den//DT|UTR|SIN|DEF//det//14 1//RO|NOM//nummod//14 januari//NN|UTR|SIN|IND|NOM//obl//8 2008//RG|NOM//nummod//14 .//MAD//punct//1
12 Ikraftträdande;Vi//PN|UTR|PLU|DEF|SUB//nsubj//6 vill//VB|PRS|AKT//aux//6 i//PP//case//4 detta//DT|NEU|SIN|DEF//det//4 sammanhang//NN|NEU|SIN|IND|NOM//obl//6 slutligen//AB//advmod//6 påminna//VB|INF|AKT//ROOT//6 om//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 ramavtal//NN|NEU|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj//11 finns//VB|PRS|SFO//acl:relcl//9 mellan//PP//case//13 staten//NN|UTR|SIN|DEF|NOM//obl//11 och//KN//cc//17 de//DT|UTR/NEU|PLU|DEF//det//17 två//RG|NOM//nummod//17 stiftelsehögskolorna//NN|UTR|PLU|DEF|NOM//conj//13 .//MAD//punct//6
12 Ikraftträdande;För//PP//mark//25 att//SN//mark//25 en//DT|UTR|SIN|IND//det//23 ny//JJ|POS|UTR|SIN|IND|NOM//amod//23 förordning//NN|UTR|SIN|IND|NOM//nsubj//25 skall//VB|PRS|AKT//aux//25 gälla//VB|INF|AKT//advcl//28 för//PP//case//27 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//25 krävs//VB|PRS|SFO//parataxis//6 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//28 i//PP//case//32 stiftelsernas//NN|UTR|PLU|DEF|GEN//nmod:poss//32 styrelser//NN|UTR|PLU|IND|NOM//obl//28 .//MID//punct//6
12 Ikraftträdande;Dock//AB//advmod//6 kommer//VB|PRS|AKT//advmod//6 t.ex.//AB|AN//advmod//37 Överklagandenämnden//NN|UTR|SIN|DEF|NOM//obj//35 för//PP//case//39 högskolan//NN|UTR|SIN|DEF|NOM//nmod//37 på//PP//case//44 grund//NN|UTR|SIN|IND|NOM//fixed//40 av//PP//fixed//40 stiftelsehögskolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//44 konstruktion//NN|UTR|SIN|IND|NOM//obl//35 och//KN//cc//46 aktiebolagslagen//NN|UTR|SIN|DEF|NOM//conj//44 ,//MID//punct//51 aldrig//AB//advmod//51 att//IE//mark//51 kunna//VB|INF|AKT//aux//51 överpröva//VB|INF|AKT//conj//6 beslut//NN|NEU|SIN|IND|NOM//obj//51 av//PP//case//55 stiftelsehögskolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//55 studentkårer//NN|UTR|PLU|IND|NOM//nmod//52 med//PP//case//58 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 avgöranden//NN|NEU|PLU|IND|NOM//obl//51 .//MAD//punct//6
12 Ikraftträdande;Om//SN//mark//5 och//KN//cc//5 när//HA//mark//5 stiftelsehögskolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//4 styrelser//NN|UTR|PLU|IND|NOM//nsubj//5 beslutar//VB|PRS|AKT//advcl//11 om//PP//case//10 den//DT|UTR|SIN|DEF//det//9 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 förordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 giltighet//NN|UTR|SIN|IND|NOM//obl//5 förordar//VB|PRS|AKT//ROOT//11 vi//PN|UTR|PLU|DEF|SUB//nsubj//11 att//SN//mark//17 Överklagandenämnden//NN|UTR|SIN|DEF|NOM//nsubj//17 för//PP//case//16 högskolan//NN|UTR|SIN|DEF|NOM//nmod//14 får//VB|PRS|AKT//ccomp//11 beredskap//NN|UTR|SIN|IND|NOM//obj//17 att//IE//mark//20 pröva//VB|INF|AKT//xcomp//17 även//AB//advmod//20 överklaganden//NN|NEU|PLU|IND|NOM//obj//20 från//PP//case//25 stiftelsehögskolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//25 studentkårer//NN|UTR|PLU|IND|NOM//nmod//22 eftersom//SN//mark//31 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 ställningstaganden//NN|NEU|PLU|IND|NOM//nsubj:pass//31 sannolikt//AB|POS//advmod//31 skulle//VB|PRT|AKT//aux//31 betraktas//VB|INF|SFO//advcl//20 som//KN//mark//36 önskvärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 och//KN//cc//36 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 rekommendationer//NN|UTR|PLU|IND|NOM//xcomp//31 .//MAD//punct//11


13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;1//RG|NOM//nummod//3 kap.//NN|AN//nmod//3 Allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 bestämmelser//NN|UTR|PLU|IND|NOM//ROOT//3
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Tillämpningsområde//NN|NEU|SIN|IND|NOM//ROOT//0
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Denna//DT|UTR|SIN|DEF//det//1 förordning//NN|UTR|SIN|IND|NOM//nsubj//2 omfattar//VB|PRS|AKT//ROOT//2 inte//AB//advmod//2 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//5 utbildning//NN|UTR|SIN|IND|NOM//obj//2 som//HP|-|-|-//nsubj:pass//7 avses//VB|PRS|SFO//acl:relcl//5 i//PP//case//9 förordningen//NN|UTR|SIN|DEF|NOM//obl//7 (//PAD//punct//11 2002:760//RG|NOM//appos//9 )//PAD//punct//11 om//PP//case//14 uppdragsutbildning//NN|UTR|SIN|IND|NOM//obl//7 vid//PP//case//16 universitet//NN|NEU|PLU|IND|NOM//nmod//14 och//KN//cc//18 högskolor//NN|UTR|PLU|IND|NOM//conj//16 .//MAD//punct//2
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Kårobligatoriet//NN|NEU|SIN|DEF|NOM//nsubj//1 omfattar//VB|PRS|AKT//ROOT//1 studenter//NN|UTR|PLU|IND|NOM//obj//1 vid//PP//case//5 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 universitet//NN|NEU|PLU|IND|NOM//obl//1 och//KN//cc//7 högskolor//NN|UTR|PLU|IND|NOM//conj//5 .//MAD//punct//1
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 utbildningsanordnare//NN|UTR|PLU|IND|NOM//nsubj//16 kan//VB|PRS|AKT//aux//16 genom//PP//case//13 avtal//NN|NEU|PLU|IND|NOM//obl//16 med//PP//case//15 studenterna//NN|UTR|PLU|DEF|NOM//nmod//13 besluta//VB|INF|AKT//parataxis//1 om//PP//case//18 medlemskap//NN|NEU|SIN|IND|NOM//obl//16 i//PP//case//20 studentsammanslutningar//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//1
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Med//PP//case//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 studentföreningar//NN|UTR|PLU|IND|NOM//obl//3 avses//VB|PRS|SFO//ROOT//3 de//DT|UTR/NEU|PLU|DEF//det//6 obligatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 studentföreningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//3 vid//PP//case//9 Stockholms//PM|GEN//nmod:poss//9 universitet//NN|NEU|SIN|IND|NOM//nmod//6 ,//MID//punct//6 även//AB//advmod//12 kallade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 fakultetsföreningar//NN|UTR|PLU|IND|NOM//obj//3 .//MAD//punct//3
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Definitioner//NN|UTR|PLU|IND|NOM//ROOT//0
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;2//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//4 Med//PP//case//3 högskolor//NN|UTR|PLU|IND|NOM//nmod//1 avses//VB|PRS|SFO//ROOT//4 i//PP//case//6 fortsättningen//NN|UTR|SIN|DEF|NOM//obl//4 både//KN//cc//8 universitet//NN|NEU|PLU|IND|NOM//conj//6 och//KN//cc//10 högskolor//NN|UTR|PLU|IND|NOM//conj//8 ,//MID//punct//4 om//SN//mark//16 inte//AB//advmod//16 något//DT|NEU|SIN|IND//det//15 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//16 anges//VB|INF|SFO//advcl//4 .//MAD//punct//4
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Kårobligatoriet//NN|NEU|SIN|DEF|NOM//nsubj//1 omfattar//VB|PRS|AKT//ROOT//1 studenter//NN|UTR|PLU|IND|NOM//obj//1 vid//PP//case//5 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 universitet//NN|NEU|PLU|IND|NOM//obl//1 och//KN//cc//7 högskolor//NN|UTR|PLU|IND|NOM//conj//5 .//MAD//punct//1
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 utbildningsanordnare//NN|UTR|PLU|IND|NOM//nsubj//16 kan//VB|PRS|AKT//aux//16 genom//PP//case//13 avtal//NN|NEU|PLU|IND|NOM//obl//16 med//PP//case//15 studenterna//NN|UTR|PLU|DEF|NOM//nmod//13 besluta//VB|INF|AKT//parataxis//1 om//PP//case//18 medlemskap//NN|NEU|SIN|IND|NOM//obl//16 i//PP//case//20 studentsammanslutningar//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//1
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;3//RG|NOM//nummod//1 §//NN|AN//obl//4 Med//PP//case//3 studentkår//NN|UTR|SIN|IND|NOM//nmod//1 avses//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//7 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//7 studentsammanslutning//NN|UTR|SIN|IND|NOM//nsubj:pass//4 vid//PP//case//10 en//DT|UTR|SIN|IND//det//10 högskola//NN|UTR|SIN|IND|NOM//obl//4 som//HP|-|-|-//obj//18 högskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//13 styrelse//NN|UTR|SIN|IND|NOM//nsubj//18 efter//PP//case//16 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//16 ansökan//NN|UTR|SIN|IND|NOM//nmod//13 har//VB|PRS|AKT//aux//18 godkänt//VB|SUP|AKT//acl:relcl//10 som//KN//case//20 studentkår//NN|UTR|SIN|IND|NOM//obl//18 enligt//PP//case//25 2//RG|NOM//nummod//23 kap.//NN|AN//nmod//24 13//RG|NOM//nummod//25 §//NN|AN//obl//18 .//MAD//punct//4
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//8 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//nsubj//2 ,//MID//punct//8 får//VB|PRS|AKT//aux//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 finnas//VB|INF|SFO//ROOT//8 mer//AB|KOM//advmod//8 än//KN//fixed//9 en//DT|UTR|SIN|IND//det//12 studentkår//NN|UTR|SIN|IND|NOM//obl//8 vid//PP//case//15 samma//DT|UTR/NEU|SIN/PLU|IND//det//15 högskola//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//8
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Förordningsbestämmelsen//NN|NEU|PLU|DEF|NOM//nsubj//1 ger//VB|PRS|AKT//ROOT//1 uttryck//NN|NEU|SIN|IND|NOM//iobj//1 den//DT|UTR|SIN|DEF//det//5 starka//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 kopplingen//NN|UTR|SIN|DEF|NOM//obj//1 som//HP|-|-|-//nsubj//7 finns//VB|PRS|SFO//acl:relcl//5 mellan//PP//case//10 en//DT|UTR|SIN|IND//det//10 högskola//NN|UTR|SIN|IND|NOM//obl//7 och//KN//cc//13 en//DT|UTR|SIN|IND//det//13 studentkår//NN|UTR|SIN|IND|NOM//conj//10 .//MAD//punct//1
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 är//VB|PRS|AKT//cop//17 högskolestyrelsen//NN|UTR|SIN|DEF|NOM//parataxis//1 som//HP|-|-|-//nsubj//19 godkänner//VB|PRS|AKT//acl:relcl//17 existensen//NN|UTR|SIN|DEF|NOM//obj//19 av//PP//case//23 en//DT|UTR|SIN|IND//det//23 studentkår//NN|UTR|SIN|IND|NOM//nmod//20 .//MAD//punct//17
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;4//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//7 Med//PP//case//3 nation//NN|UTR|SIN|IND|NOM//nmod//1 och//KN//cc//6 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//6 studentförening//NN|UTR|SIN|IND|NOM//conj//3 avses//VB|PRS|SFO//ROOT//7 en//DT|UTR|SIN|IND//det//10 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//10 nation//NN|UTR|SIN|IND|NOM//nsubj:pass//7 och//KN//cc//13 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//13 studentförening//NN|UTR|SIN|IND|NOM//conj//10 som//KN//obj//17 studerande//NN|UTR|SIN|IND|NOM//nsubj//17 var//VB|PRT|AKT//cop//17 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//13 att//IE//mark//19 tillhöra//VB|INF|AKT//acl//17 enligt//PP//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 föreskrifter//NN|UTR|PLU|IND|NOM//obl//19 som//HP|-|-|-//nsubj//24 gällde//VB|PRT|AKT//acl:relcl//22 omedelbart//AB|POS//advmod//24 före//PP//case//29 den//DT|UTR|SIN|DEF//det//29 1//RO|NOM//nummod//29 januari//NN|UTR|SIN|IND|NOM//obl//24 1999//RG|NOM//nummod//29 ,//MID//punct//29 enligt//PP//case//33 förordningen//NN|UTR|SIN|DEF|NOM//obl//24 (//PAD//punct//33 1983:18//RG|NOM//nmod//33 )//PAD//punct//33 om//PP//case//38 studerandekårer//NN|UTR|PLU|IND|NOM//nmod//33 ,//MID//punct//40 nationer//NN|UTR|PLU|IND|NOM//conj//38 och//KN//cc//42 studentföreningar//NN|UTR|PLU|IND|NOM//conj//38 vid//PP//case//44 universitet//NN|NEU|PLU|IND|NOM//nmod//38 och//KN//cc//46 högskolor//NN|UTR|PLU|IND|NOM//conj//44 .//MAD//punct//7
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Med//PP//case//1 nation//NN|UTR|SIN|IND|NOM//obl//5 och//KN//cc//4 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//4 studentförening//NN|UTR|SIN|IND|NOM//conj//1 avses//VB|PRS|SFO//ROOT//5 också//AB//advmod//5 nation//NN|UTR|SIN|IND|NOM//nsubj:pass//5 och//KN//cc//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 studentförening//NN|UTR|SIN|IND|NOM//conj//7 som//HP|-|-|-//nsubj//16 helt//AB|POS//advmod//16 eller//KN//cc//14 delvis//AB//conj//12 har//VB|PRS|AKT//aux//16 ersatt//VB|SUP|AKT//acl:relcl//10 en//DT|UTR|SIN|IND//det//19 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//19 förening//NN|UTR|SIN|IND|NOM//obj//16 som//HP|-|-|-//nsubj//21 sägs//VB|PRS|SFO//acl:relcl//19 i//PP//case//24 första//RO|NOM//amod//24 stycket//NN|NEU|SIN|DEF|NOM//obl//21 .//MAD//punct//5
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Nationsobligatoriet//NN|NEU|SIN|DEF|NOM//nsubj//1 omfattar//VB|PRS|AKT//ROOT//1 särskilt//AB//advmod//3 reglerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 nationer//NN|UTR|PLU|IND|NOM//obj//1 och//KN//cc//6 studentföreningar//NN|UTR|PLU|IND|NOM//conj//4 vid//PP//case//9 Uppsala//PM|GEN//nmod:poss//9 universitet//NN|NEU|SIN|IND|NOM//nmod//6 ,//MID//punct//12 Lunds//PM|GEN//nmod:poss//12 universitet//NN|NEU|SIN|IND|NOM//conj//4 och//KN//cc//15 Stockholms//PM|GEN//nmod:poss//15 universitet//NN|NEU|SIN|IND|NOM//conj//12 .//MAD//punct//1
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;Avstängning//NN|UTR|SIN|IND|NOM//ROOT//0
13 Författningskommentarer / Förslag till förordning om studentkårer, nationer och studentföreningar vid universitet och högskolor;5//RG|NOM//nummod//1 §//NN|AN//nsubj//55 Om//SN//mark//6 en//DT|UTR|SIN|IND//det//4 student//NN|UTR|SIN|IND|NOM//nsubj//6 inte//AB//advmod//6 söker//VB|PRS|AKT//acl:relcl//1 inträde//NN|NEU|SIN|IND|NOM//obj//6 i//PP//case//10 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//10 studentkår//NN|UTR|SIN|IND|NOM//obl//6 ,//MID//punct//12 nation//NN|UTR|SIN|IND|NOM//conj//10 eller//KN//cc//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 studentförening//NN|UTR|SIN|IND|NOM//conj//10 som//HP|-|-|-//obl//19 studenten//NN|UTR|SIN|DEF|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 skyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//15 att//IE//mark//21 tillhöra//VB|INF|AKT//advcl//19 enligt//PP//case//25 2//RG|NOM//nummod//24 kap.//NN|AN//nmod//25 4//RG|NOM//nummod//28 och//KN//cc//25 5//RG|NOM//nummod//25 §//NN|AN//nmod//29 §//NN|AN//obl//21 och//KN//cc//34 3//RG|NOM//nummod//32 kap.//NN|AN//nmod//33 4//RG|NOM//nummod//34 §//NN|AN//conj//29 eller//KN//cc//36 låter//VB|PRS|AKT//conj//1 bli//VB|INF|AKT//xcomp//36 att//IE//mark//39 betala//VB|INF|AKT//xcomp//37 avgift//NN|UTR|SIN|IND|NOM//obj//39 enligt//PP//case//45 2//RG|NOM//nummod//43 kap.//NN|AN//nmod//44 7//RG|NOM//nummod//45 §//NN|AN//nmod//40 och//KN//cc//50 3//RG|NOM//nummod//48 kap.//NN|AN//nmod//49 7//RG|NOM//nummod//50 §//NN|AN//conj//45 ,//MID//punct//1 får//VB|PRS|AKT//aux//55 högskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//54 styrelse//NN|UTR|SIN|IND|NOM//obj//52 besluta//VB|INF|AKT//ROOT//55 att//SN//mark//59 studenten//NN|UTR|SIN|DEF|NOM//nsubj:pass//59 skall//VB|PRS|AKT//aux//59 avstängas//VB|INF|SFO//ccomp//55 från//PP//case//61 undervisning//NN|UTR|SIN|IND|NOM//obl//59 och//KN//cc//63 prov//NN|NEU|SIN|IND|NOM//conj//61 till//PP//case//66 dess//AB//nmod:poss//66 studenten//NN|UTR|SIN|DEF|NOM//nmod//63 har//VB|PRS|AKT//aux//68 uppfyllt//VB|SUP|AKT//conj//55 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//70 skyldigheter//NN|UTR|PLU|IND|NOM//obj//68 .//MAD//punct//55
