Informationssäkerhet för samhällsviktiga och digitala tjänster;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
8.5.3 Tillsyn m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//31 anser//VB|PRS|AKT//parataxis//9 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 är//VB|PRS|AKT//cop//35 tillsynsmyndigheterna//NN|UTR|PLU|DEF|NOM//ccomp//31 som//HP|-|-|-//nsubj//39 är//VB|PRS|AKT//cop//39 mest//AB|SUV//advmod//39 lämpade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//35 att//IE//mark//41 ge//VB|INF|AKT//advcl//39 denna//DT|UTR|SIN|DEF//det//43 typ//NN|UTR|SIN|IND|NOM//obj//41 av//PP//case//45 rådgivning//NN|UTR|SIN|IND|NOM//nmod//43 .//MAD//punct//31
8.5.3 Tillsyn m.m.;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 kan//VB|PRS|AKT//aux//51 till//PP//advmod//51 exempel//NN|NEU|SIN|IND|NOM//fixed//49 avse//VB|INF|AKT//parataxis//31 hur//HA//advmod//57 det//DT|NEU|SIN|DEF//det//55 systematiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 informationssäkerhetsarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//57 ska//VB|PRS|AKT//aux//57 bedrivas//VB|INF|SFO//ccomp//51 men//KN//cc//64 också//AB//advmod//64 hur//HA//advmod//61 sektorsspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//64 ska//VB|PRS|AKT//aux//64 tillämpas//VB|INF|SFO//conj//57 .//MAD//punct//51
8.5.3 Tillsyn m.m.;Rådgivningen//NN|UTR|SIN|DEF|NOM//nsubj//71 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 systematiskt//JJ|POS|NEU|SIN|IND|NOM//amod//69 arbete//NN|NEU|SIN|IND|NOM//nmod//66 bör//VB|PRS|AKT//aux//71 utgå//VB|INF|AKT//parataxis//51 från//PP//case//75 det//DT|NEU|SIN|DEF//det//75 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 material//NN|NEU|SIN|IND|NOM//obl//71 som//HP|-|-|-//nsubj//77 finns//VB|PRS|SFO//acl:relcl//75 på//PP//case//80 webbsidan//NN|UTR|SIN|DEF|NOM//amod//80 informationssäkerhet.se//PM|NOM//obl//77 om//SN//mark//84 inte//AB//advmod//84 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 finns//VB|PRS|SFO//advcl//77 ett//DT|NEU|SIN|IND//det//86 ledningssystem//NN|NEU|SIN|IND|NOM//nsubj//84 som//HP|-|-|-//nsubj:pass//88 tillämpas//VB|PRS|SFO//acl:relcl//86 inom//PP//case//90 sektorn//NN|UTR|SIN|DEF|NOM//obl//88 .//MAD//punct//31
8.5.3 Tillsyn m.m.;Både//KN//cc//1 svårigheter//NN|UTR|PLU|IND|NOM//nsubj//13 att//IE//mark//4 vara//VB|INF|AKT//cop//4 objektiv//JJ|POS|UTR|SIN|IND|NOM//acl//1 och//KN//cc//7 att//IE//mark//7 hålla//VB|INF|AKT//conj//4 isär//PL//compound:prt//7 tillsyn//NN|UTR|SIN|IND|NOM//obj//7 och//KN//cc//11 rådgivning//NN|UTR|SIN|IND|NOM//conj//9 är//VB|PRS|AKT//cop//13 skäl//NN|NEU|PLU|IND|NOM//ROOT//13 som//HP|-|-|-//nsubj//15 talar//VB|PRS|AKT//acl:relcl//13 emot//PP//mark//22 att//SN//mark//22 en//DT|UTR|SIN|IND//det//21 och//KN//fixed//18 samma//DT|UTR/NEU|SIN/PLU|IND//conj//18 myndighet//NN|UTR|SIN|IND|NOM//nsubj//22 utövar//VB|PRS|AKT//advcl//15 rådgivning//NN|UTR|SIN|IND|NOM//obj//22 och//KN//cc//25 tillsyn//NN|UTR|SIN|IND|NOM//conj//23 .//MAD//punct//13
8.5.3 Tillsyn m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//amod//28 delar//VB|PRS|AKT//parataxis//13 dock//AB//advmod//28 den//DT|UTR|SIN|DEF//det//31 uppfattning//NN|UTR|SIN|IND|NOM//obj//28 som//HP|-|-|-//nsubj:pass//33 framförs//VB|PRS|SFO//acl:relcl//31 i//PP//case//35 betänkandet//NN|NEU|SIN|DEF|NOM//obl//33 En//DT|UTR|SIN|IND//det//38 ny//JJ|POS|UTR|SIN|IND|NOM//amod//38 säkerhetsskyddslag//NN|UTR|SIN|IND|NOM//nsubj//28  //_SP////38 (//PAD//punct//38 SOU//PM|NOM//appos//38 2015:25//RG|NOM//nmod//41 )//PAD//punct//38 att//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 går//VB|PRS|AKT//advcl//13 att//IE//mark//48 hålla//VB|INF|AKT//csubj//46 rådgivningen//NN|UTR|SIN|DEF|NOM//obj//48 på//PP//case//52 en//DT|UTR|SIN|IND//det//52 nivå//NN|UTR|SIN|IND|NOM//obl//48 där//HA//advmod//57 inte//AB//advmod//57 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 säkerhetsåtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//57 föreslås//VB|PRS|SFO//acl:relcl//52 .//MAD//punct//13
8.5.3 Tillsyn m.m.;Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//65 kan//VB|PRS|AKT//aux//65 i//PP//advmod//65 stället//NN|NEU|SIN|DEF|NOM//fixed//61 vara//VB|INF|AKT//cop//65 ett//DT|NEU|SIN|IND//det//65 bollplank//NN|NEU|SIN|IND|NOM//parataxis//13 där//HA//advmod//69 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//69 diskuteras//VB|PRS|SFO//acl:relcl//65 .//MAD//punct//65
8.5.3 Tillsyn m.m.;Då//AB//advmod//78 kan//VB|PRS|AKT//aux//78 tillsynsmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//74 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj:pass//78 från//PP//case//77 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 sektorn//NN|UTR|SIN|DEF|NOM//nmod//74 tas//VB|PRS|SFO//advcl//13 tillvara//PL//compound:prt//78 liksom//PP//mark//81 kunskap//NN|UTR|SIN|IND|NOM//obl//78 om//PP//case//84 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//84 reglering//NN|UTR|SIN|IND|NOM//nmod//81 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//86 informationssäkerhet//NN|UTR|SIN|IND|NOM//conj//81 .//MAD//punct//13
8.5.3 Tillsyn m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//89 ser//VB|PRS|AKT//parataxis//13 inte//AB//advmod//89 att//SN//mark//100 tillsynsmyndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//93 ansvar//NN|NEU|SIN|IND|NOM//nsubj//100 för//PP//case//95 rådgivning//NN|UTR|SIN|IND|NOM//nmod//93 enligt//PP//case//99 den//DT|UTR|SIN|DEF//det//99 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//99 lagen//NN|UTR|SIN|DEF|NOM//nmod//95 skapar//VB|PRS|AKT//ccomp//89 några//DT|UTR/NEU|PLU|IND//det//102 oklarheter//NN|UTR|PLU|IND|NOM//obj//100 .//MAD//punct//89
8.5.3 Tillsyn m.m.;Ett//DT|NEU|SIN|IND//det//106 liknade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//106 system//NN|NEU|SIN|IND|NOM//nsubj//107 finns//VB|PRS|SFO//conj//89 inom//PP//case//109 säkerhetsskyddsområdet//NN|NEU|SIN|DEF|NOM//obl//107 sedan//PP//case//112 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 år//NN|NEU|PLU|IND|NOM//obl//107 tillbaka//AB//advmod//107 .//MAD//punct//89
8.5.3 Tillsyn m.m.;Vidare//AB|KOM//advmod//124 bör//VB|PRS|AKT//aux//124 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//118 otydligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//124 i//PP//case//120 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//118 och//KN//cc//124 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//124 kunna//VB|INF|AKT//aux//124 hanteras//VB|INF|SFO//conj//89 i//PP//case//127 det//DT|NEU|SIN|DEF//det//127 samarbetsforum//NN|NEU|SIN|IND|NOM//obl//124 som//HP|-|-|-//obj//130 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//130 föreslår//VB|PRS|AKT//acl:relcl//127 ,//MID//punct//132 se//VB|IMP|AKT//conj//124 avsnitt//NN|NEU|SIN|IND|NOM//nmod//134 8.5.4//RG|NOM//obj//132 .//MAD//punct//13

8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Bedömning//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna; //_SP////1 Myndigheten//NN|UTR|SIN|DEF|NOM//appos//0 för//PP//case//5 samhällsskydd//NN|UTR|SIN|IND|NOM//nmod//3 och//KN//cc//7 beredskap//NN|UTR|SIN|IND|NOM//conj//5 ska//VB|PRS|AKT//cc//3 inom//PP//case//14 ramen//NN|UTR|SIN|DEF|NOM//fixed//9 för//PP//fixed//9 sitt//PS|NEU|SIN|DEF//nmod:poss//14 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 uppdrag//NN|NEU|SIN|IND|NOM//nmod//3
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;•//RG|NOM//nsubj//1 ha//VB|INF|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//4 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//4 bild//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//8  //_SP////5 NIS-direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 genomförande//NN|NEU|SIN|IND|NOM//obl//1 och//KN//cc//10 tillämpning//NN|UTR|SIN|IND|NOM//conj//8 i//PP//case//12 Sverige//PM|NOM//nmod//10 genom//PP//mark//16 att//IE//mark//16 –//RG|NOM//punct//16 leda//VB|INF|AKT//advcl//1 ett//DT|NEU|SIN|IND//det//18 samarbetsforum//NN|NEU|SIN|IND|NOM//obj//16 där//HA//advmod//22 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//21 tillsynsmyndigheter//NN|UTR|PLU|IND|NOM//nsubj//22 ingår//VB|PRS|AKT//acl:relcl//18 –//NN|AN//punct//24 ta//VB|INF|AKT//conj//1 emot//PL//compound:prt//24 tillsynsmyndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//27 bedömningar//NN|UTR|PLU|IND|NOM//obj//24 av//PP//case//29 brister//NN|UTR|PLU|IND|NOM//nmod//27 i//PP//case//31 nätverk//NN|NEU|PLU|IND|NOM//nmod//29 och//KN//cc//33 informationssystem//NN|NEU|PLU|IND|NOM//conj//31 m.m.//AB|AN//punct//1
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;•//NN|UTR|SIN|IND|NOM//punct//1 tillhandahålla//VB|INF|AKT//ROOT//1 det//DT|NEU|SIN|DEF//nsubj//1 metodstöd//NN|NEU|SIN|IND|NOM//obj//1 för//PP//case//5 tillsyn//NN|UTR|SIN|IND|NOM//nmod//3 som//HP|-|-|-//nsubj:pass//7 behövs//VB|PRS|SFO//acl:relcl//5 för//PP//case//11 en//DT|UTR|SIN|IND//det//11 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//11 tillsyn//NN|UTR|SIN|IND|NOM//obl//7 enligt//PP//case//14  //_SP////12 NIS-direktivet//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//1
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 undersökt//VB|SUP|AKT//ROOT//2 behovet//NN|NEU|SIN|DEF|NOM//obj//2 av//PP//mark//6 att//IE//mark//6 ha//VB|INF|AKT//acl//3 en//DT|UTR|SIN|IND//det//9 samordnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 funktion//NN|UTR|SIN|IND|NOM//obj//6 mellan//PP//case//11 tillsynsmyndigheterna//NN|UTR|PLU|DEF|NOM//obl//6 .//MAD//punct//2
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Den//DT|UTR|SIN|DEF//det//15 samordnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 funktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 uppgift//NN|UTR|SIN|IND|NOM//nsubj//20 skulle//VB|PRT|AKT//aux//20 enligt//PP//case//19 kommittédirektiven//NN|NEU|PLU|DEF|NOM//obl//20 vara//VB|INF|AKT//parataxis//2 att//IE//mark//22 få//VB|INF|AKT//csubj//20 en//DT|UTR|SIN|IND//det//25 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//25 bild//NN|UTR|SIN|IND|NOM//obj//22 över//PP//case//28 EU-direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//28 genomförande//NN|NEU|SIN|IND|NOM//obl//22 och//KN//cc//30 tillämpning//NN|UTR|SIN|IND|NOM//conj//28 i//PP//case//32 Sverige//PM|NOM//nmod//30 .//MAD//punct//2
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;För//PP//mark//36 att//IE//mark//36 få//VB|INF|AKT//advcl//41 denna//DT|UTR|SIN|DEF//det//38 bild//NN|UTR|SIN|IND|NOM//obj//36 skulle//VB|PRT|AKT//aux//41 funktionen//NN|UTR|SIN|DEF|NOM//nsubj//41 behöva//VB|INF|AKT//conj//2 få//VB|INF|AKT//xcomp//41 del//NN|UTR|SIN|IND|NOM//obj//42 av//PP//case//46 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//46 tillsynsrapporter//NN|UTR|PLU|IND|NOM//nmod//43 .//MAD//punct//2
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;I//PP//case//2 samarbetsforumets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 uppgifter//NN|UTR|PLU|IND|NOM//obl//5 bör//VB|PRS|AKT//aux//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 ingå//VB|INF|AKT//ROOT//5 att//IE//mark//7 diskutera//VB|INF|AKT//xcomp//5 tillsynsmetoder//NN|UTR|PLU|IND|NOM//obj//7 samt//KN//cc//10 övrigt//JJ|POS|NEU|SIN|IND|NOM//conj//8 som//HA//mark//13 forumet//NN|NEU|SIN|DEF|NOM//nsubj//13 finner//VB|PRS|AKT//advcl//7 viktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//13 att//IE//mark//16 samordna//VB|INF|AKT//acl//14 när//HA//advmod//16 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//17 gäller//VB|PRS|AKT//fixed//17 säkerhet//NN|UTR|SIN|IND|NOM//obj//19 i//PP//case//22 nätverk//NN|NEU|PLU|IND|NOM//obl//16 och//KN//cc//24 informationssystem//NN|NEU|PLU|IND|NOM//conj//22 .//MAD//punct//5
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Samlad//PC|PRF|UTR|SIN|IND|NOM//amod//1 bild//NN|UTR|SIN|IND|NOM//ROOT//1 av//PP//case//4 NIS-direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//1 och//KN//cc//6 tillämpning//NN|UTR|SIN|IND|NOM//conj//4
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;När//HA//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 att//IE//mark//4 få//VB|INF|AKT//advcl//26 en//DT|UTR|SIN|IND//det//7 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//7 bild//NN|UTR|SIN|IND|NOM//obj//4 av//PP//case//10 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 genomförande//NN|NEU|SIN|IND|NOM//obl//4 och//KN//cc//12 tillämpning//NN|UTR|SIN|IND|NOM//conj//10 i//PP//case//14 Sverige//PM|NOM//nmod//12 utifrån//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 tillsyner//NN|UTR|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj:pass//19 genomförs//VB|PRS|SFO//acl:relcl//17 är//VB|PRS|AKT//cop//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 enligt//PP//case//24 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 bedömning//NN|UTR|SIN|IND|NOM//obl//26 inte//AB//advmod//26 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//26 att//IE//mark//28 ha//VB|INF|AKT//csubj//26 tillgång//NN|UTR|SIN|IND|NOM//obj//28 till//PP//case//32 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//32 detaljer//NN|UTR|PLU|IND|NOM//obl//28 som//HP|-|-|-//nsubj//34 finns//VB|PRS|SFO//acl:relcl//32 i//PP//case//37 en//DT|UTR|SIN|IND//det//37 tillsynsrapport//NN|UTR|SIN|IND|NOM//obl//34 .//MID//punct//26
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//42 kan//VB|PRS|AKT//aux//42 också//AB//advmod//42 ifrågasättas//VB|INF|SFO//parataxis//26 om//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 är//VB|PRS|AKT//cop//46 lämpligt//JJ|POS|NEU|SIN|IND|NOM//advcl//42 att//IE//mark//48 samla//VB|INF|AKT//csubj//46 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//50 tillsynsrapporter//NN|UTR|PLU|IND|NOM//obj//48 hos//PP//case//53 en//DT|UTR|SIN|IND//det//53 myndighet//NN|UTR|SIN|IND|NOM//obl//48 ,//MID//punct//53 särskilt//AB//advmod//59 med//PP//case//59 hänsyn//NN|UTR|SIN|IND|NOM//fixed//56 till//PP//fixed//56 kravet//NN|NEU|SIN|DEF|NOM//appos//53 på//PP//case//61 konfidentialitet//NN|UTR|SIN|IND|NOM//nmod//59 för//PP//case//64 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 uppgifter//NN|UTR|PLU|IND|NOM//nmod//61 i//PP//case//66 tillsynsrapporten//NN|UTR|SIN|DEF|NOM//nmod//64 .//MAD//punct//42
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Delgivning//NN|UTR|SIN|IND|NOM//nsubj//77 av//PP//case//70 tillsynsrapporterna//NN|UTR|PLU|DEF|NOM//nmod//68 till//PP//case//74 en//DT|UTR|SIN|IND//det//74 samordnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 funktion//NN|UTR|SIN|IND|NOM//nmod//70 kan//VB|PRS|AKT//aux//77 också//AB//advmod//77 få//VB|INF|AKT//parataxis//42 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 konsekvenser//NN|UTR|PLU|IND|NOM//obj//77 för//PP//case//82 tillsynsmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//82 möjligheter//NN|UTR|PLU|IND|NOM//obl//77 att//IE//mark//84 upprätta//VB|INF|AKT//acl//82 förtroliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 relationer//NN|UTR|PLU|IND|NOM//obj//84 med//PP//case//89 de//DT|UTR/NEU|PLU|DEF//det//89 enheter//NN|UTR|PLU|IND|NOM//obl//84 som//HP|-|-|-//nsubj:pass//91 omfattas//VB|PRS|SFO//acl:relcl//89 av//PP//case//93 NIS-direktivet//NN|NEU|SIN|DEF|NOM//obl:agent//91 eftersom//SN//mark//96 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//96 innebär//VB|PRS|AKT//advcl//91 att//SN//mark//101 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//100 en//DT|UTR|SIN|IND//det//100 myndighet//NN|UTR|SIN|IND|NOM//nsubj:pass//101 delges//VB|PRS|SFO//ccomp//96 de//DT|UTR/NEU|PLU|DEF//det//104 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//104 brister//NN|UTR|PLU|IND|NOM//obj//101 och//KN//cc//106 sårbarheter//NN|UTR|PLU|IND|NOM//conj//104 som//HP|-|-|-//nsubj//108 kommit//VB|SUP|AKT//acl:relcl//106 fram//PL//compound:prt//108 i//PP//case//112 en//DT|UTR|SIN|IND//det//112 tillsyn//NN|UTR|SIN|IND|NOM//obl//108 .//MAD//punct//42
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;En//DT|UTR|SIN|IND//det//2 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//2 bild//NN|UTR|SIN|IND|NOM//nsubj:pass//10 av//PP//case//5 NIS-direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//2 och//KN//cc//7 tillämpning//NN|UTR|SIN|IND|NOM//conj//5 i//PP//case//9 Sverige//PM|NOM//nmod//7 erhålls//VB|PRS|SFO//ROOT//10 enligt//PP//case//13 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 mening//NN|UTR|SIN|IND|NOM//obl//10 bäst//AB|SUV//advmod//10 dels//KN//advmod//37 genom//PP//mark//19 att//SN//mark//19 MSB//PM|NOM//nsubj//19 får//VB|PRS|AKT//advcl//37 i//PP//advmod//19 uppdrag//NN|NEU|SIN|IND|NOM//fixed//20 att//IE//mark//23 leda//VB|INF|AKT//advcl//19 ett//DT|NEU|SIN|IND//det//25 samarbetsforum//NN|NEU|SIN|IND|NOM//obj//23 där//HA//advmod//29 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//28 tillsynsmyndigheter//NN|UTR|PLU|IND|NOM//nsubj//29 ingår//VB|PRS|AKT//acl:relcl//25 ,//MID//punct//37 dels//KN//advmod//37 genom//PP//mark//37 att//SN//mark//37 tillsynsmyndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//37 vid//PP//case//36 behov//NN|NEU|SIN|IND|NOM//nmod//34 lämnar//VB|PRS|AKT//advcl//10 en//DT|UTR|SIN|IND//det//40 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//40 bedömning//NN|UTR|SIN|IND|NOM//obj//37 av//PP//case//42 brister//NN|UTR|PLU|IND|NOM//nmod//40 i//PP//case//44 informationssäkerhet//NN|UTR|SIN|IND|NOM//nmod//42 i//PP//case//46 nätverk//NN|NEU|PLU|IND|NOM//nmod//44 och//KN//cc//48 informationssystem//NN|NEU|PLU|IND|NOM//conj//46 och//KN//cc//51 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 resultat//NN|NEU|PLU|IND|NOM//conj//46 som//HP|-|-|-//nsubj//54 kan//VB|PRS|AKT//aux//54 vara//VB|INF|AKT//acl:relcl//51 av//PP//case//56 intresse//NN|NEU|SIN|IND|NOM//obl:agent//54 för//PP//case//58 tillämpningen//NN|UTR|SIN|DEF|NOM//nmod//56 av//PP//case//60 direktivet//NN|NEU|SIN|DEF|NOM//nmod//58 till//PP//case//62 MSB//PM|NOM//nmod//60 .//MAD//punct//10
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;I//PP//case//67 en//DT|UTR|SIN|IND//det//67 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//67 bedömning//NN|UTR|SIN|IND|NOM//obl//74 från//PP//case//69 sektorn//NN|UTR|SIN|DEF|NOM//nmod//67 kan//VB|PRS|AKT//aux//74 resultaten//NN|NEU|PLU|DEF|NOM//nsubj:pass//74 från//PP//case//73 tillsyner//NN|UTR|PLU|IND|NOM//nmod//71 analyseras//VB|INF|SFO//parataxis//10 och//KN//cc//76 bearbetas//VB|INF|SFO//conj//74 till//PP//case//79 en//DT|UTR|SIN|IND//det//79 nivå//NN|UTR|SIN|IND|NOM//obl//76 som//HP|-|-|-//nsubj//83 är//VB|PRS|AKT//cop//83 mer//AB|KOM//advmod//83 anpassad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//79 till//PP//case//85 syftet//NN|NEU|SIN|DEF|NOM//obl//83 att//IE//mark//87 få//VB|INF|AKT//acl//85 en//DT|UTR|SIN|IND//det//90 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//90 bild//NN|UTR|SIN|IND|NOM//obj//87 över//PP//case//93 NIS-direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//93 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//87 och//KN//cc//95 tillämpning//NN|UTR|SIN|IND|NOM//conj//93 i//PP//case//97 Sverige//PM|NOM//nmod//95 .//MAD//punct//10
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Den//DT|UTR|SIN|DEF//det//101 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//101 bedömningen//NN|UTR|SIN|DEF|NOM//nsubj//104 kan//VB|PRS|AKT//aux//104 också//AB//advmod//104 utgöra//VB|INF|AKT//parataxis//10 stöd//NN|NEU|SIN|IND|NOM//obj//104 i//PP//case//107 MSB//PM|NOM//obl//104 ://MID//punct//104 s//NN|NEU|SIN|IND|GEN//case//111 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//111 informationssäkerhetsarbete//NN|NEU|SIN|IND|NOM//appos//104 .//MAD//punct//10
8.5.4 Samordnad funktion mellan tillsynsmyndigheterna;Information//NN|UTR|SIN|IND|NOM//nsubj:pass//16 om//PP//case//2 brister//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj:pass//4 upptäcks//VB|PRS|SFO//acl:relcl//2 vid//PP//case//6 tillsyn//NN|UTR|SIN|IND|NOM//obl//4 liksom//PP//mark//8 svårigheter//NN|UTR|PLU|IND|NOM//obl//4 vid//PP//case//10 tillämpning//NN|UTR|SIN|IND|NOM//nmod//8 och//KN//cc//12 tolkning//NN|UTR|SIN|IND|NOM//conj//10 av//PP//case//14 direktivet//NN|NEU|SIN|DEF|NOM//nmod//12 bör//VB|PRS|AKT//aux//16 framgå//VB|INF|AKT//advcl//56 av//PP//case//18 bedömningen//NN|UTR|SIN|DEF|NOM//obl:agent//16 eftersom//SN//mark//23 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//21 information//NN|UTR|SIN|IND|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 viktig//JJ|POS|UTR|SIN|IND|NOM//advcl//16 för//PP//case//25 MSB//PM|NOM//obl//23 att//IE//mark//27 känna//VB|INF|AKT//acl//25 till//PL//compound:prt//27 i//PP//case//31 sin//PS|UTR|SIN|DEF//nmod:poss//31 roll//NN|UTR|SIN|IND|NOM//obl//27 som//KN//mark//34 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//34 kontakpunkt//NN|UTR|SIN|IND|NOM//obl//27 ,//MID//punct//36 CSIRT-enhet//NN|UTR|SIN|IND|NOM//conj//34 och//KN//cc//38 representant//NN|UTR|SIN|IND|NOM//conj//34 i//PP//case//40 samarbetsgruppen//NN|UTR|SIN|DEF|NOM//nmod//38 .//MAD//punct//16
