Kraftsamling!;–//RG|NOM//punct//2 museisamverkan//NN|UTR|SIN|DEF|NOM//nsubj//2 ger//VB|PRS|AKT//ROOT//2 resultat//NN|NEU|SIN|IND|NOM//obj//2
3.1.2 Museum organisations Associations have offices NGOs / Sametingets synpunkter till museikoordinatorn angående Áttje, Svenskt fjäll – och samemuseum Bakgrund;Genom//PP//case//2 dessa//DT|UTR/NEU|PLU|DEF//det//2 konventioner//NN|UTR|PLU|IND|NOM//obl//5 och//KN//cc//4 deklarationer//NN|UTR|PLU|IND|NOM//conj//2 åläggs//VB|PRS|SFO//ROOT//5 att//SN//mark//8 nationalstater//NN|UTR|PLU|IND|NOM//nsubj//8 säkerställer//VB|PRS|AKT//ccomp//5 urfolks//NN|UTR|PLU|IND|NOM//nmod:poss//13 och//KN//cc//11 minoriteters//NN|UTR|PLU|IND|GEN//nmod:poss//13 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 rättigheter//NN|UTR|PLU|IND|NOM//obj//8 –//RG|NOM//punct//13 där//HA//advmod//18 också//AB//advmod//18 urfolks//NN|NEU|SIN|IND|GEN//nmod:poss//18 förvaltning//NN|UTR|SIN|IND|NOM//appos//13 och//KN//cc//20 självbestämmande//NN|NEU|SIN|IND|NOM//conj//18 av//PP//case//23 sitt//PS|NEU|SIN|DEF//nmod:poss//23 kulturarv//NN|NEU|SIN|IND|NOM//nmod//20 och//KN//cc//26 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//26 museer//NN|NEU|PLU|IND|NOM//conj//23 ingår//VB|PRS|AKT//conj//8 .//MAD//punct//5
3.1.2 Museum organisations Associations have offices NGOs / Sametingets synpunkter till museikoordinatorn angående Áttje, Svenskt fjäll – och samemuseum Bakgrund;På//PP//case//32 ett//DT|NEU|SIN|IND//det//32 samiskt//JJ|POS|NEU|SIN|IND|NOM//amod//32 museum//NN|NEU|SIN|IND|NOM//obl//33 blir//VB|PRS|AKT//parataxis//5 kunskap//NN|UTR|SIN|IND|NOM//xcomp//33 och//KN//cc//36 kunskapsöverföring//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//38 föremål//NN|NEU|PLU|IND|NOM//nmod//36 ,//MID//punct//40 kulturminnen//NN|NEU|PLU|IND|NOM//conj//38 och//KN//cc//42 kulturlandskap//NN|NEU|PLU|IND|NOM//conj//38 i//PP//case//45 samiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 bosättningsområden//NN|NEU|PLU|DEF|NOM//obl//33 väldigt//AB|POS//advmod//47 betydelsefullt//AB|POS//xcomp//33 .//MAD//punct//5
3.1.2 Museum organisations Associations have offices NGOs / Sametingets synpunkter till museikoordinatorn angående Áttje, Svenskt fjäll – och samemuseum Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 handlar//VB|PRS|AKT//parataxis//5 om//PP//case//52 kontinuitet//NN|UTR|SIN|IND|NOM//obl//50 ,//MID//punct//57 men//KN//cc//57 också//AB//advmod//57 om//PP//case//57 utveckling//NN|UTR|SIN|IND|NOM//obl//50 och//KN//cc//59 förnyelse//NN|UTR|SIN|IND|NOM//conj//57 av//PP//case//62 samisk//JJ|POS|UTR|SIN|IND|NOM//amod//62 kultur//NN|UTR|SIN|IND|NOM//nmod//59 och//KN//cc//65 samiskt//JJ|POS|NEU|SIN|IND|NOM//amod//65 samhälle//NN|NEU|SIN|IND|NOM//conj//62 .//MAD//punct//50
3.1.2 Museum organisations Associations have offices NGOs / Sametingets synpunkter till museikoordinatorn angående Áttje, Svenskt fjäll – och samemuseum Bakgrund;Det//DT|NEU|SIN|DEF//det//69 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 kulturarvet//NN|NEU|SIN|DEF|NOM//nsubj//70 påverkar//VB|PRS|AKT//parataxis//50 med//PP//case//73 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 ord//NN|NEU|PLU|IND|NOM//obl//70 vår//PS|UTR|SIN|DEF//nmod:poss//75 framtid//NN|UTR|SIN|IND|NOM//obj//70 .//MAD//punct//50
3.1.2 Museum organisations Associations have offices NGOs / Sametingets synpunkter till museikoordinatorn angående Áttje, Svenskt fjäll – och samemuseum Bakgrund;Det//DT|NEU|SIN|DEF//det//79 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 museet//NN|NEU|SIN|DEF|NOM//nmod//80 Ájtte//PM|NOM//appos//50 ,//MID//punct//86 är//VB|PRS|AKT//cop//86 därför//AB//advmod//86 en//DT|UTR|SIN|IND//det//86 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//86 institution//NN|UTR|SIN|IND|NOM//conj//50 för//PP//mark//89 att//IE//mark//89 förvalta//VB|INF|AKT//acl//86 det//DT|NEU|SIN|DEF//det//92 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 kulturarvet//NN|NEU|SIN|DEF|NOM//obj//89 till//PP//case//95 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 generationer//NN|UTR|PLU|IND|NOM//obl//89 ,//MID//punct//50 och//KN//cc//100 är//VB|PRS|AKT//cop//100 även//AB//advmod//100 delaktig//JJ|POS|UTR|SIN|IND|NOM//conj//50 i//PP//case//102 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//100 av//PP//case//107 det//DT|NEU|SIN|DEF//det//107 moderna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//107 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//107 samhället//NN|NEU|SIN|DEF|NOM//nmod//102 .//MAD//punct//5
3.1.2 Museum organisations Associations have offices NGOs / Sametingets synpunkter till museikoordinatorn angående Áttje, Svenskt fjäll – och samemuseum Bakgrund;Därför//AB//advmod//3 är//VB|PRS|AKT//cop//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 naturligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//SN//mark//17 Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//17 –//RG|NOM//punct//8 som//KN//case//8 företrädare//NN|UTR|SIN|IND|NOM//xcomp//17 för//PP//case//12 det//DT|NEU|SIN|DEF//det//12 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 folket//NN|NEU|SIN|DEF|NOM//nmod//8 i//PP//case//14 Sverige//PM|NOM//nmod//12 –//RG|NOM//punct//17 är//VB|PRS|AKT//cop//17 delaktig//JJ|POS|UTR|SIN|IND|NOM//csubj//3 i//PP//case//19 förvaltningen//NN|UTR|SIN|DEF|NOM//obl//17 av//PP//case//21 Ájtte//PM|NOM//nmod//19 .//MAD//punct//3

3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 tagit//VB|SUP|AKT//ROOT//2 del//NN|UTR|SIN|IND|NOM//obj//2 av//PP//case//5 ansvarsmuseiöversynen//NN|UTR|SIN|DEF|NOM//nmod//3 om//PP//case//7 Ájtte//PM|NOM//nmod//5 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//9 fjäll-//NN|NEU|-|-|SMS//nmod//5 och//KN//cc//11 samemuseum//NN|NEU|SIN|IND|NOM//conj//9 som//HP|-|-|-//obj//15 Bengt//PM|NOM//nsubj//15 Nyström//PM|NOM//flat:name//13 gjorde//VB|PRT|AKT//acl:relcl//11 på//PP//case//17 uppdrag//NN|NEU|SIN|IND|NOM//obl//15 av//PP//case//20 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//20 kulturråd//NN|NEU|SIN|IND|NOM//nmod//17 och//KN//cc//23 som//HP|-|-|-//nsubj:pass//23 överlämnades//VB|PRT|SFO//conj//15 till//PP//case//25 regeringen//NN|UTR|SIN|DEF|NOM//obl//23 i//PP//case//27 2006//RG|NOM//obl//23 .//MAD//punct//2
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;I//PP//advmod//34 linje//NN|UTR|SIN|IND|NOM//fixed//29 med//PP//case//33 Nyströms//PM|GEN//nmod:poss//33 utredning//NN|UTR|SIN|IND|NOM//fixed//29 anser//VB|PRS|AKT//parataxis//2 Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//34 att//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 är//VB|PRS|AKT//cop//39 naturligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//34 att//SN//mark//42 Ájtte//PM|NOM//nsubj:pass//42 omvandlas//VB|PRS|SFO//csubj//39 till//PP//case//46 ett//DT|NEU|SIN|IND//det//46 samiskt//JJ|POS|NEU|SIN|IND|NOM//amod//46 ansvarsmuseum//NN|NEU|SIN|IND|NOM//obl//42 i//PP//case//48 Sverige//PM|NOM//nmod//46 och//KN//cc//50 ges//VB|PRS|SFO//conj//42 status//NN|UTR|SIN|IND|NOM//obj//50 som//KN//mark//55 nationellt//JJ|POS|NEU|SIN|IND|NOM//advmod//54 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//55 museum//NN|NEU|SIN|IND|NOM//xcomp//50 .//MAD//punct//34
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//58 anser//VB|PRS|AKT//parataxis//34 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//58 viktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//58 också//AB//advmod//60 ur//PP//case//65 en//DT|UTR|SIN|IND//det//65 demokratisk//JJ|POS|UTR|SIN|IND|NOM//amod//65 synvinkel//NN|UTR|SIN|IND|NOM//obl//58 att//SN//mark//68 Ájtte//PM|NOM//nsubj//68 blir//VB|PRS|AKT//acl//65 samiskt//JJ|POS|NEU|SIN|IND|NOM//amod//70 ansvars-//NN|NEU|-|-|SMS//xcomp//68 och//KN//cc//72 huvudmuseum//NN|NEU|SIN|IND|NOM//conj//70 för//PP//case//75 samisk//JJ|POS|UTR|SIN|IND|NOM//amod//75 kultur//NN|UTR|SIN|IND|NOM//nmod//72 i//PP//case//77 Sverige//PM|NOM//nmod//75 eftersom//SN//mark//81 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//81 är//VB|PRS|AKT//cop//81 beläget//JJ|POS|NEU|SIN|IND|NOM//advcl//68 i//PP//case//85 det//DT|NEU|SIN|DEF//det//85 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//85 kärnområdet//NN|NEU|SIN|DEF|NOM//obl//81 där//HA//advmod//93 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 delar//NN|UTR|PLU|IND|NOM//nsubj//93 av//PP//case//92 den//DT|UTR|SIN|DEF//det//92 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//88 bor//VB|PRS|AKT//acl:relcl//85 –//RG|NOM//punct//98 därför//AB//advmod//98 är//VB|PRS|AKT//cop//98 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//98 viktigt//JJ|POS|NEU|SIN|IND|NOM//advcl//58 att//SN//mark//101 samer//NN|UTR|PLU|IND|NOM//nsubj//101 får//VB|PRS|AKT//csubj//98 tillgång//NN|UTR|SIN|IND|NOM//obj//101 till//PP//case//105 sitt//PS|NEU|SIN|DEF//nmod:poss//105 kulturarv//NN|NEU|SIN|IND|NOM//nmod//102 .//MAD//punct//58
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Ájtte//PM|NOM//nsubj//109 bör//VB|PRS|AKT//aux//109 bli//VB|INF|AKT//conj//58 huvudmuseum//NN|NEU|SIN|IND|NOM//xcomp//109 för//PP//case//113 samisk//JJ|POS|UTR|SIN|IND|NOM//amod//113 kultur//NN|UTR|SIN|IND|NOM//nmod//110 för//PP//mark//117 att//SN//fixed//114 de//PN|UTR/NEU|PLU|DEF|SUB//det//117 besitter//VB|PRS|AKT//advcl//109 spetskompetens//NN|UTR|SIN|IND|NOM//obj//117 inom//PP//case//121 samisk//JJ|POS|UTR|SIN|IND|NOM//amod//121 dokumentation//NN|UTR|SIN|IND|NOM//obl//117 ,//MID//punct//123 bevaring//NN|UTR|SIN|IND|NOM//conj//121 ,//MID//punct//125 forskning//NN|UTR|SIN|IND|NOM//conj//121 och//KN//cc//127 förmedling//NN|UTR|SIN|IND|NOM//conj//121 som//HP|-|-|-//obj//134 ingen//DT|UTR|SIN|IND//det//131 annan//JJ|POS|UTR|SIN|IND|NOM//amod//131 institution//NN|UTR|SIN|IND|NOM//nsubj//134 i//PP//case//133 Sverige//PM|NOM//nmod//131 har//VB|PRS|AKT//acl:relcl//127 idag//AB//advmod//134 .//MAD//punct//34
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Sametinget//NN|NEU|SIN|DEF|NOM//nmod//1 delar//VB|PRS|AKT//dep//20 inte//AB//advmod//1 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 kulturråds//NN|NEU|SIN|IND|GEN//amod//5 uppfattning//NN|UTR|SIN|IND|NOM//obj//1 att//SN//mark//11 Ájttes//PM|GEN//nmod:poss//9 regionala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 karaktär//NN|UTR|SIN|IND|NOM//nsubj:pass//11 bör//VB|PRS|AKT//aux//11 stärkas//VB|INF|SFO//acl//5 och//KN//cc//13 knytas//VB|INF|SFO//conj//11 närmare//AB|KOM//amod//15 Landstinget//NN|NEU|SIN|DEF|NOM//nsubj:pass//13 i//PP//case//17 Norrbotten//PM|NOM//obl//13 .//MAD//punct//1
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Istället//AB//advmod//20 anser//VB|PRS|AKT//ROOT//20 Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//20 att//SN//mark//23 Ájtte//PM|NOM//xcomp//20 ,//MID//punct//26 i//PP//case//26 egenskap//NN|UTR|SIN|IND|NOM//conj//23 av//PP//case//31 det//DT|NEU|SIN|DEF//det//31 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 museet//NN|NEU|SIN|DEF|NOM//nmod//26 i//PP//case//33 Sverige//PM|NOM//nmod//26 –//RG|NOM//punct//36 bör//VB|PRS|AKT//aux//36 ges//VB|INF|SFO//conj//20 en//DT|UTR|SIN|IND//det//39 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//39 status//NN|UTR|SIN|IND|NOM//obj//36 .//MAD//punct//36
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Ájttes//PM|GEN//nmod:poss//42 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//48 är//VB|PRS|AKT//cop//48 inte//AB//advmod//48 i//PP//advmod//48 första//RO|NOM//fixed//45 hand//NN|UTR|SIN|IND|NOM//fixed//45 lokal//JJ|POS|UTR|SIN|IND|NOM//obj//20 och//KN//cc//50 regional//JJ|POS|UTR|SIN|IND|NOM//conj//48 –//RG|NOM//punct//53 utan//PP//case//53 nationell//JJ|POS|UTR|SIN|IND|NOM//conj//48 –//PAD//punct//57 dvs.//AB|AN//advmod//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 täcker//VB|PRS|AKT//advcl//20 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 det//DT|NEU|SIN|DEF//det//61 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 området//NN|NEU|SIN|DEF|NOM//obj//57 i//PP//case//63 Sverige//PM|NOM//nmod//61 och//KN//cc//66 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//66 arbetar//VB|PRS|AKT//conj//20 dessutom//AB//advmod//66 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//66 i//PP//case//70 Norden//PM|NOM//obl//66 mot//PP//case//75 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 det//DT|NEU|SIN|DEF//det//75 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 samhället//NN|NEU|SIN|DEF|NOM//obl//66 .//MAD//punct//20
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//1 önskar//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//4 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 koppling//NN|UTR|SIN|IND|NOM//obj//1 mellan//PP//case//6 Sametinget//NN|NEU|SIN|DEF|NOM//nmod//4 och//KN//cc//8 Ájtte//PM|NOM//conj//6 genom//PP//case//10 insyn//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//12 ansvar//NN|NEU|SIN|IND|NOM//conj//10 över//PP//case//15 Ájttes//PM|GEN//nmod:poss//15 verksamhet//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//1
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//20 vill//VB|PRS|AKT//aux//20 därför//AB//advmod//20 utse//VB|INF|AKT//conj//1 ordförande//NN|UTR|SIN|IND|NOM//obj//20 och//KN//cc//24 två//RG|NOM//nummod//24 representanter//NN|UTR|PLU|IND|NOM//conj//21 i//PP//case//27 Ájttes//PM|GEN//nmod:poss//27 styrelse//NN|UTR|SIN|IND|NOM//nmod//24 efter//PP//case//29 samråd//NN|NEU|SIN|IND|NOM//nmod//24 med//PP//case//31 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//29 för//PP//mark//36 att//IE//mark//36 fullt//AB|POS//advmod//35 ut//AB//advmod//36 ta//VB|INF|AKT//advcl//20 ansvar//NN|NEU|SIN|IND|NOM//obj//36 för//PP//case//39 verksamhet//NN|UTR|SIN|IND|NOM//nmod//37 och//KN//cc//41 uppföljning//NN|UTR|SIN|IND|NOM//conj//39 .//MAD//punct//20
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//44 har//VB|PRS|AKT//aux//51 genom//PP//case//47 sitt//PS|NEU|SIN|DEF//nmod:poss//47 kulturanslag//NN|NEU|SIN|IND|NOM//obl//51 mellan//PP//case//50 åren//NN|NEU|PLU|DEF|NOM//nmod//50 2006–2007//AB|SUV//nmod//47 finansierat//VB|SUP|AKT//parataxis//20 de//DT|UTR/NEU|PLU|DEF//det//53 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//obj//51 av//PP//case//56 de//DT|UTR/NEU|PLU|DEF//det//56 projekt//NN|NEU|PLU|IND|NOM//nmod//53 som//HP|-|-|-//obj//59 Ájtte//PM|NOM//nsubj//59 driver//VB|PRS|AKT//acl:relcl//56 .//MID//punct//20
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Bl.a.//AB|AN//advmod//64 de//DT|UTR/NEU|PLU|DEF//det//64 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 Interegprojekten//NN|NEU|PLU|DEF|NOM//appos//20 ”//PM|NOM//punct//66 Jojkarkivprojektet//NN|NEU|SIN|DEF|NOM//nmod//64 ”//RG|NOM//punct//66 och//KN//cc//72 ”//PM|NOM//punct//70 Recalling//PM|NOM//nmod//71 Ancestral//PM|NOM//compound//72 Voices//PM|NOM//conj//66 –//PM|NOM//punct//74 Repatriation//NN|UTR|SIN|IND|NOM//appos//72 of//UO//case//76 Sámi//UO//nmod//74 cultural//UO//conj//74 heritage//UO//conj//74 ”//PAD//punct//74 vidare//AB|KOM//punct//72 ”//PM|NOM//punct//66 Kulturspår//NN|NEU|PLU|IND|NOM//appos//66 i//PP//case//84 Muonio//PM|NOM//nmod//82 –//RG|NOM//punct//88 ett//DT|NEU|SIN|IND//det//88 etno-arkeologiskt//JJ|POS|NEU|SIN|IND|NOM//amod//88 projekt//NN|NEU|SIN|IND|NOM//nmod//82 i//PP//case//91 en//DT|UTR|SIN|IND//det//91 skogssameby//NN|UTR|SIN|IND|NOM//nmod//88 ”//PAD//punct//82 ”//PAD//punct//66 Inventering//NN|UTR|SIN|IND|NOM//obj//20 av//PP//case//98 samiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 organisationers//NN|UTR|PLU|IND|GEN//nmod:poss//98 arkiv//NN|NEU|PLU|IND|NOM//nmod//94 ”//PAD//punct//20 och//KN//cc//103 ”//PM|NOM//punct//103 Kulturell//JJ|POS|UTR|SIN|IND|NOM//amod//103 kartläggning//NN|UTR|SIN|IND|NOM//conj//20 av//PP//case//106 traditionell//JJ|POS|UTR|SIN|IND|NOM//amod//106 kunskap//NN|UTR|SIN|IND|NOM//nmod//103 i//PP//case//108 Laponia//PM|NOM//nmod//103 ”//RG|NOM//punct//20 .//MAD//punct//1
3.1.2 Museum organisations Associations have offices NGOs / Sametingets framtida roll i Ájtte svenskt fjäll- och samemuseum;Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//113 har//VB|PRS|AKT//aux//113 valt//VB|SUP|AKT//conj//1 att//IE//mark//115 stödja//VB|INF|AKT//xcomp//113 de//DT|UTR/NEU|PLU|DEF//det//118 här//AB//fixed//116 projekten//NN|NEU|PLU|DEF|NOM//obj//115 dels//KN//advmod//123 för//PP//mark//123 att//SN//fixed//120 de//PN|UTR/NEU|PLU|DEF|SUB//det//123 besitter//VB|PRS|AKT//advcl//115 hög//JJ|POS|UTR|SIN|IND|NOM//amod//125 kvalitet//NN|UTR|SIN|IND|NOM//obj//123 men//KN//cc//133 också//AB//advmod//133 för//PP//mark//133 att//SN//mark//133 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//133 är//VB|PRS|AKT//cop//133 mycket//AB|POS//advmod//133 betydelsefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//123 för//PP//case//137 det//DT|NEU|SIN|DEF//det//137 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//137 samhället//NN|NEU|SIN|DEF|NOM//obl//133 genom//PP//mark//141 att//SN//mark//141 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//141 stärker//VB|PRS|AKT//advcl//133 den//DT|UTR|SIN|DEF//det//144 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//144 kulturen//NN|UTR|SIN|DEF|NOM//obj//141 och//KN//cc//146 identiteten//NN|UTR|SIN|DEF|NOM//conj//144 –//PAD//punct//151 inte//AB//advmod//149 bara//AB//advmod//151 på//PP//case//151 lokal//JJ|POS|UTR|SIN|IND|NOM//obl//115 och//KN//cc//153 regional//JJ|POS|UTR|SIN|IND|NOM//conj//151 nivå//NN|UTR|SIN|IND|NOM//conj//151 utan//KN//cc//157 även//AB//advmod//157 nationellt//AB|POS//conj//151 och//KN//cc//160 i//PP//case//160 Sápmi//PM|NOM//conj//157 .//MAD//punct//1

3.1.2 Museum organisations Associations have offices NGOs / Brev från landstingsrådet i Norrbottens läns landsting;Norrbottens//PM|GEN//nmod:poss//1 läns//NN|NEU|SIN|IND|GEN//nmod:poss//2 landsting//NN|NEU|SIN|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 en//PN|UTR|SIN|IND|SUB/OBJ//ROOT//4 av//PP//case//8 Stiftelsen//NN|UTR|SIN|DEF|NOM//nmod:poss//8 Ájtte//PM|GEN//amod//8 fjäll//NN|NEU|SIN|IND|NOM//nmod//4 och//KN//cc//10 samemuseums//NN|NEU|SIN|IND|GEN//conj//8 grundare//NN|UTR|SIN|IND|NOM//nmod//4 .//MAD//punct//4
3.1.2 Museum organisations Associations have offices NGOs / Brev från landstingsrådet i Norrbottens läns landsting;Årligt//JJ|POS|NEU|SIN|IND|NOM//advmod//16 .//MAD//punct//13
3.1.2 Museum organisations Associations have offices NGOs / Brev från landstingsrådet i Norrbottens läns landsting;verksamhetsstöd//NN|NEU|SIN|IND|NOM//nsubj//16 går//VB|PRS|AKT//parataxis//4 till//PP//case//18 museet//NN|NEU|SIN|DEF|NOM//obl//16 inom//PP//case//23 ramen//NN|UTR|SIN|DEF|NOM//fixed//19 för//PP//fixed//19 landstingets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 Division//NN|UTR|SIN|IND|NOM//nmod//24 kultur//NN|UTR|SIN|IND|NOM//obl//16 och//KN//cc//26 utbildning//NN|UTR|SIN|IND|NOM//conj//24 .//MAD//punct//16
3.1.2 Museum organisations Associations have offices NGOs / Brev från landstingsrådet i Norrbottens läns landsting;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//4 om//PP//case//0 )//PAD//punct//0 var//VB|PRT|AKT//cop//4 huvudansvaret//NN|NEU|SIN|DEF|NOM//nsubj//10 för//PP//case//8 det//DT|NEU|SIN|DEF//det//8 samiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 kulturarvet//NN|NEU|SIN|DEF|NOM//nmod//4 ska//VB|PRS|AKT//aux//10 ligga//VB|INF|AKT//advcl//13 ,//MID//punct//13 har//VB|PRS|AKT//aux//13 förts//VB|SUP|SFO//ROOT//13 alltsedan//PP//nmod:poss//15 Ájtte//PM|NOM//nsubj:pass//13 startade//VB|PRT|AKT//advcl//13 sin//PS|UTR|SIN|DEF//nmod:poss//18 verksamhet//NN|UTR|SIN|IND|NOM//obj//16 och//KN//cc//21 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//21 framställningar//NN|UTR|PLU|IND|NOM//nsubj:pass//29 om//PP//case//24 en//DT|UTR|SIN|IND//det//24 ändring//NN|UTR|SIN|IND|NOM//nmod//21 av//PP//case//27 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 förhållande//NN|NEU|SIN|IND|NOM//nmod//24 har//VB|PRS|AKT//aux//29 gjorts//VB|SUP|SFO//conj//13 ,//MID//punct//33 både//KN//cc//33 till//PP//case//33 Riksantikvarieämbetet//NN|NEU|SIN|DEF|NOM//obl//29 och//KN//cc//36 till//PP//case//36 Kulturdepartementet//NN|NEU|SIN|DEF|NOM//conj//33 .//MAD//punct//13
