mot förorening från fartyg;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Gällande rätt;I//PP//case//5 4//RG|NOM//nummod//2 kap.//NN|AN//obl//4 9//RG|NOM//nummod//4 §//NN|AN//nmod//5 förordningen//NN|UTR|SIN|DEF|NOM//obl//6 anges//VB|PRS|SFO//ROOT//6 vidare//AB|KOM//advmod//6 att//SN//mark//13 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 fartyg//NN|NEU|PLU|IND|NOM//nsubj:pass//13 inte//AB//advmod//13 får//VB|PRS|AKT//aux//13 användas//VB|INF|SFO//ccomp//6 till//PP//case//15 sjöfart//NN|UTR|SIN|IND|NOM//obl//13 om//SN//mark//19 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//19 inte//AB//advmod//19 i//PP//advmod//27 fråga//NN|UTR|SIN|IND|NOM//fixed//19 om//PP//case//22 konstruktion//NN|UTR|SIN|IND|NOM//obl//19 ,//MID//punct//24 utrustning//NN|UTR|SIN|IND|NOM//conj//22 och//KN//cc//26 drift//NN|UTR|SIN|IND|NOM//conj//22 uppfyller//VB|PRS|AKT//advcl//6 föreskrifter//NN|UTR|PLU|IND|NOM//obj//27 som//HP|-|-|-//nsubj:pass//31 har//VB|PRS|AKT//aux//31 meddelats//VB|SUP|SFO//acl:relcl//28 med//PP//case//33 stöd//NN|NEU|SIN|IND|NOM//obl//31 av//PP//case//36 1//RG|NOM//nummod//36 §//NN|AN//nmod//33 eller//KN//cc//39 som//HP|-|-|-//nsubj//39 följer//VB|PRS|AKT//conj//27 av//PP//case//41 förordning//NN|UTR|SIN|IND|NOM//obl:agent//39 (//PAD//punct//43 EG//PM|NOM//appos//41 )//PAD//punct//43 nr//NN|AN//nmod//46 782/2003//RG|NOM//advmod//39 om//PP//case//48 förbud//NN|NEU|PLU|IND|NOM//obl//46 mot//PP//case//51 tennorganiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 föreningar//NN|UTR|PLU|IND|NOM//nmod//48 på//PP//case//53 fartyg//NN|NEU|PLU|IND|NOM//nmod//51 .//MAD//punct//6
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Gällande rätt;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//56 gäller//VB|PRS|AKT//parataxis//6 även//AB//advmod//56 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 fartyg//NN|NEU|PLU|IND|NOM//obj//56 inom//PP//case//62 Sveriges//PM|GEN//nmod:poss//62 sjöterritorium//NN|NEU|SIN|IND|NOM//obl//56 eller//KN//cc//65 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 zon//NN|UTR|SIN|IND|NOM//conj//62 .//MAD//punct//56
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Gällande rätt;Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//46 har//VB|PRS|AKT//aux//46 därutöver//AB//advmod//1 enligt//PP//case//5 7//RG|NOM//nummod//5 kap.//NN|AN//obl//7 4//RG|NOM//nummod//7 §//NN|AN//nmod//8 lagen//NN|UTR|SIN|DEF|NOM//obj//1 när//HA//mark//11 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//11 upptäcker//VB|PRS|AKT//advcl//46 väsentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 brister//NN|UTR|PLU|IND|NOM//obj//11 i//PP//case//15 fråga//NN|UTR|SIN|IND|NOM//nmod//13 om//PP//case//17 konstruktion//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//19 utrustning//NN|UTR|SIN|IND|NOM//conj//17 eller//KN//cc//21 drift//NN|UTR|SIN|IND|NOM//conj//17 i//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 hänseenden//NN|NEU|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj:pass//26 avses//VB|PRS|SFO//acl:relcl//24 i//PP//case//29 4//RG|NOM//nummod//29 kap.//NN|AN//obl//26 1//RG|NOM//nummod//31 §//NN|AN//obl//26 eller//KN//cc//34 om//SN//case//34 föreskrifter//NN|UTR|PLU|IND|NOM//conj//24 som//HP|-|-|-//nsubj:pass//37 har//VB|PRS|AKT//aux//37 meddelats//VB|SUP|SFO//acl:relcl//34 med//PP//case//39 stöd//NN|NEU|SIN|IND|NOM//obl//37 av//PP//case//45 7//RG|NOM//nummod//42 kap.//NN|AN//nmod//44 1//RG|NOM//nummod//44 §//NN|AN//nmod//45 lagen//NN|UTR|SIN|DEF|NOM//nmod//39 överträds//VB|PRS|SFO//ROOT//46 ,//MID//punct//48 möjlighet//NN|UTR|SIN|IND|NOM//obj//46 att//IE//mark//50 meddela//VB|INF|AKT//acl//48 bland//PP//case//53 annat//JJ|POS|NEU|SIN|IND|NOM//amod//53 förbud//NN|NEU|SIN|IND|NOM//obl//50 mot//PP//case//56 fartygets//NN|NEU|SIN|DEF|GEN//nmod:poss//56 avgång//NN|UTR|SIN|IND|NOM//obl//50 eller//KN//cc//59 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//59 resa//NN|UTR|SIN|IND|NOM//conj//56 ,//MID//punct//61 förbud//NN|NEU|SIN|IND|NOM//conj//56 mot//PP//mark//64 att//IE//mark//64 använda//VB|INF|AKT//advcl//50 viss//JJ|POS|UTR|SIN|IND|NOM//amod//66 utrustning//NN|UTR|SIN|IND|NOM//obj//64 ,//MID//punct//69 eller//KN//cc//69 föreläggande//NN|NEU|SIN|IND|NOM//conj//46 i//PP//case//74 fråga//NN|UTR|SIN|IND|NOM//fixed//70 om//PP//fixed//70 fartygets//NN|NEU|SIN|DEF|GEN//nmod:poss//74 framförande//NN|NEU|SIN|IND|NOM//obl//69 eller//KN//cc//76 drift//NN|UTR|SIN|IND|NOM//conj//74 .//MID//punct//46
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Gällande rätt;Om//SN//mark//85 något//DT|NEU|SIN|IND//det//80 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//85 om//PP//case//83 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//83 åtgärd//NN|UTR|SIN|IND|NOM//nmod//80 inte//AB//advmod//85 meddelas//VB|PRS|SFO//advcl//46 får//VB|PRS|AKT//xcomp//85 myndigheten//NN|UTR|SIN|DEF|NOM//obj//86 ,//MID//punct//91 när//HA//mark//91 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 gäller//VB|PRS|AKT//advcl//86 brister//NN|UTR|PLU|IND|NOM//obj//91 i//PP//case//94 fråga//NN|UTR|SIN|IND|NOM//nmod//92 om//PP//case//96 konstruktion//NN|UTR|SIN|IND|NOM//nmod//92 ,//MID//punct//98 utrustning//NN|UTR|SIN|IND|NOM//conj//96 eller//KN//cc//100 drift//NN|UTR|SIN|IND|NOM//conj//96 ,//MID//punct//104 i//PP//advmod//104 stället//NN|NEU|SIN|DEF|NOM//fixed//102 meddela//VB|INF|AKT//advcl//91 föreläggande//NN|NEU|SIN|IND|NOM//xcomp//104 att//SN//mark//109 bristerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//109 ska//VB|PRS|AKT//aux//109 avhjälpas//VB|INF|SFO//ccomp//104 .//MAD//punct//46
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Gällande rätt;Av//PP//case//2 7//RG|NOM//nummod//2 kap.//NN|AN//obl//4 5//RG|NOM//nummod//4 §//NN|AN//obl//6 lagen//NN|UTR|SIN|DEF|NOM//nsubj//6 framgår//VB|PRS|AKT//ROOT//6 att//SN//mark//9 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//9 har//VB|PRS|AKT//ccomp//6 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 möjligheter//NN|UTR|PLU|IND|NOM//obj//9 att//IE//mark//13 vidta//VB|INF|AKT//acl//11 åtgärder//NN|UTR|PLU|IND|NOM//obj//13 ,//MID//punct//11 däribland//AB//advmod//17 förbud//NN|NEU|PLU|IND|NOM//appos//11 mot//PP//case//20 fartygets//NN|NEU|SIN|DEF|GEN//nmod:poss//20 avgång//NN|UTR|SIN|IND|NOM//nmod//17 eller//KN//cc//23 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//23 resa//VB|INF|AKT//conj//20 om//PP//case//25 olja//NN|UTR|SIN|IND|NOM//nmod//23 eller//KN//cc//30 något//DT|NEU|SIN|IND//det//30 annat//JJ|POS|NEU|SIN|IND|NOM//amod//30 skadligt//JJ|POS|NEU|SIN|IND|NOM//amod//30 ämne//NN|NEU|SIN|IND|NOM//conj//20 släpps//VB|PRS|SFO//xcomp//9 ut//PL//compound:prt//31 från//PP//case//35 ett//DT|NEU|SIN|IND//det//35 fartyg//NN|NEU|SIN|IND|NOM//obl//31 eller//KN//cc//40 kan//VB|PRS|AKT//aux//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 skäligen//AB//advmod//40 befaras//VB|INF|SFO//conj//6 att//SN//mark//45 så//AB//advmod//45 kommer//VB|PRS|AKT//aux//45 att//IE//mark//45 ske//VB|INF|AKT//ccomp//40 och//KN//cc//47 finns//VB|PRS|SFO//conj//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 grundad//PC|PRF|UTR|SIN|IND|NOM//amod//50 anledning//NN|UTR|SIN|IND|NOM//obl//47 att//IE//mark//52 anta//VB|INF|AKT//acl//50 att//SN//mark//69 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//55 territorium//NN|NEU|SIN|IND|NOM//nsubj:pass//69 ,//MID//punct//58 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//58 luftrum//NN|NEU|SIN|IND|NOM//conj//55 eller//KN//cc//61 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 intressen//NN|NEU|PLU|IND|NOM//conj//55 i//PP//advmod//55 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//62 på//PP//case//67 grund//NN|UTR|SIN|IND|NOM//fixed//64 av//PP//fixed//64 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//55 kan//VB|PRS|AKT//aux//69 skadas//VB|INF|SFO//ccomp//52 i//PP//case//72 avsevärd//JJ|POS|UTR|SIN|IND|NOM//amod//72 mån//NN|UTR|SIN|IND|NOM//obl//69 och//KN//cc//74 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj//76 är//VB|PRS|AKT//cop//76 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//69 för//PP//mark//79 att//IE//mark//79 förebygga//VB|INF|AKT//advcl//76 eller//KN//cc//81 begränsa//VB|INF|AKT//conj//79 förorening//NN|UTR|SIN|IND|NOM//obj//81 .//MAD//punct//6

12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Av//PP//case//2 4//RG|NOM//nummod//2 kap.//NN|AN//nmod//5 9//RG|NOM//nummod//4 §//NN|AN//nmod//5 förordningen//NN|UTR|SIN|DEF|NOM//nsubj//6 framgår//VB|PRS|AKT//ROOT//6 klart//AB|POS//advmod//6 att//SN//mark//17 fartyg//NN|NEU|PLU|IND|NOM//nsubj:pass//17 som//HP|-|-|-//nsubj//12 inte//AB//advmod//12 uppfyller//VB|PRS|AKT//acl:relcl//9 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 krav//NN|NEU|PLU|IND|NOM//obj//12 får//VB|PRS|AKT//aux//17 inte//AB//advmod//17 användas//VB|INF|SFO//csubj//6 till//PP//case//19 sjöfart//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//6
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Om//SN//mark//65 ett//DT|NEU|SIN|IND//det//23 fartyg//NN|NEU|SIN|IND|NOM//nsubj:pass//65 som//HP|-|-|-//nsubj//34 inte//AB//advmod//29 i//PP//case//29 fråga//NN|UTR|SIN|IND|NOM//fixed//26 om//PP//fixed//26 konstruktion//NN|UTR|SIN|IND|NOM//obl//34 ,//MID//punct//31 utrustning//NN|UTR|SIN|IND|NOM//conj//29 och//KN//cc//33 drift//NN|UTR|SIN|IND|NOM//conj//29 uppfyller//VB|PRS|AKT//acl:relcl//23 föreskrifter//NN|UTR|PLU|IND|NOM//obj//34 som//HP|-|-|-//nsubj:pass//38 har//VB|PRS|AKT//aux//38 meddelats//VB|SUP|SFO//acl:relcl//35 med//PP//case//40 stöd//NN|NEU|SIN|IND|NOM//obl//38 av//PP//case//46 4//RG|NOM//nummod//43 kap.//NN|AN//nmod//45 1//RG|NOM//nummod//45 §//NN|AN//nmod//46 förordningen//NN|UTR|SIN|DEF|NOM//nmod//40 eller//KN//cc//49 som//HP|-|-|-//nsubj//49 följer//VB|PRS|AKT//conj//38 av//PP//case//51 förordning//NN|UTR|SIN|IND|NOM//obl:agent//49 (//PAD//punct//53 EG//PM|NOM//appos//51 )//PAD//punct//53 nr//NN|AN//nmod//56 782/2003//RG|NOM//nsubj:pass//65 om//PP//case//58 förbud//NN|NEU|PLU|IND|NOM//nmod//56 mot//PP//case//61 tennorganiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 föreningar//NN|UTR|PLU|IND|NOM//nmod//58 på//PP//case//63 fartyg//NN|NEU|PLU|IND|NOM//nmod//61 ändock//AB//advmod//65 används//VB|PRS|SFO//advcl//68 kan//VB|PRS|AKT//aux//68 befälhavaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//68 dömas//VB|INF|SFO//parataxis//6 till//PP//case//70 böter//NN|UTR|PLU|IND|NOM//obl//68 eller//KN//cc//72 fängelse//NN|NEU|SIN|IND|NOM//conj//70 upp//AB//advmod//76 till//PP//case//76 sex//RG|NOM//nummod//76 månader//NN|UTR|PLU|IND|NOM//obl//68 enligt//PP//case//79 10//RG|NOM//nummod//79 kap.//NN|AN//nmod//76 4//RG|NOM//nummod//81 §//NN|AN//nmod//79 2//RG|NOM//nummod//81 lagen//NN|UTR|SIN|DEF|NOM//nmod//76 .//MAD//punct//6
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//87 har//VB|PRS|AKT//aux//87 föreslagit//VB|SUP|AKT//parataxis//6 att//SN//mark//96 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//96 i//PP//case//92 4//RG|NOM//nummod//92 kap.//NN|AN//nmod//89 9//RG|NOM//nummod//94 §//NN|AN//nmod//95 förordningen//NN|UTR|SIN|DEF|NOM//nmod//89 förs//VB|PRS|SFO//ccomp//87 till//PP//case//98 lagen//NN|UTR|SIN|DEF|NOM//obl//96 eftersom//SN//mark//103 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//103 är//VB|PRS|AKT//cop//103 så//AB//advmod//103 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//96 och//KN//cc//105 tydligt//AB|POS//conj//103 markerar//VB|PRS|AKT//conj//103 att//SN//mark//111 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//111 i//PP//case//111 är//VB|PRS|AKT//cop//111 ägare//NN|UTR|SIN|IND|NOM//ccomp//106 ,//MID//punct//113 redare//NN|UTR|PLU|IND|NOM//conj//111 och//KN//cc//115 befälhavare//NN|UTR|PLU|IND|NOM//conj//111 som//HP|-|-|-//nsubj//118 är//VB|PRS|AKT//cop//118 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//115 för//PP//mark//123 att//SN//mark//123 ett//DT|NEU|SIN|IND//det//122 fartyg//NN|NEU|SIN|IND|NOM//nsubj//123 uppfyller//VB|PRS|AKT//advcl//118 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//125 krav//NN|NEU|PLU|IND|NOM//obj//123 .//MAD//punct//6
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 genom//PP//case//4 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//1 om//PP//case//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 åtgärder//NN|UTR|PLU|IND|NOM//nmod//4 mot//PP//case//9 förorening//NN|UTR|SIN|IND|NOM//nmod//7 i//PP//case//12 7//RG|NOM//nummod//12 kap.//NN|AN//nmod//14 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 möjligheter//NN|UTR|PLU|IND|NOM//nmod//7 att//IE//mark//16 ingripa//VB|INF|AKT//acl//14 mot//PP//case//18 fartyg//NN|NEU|PLU|IND|NOM//obl//16 som//HP|-|-|-//nsubj//20 har//VB|PRS|AKT//acl:relcl//18 väsentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 brister//NN|UTR|PLU|IND|NOM//obj//20 i//PP//case//27 fråga//NN|UTR|SIN|IND|NOM//fixed//23 om//PP//fixed//23 konstruktion//NN|UTR|SIN|IND|NOM//nmod:poss//27 utrustning//NN|UTR|SIN|IND|NOM//obl//20 och//KN//cc//29 drift//NN|UTR|SIN|IND|NOM//conj//27 .//MAD//punct//1
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//34 kan//VB|PRS|AKT//aux//34 inte//AB//advmod//34 se//VB|INF|AKT//parataxis//1 annat//PN|NEU|SIN|IND|SUB/OBJ//obj//34 än//KN//mark//41 att//SN//mark//41 dessa//DT|UTR/NEU|PLU|DEF//det//39 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//41 är//VB|PRS|AKT//cop//41 ändamålsenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//34 och//KN//cc//43 ger//VB|PRS|AKT//conj//41 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//iobj//43 kraftfulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 verktyg//NN|NEU|PLU|IND|NOM//obj//43 för//PP//mark//49 att//IE//mark//49 förhindra//VB|INF|AKT//advcl//43 att//SN//mark//52 fartyg//NN|NEU|PLU|IND|NOM//nsubj:pass//52 används//VB|PRS|SFO//ccomp//49 när//HA//mark//56 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//56 inte//AB//advmod//56 uppfyller//VB|PRS|AKT//advcl//52 de//DT|UTR/NEU|PLU|DEF//det//58 krav//NN|NEU|PLU|IND|NOM//obj//56 som//HP|-|-|-//obj//61 regelverket//NN|NEU|SIN|DEF|NOM//nsubj//61 ställer//VB|PRS|AKT//acl:relcl//58 .//MAD//punct//34
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 saknas//VB|PRS|SFO//ROOT//1 dock//AB//advmod//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//1 i//PP//case//5 lagen//NN|UTR|SIN|DEF|NOM//obl//1 i//PP//case//7 händelse//NN|UTR|SIN|IND|NOM//obl//1 av//PP//mark//13 att//SN//mark//13 ett//DT|NEU|SIN|IND//det//11 fartyg//NN|NEU|SIN|IND|NOM//nsubj:pass//13 inte//AB//advmod//13 tillhandhålls//VB|PRS|SFO//acl//7 för//PP//case//15 inspektion//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//1
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//18 har//VB|PRS|AKT//parataxis//1 visserligen//AB//advmod//18 möjlighet//NN|UTR|SIN|IND|NOM//obj//18 att//IE//mark//28 ,//MID//punct//24 med//PP//case//24 handräckning//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//26 polis//NN|UTR|SIN|IND|NOM//nmod//24 ,//MID//punct//28 tilltvinga//VB|INF|AKT//acl//20 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//28 tillträde//NN|NEU|SIN|IND|NOM//obj//28 till//PP//case//32 fartyget//NN|NEU|SIN|DEF|NOM//obl//28 .//MAD//punct//28
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Men//KN//cc//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 saknas//VB|PRS|SFO//conj//18 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//36 att//IE//mark//39 hindra//VB|INF|AKT//acl//37 att//SN//mark//42 fartyget//NN|NEU|SIN|DEF|NOM//nsubj//42 avgår//VB|PRS|AKT//ccomp//39 innan//SN//mark//45 inspektion//NN|UTR|SIN|IND|NOM//nsubj//45 sker//VB|PRS|AKT//advcl//42 .//MAD//punct//36
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;I//PP//case//48 fartygssäkerhetslagen//NN|UTR|SIN|DEF|NOM//obl//51 har//VB|PRS|AKT//aux//51 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//51 givits//VB|SUP|SFO//conj//18 rätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//51 att//IE//mark//54 förbjuda//VB|INF|AKT//acl//52 ett//DT|NEU|SIN|IND//det//56 fartygs//NN|NEU|SIN|IND|NOM//nmod:poss//57 resa//NN|UTR|SIN|IND|NOM//obj//54 om//SN//mark//60 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//60 nekas//VB|PRS|SFO//advcl//54 tillträde//NN|NEU|SIN|IND|NOM//obj//60 till//PP//case//63 fartyget//NN|NEU|SIN|DEF|NOM//obl//60 .//MAD//punct//1
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//66 anser//VB|PRS|AKT//parataxis//1 att//SN//mark//72 en//DT|UTR|SIN|IND//det//70 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 rätt//NN|UTR|SIN|IND|NOM//nsubj:pass//72 ska//VB|PRS|AKT//aux//72 framgå//VB|INF|AKT//ccomp//66 av//PP//case//74 lagen//NN|UTR|SIN|DEF|NOM//obl//72 om//PP//case//76 åtgärder//NN|UTR|PLU|IND|NOM//nmod//74 mot//PP//case//78 förorening//NN|UTR|SIN|IND|NOM//nmod//76 från//PP//case//80 fartyg//NN|NEU|PLU|IND|NOM//nmod//78 .//MAD//punct//66
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Skäl för vår bedömning och förslag;Om//SN//mark//91 ett//DT|NEU|SIN|IND//det//84 fartyg//NN|NEU|SIN|IND|NOM//nsubj//91 som//HP|-|-|-//case//86 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//91 enligt//PP//case//89 6//RG|NOM//nummod//89 kap.//NN|AN//nmod//90 lagen//NN|UTR|SIN|DEF|NOM//nmod//86 har//VB|PRS|AKT//aux//96 rätt//PL//nsubj:pass//96 att//IE//mark//94 inspektera//VB|INF|AKT//acl//92 inte//AB//advmod//96 tillhandhålls//VB|INF|SFO//ccomp//66 för//PP//case//98 inspektion//NN|UTR|SIN|IND|NOM//obl//96 ska//VB|PRS|AKT//aux//101 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//101 ges//VB|INF|SFO//conj//1 möjlighet//NN|UTR|SIN|IND|NOM//obj//101 att//IE//mark//104 förbjuda//VB|INF|AKT//acl//102 fartygs//NN|NEU|PLU|IND|NOM//nmod:poss//106 avgång//NN|UTR|SIN|IND|NOM//obj//104 eller//KN//cc//109 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//109 resa//VB|INF|AKT//conj//106

12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Föreläggande att mindre brister ska avhjälpas;Den//DT|UTR|SIN|DEF//det//1 omständigheten//NN|UTR|SIN|DEF|NOM//nsubj//19 att//SN//mark//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 ovan//AB//advmod//5 föreslår//VB|PRS|AKT//acl//1 att//IE//mark//7 ringa//VB|INF|AKT//xcomp//5 överträdelser//NN|UTR|PLU|IND|NOM//obj//7 av//PP//case//10 reglerna//NN|UTR|PLU|DEF|NOM//nmod//8 om//PP//case//12 konstruktion//NN|UTR|SIN|IND|NOM//nmod//10 ,//MID//punct//14 utrustning//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//16 drift//NN|UTR|SIN|IND|NOM//conj//12 inte//AB//advmod//19 ska//VB|PRS|AKT//aux//19 leda//VB|INF|AKT//advcl//23 till//PP//case//22 straffrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//22 ansvar//NN|NEU|SIN|IND|NOM//obl//19 innebär//VB|PRS|AKT//advcl//80 inte//AB//advmod//23 att//SN//mark//27 vi//PN|UTR|PLU|DEF|SUB//nsubj//27 anser//VB|PRS|AKT//ccomp//23 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//29 överträdelser//NN|UTR|PLU|IND|NOM//nsubj:pass//31 kan//VB|PRS|AKT//aux//31 ignoreras//VB|INF|SFO//advcl//27 .//MAD//punct//23
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Föreläggande att mindre brister ska avhjälpas;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//34 saknas//VB|PRS|SFO//parataxis//23 för//PP//case//37 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 möjlighet//NN|UTR|SIN|IND|NOM//obl//34 för//PP//case//39 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nmod//37 att//IE//mark//45 på//PP//case//44 ett//DT|NEU|SIN|IND//det//44 formellt//JJ|POS|NEU|SIN|IND|NOM//amod//44 sätt//NN|NEU|SIN|IND|NOM//obl//45 påtala//VB|INF|AKT//acl//37 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 brister//NN|UTR|PLU|IND|NOM//obj//45 vid//PP//case//49 tillsynen//NN|UTR|SIN|DEF|NOM//obl//45 .//MAD//punct//34
12.2 Nyttjandeförbud vid brister i fartygs konstruktion, utrustning och drift. / Föreläggande att mindre brister ska avhjälpas;Först//AB//advmod//56 om//SN//case//54 en//DT|UTR|SIN|IND//det//54 brist//NN|UTR|SIN|IND|NOM//nsubj//56 är//VB|PRS|AKT//cop//56 väsentlig//JJ|POS|UTR|SIN|IND|NOM//obj//57 har//VB|PRS|AKT//punct//23 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//57 möjlighet//NN|UTR|SIN|IND|NOM//obj//57 att//IE//mark//61 meddela//VB|INF|AKT//acl//59 ett//DT|NEU|SIN|IND//det//63 förbud//NN|NEU|SIN|IND|NOM//obj//61 enligt//PP//case//68 7//RG|NOM//nummod//66 kap.//NN|AN//nmod//67 4//RG|NOM//nummod//68 §//NN|AN//obl//61 den//DT|UTR|SIN|DEF//det//71 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 lagen//NN|UTR|SIN|DEF|NOM//obj//61 .//MAD//punct//59
