Bakgrund;Överförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//11 av//PP//case//2 straffverkställighet//NN|UTR|SIN|IND|NOM//nmod//0 mellan//PP//case//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 länder//NN|NEU|PLU|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//11 sedan//PP//case//9 lång//JJ|POS|UTR|SIN|IND|NOM//amod//9 tid//NN|UTR|SIN|IND|NOM//obl//6 en//DT|UTR|SIN|IND//det//11 del//NN|UTR|SIN|IND|NOM//nsubj//104 av//PP//case//16 det//DT|NEU|SIN|DEF//det//16 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 samarbetet//NN|NEU|SIN|DEF|NOM//nmod//11 .//MAD//punct//11
Förslaget om en ny lag om internationell straffverkställighet;I//PP//case//42 den//DT|UTR|SIN|DEF//det//42 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 lagen//NN|UTR|SIN|DEF|NOM//nsubj//43 finns//VB|PRS|SFO//conj//35 därför//AB//advmod//43 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//43 om//PP//case//48 förfarandet//NN|NEU|SIN|DEF|NOM//nmod//46 vid//PP//case//50 tillämpning//NN|UTR|SIN|IND|NOM//nmod//48 av//PP//case//52 brottmålsdomskonventionen//NN|NEU|PLU|DEF|NOM//nmod//50 .//MAD//punct//35
Förslaget om en ny lag om internationell straffverkställighet;Dessa//DT|UTR/NEU|PLU|DEF//det//55 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//56 överensstämmer//VB|PRS|AKT//conj//35 i//PP//advmod//56 huvudsak//NN|UTR|SIN|IND|NOM//fixed//57 med//PP//mark//62 vad//HP|NEU|SIN|IND//dislocated//62 som//HP|-|-|-//nsubj//62 gäller//VB|PRS|AKT//advcl//56 i//PP//advmod//62 dag//NN|UTR|SIN|IND|NOM//fixed//63 enligt//PP//case//66 IVL//PM|NOM//obl//62 .//MAD//punct//2
Förslaget om en ny lag om internationell straffverkställighet;Framställningar//NN|UTR|PLU|IND|NOM//nsubj:pass//8 och//KN//cc//3 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 handlingar//NN|UTR|PLU|IND|NOM//conj//0 enligt//PP//case//5 lagen//NN|UTR|SIN|DEF|NOM//nmod//3 ska//VB|PRS|AKT//aux//8 alltjämt//AB//advmod//8 skickas//VB|INF|SFO//ROOT//8 via//PP//case//10 Justitiedepartementet//PM|NOM//obl//8 .//MID//punct//8
Förslaget om en ny lag om internationell straffverkställighet;Direktkommunikation//NN|UTR|SIN|IND|NOM//nsubj//14 är//VB|PRS|AKT//cop//14 tillåten//JJ|POS|UTR|SIN|IND|NOM//parataxis//8 om//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 följer//VB|PRS|AKT//advcl//14 av//PP//compound:prt//17 en//DT|UTR|SIN|IND//det//22 den//DT|UTR|SIN|DEF//det//22 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 överenskommelse//NN|UTR|SIN|IND|NOM//obl//17 som//HP|-|-|-//nsubj:pass//24 åberopas//VB|PRS|SFO//acl:relcl//22 i//PP//case//28 det//DT|NEU|SIN|DEF//det//28 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 fallet//NN|NEU|SIN|DEF|NOM//obl//24 .//MAD//punct//14
Förslaget om en ny lag om internationell straffverkställighet;Verkställighet//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//4 en//DT|UTR|SIN|IND//det//4 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//4 brottmålsdom//NN|UTR|SIN|IND|NOM//nmod//0 utomlands//AB//advmod//0
Förslaget om en ny lag om internationell straffverkställighet;När//HA//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 gäller//VB|PRS|AKT//advcl//5 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 påföljder//NN|UTR|PLU|IND|NOM//obj//2 föreslår//VB|PRS|AKT//advcl//149 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 att//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 på//PP//case//12 ett//DT|NEU|SIN|IND//det//12 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 sätt//NN|NEU|SIN|IND|NOM//obl//17 än//KN//mark//14 i//PP//acl//12 dag//NN|UTR|SIN|IND|NOM//fixed//14 ska//VB|PRS|AKT//aux//17 framgå//VB|INF|AKT//ccomp//5 av//PP//case//19 lagen//NN|UTR|SIN|DEF|NOM//obl//17 när//HA//mark//25 en//DT|UTR|SIN|IND//det//23 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//23 brottmålsdom//NN|UTR|SIN|IND|NOM//nsubj:pass//25 får//VB|PRS|AKT//aux//25 verkställas//VB|INF|SFO//advcl//17 i//PP//case//29 en//DT|UTR|SIN|IND//det//29 annan//JJ|POS|UTR|SIN|IND|NOM//amod//29 stat//NN|UTR|SIN|IND|NOM//obl//25 .//MID//punct//5
Förslaget om en ny lag om internationell straffverkställighet;Dessa//DT|UTR/NEU|PLU|DEF//det//32 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//33 tillämpas//VB|PRS|SFO//parataxis//5 emellertid//AB//advmod//33 redan//AB//advmod//33 i//PP//advmod//33 dag//NN|UTR|SIN|IND|NOM//fixed//36 i//PP//case//39 praxis//NN|UTR|SIN|IND|NOM//obl//33 .//MAD//punct//33
Förslaget om en ny lag om internationell straffverkställighet;I//PP//case//43 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 fall//NN|NEU|PLU|IND|NOM//obl//54 kan//VB|PRS|AKT//aux//54 den//DT|UTR|SIN|DEF//det//47 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//54 som//HP|-|-|-//nsubj:pass//49 tillämpas//VB|PRS|SFO//acl:relcl//47 i//PP//case//53 det//DT|NEU|SIN|DEF//det//53 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 fallet//NN|NEU|SIN|DEF|NOM//obl//49 innebära//VB|INF|AKT//parataxis//33 att//SN//mark//58 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//58 gäller//VB|PRS|AKT//ccomp//54 .//MAD//punct//58
Förslaget om en ny lag om internationell straffverkställighet;Som//KN//case//61 huvudregel//NN|UTR|SIN|IND|NOM//cc//62 krävs//VB|PRS|SFO//conj//33 att//SN//mark//65 den//DT|UTR|SIN|DEF//nsubj//65 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//62 är//VB|PRS|AKT//cop//67 medborgare//NN|UTR|SIN|IND|NOM//obj//65 eller//KN//cc//69 bosatt//JJ|POS|UTR|SIN|IND|NOM//conj//67 i//PP//case//73 den//DT|UTR|SIN|DEF//det//73 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 staten//NN|UTR|SIN|DEF|NOM//obl//69 och//KN//cc//78 att//SN//mark//78 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//78 kan//VB|PRS|AKT//aux//78 antas//VB|INF|SFO//conj//65 att//SN//mark//85 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//84 eller//KN//cc//82 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//84 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 återanpassning//NN|UTR|SIN|IND|NOM//nsubj:pass//85 underlättas//VB|PRS|SFO//ccomp//78 av//PP//mark//89 att//SN//mark//89 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//89 överförs//VB|PRS|SFO//advcl//85 dit//AB//advmod//89 .//MAD//punct//5
Förslaget om en ny lag om internationell straffverkställighet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//93 krävs//VB|PRS|SFO//parataxis//5 även//AB//advmod//93 normalt//AB|POS//advmod//93 den//DT|UTR|SIN|DEF//det//98 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//98 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//99 medgivande//NN|NEU|SIN|IND|NOM//nsubj:pass//93 samt//KN//cc//102 den//DT|UTR|SIN|DEF//nsubj//102 dömdes//PC|PRF|MAS|SIN|DEF|GEN//conj//93 samtycke//NN|NEU|SIN|IND|NOM//obj//102 .//MAD//punct//93
Förslaget om en ny lag om internationell straffverkställighet;Vidare//AB|KOM//advmod//93 krävs//VB|PRS|SFO//mark//110 att//SN//mark//110 domen//NN|UTR|SIN|DEF|NOM//nsubj//110 har//VB|PRS|AKT//aux//110 vunnit//VB|SUP|AKT//advcl//5 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//112 kraft//NN|UTR|SIN|IND|NOM//obj//110 ,//MID//punct//112 att//SN//mark//116 den//DT|UTR|SIN|DEF//nsubj//116 dömde//PC|PRF|MAS|SIN|DEF|NOM//acl//112 befinner//VB|PRS|AKT//xcomp//116 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//117 i//PP//case//120 Sverige//PM|NOM//obl//117 eller//KN//cc//125 i//PP//case//125 den//DT|UTR|SIN|DEF//det//125 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//125 staten//NN|UTR|SIN|DEF|NOM//conj//120 och//KN//cc//129 att//SN//mark//129 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//129 återstår//VB|PRS|AKT//conj//5 minst//AB|SUV//advmod//131 sex//RG|NOM//nummod//132 månader//NN|UTR|PLU|IND|NOM//obj//129 av//PP//case//134 påföljden//NN|UTR|SIN|DEF|NOM//nmod//132 att//IE//mark//136 avtjäna//VB|INF|AKT//acl//132 eller//KN//cc//141 att//SN//mark//141 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//140 skäl//NN|NEU|PLU|IND|NOM//nsubj//141 finns//VB|PRS|SFO//conj//5 för//PP//mark//145 att//IE//mark//145 ändå//AB//advmod//145 överföra//VB|INF|AKT//advcl//141 verkställigheten//NN|UTR|SIN|DEF|NOM//obj//145 .//MAD//punct//5
Förslaget om en ny lag om internationell straffverkställighet;Vidare//AB|KOM//advmod//5 krävs//VB|PRS|SFO//ROOT//149 att//SN//mark//153 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//153 kan//VB|PRS|AKT//aux//153 anses//VB|INF|SFO//dep//149 lämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//153 att//SN//mark//157 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//157 överförs//VB|PRS|SFO//advcl//153 till//PP//case//161 den//DT|UTR|SIN|DEF//det//161 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//161 staten//NN|UTR|SIN|DEF|NOM//obl//157 .//MAD//punct//149
Förslaget om en ny lag om internationell straffverkställighet;Härvid//AB//advmod//166 kan//VB|PRS|AKT//aux//166 bl.a.//AB|AN//advmod//166 beaktas//VB|INF|SFO//conj//149 anpassning//NN|UTR|SIN|IND|NOM//nsubj:pass//166 av//PP//case//169 påföljden//NN|UTR|SIN|DEF|NOM//nmod//167 i//PP//case//173 den//DT|UTR|SIN|DEF//det//173 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//173 staten//NN|UTR|SIN|DEF|NOM//nmod//167 eller//KN//cc//178 hur//HA//advmod//178 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj//178 kommer//VB|PRS|AKT//aux//178 se//VB|INF|AKT//conj//166 ut//PL//compound:prt//178 där//AB//advmod//178 .//MAD//punct//149
Förslaget om en ny lag om internationell straffverkställighet;Ett//DT|NEU|SIN|IND//det//183 överförande//NN|NEU|SIN|IND|NOM//nsubj//188 av//PP//case//185 verkställigheten//NN|UTR|SIN|DEF|NOM//nmod//183 får//VB|PRS|AKT//aux//188 aldrig//AB//advmod//188 ske//VB|INF|AKT//parataxis//149 om//SN//case//190 förhållandena//NN|NEU|PLU|DEF|NOM//obl//188 är//VB|PRS|AKT//cop//192 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//149 att//SN//mark//196 det//PN|NEU|SIN|DEF|SUB/OBJ//det//196 föreligger//VB|PRS|AKT//amod//196 hinder//NN|NEU|PLU|IND|NOM//dep//149 enligt//PP//case//198 utlänningslagen//NN|UTR|SIN|DEF|NOM//nmod//196 (//PAD//punct//198 2005:719//RG|NOM//appos//198 )//PAD//punct//198 att//IE//mark//203 verkställa//VB|INF|AKT//amod//204 avvisning//NN|UTR|SIN|IND|NOM//nmod//196 eller//KN//cc//206 utvisning//NN|UTR|SIN|IND|NOM//conj//204 dit//AB//advmod//196 eller//KN//cc//212 om//SN//mark//212 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//212 skulle//VB|PRT|AKT//aux//212 strida//VB|INF|AKT//conj//196 mot//PP//case//215 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//215 grundlag//NN|UTR|SIN|IND|NOM//obl//212 eller//KN//cc//217 Europakonventionen//NN|UTR|SIN|DEF|NOM//conj//215 .//MAD//punct//196
Förslaget om en ny lag om internationell straffverkställighet;När//HA//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 gäller//VB|PRS|AKT//advcl//12 överförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//2 av//PP//case//7 en//DT|UTR|SIN|IND//det//7 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//7 brottmålsdom//NN|UTR|SIN|IND|NOM//nmod//3 om//PP//case//9 böter//NN|UTR|PLU|IND|NOM//nmod//7 eller//KN//cc//11 förverkande//NN|NEU|SIN|IND|NOM//conj//9 får//VB|PRS|AKT//aux//17 en//DT|UTR|SIN|IND//det//14 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//17 av//PP//case//16 förutsättningarna//NN|UTR|PLU|DEF|NOM//nmod//14 göras//VB|INF|SFO//ROOT//17 utifrån//PP//case//21 den//DT|UTR|SIN|DEF//det//21 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 överenskommelse//NN|UTR|SIN|IND|NOM//obl//17 som//HP|-|-|-//nsubj:pass//23 tillämpas//VB|PRS|SFO//acl:relcl//21 .//MAD//punct//17
Förslaget om en ny lag om internationell straffverkställighet;I//PP//case//27 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 fall//NN|NEU|PLU|IND|NOM//obl//32 ska//VB|PRS|AKT//aux//32 dock//AB//advmod//32 domen//NN|UTR|SIN|DEF|NOM//nsubj//32 ha//VB|INF|AKT//aux//32 vunnit//VB|SUP|AKT//conj//17 lag//JJ|POS|UTR|SIN|IND|NOM//iobj//32 kraft//NN|UTR|SIN|IND|NOM//obj//32 och//KN//cc//37 ett//DT|NEU|SIN|IND//det//37 överförande//NN|NEU|SIN|IND|NOM//conj//34 ska//VB|PRS|AKT//aux//39 antas//VB|INF|SFO//conj//17 ge//VB|INF|AKT//xcomp//39 fördelar//NN|UTR|PLU|IND|NOM//obj//40 vid//PP//case//43 verkställigheten//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//17
Förslaget om en ny lag om internationell straffverkställighet;En//DT|UTR|SIN|IND//det//46 nyhet//NN|UTR|SIN|IND|NOM//conj//17 i//PP//case//50 den//DT|UTR|SIN|DEF//det//50 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 lagen//NN|UTR|SIN|DEF|NOM//nmod//46 är//VB|PRS|AKT//cop//46 att//SN//mark//54 Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 ges//VB|PRS|SFO//csubj//46 möjlighet//NN|UTR|SIN|IND|NOM//obj//54 att//IE//mark//57 skicka//VB|INF|AKT//acl//55 en//DT|UTR|SIN|IND//det//59 framställning//NN|UTR|SIN|IND|NOM//obj//57 om//PP//case//61 verkställighet//NN|UTR|SIN|IND|NOM//nmod//59 av//PP//case//64 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//64 brottmålsdom//NN|UTR|SIN|IND|NOM//nmod//61 till//PP//case//67 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//67 stater//NN|UTR|PLU|IND|NOM//nmod//64 samtidigt//AB//advmod//74 i//PP//case//71 den//DT|UTR|SIN|DEF//det//71 mån//NN|UTR|SIN|IND|NOM//fixed//68 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//74 är//VB|PRS|AKT//cop//74 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//57 enligt//PP//case//77 den//DT|UTR|SIN|DEF//det//77 överenskommelse//NN|UTR|SIN|IND|NOM//obl//74 som//HP|-|-|-//nsubj:pass//79 tillämpas//VB|PRS|SFO//acl:relcl//77 .//MAD//punct//17
Förslaget om en ny lag om internationell straffverkställighet;Vidare//AB|KOM//advmod//84 får//VB|PRS|AKT//aux//84 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj//84 fortsätta//VB|INF|AKT//parataxis//17 i//PP//case//86 Sverige//PM|NOM//obl//84 ,//MID//punct//84 även//AB//advmod//90 efter//PP//case//90 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//84 att//SN//mark//94 en//DT|UTR|SIN|IND//det//93 framställning//NN|UTR|SIN|IND|NOM//nsubj:pass//94 gjorts//VB|SUP|SFO//acl//90 till//PP//case//98 en//DT|UTR|SIN|IND//det//98 annan//JJ|POS|UTR|SIN|IND|NOM//amod//98 stat//NN|UTR|SIN|IND|NOM//obl//94 ,//MID//punct//103 om//SN//mark//103 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//103 är//VB|PRS|AKT//cop//103 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//84 enligt//PP//case//107 den//DT|UTR|SIN|DEF//det//107 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//107 överenskommelsen//NN|UTR|SIN|DEF|NOM//obl//103 .//MAD//punct//115
Förslaget om en ny lag om internationell straffverkställighet;Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//115 har//VB|PRS|AKT//aux//115 att//SN//mark//115 i//PP//case//114 dessa//DT|UTR/NEU|PLU|DEF//det//114 fall//NN|NEU|PLU|IND|NOM//obl//115 bevaka//VB|INF|AKT//parataxis//84 att//SN//mark//119 det//DT|NEU|SIN|DEF//det//119 sammanlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//119 värdet//NN|NEU|SIN|DEF|NOM//ccomp//115 av//PP//case//121 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//119 som//HP|-|-|-//nsubj//125 verkställs//VB|PRS|SFO//advcl//125 inte//AB//advmod//125 överstiger//VB|PRS|AKT//acl:relcl//119 det//DT|NEU|SIN|DEF//det//127 belopp//NN|NEU|SIN|IND|NOM//obj//125 som//HP|-|-|-//nsubj:pass//129 anges//VB|PRS|SFO//acl:relcl//127 i//PP//case//131 domen//NN|UTR|SIN|DEF|NOM//obl//129 .//MAD//punct//84
Förslaget om en ny lag om internationell straffverkställighet;Verkställighet//NN|UTR|SIN|IND|NOM//ROOT//0 i//PP//case//2 Sverige//PM|NOM//nmod//0 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//6 brottmålsdom//NN|UTR|SIN|IND|NOM//nmod//2
Förslaget om en ny lag om internationell straffverkställighet;Även//AB//advmod//2 vid//PP//case//2 överförande//NN|NEU|SIN|IND|NOM//obl//7 av//PP//case//4 verkställighet//NN|UTR|SIN|IND|NOM//nmod//2 till//PP//case//6 Sverige//PM|NOM//nmod//4 framgår//VB|PRS|AKT//advcl//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 i//PP//case//12 den//DT|UTR|SIN|DEF//det//12 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 lagen//NN|UTR|SIN|DEF|NOM//obl//7 på//PP//case//16 ett//DT|NEU|SIN|IND//det//16 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 sätt//NN|NEU|SIN|IND|NOM//nmod//12 vilka//HD|UTR/NEU|PLU|IND//det//18 förutsättningar//NN|UTR|PLU|IND|NOM//dislocated//21 som//HP|-|-|-//nsubj//21 ska//VB|PRS|AKT//aux//21 gälla//VB|INF|AKT//acl:relcl//16 .//MAD//punct//7
Förslaget om en ny lag om internationell straffverkställighet;Vid//PP//case//25 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 påföljder//NN|UTR|PLU|IND|NOM//obl//26 gäller//VB|PRS|AKT//parataxis//7 som//KN//mark//28 huvudregel//NN|UTR|SIN|IND|NOM//advcl//26 att//SN//mark//31 den//DT|UTR|SIN|DEF//nsubj//31 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//26 ska//VB|PRS|AKT//aux//35 vara//VB|INF|AKT//cop//35 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//35 medborgare//NN|UTR|SIN|IND|NOM//obj//31 eller//KN//cc//37 bosatt//JJ|POS|UTR|SIN|IND|NOM//conj//35 i//PP//case//39 Sverige//PM|NOM//obl//37 och//KN//cc//44 att//SN//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//44 kan//VB|PRS|AKT//aux//44 antas//VB|INF|SFO//conj//7 att//SN//mark//49 den//DT|UTR|SIN|DEF//det//48 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 återanpassningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 underlättas//VB|PRS|SFO//ccomp//44 av//PP//case//52 ett//DT|NEU|SIN|IND//det//52 överförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl:agent//49 hit//AB//advmod//49 .//MAD//punct//7
Förslaget om en ny lag om internationell straffverkställighet;Den//DT|UTR|SIN|DEF//nsubj:pass//56 dömdes//PC|PRF|MAS|SIN|DEF|GEN//parataxis//7 samtycke//NN|NEU|SIN|IND|NOM//obj//56 krävs//VB|PRS|SFO//ROOT//58 även//AB//advmod//60 normalt//AB|POS//advmod//58 .//MAD//punct//58
Förslaget om en ny lag om internationell straffverkställighet;Vidare//AB|KOM//advmod//66 ska//VB|PRS|AKT//aux//66 domen//NN|UTR|SIN|DEF|NOM//nsubj//66 ha//VB|INF|AKT//aux//66 vunnit//VB|SUP|AKT//parataxis//58 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 kraft//NN|UTR|SIN|IND|NOM//obj//66 och//KN//cc//71 vara//VB|INF|AKT//cop//71 verkställbar//JJ|POS|UTR|SIN|IND|NOM//conj//66 ,//MID//punct//71 den//DT|UTR|SIN|DEF//nsubj//74 dömde//PC|PRF|MAS|SIN|DEF|NOM//conj//66 befinna//VB|INF|AKT//xcomp//74 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//75 i//PP//case//78 Sverige//PM|NOM//obl//75 eller//KN//cc//81 i//PP//case//81 domslandet//NN|NEU|SIN|DEF|NOM//conj//78 och//KN//cc//85 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//85 ska//VB|PRS|AKT//aux//85 återstå//VB|INF|AKT//conj//74 minst//AB|SUV//advmod//87 sex//RG|NOM//nummod//88 månader//NN|UTR|PLU|IND|NOM//obj//85 av//PP//case//90 påföljden//NN|UTR|SIN|DEF|NOM//nmod//88 att//IE//mark//92 avtjäna//VB|INF|AKT//acl//88 eller//KN//cc//94 föreligga//VB|INF|AKT//conj//92 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//96 skäl//NN|NEU|PLU|IND|NOM//obj//94 för//PP//mark//100 att//IE//mark//100 ändå//AB//advmod//100 överföra//VB|INF|AKT//acl//96 verkställigheten//NN|UTR|SIN|DEF|NOM//obj//100 .//MAD//punct//66
Förslaget om en ny lag om internationell straffverkställighet;I//PP//case//104 lagen//NN|UTR|SIN|DEF|NOM//obl//66 anges//VB|PRS|SFO//advcl//66 under//PP//case//108 vilka//HD|UTR/NEU|PLU|IND//det//108 omständigheter//NN|UTR|PLU|IND|NOM//obl//110 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//110 råder//VB|PRS|AKT//parataxis//66 hinder//NN|NEU|PLU|IND|NOM//nsubj//110 mot//PP//case//113 verkställighet//NN|UTR|SIN|IND|NOM//nmod//111 i//PP//case//115 Sverige//PM|NOM//nmod//113 .//MAD//punct//66
Förslaget om en ny lag om internationell straffverkställighet;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//118 överensstämmer//VB|PRS|AKT//parataxis//66 i//PP//mark//124 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//119 med//PP//fixed//119 vad//HP|NEU|SIN|IND//dislocated//124 som//HP|-|-|-//nsubj//124 gäller//VB|PRS|AKT//advcl//118 i//PP//advmod//124 dag//NN|UTR|SIN|IND|NOM//fixed//125 .//MAD//punct//118
Förslaget om en ny lag om internationell straffverkställighet;En//DT|UTR|SIN|IND//det//129 nyhet//NN|UTR|SIN|IND|NOM//conj//118 är//VB|PRS|AKT//cop//129 att//SN//mark//134 vägransgrunderna//NN|UTR|PLU|DEF|NOM//nsubj//134 är//VB|PRS|AKT//cop//134 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//129 som//KN//mark//136 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//134 ,//MID//punct//141 men//KN//cc//141 att//SN//mark//141 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//141 finns//VB|PRS|SFO//conj//134 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//141 att//IE//mark//145 ändå//AB//advmod//145 verkställa//VB|INF|AKT//acl//142 den//DT|UTR|SIN|DEF//det//148 utländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//148 brottmålsdomen//NN|UTR|SIN|DEF|NOM//obj//145 med//PP//case//152 hänsyn//NN|UTR|SIN|IND|NOM//fixed//149 till//PP//fixed//149 den//DT|UTR|SIN|DEF//obl//153 dömdes//PC|PRF|MAS|SIN|DEF|GEN//amod//154 inställning//NN|UTR|SIN|IND|NOM//obj//145 och//KN//cc//156 omständigheterna//NN|UTR|PLU|DEF|NOM//conj//154 i//PP//advmod//145 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//157 .//MAD//punct//145
Förslaget om en ny lag om internationell straffverkställighet;På//PP//case//162 så//AB//amod//162 sätt//NN|NEU|SIN|IND|NOM//obl//163 ges//VB|PRS|SFO//conj//145 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//163 att//IE//mark//166 beakta//VB|INF|AKT//acl//164 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//169 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//169 skäl//NN|NEU|PLU|IND|NOM//obj//166 i//PP//case//173 det//DT|NEU|SIN|DEF//det//173 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//173 fallet//NN|NEU|SIN|DEF|NOM//obl//166 .//MAD//punct//118
