Försenad årsredovisning och bokföringsbrott, m.m.;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 enklare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 redovisning//NN|UTR|SIN|IND|NOM//nmod//2
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Av//PP//case//24 det//DT|NEU|SIN|DEF//det//24 skälet//NN|NEU|SIN|DEF|NOM//obl//25 har//VB|PRS|AKT//aux//47 redovisningsdirektivens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 möjligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//47 att//IE//mark//29 införa//VB|INF|AKT//acl//27 enklare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 redovisningsregler//NN|UTR|PLU|IND|NOM//obj//29 för//PP//case//36 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 och//KN//cc//35 medelstora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//33 företag//NN|NEU|PLU|IND|NOM//obl//29 eller//KN//cc//40 att//IE//mark//40 helt//AB|POS//advmod//40 undanta//VB|INF|AKT//conj//29 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//42 företag//NN|NEU|PLU|IND|NOM//obj//40 från//PP//case//45 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 krav//NN|NEU|PLU|IND|NOM//obl//40 inte//AB//advmod//47 utnyttjats//VB|SUP|SFO//parataxis//6 i//PP//case//50 den//DT|UTR|SIN|DEF//det//50 utsträckning//NN|UTR|SIN|IND|NOM//obl//47 som//HP|-|-|-//nsubj//53 är//VB|PRS|AKT//cop//53 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//50 .//MAD//punct//6
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Direktiven//NN|NEU|PLU|DEF|NOM//nsubj//1 medger//VB|PRS|AKT//ROOT//1 sålunda//AB//advmod//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 görs//VB|PRS|SFO//ccomp//1 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 förenklingar//NN|UTR|PLU|IND|NOM//nsubj:pass//5 i//PP//case//9 redovisningslagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//7 .//MAD//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Förenklingsmöjligheter//NN|UTR|PLU|IND|NOM//nsubj//12 finns//VB|PRS|SFO//parataxis//1 t.ex.//AB|AN//advmod//12 när//HA//case//17 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//14 gäller//VB|PRS|AKT//fixed//14 skyldigheten//NN|UTR|SIN|DEF|NOM//obl//12 att//IE//mark//19 lämna//VB|INF|AKT//acl//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 tilläggsupplysningar//NN|UTR|PLU|IND|NOM//obj//19 ,//MID//punct//23 möjligheten//NN|UTR|SIN|DEF|NOM//conj//17 att//IE//mark//25 upprätta//VB|INF|AKT//acl//23 förkortad//PC|PRF|UTR|SIN|IND|NOM//amod//27 balansräkning//NN|UTR|SIN|IND|NOM//obj//25 och//KN//cc//29 skyldigheten//NN|UTR|SIN|DEF|NOM//conj//27 att//IE//mark//31 upprätta//VB|INF|AKT//acl//29 förvaltningsberättelse//NN|UTR|SIN|IND|NOM//obj//31 .//MAD//punct//12
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//1 ska//VB|PRS|AKT//ROOT//1 därför//AB//advmod//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 belysa//VB|INF|AKT//ROOT//1 hur//HA//advmod//4 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 redovisningsregler//NN|UTR|PLU|IND|NOM//nsubj//5 förhåller//VB|PRS|AKT//xcomp//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//5 till//PP//case//8 reglerna//NN|UTR|PLU|DEF|NOM//obl//5 i//PP//case//12 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 länder//NN|NEU|PLU|IND|NOM//nmod//8 och//KN//cc//17 i//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 utomnordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 länder//NN|NEU|PLU|IND|NOM//conj//12 som//HP|-|-|-//obl//20 Sverige//PM|NOM//nsubj//20 brukar//VB|PRS|AKT//acl:relcl//17 jämföra//VB|INF|AKT//xcomp//20 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//21 med//PP//case//21 och//KN//cc//21 som//HP|-|-|-//mark//27 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//27 bedömer//VB|PRS|AKT//conj//1 vara//VB|INF|AKT//cop//30 av//PP//case//30 intresse//NN|NEU|SIN|IND|NOM//xcomp//27 ,//MID//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//obl//1 följa//VB|INF|AKT//ROOT//1 det//DT|NEU|SIN|DEF//det//3 arbete//NN|NEU|SIN|IND|NOM//obj//1 i//PP//case//7 fråga//NN|UTR|SIN|IND|NOM//fixed//4 om//PP//fixed//4 regelförenkling//NN|UTR|SIN|IND|NOM//obl//1 på//PP//case//9 redovisningsområdet//NN|NEU|SIN|DEF|NOM//nmod//7 som//HP|-|-|-//nsubj//11 pågår//VB|PRS|AKT//acl:relcl//9 inom//PP//case//13 EU//PM|NOM//obl//11 ,//MID//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 analysera//VB|INF|AKT//ROOT//1 vilka//HD|UTR/NEU|PLU|IND//det//3 undantag//NN|NEU|PLU|IND|NOM//obj//1 och//KN//cc//6 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 förenklingar//NN|UTR|PLU|IND|NOM//conj//3 som//HP|-|-|-//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 göras//VB|INF|SFO//acl:relcl//6 i//PP//case//11 redovisningslagstiftningen//NN|UTR|SIN|DEF|NOM//obl//9 inom//PP//case//15 ramen//NN|UTR|SIN|DEF|NOM//fixed//12 för//PP//fixed//12 redovisningsdirektiven//NN|NEU|PLU|DEF|NOM//obl//9 ,//MID//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 överväga//VB|INF|AKT//ROOT//1 om//SN//mark//5 Sverige//PM|NOM//nsubj//5 bör//VB|PRS|AKT//aux//5 utnyttja//VB|INF|AKT//advcl//1 dessa//DT|UTR/NEU|PLU|DEF//det//7 förenklingsmöjligheter//NN|UTR|PLU|IND|NOM//obj//5 ,//MID//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 utarbeta//VB|INF|AKT//ROOT//1 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 författningsförslag//NN|NEU|PLU|IND|NOM//obj//1 ,//MID//punct//1 och//KN//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//obl//2 allsidigt//AB|POS//advmod//2 belysa//VB|INF|AKT//advcl//11 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//2 av//PP//case//5 författningsförslagen//NN|UTR|SIN|DEF|NOM//nmod//3 .//MAD//punct//2
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;I//PP//case//8 arbetet//NN|NEU|SIN|DEF|NOM//obl//2 ska//VB|PRS|AKT//aux//11 särskilt//AB//advmod//11 belysas//VB|INF|SFO//ROOT//11 vilka//HD|UTR/NEU|PLU|IND//det//13 förenklingsvinster//NN|UTR|PLU|IND|NOM//nsubj:pass//11 som//HP|-|-|-//nsubj//15 uppkommer//VB|PRS|AKT//acl:relcl//13 och//KN//cc//19 hur//HA//advmod//19 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//19 förhåller//VB|PRS|AKT//conj//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//19 till//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 effekter//NN|UTR|PLU|IND|NOM//obl//19 förenklingarna//NN|UTR|PLU|DEF|NOM//nsubj//25 har//VB|PRS|AKT//acl:relcl//23 för//PP//case//28 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//28 intressenter//NN|UTR|PLU|IND|NOM//obl//25 ,//MID//punct//25 särskilt//AB//advmod//19 när//HA//advmod//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 gäller//VB|PRS|AKT//fixed//31 borgenärsskyddet//NN|NEU|SIN|DEF|NOM//obj//33 ,//MID//punct//36 skattekontrollen//NN|UTR|SIN|DEF|NOM//conj//34 och//KN//cc//38 möjligheterna//NN|UTR|PLU|DEF|NOM//conj//34 att//IE//mark//40 utreda//VB|INF|AKT//acl//38 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//42 brottslighet//NN|UTR|SIN|IND|NOM//obj//40 .//MAD//punct//11
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 redovisningsfrågor//NN|UTR|PLU|IND|NOM//ROOT//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Tidpunkten//NN|UTR|SIN|DEF|NOM//ROOT//0 för//PP//case//2 bokföringen//NN|UTR|SIN|DEF|NOM//nmod//0 ,//MID//punct//0 m.m.//AB|AN//conj//0
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 om//PP//case//2 bokföringsskyldighet//NN|UTR|SIN|IND|NOM//nmod//0 för//PP//case//5 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 företag//NN|NEU|PLU|IND|NOM//nmod//2 har//VB|PRS|AKT//aux//8 nyligen//AB//advmod//8 setts//VB|SUP|SFO//ROOT//8 över//PL//compound:prt//8 .//MAD//punct//8
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Översynen//NN|UTR|SIN|DEF|NOM//nsubj//12 ledde//VB|PRT|AKT//parataxis//8 till//PP//case//15 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 förenklingar//NN|UTR|PLU|IND|NOM//obl//12 i//PP//case//17 reglerna//NN|UTR|PLU|DEF|NOM//nmod//15 om//PP//case//21 bl.a.//AB|AN//advmod//21 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 bokföring//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//23 arkivering//NN|UTR|SIN|IND|NOM//conj//21 av//PP//case//25 räkenskapsinformation//NN|UTR|SIN|IND|NOM//nmod//23 (//PAD//punct//8 se//VB|IMP|AKT//parataxis//8 prop//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//8
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;2005/06:116//RG|NOM//parataxis//8 och//KN//cc//32 bet//VB|PRT|AKT//conj//30 .//MAD//punct//8
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;2005/06//RG|NOM//obl//8 ://MID//punct//34
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;LU28//PM|NOM//appos//34 )//PAD//punct//36 .//MAD//punct//34
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Vid//PP//case//41 ett//DT|NEU|SIN|IND//det//41 samrådsmöte//NN|NEU|SIN|IND|NOM//obl//48 som//HP|-|-|-//obj//44 Justitiedepartementet//PM|NOM//nsubj//44 anordnade//VB|PRT|AKT//acl:relcl//41 i//PP//case//46 april//NN|UTR|SIN|IND|NOM//obl//44 2007//RG|NOM//nummod//46 framkom//VB|PRT|AKT//conj//8 emellertid//AB//advmod//48 att//SN//mark//56 reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//56 alltjämt//AB//advmod//56 i//PP//case//55 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 fall//NN|NEU|PLU|IND|NOM//obl//56 anses//VB|INF|SFO//ccomp//48 vara//VB|INF|AKT//cop//58 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//56 att//IE//mark//60 överblicka//VB|INF|AKT//acl//58 och//KN//cc//66 att//SN//mark//66 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 företag//NN|NEU|PLU|IND|NOM//nsubj//66 kan//VB|PRS|AKT//aux//66 ha//VB|INF|AKT//conj//60 svårt//AB|POS//obj//66 att//IE//mark//69 tillämpa//VB|INF|AKT//acl//67 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//69 .//MAD//punct//8
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;En//DT|UTR|SIN|IND//det//1 fråga//NN|UTR|SIN|IND|NOM//nsubj:pass//88 som//HP|-|-|-//nsubj:pass//3 togs//VB|PRT|SFO//acl:relcl//1 upp//PL//compound:prt//3 vid//PP//case//6 samrådsmötet//NN|NEU|SIN|DEF|NOM//obl//3 var//VB|PRT|AKT//cop//8 användningen//NN|UTR|SIN|DEF|NOM//nsubj//1 av//PP//case//12 den//DT|UTR|SIN|DEF//det//12 s.k.//AB|AN//amod//12 kontantmetoden//NN|UTR|SIN|DEF|NOM//nmod//8 .//MAD//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Företag//NN|NEU|PLU|IND|NOM//nsubj//34 som//HP|-|-|-//nsubj//18 inte//AB//advmod//18 behöver//VB|PRS|AKT//aux//18 upprätta//VB|INF|AKT//acl:relcl//14 en//DT|UTR|SIN|IND//det//20 årsredovisning//NN|UTR|SIN|IND|NOM//obj//18 och//KN//cc//26 vars//HS|DEF//nmod:poss//24 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 nettoomsättning//NN|UTR|SIN|IND|NOM//nsubj//26 normalt//AB|POS//advmod//26 uppgår//VB|PRS|AKT//conj//14 till//PP//case//31 högst//AB|SUV//advmod//29 3//RG|NOM//nummod//30 miljoner//NN|UTR|PLU|IND|NOM//nmod//31 kr//NN|AN//obl//26 kan//VB|PRS|AKT//aux//34 numera//AB//advmod//34 vänta//VB|INF|AKT//parataxis//1 med//PP//mark//37 att//IE//mark//37 bokföra//VB|INF|AKT//advcl//34 affärshändelser//NN|UTR|PLU|IND|NOM//obj//37 till//PP//case//41 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//41 betalning//NN|UTR|SIN|IND|NOM//obl//37 sker//VB|PRS|AKT//conj//34 .//MID//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 gäller//VB|PRS|AKT//parataxis//1 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 företag//NN|NEU|PLU|IND|NOM//obj//45 ,//MID//punct//50 under//PP//case//50 förutsättning//NN|UTR|SIN|IND|NOM//obl//45 att//SN//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 förekommer//VB|PRS|AKT//acl//50 endast//AB//advmod//53 ett//DT|NEU|SIN|IND//det//57 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 antal//NN|NEU|SIN|IND|NOM//nmod//58 fakturor//NN|UTR|PLU|IND|NOM//nsubj//71 eller//KN//cc//61 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 handlingar//NN|UTR|PLU|IND|NOM//conj//58 i//PP//case//63 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//61 och//KN//cc//65 fordringarna//NN|UTR|PLU|DEF|NOM//conj//63 och//KN//cc//67 skulderna//NN|UTR|PLU|DEF|NOM//conj//58 enligt//PP//case//69 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//67 inte//AB//advmod//71 uppgår//VB|PRS|AKT//acl:relcl//1 till//PP//case//74 avsevärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 belopp//NN|NEU|PLU|IND|NOM//obl//71 (//PAD//punct//1 se//VB|IMP|AKT//parataxis//1 5//RG|NOM//nummod//78 kap.//NN|AN//obl//76 2//RG|NOM//nummod//80 §//NN|AN//nmod//83 fjärde//RO|NOM//amod//82 stycket//NN|NEU|SIN|DEF|NOM//amod//83 bokföringslagen//NN|UTR|SIN|DEF|NOM//obj//76 )//PAD//punct//1 .//MAD//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Vid//PP//case//87 mötet//NN|NEU|SIN|DEF|NOM//obl//88 föreslogs//VB|PRT|SFO//ROOT//88 att//SN//mark//97 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 kriterium//NN|NEU|SIN|IND|NOM//nsubj:pass//97 ”//PAD//punct//91 avsevärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 belopp//NN|NEU|PLU|IND|NOM//appos//91 ”//PAD//punct//91 ska//VB|PRS|AKT//aux//97 preciseras//VB|INF|SFO//ccomp//88 .//MAD//punct//88
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Dessutom//AB//advmod//100 väcktes//VB|PRT|SFO//parataxis//88 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//100 om//SN//mark//104 inte//AB//advmod//104 förutsättningarna//NN|UTR|PLU|DEF|NOM//acl//101 för//PP//mark//108 att//IE//mark//108 få//VB|INF|AKT//aux//108 använda//VB|INF|AKT//acl//104 kontantmetoden//NN|UTR|SIN|DEF|NOM//obj//108 borde//VB|PRT|AKT//aux//112 vara//VB|INF|AKT//cop//112 desamma//PN|UTR/NEU|PLU|DEF|SUB/OBJ//conj//88 för//PP//case//115 alla//DT|UTR/NEU|PLU|IND/DEF//det//115 typer//NN|UTR|PLU|IND|NOM//obl//112 av//PP//case//117 företag//NN|NEU|PLU|IND|NOM//nmod//115 .//MAD//punct//88
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 fråga//NN|UTR|SIN|IND|NOM//nsubj//7 som//HP|-|-|-//nsubj:pass//4 togs//VB|PRT|SFO//acl:relcl//2 upp//PL//compound:prt//4 var//VB|PRT|AKT//cop//7 innebörden//NN|UTR|SIN|DEF|NOM//ROOT//7 av//PP//mark//18 att//SN//mark//18 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 affärshändelser//NN|UTR|PLU|IND|NOM//nsubj:pass//18 än//KN//mark//13 kontanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//11 in-//AB|SMS//obj//13 och//KN//cc//16 utbetalningar//NN|UTR|PLU|IND|NOM//conj//14 ska//VB|PRS|AKT//aux//18 bokföras//VB|INF|SFO//acl//7 ”//PAD//punct//7 så//AB//advmod//21 snart//AB|POS//advmod//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 kan//VB|PRS|AKT//aux//24 ske//VB|INF|AKT//advcl//7 ”//PM|NOM//punct//24 och//KN//cc//29 den//DT|UTR|SIN|DEF//det//29 praktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 tillämpningen//NN|UTR|SIN|DEF|NOM//conj//7 av//PP//case//31 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//29 (//PAD//punct//31 5//RG|NOM//nummod//34 kap.//NN|AN//appos//31 2//RG|NOM//nummod//36 §//NN|AN//nmod//39 första//RO|NOM//amod//38 stycket//NN|NEU|SIN|DEF|NOM//nmod//36 bokföringslagen//NN|UTR|SIN|DEF|NOM//nmod//31 )//PAD//punct//29 .//MAD//punct//7
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Även//AB//advmod//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//12 om//PP//case//4 arkivering//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 räkenskapsinformation//NN|UTR|SIN|IND|NOM//nmod//4 ,//MID//punct//10 särskilt//AB//advmod//9 elektronisk//JJ|POS|UTR|SIN|IND|NOM//nsubj//10 sådan//JJ|POS|UTR|SIN|IND|NOM//appos//2 ,//MID//punct//2 togs//VB|PRT|SFO//ROOT//12 upp//PL//compound:prt//12 vid//PP//case//15 samrådsmötet//NN|NEU|SIN|DEF|NOM//obl//12 .//MID//punct//12
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//18 föreslogs//VB|PRT|SFO//parataxis//12 bl.a.//AB|AN//advmod//18 att//SN//mark//27 tiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 för//PP//case//23 bevarande//NN|NEU|SIN|IND|NOM//nmod//21 av//PP//case//25 räkenskapsinformation//NN|UTR|SIN|IND|NOM//nmod//23 ska//VB|PRS|AKT//aux//27 kortas//VB|INF|SFO//ccomp//18 ned//PL//compound:prt//27 (//PAD//punct//18 jfr//VB|AN//parataxis//18 7//RG|NOM//nummod//32 kap.//NN|AN//obl//30 2//RG|NOM//nummod//34 §//NN|AN//nmod//35 bokföringslagen//NN|UTR|SIN|DEF|NOM//obj//30 )//PAD//punct//18 .//MAD//punct//12
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Även//AB//advmod//39 frågan//NN|UTR|SIN|DEF|NOM//parataxis//12 om//PP//mark//46 vilka//HD|UTR/NEU|PLU|IND//det//42 uppgifter//NN|UTR|PLU|IND|NOM//obj//46 en//DT|UTR|SIN|IND//det//44 verifikation//NN|UTR|SIN|IND|NOM//nsubj//46 ska//VB|PRS|AKT//aux//46 innehålla//VB|INF|AKT//acl//39 togs//VB|PRT|SFO//xcomp//46 upp//PL//compound:prt//47 (//PAD//punct//39 jfr//VB|AN//parataxis//39 5//RG|NOM//nummod//52 kap.//NN|AN//nmod//53 7//RG|NOM//nummod//56 och//KN//cc//53 8//RG|NOM//nummod//53 §//NN|AN//obl//57 §//NN|AN//nmod//58 bokföringslagen//NN|UTR|SIN|DEF|NOM//obj//50 )//PAD//punct//39 .//MAD//punct//12
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//1 ska//VB|PRS|AKT//ROOT//1 därför//AB//advmod//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 överväga//VB|INF|AKT//ROOT//1 om//SN//case//3 reglerna//NN|UTR|PLU|DEF|NOM//obl//1 i//PP//case//6 5//RG|NOM//nummod//6 kap.//NN|AN//nmod//3 2//RG|NOM//nummod//8 §//NN|AN//nmod//13 tredje//RO|NOM//amod//12 och//KN//cc//11 fjärde//RO|NOM//conj//9 styckena//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//13 bokföringslagen//NN|UTR|SIN|DEF|NOM//nmod//3 om//PP//case//15 kontantmetoden//NN|UTR|SIN|DEF|NOM//nmod//13 bör//VB|PRS|AKT//aux//17 förenklas//VB|INF|SFO//conj//1 eller//KN//cc//19 förtydligas//VB|INF|SFO//conj//17 (//PAD//punct//21 jfr//VB|AN//parataxis//1 prop//NN|UTR|SIN|IND|NOM//obj//21 .//MAD//punct//21
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;2005/06:116//RG|NOM//nmod//26 s.//NN|AN//nmod//26 67//RG|NOM//obl//21 )//PAD//punct//21 ,//MID//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 överväga//VB|INF|AKT//ROOT//1 hur//HA//advmod//17 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//17 om//PP//mark//14 när//HA//mark//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 affärshändelser//NN|UTR|PLU|IND|NOM//nsubj:pass//14 än//KN//mark//9 kontanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//7 in-//AB|SMS//obj//9 och//KN//cc//12 utbetalningar//NN|UTR|PLU|IND|NOM//conj//10 ska//VB|PRS|AKT//aux//14 bokföras//VB|INF|SFO//acl//3 bör//VB|PRS|AKT//aux//17 vara//VB|INF|AKT//aux:pass//17 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//1 ,//MID//punct//17 särskilt//AB//advmod//17 när//HA//case//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 gäller//VB|PRS|AKT//fixed//20 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 företag//NN|NEU|PLU|IND|NOM//obl//17 ,//MID//punct//1
8.15 Förslag till lag om ändring i lagen (2006:1371) om kapitaltäckning och stora exponeringar / Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 undersöka//VB|INF|AKT//ROOT//1 om//SN//mark//12 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//12 om//PP//case//6 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 bokföring//NN|UTR|SIN|IND|NOM//nmod//3 och//KN//cc//8 verifikationer//NN|UTR|PLU|IND|NOM//conj//6 i//PP//advmod//12 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//9 bör//VB|PRS|AKT//aux//12 förenklas//VB|INF|SFO//advcl//1 eller//KN//cc//14 förtydligas//VB|INF|SFO//conj//12 ,//MID//punct//1
