Missiv;Till//PP//case//1 statsrådet//NN|NEU|SIN|DEF|NOM//ROOT//1 och//KN//cc//3 chefen//NN|UTR|SIN|DEF|NOM//conj//1 för//PP//case//1
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Således//AB//nmod//3 har//VB|PRS|AKT//ROOT//48 FUN//PM|NOM//obj//48 enligt//PP//case//52 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 regler//NN|UTR|PLU|IND|NOM//obl//48 att//IE//mark//54 följa//VB|INF|AKT//acl//52 underrättelsetjänsten//NN|UTR|SIN|DEF|NOM//obj//54 även//AB//advmod//59 inom//PP//case//59 bl.a.//AB|AN//advmod//59 FMV//PM|NOM//obl//54 ,//MID//punct//59 FOA//PM|NOM//conj//59 ,//MID//punct//63 SRV//PM|NOM//conj//59 och//KN//cc//65 Kustbevakningen//PM|NOM//conj//59 .//MAD//punct//48
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Enligt//PP//case//2 2//RG|NOM//nummod//2 §//NN|AN//obl//9 i//PP//case//5 sin//PS|UTR|SIN|DEF//nmod:poss//5 instruktion//NN|UTR|SIN|IND|NOM//nmod//2 skall//VB|PRS|AKT//aux//9 FUN//NN|AN//nsubj//9 särskilt//AB//advmod//9 ägna//VB|INF|AKT//ROOT//9 uppmärksamhet//NN|UTR|SIN|IND|NOM//obj//9 åt//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 enheter//NN|UTR|PLU|IND|NOM//obl//9 ,//MID//punct//13 som//HP|-|-|-//nsubj//16 lämnar//VB|PRS|AKT//acl:relcl//13 underrättelser//NN|UTR|PLU|IND|NOM//obj//16 med//PP//case//20 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 metoder//NN|UTR|PLU|IND|NOM//obl//16 ,//MID//punct//20 dvs.//AB|AN//advmod//23 KSI//PM|NOM//appos//20 och//KN//cc//25 FRA//PM|NOM//conj//23 .//MAD//punct//9
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Vidare//AB|KOM//advmod//34 skall//VB|PRS|AKT//aux//34 FUN//NN|AN//nsubj//34 enligt//PP//case//32 samma//DT|UTR/NEU|SIN/PLU|IND//det//32 paragraf//NN|UTR|SIN|IND|NOM//obl//34 särskilt//AB//advmod//34 granska//VB|INF|AKT//conj//9 anslagsframställningar//NN|UTR|PLU|IND|NOM//obj//34 rörande//PP//case//37 underrättelsetjänsten//NN|UTR|SIN|DEF|NOM//nmod//35 ,//MID//punct//39 uppläggande//NN|NEU|SIN|IND|NOM//conj//37 och//KN//cc//41 förande//NN|NEU|SIN|IND|NOM//conj//37 av//PP//case//44 de//DT|UTR/NEU|PLU|DEF//det//44 register//NN|NEU|PLU|IND|NOM//nmod//41 som//HP|-|-|-//nsubj:pass//46 behövs//VB|PRS|SFO//acl:relcl//44 för//PP//case//48 verksamheten//NN|UTR|SIN|DEF|NOM//obl//46 ,//MID//punct//50 medel//NN|NEU|PLU|IND|NOM//conj//48 och//KN//cc//52 metoder//NN|UTR|PLU|IND|NOM//conj//48 för//PP//case//54 inhämtning//NN|UTR|SIN|IND|NOM//nmod//52 av//PP//case//56 underrättelser//NN|UTR|PLU|IND|NOM//nmod//54 samt//KN//cc//58 principer//NN|UTR|PLU|IND|NOM//conj//56 för//PP//case//60 rekrytering//NN|UTR|SIN|IND|NOM//nmod//58 ,//MID//punct//62 utbildning//NN|UTR|SIN|IND|NOM//conj//60 m.m.//AB|AN//conj//60 av//PP//case//65 personal//NN|UTR|SIN|IND|NOM//nmod//58 inom//PP//case//67 underrättelsetjänsten//NN|UTR|SIN|DEF|NOM//nmod//65 .//MAD//punct//9
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nsubj//76 skall//VB|PRS|AKT//aux//76 enligt//PP//case//73 3//RG|NOM//nummod//73 §//NN|AN//obl//76 i//PP//case//75 instruktionen//NN|UTR|SIN|DEF|NOM//nmod//73 lämna//VB|INF|AKT//parataxis//9
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//21 de//DT|UTR/NEU|PLU|DEF//det//2 synpunkter//NN|UTR|PLU|IND|NOM//nsubj//0 och//KN//cc//5 de//DT|UTR/NEU|PLU|DEF//det//5 förslag//NN|NEU|PLU|IND|NOM//conj//2 till//PP//case//7 åtgärder//NN|UTR|PLU|IND|NOM//nmod//5 ,//MID//punct//7 som//HP|-|-|-//nsubj:pass//10 föranleds//VB|PRS|SFO//acl:relcl//7 av//PP//case//12 granskningsverksamheten//NN|UTR|SIN|DEF|NOM//obl:agent//10 .//MAD//punct//0
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Om//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//16 behövs//VB|PRS|SFO//advcl//21 ,//MID//punct//16 skall//VB|PRS|AKT//aux//21 nämnden//NN|UTR|SIN|DEF|NOM//nsubj//21 också//AB//advmod//21 lämna//VB|INF|AKT//ROOT//21 förslag//NN|NEU|SIN|IND|NOM//obj//21 till//PP//case//24 regeringen//NN|UTR|SIN|DEF|NOM//nmod//22 .//MAD//punct//21
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nsubj//1 består//VB|PRS|AKT//ROOT//1 enligt//PP//case//3 instruktionen//NN|UTR|SIN|DEF|NOM//obl//1 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 ordförande//NN|UTR|SIN|IND|NOM//nmod//3 och//KN//cc//10 fem//RG|NOM//nummod//10 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 ledamöter//NN|UTR|PLU|IND|NOM//conj//6 .//MAD//punct//13
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//13 utser//VB|PRS|AKT//parataxis//1 ledamöterna//NN|UTR|PLU|DEF|NOM//obj//13 och//KN//cc//17 bland//PP//case//17 dem//PN|UTR/NEU|PLU|DEF|OBJ//conj//14 ordföranden//NN|UTR|SIN|DEF|NOM//obj//13 (//PAD//punct//18 12//RG|NOM//nummod//21 §//NN|AN//appos//18 )//PAD//punct//13 .//MAD//punct//25
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//25 förordnas//VB|PRS|SFO//conj//1 för//PP//case//29 en//DT|UTR|SIN|IND//det//29 bestämd//PC|PRF|UTR|SIN|IND|NOM//amod//29 tid//NN|UTR|SIN|IND|NOM//obl//25 (//PAD//punct//29 12//RG|NOM//nummod//32 §//NN|AN//appos//29 )//PAD//punct//25 .//MAD//punct//1
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//36 utser//VB|PRS|AKT//parataxis//1 även//AB//advmod//36 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 sekreterare//NN|UTR|SIN|IND|NOM//obj//36 (//PAD//punct//39 13//RG|NOM//nummod//42 §//NN|AN//appos//39 )//PAD//punct//36 .//MAD//punct//36
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nsubj//60 skall//VB|PRS|AKT//aux//60 sammanträda//VB|INF|AKT//nsubj//60 minst//AB|SUV//advmod//49 fyra//RG|NOM//nummod//50 gånger//NN|UTR|PLU|IND|NOM//obl//60 om//PP//case//52 året//NN|NEU|SIN|DEF|NOM//nmod//50 och//KN//cc//57 dessutom//AB//advmod//57 om//PP//case//57 någon//DT|UTR|SIN|IND//det//57 ledamot//NN|UTR|SIN|IND|NOM//conj//52 eller//KN//cc//59 Försvarsmakten//NN|UTR|SIN|DEF|NOM//conj//52 begär//VB|PRS|AKT//parataxis//36 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//60 (//PAD//punct//60 8//RG|NOM//nummod//64 §//NN|AN//obl//60 )//PAD//punct//60 .//MAD//punct//36
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;I//PP//case//2 6//RG|NOM//nummod//2 §//NN|AN//obl//5 i//PP//case//4 försvarsmaktsförordningen//NN|UTR|SIN|DEF|NOM//nmod//2 föreskrivs//VB|PRS|SFO//ROOT//5 att//SN//mark//17 ÖB//NN|AN//nsubj//17 vid//PP//case//9 ledningen//NN|UTR|SIN|DEF|NOM//nmod//7 av//PP//case//13 den//DT|UTR|SIN|DEF//det//13 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 underrättelse-//NN|UTR|-|-|SMS//nmod//9 och//KN//cc//15 säkerhetstjänsten//NN|UTR|SIN|DEF|NOM//conj//13 skall//VB|PRS|AKT//aux//17 underrätta//VB|INF|AKT//dep//5 FUN//PM|NOM//obj//17 i//PP//case//20 frågor//NN|UTR|PLU|IND|NOM//obl//17 ,//MID//punct//26 som//HP|-|-|-//nsubj//26 är//VB|PRS|AKT//cop//26 av//PP//case//26 principiell//JJ|POS|UTR|SIN|IND|NOM//amod//26 natur//NN|UTR|SIN|IND|NOM//acl:relcl//20 eller//KN//cc//32 annars//AB//advmod//32 är//VB|PRS|AKT//cop//32 av//PP//case//32 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 vikt//NN|UTR|SIN|IND|NOM//conj//26 .//MAD//punct//5
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Underrättelseskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//35 syftar//VB|PRS|AKT//parataxis//5 till//PP//mark//38 att//IE//mark//38 säkerställa//VB|INF|AKT//advcl//35 FUN//PM|NOM//obj//38 ://MID//punct//39 s//NN|NEU|SIN|IND|GEN//nummod//42 roll//NN|UTR|SIN|IND|NOM//parataxis//35 som//KN//mark//44 insyns-//NN|UTR|-|-|SMS//appos//42 och//KN//cc//46 kontrollorgan//NN|NEU|PLU|IND|NOM//conj//44 och//KN//cc//48 säkerställa//VB|INF|AKT//conj//44 ”//PAD//punct//44 förtroendemännens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 ”//PAD//nmod//52 inflytande//NN|NEU|SIN|IND|NOM//appos//42 (//PAD//punct//52 jfr//VB|AN//parataxis//52 prop//NN|UTR|SIN|IND|NOM//obj//54 .//MAD//punct//52
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;1975/76:189//RG|NOM//nummod//58 s.//NN|AN//nmod//59 94//RG|NOM//nmod//52 )//PAD//punct//52 .//MAD//punct//42
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Detta//DT|NEU|SIN|DEF//det//65 ”//PAD//punct//62 samrådsförfarande//NN|NEU|SIN|IND|NOM//amod//65 ”//PAD//nsubj//69 är//VB|PRS|AKT//cop//69 dock//AB//advmod//69 inte//AB//advmod//69 obligatoriskt//JJ|POS|NEU|SIN|IND|NOM//conj//35 med//PP//case//74 hänsyn//NN|UTR|SIN|IND|NOM//fixed//70 till//PP//fixed//70 bl.a.//AB|AN//advmod//74 kravet//NN|NEU|SIN|DEF|NOM//obl//69 på//PP//case//76 snabbhet//NN|UTR|SIN|IND|NOM//nmod//74 i//PP//case//80 den//DT|UTR|SIN|DEF//det//80 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 beslutsprocessen//NN|UTR|SIN|DEF|NOM//nmod//74 .//MAD//punct//69
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;I//PP//case//84 samma//DT|UTR/NEU|SIN/PLU|IND//det//84 paragraf//NN|UTR|SIN|IND|NOM//obl//87 i//PP//case//86 förordningen//NN|UTR|SIN|DEF|NOM//nmod//84 föreskrivs//VB|PRS|SFO//advcl//35 därför//AB//mark//94 att//SN//fixed//88 underrättelseskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//94 till//PP//case//92 FUN//PM|NOM//nmod//90 inte//AB//advmod//94 får//VB|PRS|AKT//advcl//87 avsevärt//AB|POS//advmod//96 försvåra//VB|INF|AKT//xcomp//94 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//98 verksamhet//NN|UTR|SIN|IND|NOM//obj//96 .//MAD//punct//35
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Om//SN//mark//106 information//NN|UTR|SIN|IND|NOM//nsubj:pass//106 sålunda//AB//advmod//106 inte//AB//advmod//106 har//VB|PRS|AKT//aux//106 kunnat//VB|SUP|AKT//aux//106 lämnas//VB|INF|SFO//advcl//113 ,//MID//punct//106 skall//VB|PRS|AKT//aux//113 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//113 dock//AB//advmod//113 utan//PP//case//112 dröjsmål//NN|NEU|SIN|IND|NOM//obl//113 anmälas//VB|INF|SFO//advcl//35 till//PP//case//115 FUN//PM|NOM//obl//113 .//MAD//punct//35
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nsubj//1 sammanträder//VB|PRS|AKT//ROOT//1 för//PP//case//4 närvarande//NN|NEU|SIN|IND|NOM//nmod//4 sex//RG|NOM//obl//1 till//PP//case//7 åtta//RG|NOM//nummod//7 gånger//NN|UTR|PLU|IND|NOM//obl//1 om//PP//case//9 året//NN|NEU|SIN|DEF|NOM//nmod//7 .//MAD//punct//1
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Under//PP//case//13 år//NN|NEU|SIN|IND|NOM//nmod//13 1998//RG|NOM//obl//1 har//VB|PRS|AKT//aux//17 antalet//NN|NEU|SIN|DEF|NOM//nmod//16 sammanträden//NN|NEU|PLU|IND|NOM//nsubj//17 uppgått//VB|SUP|AKT//conj//1 till//PP//case//20 så//AB//advmod//20 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//17 som//KN//case//22 25//RG|NOM//acl//20 bl.a.//AB|AN//advmod//24 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//27 på//PP//case//27 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 uppdrag//NN|NEU|PLU|IND|NOM//obl//17 från//PP//case//29 regeringen//NN|UTR|SIN|DEF|NOM//nmod//27 .//MAD//punct//1
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Uppdragen//NN|NEU|PLU|DEF|NOM//nsubj//32 avsåg//VB|PRT|AKT//conj//1 dels//KN//advmod//32 att//SN//mark//37 FUN//PM|NOM//nsubj//37 skulle//VB|PRT|AKT//aux//37 göra//VB|INF|AKT//ccomp//32 en//DT|UTR|SIN|IND//det//39 analys//NN|UTR|SIN|IND|NOM//obj//37 av//PP//case//41 förutsättningarna//NN|UTR|PLU|DEF|NOM//nmod//39 för//PP//case//43 tillgång//NN|UTR|SIN|IND|NOM//nmod//39 till//PP//case//45 källmaterial//NN|NEU|SIN|IND|NOM//nmod//43 för//PP//mark//48 att//IE//mark//48 genomföra//VB|INF|AKT//advcl//37 forskning//NN|UTR|SIN|IND|NOM//obj//48 om//PP//case//54 den//DT|UTR|SIN|DEF//det//54 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 underrättelse-//NN|UTR|-|-|SMS//obl//48 och//KN//cc//56 säkerhetstjänsten//NN|UTR|SIN|DEF|NOM//conj//54 under//PP//case//58 tiden//NN|UTR|SIN|DEF|NOM//nmod//56 efter//PP//case//62 det//DT|NEU|SIN|DEF//det//62 andra//RO|NOM//amod//62 världskriget//NN|NEU|SIN|DEF|NOM//nmod//58 ,//MID//punct//67 dels//KN//advmod//67 skulle//VB|PRT|AKT//aux//67 FUN//PM|NOM//nsubj//67 göra//VB|INF|AKT//conj//32 en//DT|UTR|SIN|IND//det//69 kartläggning//NN|UTR|SIN|IND|NOM//obj//67 av//PP//case//72 de//DT|UTR/NEU|PLU|DEF//det//72 register//NN|NEU|PLU|IND|NOM//nmod//69 ,//MID//punct//72 som//HP|-|-|-//nsubj:pass//76 har//VB|PRS|AKT//aux//76 använts//VB|SUP|SFO//acl:relcl//72 inom//PP//case//80 den//DT|UTR|SIN|DEF//det//80 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 underrättelse-//NN|UTR|-|-|SMS//obl//76 och//KN//cc//82 säkerhetstjänsten//NN|UTR|SIN|DEF|NOM//conj//80 .//MAD//punct//1
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nsubj:pass//87 ://MID//punct//0 s//NN|AN//nummod//3 insyns-//NN|UTR|-|-|SMS//nsubj:pass//6 och//KN//cc//5 kontrollverksamhet//NN|UTR|SIN|IND|NOM//conj//3 utövas//VB|PRS|SFO//acl:relcl//0 i//PP//compound:prt//6 första//RO|NOM//fixed//7 hand//NN|UTR|SIN|IND|NOM//fixed//7 genom//PP//case//12 s.k.//AB|AN//amod//12 underrättelsegenomgångar//NN|UTR|PLU|IND|NOM//obl//6 med//PP//case//14 föredragningar//NN|UTR|PLU|IND|NOM//nmod//12 av//PP//case//16 chefer//NN|UTR|PLU|IND|NOM//nmod//14 och//KN//cc//19 annan//JJ|POS|UTR|SIN|IND|NOM//amod//19 personal//NN|UTR|SIN|IND|NOM//conj//16 vid//PP//case//21 MUST//PM|NOM//nmod//19 och//KN//cc//26 vid//PP//case//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 myndigheter//NN|UTR|PLU|IND|NOM//conj//21 som//KN//case//28 FRA//PM|NOM//nmod//26 ,//MID//punct//30 FMV//PM|NOM//conj//28 ,//MID//punct//30 FOA//PM|NOM//conj//28 m.fl.//AB|AN//conj//28 och//KN//cc//36 genom//PP//case//36 platsbesök//NN|NEU|PLU|IND|NOM//conj//28 vid//PP//case//38 myndigheter//NN|UTR|PLU|IND|NOM//nmod//36 samt//KN//cc//40 uppföljning//NN|UTR|SIN|IND|NOM//conj//28 av//PP//case//43 bl.a.//AB|AN//advmod//43 övningsverksamhet//NN|UTR|SIN|IND|NOM//nmod//40 vid//PP//case//45 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//40 .//MAD//punct//0
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nmod//48 granskar//VB|PRS|AKT//appos//0 och//KN//cc//50 yttrar//VB|PRS|AKT//conj//0 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//50 skriftligen//AB//advmod//50 varje//DT|UTR/NEU|SIN|IND//det//54 år//NN|NEU|SIN|IND|NOM//obl//50 till//PP//case//56 regeringen//NN|UTR|SIN|DEF|NOM//obl//50 över//PP//case//58 MUST//PM|NOM//nmod//56 ://MID//punct//50 s//NN|AN//nmod//0 med//PP//case//62 KSI//PM|NOM//nmod//60 och//KN//cc//64 FRA//PM|NOM//conj//62 ://MID//punct//60
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;s//PP//nummod//67 budgetäskanden//NN|UTR|SIN|DEF|NOM//nmod//0 .//MAD//punct//67
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;En//DT|UTR|SIN|IND//det//72 viss//JJ|POS|UTR|SIN|IND|NOM//amod//72 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//72 utvärdering//NN|UTR|SIN|IND|NOM//appos//67 av//PP//case//74 underrättelseverksamheten//NN|UTR|SIN|DEF|NOM//nmod//72 med//PP//case//78 avseende//NN|NEU|SIN|IND|NOM//fixed//75 på//PP//fixed//75 inriktning//NN|UTR|SIN|IND|NOM//nmod//74 och//KN//cc//81 även//AB//advmod//81 resultat//NN|NEU|PLU|IND|NOM//conj//78 -//MID//punct//67 en//DT|UTR|SIN|IND//det//85 s.k.//AB|AN//amod//85 underrättelsebedömning//NN|UTR|SIN|IND|NOM//appos//67 -//MID//punct//67 görs//VB|PRS|SFO//ROOT//87 även//AB//advmod//87 från//PP//case//90 FUN//PM|NOM//obl//87 ://MID//punct//90 s//NN|NEU|SIN|IND|GEN//nummod//93 sida//NN|UTR|SIN|IND|NOM//obl//87 i//PP//case//97 samband//NN|NEU|SIN|IND|NOM//fixed//94 med//PP//fixed//94 granskningen//NN|UTR|SIN|DEF|NOM//nmod//93 av//PP//case//100 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//100 budget//NN|UTR|SIN|IND|NOM//nmod//97 .//MAD//punct//87
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nmod//103 granskar//VB|PRS|AKT//parataxis//87 därvid//AB//advmod//103 ,//MID//punct//103 förutom//PP//case//107 budgetframställningen//NN|UTR|SIN|DEF|NOM//obl//103 ,//MID//punct//103 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//110 årsredovisningar//NN|UTR|PLU|IND|NOM//conj//103 och//KN//cc//112 planeringsunderlag//NN|NEU|PLU|IND|NOM//conj//110 för//PP//case//116 det//DT|NEU|SIN|DEF//det//116 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//116 året//NN|NEU|SIN|DEF|NOM//nmod//112 .//MAD//punct//103
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Vid//PP//case//119 granskningen//NN|UTR|SIN|DEF|NOM//obl//120 kräver//VB|PRS|AKT//conj//87 FUN//PM|NOM//nsubj//120 en//DT|UTR|SIN|IND//det//124 muntlig//JJ|POS|UTR|SIN|IND|NOM//amod//124 redogörelse//NN|UTR|SIN|IND|NOM//obj//120 av//PP//case//126 chefen//NN|UTR|SIN|DEF|NOM//nmod//124 för//PP//case//128 MUST//PM|NOM//nmod//126 eller//KN//cc//130 myndighetschefen//NN|UTR|SIN|DEF|NOM//conj//128 och//KN//cc//136 av//PP//case//136 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 tjänstemän//NN|UTR|PLU|IND|NOM//conj//128 .//MAD//punct//120
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Även//AB//advmod//139 ÖB//NN|AN//appos//120 kan//VB|PRS|AKT//aux//141 höras//VB|INF|SFO//conj//87 av//PP//case//143 FUN//NN|AN//obl:agent//141 i//PP//case//146 dessa//DT|UTR/NEU|PLU|DEF//det//146 sammanhang//NN|NEU|PLU|IND|NOM//obl//141 .//MAD//punct//87
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Vid//PP//case//1 underrättelsegenomgångarna//NN|UTR|PLU|DEF|NOM//obl//2 begär//VB|PRS|AKT//ROOT//2 FUN//PM|NOM//nsubj//2 redovisning//NN|UTR|SIN|IND|NOM//obj//2 från//PP//case//7 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//7 personal//NN|UTR|SIN|IND|NOM//obl//2 i//PP//case//15 första//RO|NOM//fixed//8 hand//NN|UTR|SIN|IND|NOM//fixed//8 med//PP//fixed//8 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//11 i//PP//fixed//8 de//DT|UTR/NEU|PLU|DEF//det//15 granskningsuppgifter//NN|UTR|PLU|IND|NOM//obl//2 ,//MID//punct//15 som//HP|-|-|-//obj//19 FUN//PM|NOM//nsubj//19 har//VB|PRS|AKT//acl:relcl//15 enligt//PP//case//22 2//RG|NOM//nummod//22 §//NN|AN//obl//19 i//PP//case//24 instruktionen//NN|UTR|SIN|DEF|NOM//nmod//22 .//MAD//punct//2
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;Därvid//AB//punct//2 kontrolleras//VB|PRS|SFO//parataxis//2 att//SN//mark//42 de//DT|UTR/NEU|PLU|DEF//det//30 riktlinjer//NN|UTR|PLU|IND|NOM//nsubj:pass//42 ,//MID//punct//30 som//HP|-|-|-//obl//35 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//35 har//VB|PRS|AKT//aux//35 angivit//VB|SUP|AKT//acl:relcl//30 för//PP//case//37 underrättelse-//NN|UTR|-|-|SMS//obl//35 och//KN//cc//39 säkerhetstjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 verksamhet//NN|UTR|SIN|IND|NOM//conj//37 ,//MID//punct//30 följs//VB|PRS|SFO//ccomp//27 .//MAD//punct//2
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nsubj//45 lämnar//VB|PRS|AKT//parataxis//2 samtidigt//AB//advmod//45 synpunkter//NN|UTR|PLU|IND|NOM//obj//45 bl.a.//AB|AN//advmod//50 på//PP//case//50 prioriteringar//NN|UTR|PLU|IND|NOM//obl//45 i//PP//case//52 underrättelseinriktningen//NN|UTR|SIN|DEF|NOM//nmod//50 ,//MID//punct//55 på//PP//case//55 inhämtningsverksamheten//NN|UTR|SIN|DEF|NOM//obl//45 och//KN//cc//58 på//PP//case//58 samarbetet//NN|NEU|SIN|DEF|NOM//conj//55 med//PP//case//62 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 staters//NN|UTR|PLU|IND|GEN//nmod:poss//62 underrättelsetjänster//NN|UTR|PLU|IND|NOM//nmod//58 .//MAD//punct//45
2.5.3 Regeringens insyn i och kontroll av underrättelsetjänsten genom FUN;FUN//NN|AN//nsubj//65 har//VB|PRS|AKT//aux//69 vid//PP//case//68 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//68 tillfällen//NN|NEU|PLU|IND|NOM//obl//69 genomfört//VB|SUP|AKT//conj//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//71 utredningar//NN|UTR|PLU|IND|NOM//obj//69 bl.a.//AB|AN//advmod//74 med//PP//case//74 anledning//NN|UTR|SIN|IND|NOM//obl//69 av//PP//case//76 påståenden//NN|NEU|PLU|IND|NOM//nmod//74 om//PP//case//80 otillåten//PC|PRF|UTR|SIN|IND|NOM//det//80 inrikes//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 underrättelseverksamhet//NN|UTR|SIN|IND|NOM//obl//69 och//KN//cc//86 om//PP//case//86 den//DT|UTR|SIN|DEF//det//85 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//85 underrättelsetjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//86 samverkan//NN|UTR|SIN|IND|NOM//conj//80 med//PP//case//91 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 länders//NN|NEU|PLU|IND|GEN//nmod:poss//91 underrättelsetjänster//NN|UTR|PLU|IND|NOM//nmod//86 .//MAD//punct//2
