Statens roll i framtidens vård- och omsorgssystem;–//RG|NOM//punct//2 en//DT|UTR|SIN|IND//det//2 kartläggning//NN|UTR|SIN|IND|NOM//ROOT//2
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);2008//RG|NOM//nummod//1 ://MAD//punct//1
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//PM|NOM//nmod//1 Sisus//PM|NOM//nsubj:pass//2 avvecklas//VB|PRS|SFO//ROOT//2 som//KN//case//4 institut//NN|NEU|SIN|IND|NOM//obl//2 inom//PP//case//6 SoS//PM|NOM//obl//2 1//RG|NOM//nummod//8 juli//NN|UTR|SIN|IND|NOM//obl//2 2008//RG|NOM//nummod//8 .//MAD//punct//2
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//12 övertogs//VB|PRT|SFO//parataxis//2 av//PP//case//16 nyinrättade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//16 Specialpedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 skolmyndigheten//NN|UTR|SIN|DEF|NOM//obl:agent//12 .//MAD//punct//12
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Verksamheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//24 vid//PP//case//21 Specialpedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 institutet//NN|NEU|SIN|DEF|NOM//nmod//18 och//KN//cc//23 Specialskolemyndigheten//NN|UTR|SIN|DEF|NOM//conj//21 fördes//VB|PRT|SFO//parataxis//12 över//PL//compound:prt//24 till//PP//case//29 den//DT|UTR|SIN|DEF//det//29 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 myndigheten//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//2
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//nsubj//1 svara//VB|INF|AKT//ROOT//1 för//PP//case//3 tandhälsodataregister//NN|UTR|PLU|IND|NOM//obl//1 för//PP//case//6 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 förordning//NN|UTR|SIN|IND|NOM//nmod//3 (//PAD//punct//8 2008:194//RG|NOM//appos//3 om//PP//case//10 tandhälsoregister//NN|UTR|PLU|IND|NOM//nmod//8 hos//PP//case//12 Socialstyrelsen//PM|NOM//nmod//10 )//PAD//punct//8 2009//RG|NOM//obl//1 ://MAD//punct//1
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//nsubj//1 Utöva//VB|INF|AKT//ROOT//1 tillsyn//NN|UTR|SIN|IND|NOM//obj//1 bl.a.//AB|AN//advmod//5 över//PP//case//5 verksamhet//NN|UTR|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj//7 rör//VB|PRS|AKT//acl:relcl//5 insamling//NN|UTR|SIN|IND|NOM//obj//7 ,//MID//punct//10 kontroll//NN|UTR|SIN|IND|NOM//conj//8 och//KN//cc//12 framställning//NN|UTR|SIN|IND|NOM//conj//8 av//PP//case//14 vävnader//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//16 celler//NN|UTR|PLU|IND|NOM//conj//14  //_SP////16 (//PAD//punct//19 EU-direktiv//NN|NEU|PLU|IND|NOM//appos//5 om//PP//case//22 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 vävnader//NN|UTR|PLU|IND|NOM//nmod//19 och//KN//cc//24 celler//NN|UTR|PLU|IND|NOM//conj//22 ,//MID//punct//26 prop.2007/08:96//NN|AN//conj//22 )//PAD//punct//19
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//nsubj:pass//11 Som//KN//case//3 en//DT|UTR|SIN|IND//det//3 konsekvens//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//5 avregleringen//NN|UTR|SIN|DEF|NOM//nmod//3 av//PP//case//7 apoteksmarknaden//NN|UTR|SIN|DEF|NOM//nmod//5 ,//MID//punct//9 SoS//PM|NOM//conj//0 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//11 förändras//VB|PRS|SFO//ROOT//11 .//MID//punct//11
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//14 aktörer//NN|UTR|PLU|IND|NOM//nsubj//15 ökar//VB|PRS|AKT//parataxis//11 behovet//NN|NEU|SIN|DEF|NOM//obj//15 av//PP//case//18 tillsyn//NN|UTR|SIN|IND|NOM//nmod//16 .//MAD//punct//11
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//case//1 Tillsyn//NN|UTR|SIN|IND|NOM//ROOT//1 och//KN//cc//3 verksamhet//NN|UTR|SIN|IND|NOM//conj//1 enligt//PP//case//5 Socialtjänstlagen(2001:453//RG|NOM//nmod//1 ,//MID//punct//7 SoL//NN|AN//conj//5 )//PAD//punct//5 och//KN//cc//21 Lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 om//PP//case//12 stöd//NN|NEU|SIN|IND|NOM//nmod//10 och//KN//cc//14 service//NN|UTR|SIN|IND|NOM//conj//12 till//PP//case//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//10 (//PAD//punct//17 LSS//PM|NOM//appos//17 )//PAD//punct//17 förs//VB|PRS|SFO//conj//1 över//PL//compound:prt//21 från//PP//case//24 länsstyrelsena//NN|NEU|PLU|DEF|NOM//obl//21 till//PP//case//26 SoS//PM|NOM//obl//21 den//DT|UTR|SIN|DEF//det//29 1//RO|NOM//nummod//29 januari//NN|UTR|SIN|IND|NOM//obl//21 2010//RG|NOM//nummod//29 .//MID//punct//21
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);SoS//PM|NOM//nsubj//33 tar//VB|PRS|AKT//parataxis//1 dessutom//AB//advmod//33 över//PP//case//36 ansvaret//NN|NEU|SIN|DEF|NOM//obl//33 för//PP//case//40 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//40 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 tillsyn//NN|UTR|SIN|IND|NOM//obl//33 av//PP//case//43 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//43 verksamhet//NN|UTR|SIN|IND|NOM//nmod//40 .//MAD//punct//33
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Även//AB//advmod//46 tillsyn//NN|UTR|SIN|IND|NOM//advcl//33 över//PP//case//49 SiS//PM|GEN//amod//49 instutitioner//NN|UTR|PLU|IND|NOM//nmod//46 .//MAD//punct//33
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//case//2 Förstärkt//PC|PRF|UTR|SIN|IND|NOM//amod//2 tillsyn//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//5  //_SP////3 HVB-hem//NN|NEU|PLU|IND|NOM//nmod//2 ,//MID//punct//9 sedan//PP//advmod//9 år//NN|NEU|SIN|IND|NOM//nmod//9 2006//RG|NOM//conj//5 ,//MID//punct//12 SoS//PM|NOM//nsubj//12 fortsätter//VB|PRS|AKT//parataxis//2 detta//DT|NEU|SIN|DEF//det//14 arbete//NN|NEU|SIN|IND|NOM//obj//12 .//MAD//punct//12
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Från//PP//advmod//18 år//NN|NEU|SIN|IND|NOM//obl//18 2010//RG|NOM//nummod//19 krav//NN|NEU|PLU|IND|NOM//obj//12 på//PP//case//23 så//AB//advmod//22 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//23 frekvenstillsyn//NN|UTR|SIN|IND|NOM//nmod//19 .//MAD//punct//2
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//nsubj//1 Driva//VB|INF|AKT//ROOT//1  //_SP////1 UPP-centrum//NN|NEU|PLU|IND|NOM//obj//1 ,//MID//punct//7 ett//DT|NEU|SIN|IND//det//7 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//7 utvecklingscentrum//NN|NEU|SIN|IND|NOM//conj//1 för//PP//case//11 barns//NN|NEU|PLU|IND|GEN//nmod:poss//11 psykiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 hälsa//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//1
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Ska//VB|PRS|AKT//aux//14 inordnas//VB|INF|SFO//conj//1 i//PP//case//16 SoS//PM|NOM//obl//14 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 verksamhet//NN|UTR|SIN|IND|NOM//obl//14 från//PP//case//21 år//NN|NEU|SIN|IND|NOM//nmod//21 2012//RG|NOM//obl//14 .//MAD//punct//1
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//ROOT//0 I//PP//case//4 samband//NN|NEU|SIN|IND|NOM//fixed//1 med//PP//fixed//1 ombildning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//6 SMI//PM|NOM//nmod//4 ://MID//punct//4 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//21 som//HP|-|-|-//nsubj//11 rör//VB|PRS|AKT//acl:relcl//9 hiv//NN|AN//obj//11 ///MID//cc//14 aids//NN|AN//conj//12 och//KN//cc//20 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 sexuellt//AB|POS//advmod//18 överförbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 blodburna//NN|UTR|PLU|DEF|NOM//amod//20 sjukdomar//NN|UTR|PLU|IND|NOM//conj//12 överförs//VB|PRS|SFO//parataxis//4 från//PP//case//23 SoS//PM|NOM//obl//21 till//PP//case//25 SMI//PM|NOM//obl//21 ,//MID//punct//28 även//AB//advmod//28 finansiering//NN|UTR|SIN|IND|NOM//appos//4 av//PP//case//30 systemet//NN|NEU|SIN|DEF|NOM//nmod//28 för//PP//mark//33 att//IE//mark//33 följa//VB|INF|AKT//acl//28 utbredning//NN|UTR|SIN|IND|NOM//obj//33 och//KN//cc//36 konsekvenserna//NN|UTR|PLU|DEF|NOM//conj//34 av//PP//case//39 en//DT|UTR|SIN|IND//det//39 pandemi//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//4
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//punct//3 Nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 hivrådet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 flyttas//VB|PRS|SFO//ROOT//3 den//DT|UTR|SIN|DEF//det//6 1//RO|NOM//nummod//6 juli//NN|UTR|SIN|IND|NOM//nsubj:pass//3 2010//RG|NOM//nummod//6 från//PP//case//9 SoS//PM|NOM//obl//3 till//PP//case//11 SMI//PM|NOM//nmod//9 .//MAD//punct//3
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);•//NN|UTR|SIN|IND|NOM//obl//4 På//PP//case//3 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 uppdrag//NN|NEU|SIN|IND|NOM//obl//4 utses//VB|PRS|SFO//ROOT//4 två//RG|NOM//nummod//7 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 kompetenscentra//NN|NEU|PLU|IND|NOM//nsubj:pass//4 att//IE//mark//9 samla//VB|INF|AKT//acl//7 in//PL//compound:prt//9 ,//MID//punct//12 strukturera//VB|INF|AKT//conj//9 och//KN//cc//14 sprida//VB|INF|AKT//conj//9 kunskap//NN|UTR|SIN|IND|NOM//obj//14 i//PP//case//17 kommunerna//NN|UTR|PLU|DEF|NOM//obl//14 ://MID//punct//7
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);ett//DT|NEU|SIN|IND//appos//7 för//PP//case//21 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//19 (//PAD//punct//23 NkA//PM|NOM//appos//19 )//PAD//punct//23 och//KN//cc//27 ett//DT|NEU|SIN|IND//det//27 demenscentrum//NN|NEU|SIN|IND|NOM//conj//19 (//PAD//punct//27 SDC//PM|NOM//appos//27 )//PAD//punct//27 .//MAD//punct//4
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Källa//NN|UTR|SIN|IND|NOM//nsubj//6 ://MID//punct//0
Bilaga 3 / Kort om förändrade uppgifter och organisationsförändringar från år 2006 (3);Resultaträkningar//NN|UTR|PLU|IND|NOM//appos//0 i//PP//case//4 årsredovisningar//NN|UTR|PLU|IND|NOM//nmod//2 ,//MID//punct//2 avser//VB|PRS|AKT//ROOT//6 förbrukade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 medel//NN|NEU|PLU|IND|NOM//obj//6 .//MAD//punct//6

Bilaga 3 / Statens beredning för medicinsk utvärdering;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 beredning//NN|UTR|SIN|IND|NOM//nsubj//8 för//PP//case//4 medicinsk//JJ|POS|UTR|SIN|IND|NOM//amod//4 utvärdering//NN|UTR|SIN|IND|NOM//nmod//1 (//PAD//punct//1 SBU//PM|NOM//appos//1 )//PAD//punct//1 har//VB|PRS|AKT//aux//14 till//PP//case//10 uppgift//NN|UTR|SIN|IND|NOM//obl//8 att//IE//mark//13 vetenskapligt//AB|POS//advmod//13 utvärdera//VB|INF|AKT//acl//10 tillämpade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//14 och//KN//cc//18 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 metoder//NN|UTR|PLU|IND|NOM//conj//14 i//PP//case//20 hälso-//NN|UTR|-|-|SMS//nmod//18 och//KN//cc//22 sjukvården//NN|UTR|SIN|DEF|NOM//conj//20 .//MAD//punct//14
Bilaga 3 / Statens beredning för medicinsk utvärdering;SBU//PM|NOM//conj//14 ska//VB|PRS|AKT//aux//26 sammanställa//VB|INF|AKT//conj//14 utvärderingarna//NN|UTR|PLU|DEF|NOM//obj//26 och//KN//cc//29 sprida//VB|INF|AKT//conj//26 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//29 till//PP//case//32 vårdgivare//NN|UTR|PLU|IND|NOM//obl//29 och//KN//cc//35 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//32 .//MAD//punct//14
Bilaga 3 / Statens beredning för medicinsk utvärdering;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//39 ska//VB|PRS|AKT//aux//39 utvärdera//VB|INF|AKT//parataxis//14 hur//HA//advmod//43 denna//DT|UTR|SIN|DEF//det//42 kunskap//NN|UTR|SIN|IND|NOM//nsubj:pass//43 använts//VB|SUP|SFO//ccomp//39 och//KN//cc//55 vilka//HD|UTR/NEU|PLU|IND//det//46 resultat//NN|NEU|PLU|IND|NOM//nsubj//55 som//HP|-|-|-//nsubj//48 nåtts//VB|SUP|SFO//acl:relcl//46 .//MAD//punct//46
Bilaga 3 / Statens beredning för medicinsk utvärdering;Utöver//PP//case//51 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//55 ska//VB|PRS|AKT//aux//55 SBU//PM|NOM//nsubj//55 vara//VB|INF|AKT//cop//55 kontakt//NN|UTR|SIN|IND|NOM//conj//43 i//PP//case//58 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 frågor//NN|UTR|PLU|IND|NOM//obl//43 som//HP|-|-|-//nsubj//60 rör//VB|PRS|AKT//acl:relcl//58 utvärdering//NN|UTR|SIN|IND|NOM//obj//60 av//PP//case//64 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 metoder//NN|UTR|PLU|IND|NOM//nmod//61 .//MAD//punct//14
Bilaga 3 / Statens beredning för medicinsk utvärdering;•//NN|UTR|SIN|IND|NOM//obl//4 Från//PP//case//3 år//NN|NEU|SIN|IND|NOM//nmod//3 2008//RG|NOM//nmod//0 bedriva//VB|INF|AKT//ROOT//4 upplysningstjänst//NN|UTR|SIN|IND|NOM//obj//4 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 kunskapsstöd//NN|NEU|SIN|IND|NOM//obj//4 .//MAD//punct//4
Bilaga 3 / Statens beredning för medicinsk utvärdering;•//NN|UTR|SIN|IND|NOM//nsubj//9 Från//PP//case//3 år//NN|NEU|SIN|IND|NOM//nmod//3 2009//RG|NOM//obl//9 (//PAD//punct//3 Dagmarmedel//PM|NOM//appos//3  //_SP////5 2007–2008//NN|NEU|SIN|IND|NOM//conj//5 )//PAD//punct//9 kommentera//VB|INF|AKT//ROOT//9 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 kunskapssammanställningar//NN|UTR|PLU|IND|NOM//obj//9 .//MAD//punct//9
Bilaga 3 / Statens beredning för medicinsk utvärdering;•//NN|UTR|SIN|IND|NOM//nsubj//4 Från//PP//case//3 år//NN|NEU|SIN|IND|NOM//nmod//3 2009//RG|NOM//obl//4 ansvara//VB|INF|AKT//ROOT//4 för//PP//case//6 litteraturgenomgångar//NN|UTR|PLU|IND|NOM//obl//4 vid//PP//case//8 TLV//PM|NOM//nmod//6 ://MID//punct//4 s//NN|AN//case//11 genomgångar//NN|UTR|PLU|IND|NOM//parataxis//4 av//PP//case//13 läkemedelssortimentet//NN|NEU|SIN|DEF|NOM//nmod//11 .//MAD//punct//4
Bilaga 3 / Statens beredning för medicinsk utvärdering;•//NN|UTR|SIN|IND|NOM//nsubj//4 Från//PP//case//3 år//NN|NEU|SIN|IND|NOM//nmod//3 2010//RG|NOM//nmod//0 upprätta//VB|INF|AKT//ROOT//4 och//KN//cc//6 hålla//VB|INF|AKT//conj//4 ett//DT|NEU|SIN|IND//det//8 sekretariat//NN|NEU|SIN|IND|NOM//obj//6 med//PP//case//10 uppgift//NN|UTR|SIN|IND|NOM//obl//6 att//IE//mark//12 identifiera//VB|INF|AKT//acl//10 behandlingsmetoder//NN|UTR|PLU|IND|NOM//obj//12 i//PP//case//15 hälso-//NN|UTR|-|-|SMS//obl//12 och//KN//cc//17 sjukvården//NN|UTR|SIN|DEF|NOM//conj//15 vars//HS|DEF//nmod:poss//19 effekter//NN|UTR|PLU|IND|NOM//conj//15 vi//PN|UTR|PLU|DEF|SUB//nsubj//21 saknar//VB|PRS|AKT//acl:relcl//19 kunskap//NN|UTR|SIN|IND|NOM//obj//21 om//PP//case//19 .//MAD//punct//4
Bilaga 3 / Statens beredning för medicinsk utvärdering;•//NN|UTR|SIN|IND|NOM//case//4 Från//PP//advmod//3 år//NN|NEU|SIN|IND|NOM//nmod//3 2011//RG|NOM//nummod//4 uppdrag//NN|NEU|PLU|IND|NOM//ROOT//4 att//IE//mark//7 systematiskt//AB|POS//advmod//7 sammanställa//VB|INF|AKT//acl//4 kunskap//NN|UTR|SIN|IND|NOM//obj//7 om//PP//case//11 arbetsmiljöns//NN|UTR|SIN|DEF|GEN//nmod//11 betydelse//NN|UTR|SIN|IND|NOM//nmod//8 för//PP//case//13 uppkomst//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//15 sjukdom//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//4
Bilaga 3 / Statens beredning för medicinsk utvärdering;Källa//NN|UTR|SIN|IND|NOM//nsubj//6 ://MID//punct//0
Bilaga 3 / Statens beredning för medicinsk utvärdering;Resultaträkningar//NN|UTR|PLU|IND|NOM//appos//0 i//PP//case//4 årsredovisningar//NN|UTR|PLU|IND|NOM//nmod//2 ,//MID//punct//2 avser//VB|PRS|AKT//ROOT//6 förbrukade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 medel//NN|NEU|PLU|IND|NOM//obj//6 .//MAD//punct//6

Bilaga 3 / Statens folkhälsoinstitut;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 folkhälsoinstitut//NN|NEU|SIN|IND|NOM//nsubj//5 (//PAD//punct//1 FHI//PM|NOM//appos//1 )//PAD//punct//1 har//VB|PRS|AKT//advcl//21 till//PP//case//7 uppgift//NN|UTR|SIN|IND|NOM//obl//5 att//IE//mark//9 främja//VB|INF|AKT//acl//7 hälsa//NN|UTR|SIN|IND|NOM//obj//9 och//KN//cc//12 förebygga//VB|INF|AKT//conj//9 sjukdomar//NN|UTR|PLU|IND|NOM//obj//12 och//KN//cc//15 skador//NN|UTR|PLU|IND|NOM//conj//13 .//MAD//punct//5
Bilaga 3 / Statens folkhälsoinstitut;Mer//AB|KOM//advmod//18 specificerat//PC|PRF|NEU|SIN|IND|NOM//conj//5 ska//VB|PRS|AKT//aux//21 FHI//PM|NOM//nsubj//21 göra//VB|INF|AKT//ROOT//21 en//DT|UTR|SIN|IND//det//24 sektorsövergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 uppföljning//NN|UTR|SIN|IND|NOM//obj//21 av//PP//case//27 folkhälsans//NN|UTR|SIN|DEF|GEN//nmod:poss//27 bestämningsfaktorer//NN|UTR|PLU|IND|NOM//nmod//24 ,//MID//punct//29 utvärdera//VB|INF|AKT//conj//21 folkhälsopolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 insatser//NN|UTR|PLU|IND|NOM//obj//29 ,//MID//punct//36 vara//VB|INF|AKT//cop//36 ett//DT|NEU|SIN|IND//det//36 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//36 kunskapscentrum//NN|NEU|SIN|IND|NOM//conj//21 för//PP//case//38 metoder//NN|UTR|PLU|IND|NOM//nmod//36 och//KN//cc//40 strategier//NN|UTR|PLU|IND|NOM//conj//38 inom//PP//case//42 folkhälsoområdet//NN|NEU|SIN|DEF|NOM//nmod//40 samt//KN//cc//44 ansvara//VB|INF|AKT//conj//36 för//PP//case//46 tillsyn//NN|UTR|SIN|IND|NOM//obl//44 inom//PP//case//48 alkohol-//NN|UTR|-|-|SMS//obl//44 ,//MID//punct//50 narkotika-//NN|UTR|-|-|SMS//conj//48 och//KN//cc//52 tobaksområdet//NN|NEU|SIN|DEF|NOM//conj//48 samt//KN//cc//56 området//NN|NEU|SIN|DEF|NOM//nmod//56 hälsofarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 varor//NN|UTR|PLU|IND|NOM//conj//48 .//MAD//punct//36
Bilaga 3 / Statens folkhälsoinstitut;Tillståndsgivningen//NN|UTR|SIN|DEF|NOM//nsubj//62 och//KN//cc//60 tillsynen//NN|UTR|SIN|DEF|NOM//conj//58 är//VB|PRS|AKT//cop//62 styrd//PC|PRF|UTR|SIN|IND|NOM//conj//21 av//PP//case//64 lagar//NN|UTR|PLU|IND|NOM//obl:agent//62 och//KN//cc//66 EU-förordningar//NN|UTR|PLU|IND|NOM//conj//64 och//KN//cc//68 sköts//VB|PRS|SFO//conj//62 praktiskt//AB|POS//advmod//68 till//PP//case//72 stor//JJ|POS|UTR|SIN|IND|NOM//amod//72 del//NN|UTR|SIN|IND|NOM//obl//68 av//PP//case//74 länsstyrelser//NN|UTR|PLU|IND|NOM//nmod//72 och//KN//cc//76 kommuner//NN|UTR|PLU|IND|NOM//conj//74 .//MAD//punct//21
Bilaga 3 / Statens folkhälsoinstitut;FHI//PM|NOM//nsubj//80 ska//VB|PRS|AKT//aux//80 medverka//VB|INF|AKT//parataxis//21 i//PP//case//86 EU-//NN|NEU|-|-|SMS//amod//86 och//KN//cc//84 annat//JJ|POS|NEU|SIN|IND|NOM//conj//82 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//86 arbete//NN|NEU|SIN|IND|NOM//obl//80 .//MAD//punct//80
Bilaga 3 / Statens folkhälsoinstitut;•//PP//case//1 Omlokalisering//NN|UTR|SIN|IND|NOM//ROOT//1 till//PP//case//5 Östersund//PM|NOM//nummod//4 år//NN|NEU|SIN|IND|NOM//nmod//5 2005//RG|NOM//nmod//1 .//MAD//punct//1
Bilaga 3 / Statens folkhälsoinstitut;•//NN|UTR|SIN|IND|NOM//nmod//1 2006//RG|NOM//obl//5 ://MID//punct//5
Bilaga 3 / Statens folkhälsoinstitut;Uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//5 att//IE//mark//5 stödja//VB|INF|AKT//ROOT//5 projekt//NN|NEU|PLU|IND|NOM//obj//5 och//KN//cc//8 organisationer//NN|UTR|PLU|IND|NOM//conj//6 inom//PP//case//11  //_SP////9 HIV//NN|AN//obl//5 ///MID//cc//13 STI-området//NN|NEU|SIN|DEF|NOM//conj//11 överförs//VB|PRS|SFO//advcl//5 från//PP//case//16 FHI//PM|NOM//obl//14 till//PP//case//18 SoS.//MAD//obl//14
Bilaga 3 / Statens folkhälsoinstitut;•//NN|UTR|SIN|IND|NOM//nmod//1 2006//RG|NOM//ROOT//1 ://MID//punct//1
Bilaga 3 / Statens folkhälsoinstitut;Överföring//NN|UTR|SIN|IND|NOM//appos//1 av//PP//case//6 ”//PM|NOM//nmod//6 Riskbruksprojektet//NN|NEU|SIN|DEF|NOM//nmod//3 ”//PM|NOM//punct//3 från//PP//case//9 FAMMI//PM|NOM//nmod//3 till//PP//case//11 FHI//PM|NOM//nmod//9 .//MAD//punct//3
Bilaga 3 / Statens folkhälsoinstitut;•//NN|UTR|SIN|IND|NOM//nmod//1 2007//RG|NOM//discourse//8 ://MID//punct//1
Bilaga 3 / Statens folkhälsoinstitut;Alkoholkommittén//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 och//KN//cc//5 Mobilisering//NN|UTR|SIN|IND|NOM//conj//3 mot//PP//case//7 narkotika//NN|UTR|SIN|IND|NOM//nmod//5 avvecklas//VB|PRS|SFO//ROOT//8 och//KN//cc//10 uppgifter//NN|UTR|PLU|IND|NOM//conj//8 överförs//VB|PRS|SFO//parataxis//8 till//PP//case//13 FHI//PM|NOM//obl//11 .//MAD//punct//8
Bilaga 3 / Statens folkhälsoinstitut;•//NN|UTR|SIN|IND|NOM//nmod//1 2007//RG|NOM//ROOT//1 ://MID//punct//1
Bilaga 3 / Statens folkhälsoinstitut;Avveckling//NN|UTR|SIN|IND|NOM//appos//1 av//PP//case//5 institutet//NN|NEU|SIN|DEF|NOM//nmod//3 för//PP//case//8 psykosocial//JJ|POS|UTR|SIN|IND|NOM//amod//8 medicin//NN|UTR|SIN|IND|NOM//nmod//5 (//PAD//punct//8 IPM//PM|NOM//appos//8 )//PAD//punct//3 ,//MID//punct//14 delar//NN|UTR|PLU|IND|NOM//nsubj:pass//14 inordnades//VB|PRT|SFO//acl:relcl//1 i//PP//case//16 KI//PM|NOM//obl//14 .//MAD//punct//1
Bilaga 3 / Statens folkhälsoinstitut;•//NN|UTR|SIN|IND|NOM//nmod//1 2011//RG|NOM//ROOT//1 ://MID//punct//1
