En etnologisk studie av hur det går till när man blir kommunalpolitiskt engagerad;Av//PP//case//1 Jan//PM|NOM//ROOT//1 Fredriksson//PM|NOM//flat//1
4.4 Några tendenser i undersökningen;Hur//HA//advmod//4 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 i//PP//case//3 kommunen//NN|UTR|SIN|DEF|NOM//nmod//1 påverkas//VB|PRS|SFO//csubj//14 av//PP//mark//8 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 finns//VB|PRS|SFO//advcl//4 så//AB//advmod//10 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//8 med//PP//case//13 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//11 är//VB|PRS|AKT//ROOT//14 främst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//14 att//SN//mark//18 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//18 ser//VB|PRS|AKT//ccomp//14 till//PL//compound:prt//18 att//SN//mark//27 ärenden//NN|NEU|PLU|IND|NOM//nsubj//27 som//HP|-|-|-//nsubj//23 rör//VB|PRS|AKT//acl:relcl//21 funktionshinder//NN|NEU|PLU|IND|NOM//obj//23 och//KN//cc//26 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//24 kommer//VB|PRS|AKT//ccomp//18 upp//PL//compound:prt//27 på//PP//case//30 dagordningen//NN|UTR|SIN|DEF|NOM//obl//27 .//MAD//punct//14
4.4 Några tendenser i undersökningen;Ett//DT|NEU|SIN|IND//det//33 exempel//NN|NEU|SIN|IND|NOM//parataxis//14 som//HP|-|-|-//obj//36 Stefan//PM|NOM//nsubj//36 nämner//VB|PRS|AKT//acl:relcl//33 är//VB|PRS|AKT//cop//33 att//SN//mark//43 man//PN|UTR|SIN|IND|SUB//nsubj//43 i//PP//case//41 Bjuv//PM|NOM//obl//43 har//VB|PRS|AKT//aux//43 jobbat//VB|SUP|AKT//csubj//33 bättre//AB|KOM//advmod//43 på//PP//case//48 den//DT|UTR|SIN|DEF//det//48 interna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 kommunikationen//NN|UTR|SIN|DEF|NOM//obl//43 i//PP//case//50 kommunen//NN|UTR|SIN|DEF|NOM//nmod//48 så//SN//mark//56 att//SN//fixed//51 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//56 ska//VB|PRS|AKT//aux//56 vara//VB|INF|AKT//cop//56 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//advcl//43 för//PP//case//58 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//56 .//MAD//punct//14
4.4 Några tendenser i undersökningen;Men//KN//cc//62 samtidigt//AB//advmod//62 säger//VB|PRS|AKT//parataxis//14 Stefan//PM|NOM//nsubj//62 att//SN//mark//67 han//PN|UTR|SIN|DEF|SUB//nsubj//67 inte//AB//advmod//67 tror//VB|PRS|AKT//ccomp//62 att//SN//mark//72 Bjuv//PM|NOM//nsubj//72 är//VB|PRS|AKT//cop//72 mer//AB|KOM//advmod//72 handikappvänligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//67 än//KN//case//75 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 kommuner//NN|UTR|PLU|IND|NOM//obl//72 .//MID//punct//14
4.4 Några tendenser i undersökningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//78 finns//VB|PRS|SFO//parataxis//14 säkert//AB|POS//advmod//78 brister//NN|UTR|PLU|IND|NOM//nsubj//78 här//AB//advmod//78 också//AB//advmod//78 ,//MID//punct//84 säger//VB|PRS|AKT//parataxis//78 han//PN|UTR|SIN|DEF|SUB//nsubj//84 .//MAD//punct//78
4.4 Några tendenser i undersökningen;Lillemor//PM|NOM//nsubj//1 tycker//VB|PRS|AKT//ROOT//1 att//SN//ccomp//1 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//1 fortfarande//AB//advmod//1 ,//MID//punct//1 trots//PP//case//7 antalet//NN|NEU|SIN|DEF|NOM//nmod//8 ledamöter//NN|UTR|PLU|IND|NOM//obl//1 med//PP//case//10 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//8 ,//MID//punct//12 finns//VB|PRS|SFO//conj//1 klara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 brister//NN|UTR|PLU|IND|NOM//nsubj//12 vad//HP|NEU|SIN|IND//nsubj//16 gäller//VB|PRS|AKT//acl:relcl//14 tillgängligheten//NN|UTR|SIN|DEF|NOM//obj//16 för//PP//case//19 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//17 .//MAD//punct//16
4.4 Några tendenser i undersökningen;Som//KN//case//22 exempel//NN|NEU|SIN|IND|NOM//obl//23 nämner//VB|PRS|AKT//conj//1 hon//PN|UTR|SIN|DEF|SUB//nsubj//23 att//SN//mark//29 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//29 av//PP//case//28 lokalerna//NN|UTR|PLU|DEF|NOM//nmod//26 saknar//VB|PRS|AKT//ccomp//23 hörselslingor//NN|UTR|PLU|IND|NOM//obj//29 och//KN//cc//35 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 inte//AB//advmod//35 finns//VB|PRS|SFO//conj//29 någon//DT|UTR|SIN|IND//det//37 handikapptoalett//NN|UTR|SIN|IND|NOM//nsubj//35 i//PP//case//39 anslutning//NN|UTR|SIN|IND|NOM//obl//35 till//PP//case//42 fullmäktiges//NN|UTR|PLU|DEF|GEN//amod//42 sammanträdeslokal//NN|UTR|SIN|IND|NOM//obl//35 .//MAD//punct//1
4.4 Några tendenser i undersökningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 pågår//VB|PRS|AKT//parataxis//1 inte//AB//advmod//45 heller//AB//advmod//45 något//DT|NEU|SIN|IND//det//50 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//50 samarbete//NN|NEU|SIN|IND|NOM//nsubj//45 mellan//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 ledamöter//NN|UTR|PLU|IND|NOM//obl//45 som//HP|-|-|-//nsubj//56 är//VB|PRS|AKT//cop//56 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//53 .//MAD//punct//45
4.4 Några tendenser i undersökningen;Det//DT|NEU|SIN|DEF//det//60 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 forum//NN|NEU|SIN|IND|NOM//conj//45 där//HA//advmod//64 endast//AB//advmod//64 handikappfrågor//NN|UTR|PLU|IND|NOM//nsubj:pass//64 diskuteras//VB|PRS|SFO//acl:relcl//60 är//VB|PRS|AKT//cop//64 i//PP//case//69 det//DT|NEU|SIN|DEF//det//69 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 handikapprådet//NN|NEU|SIN|DEF|NOM//obl//64 ,//MID//punct//69 där//HA//advmod//74 Lillemor//PM|NOM//nsubj//74 är//VB|PRS|AKT//cop//74 ordförande//NN|UTR|SIN|IND|NOM//acl:relcl//69 .//MAD//punct//45
4.4 Några tendenser i undersökningen;Hon//PN|UTR|SIN|DEF|SUB//nsubj//77 betonar//VB|PRS|AKT//parataxis//45 dock//AB//advmod//77 att//SN//mark//83 hon//PN|UTR|SIN|DEF|SUB//nsubj//83 inte//AB//advmod//83 är//VB|PRS|AKT//cop//83 ordförande//NN|UTR|SIN|IND|NOM//ccomp//77 där//AB//advmod//89 på//PP//case//89 grund//NN|UTR|SIN|IND|NOM//fixed//85 av//PP//fixed//85 sitt//PS|NEU|SIN|DEF//nmod:poss//89 funktionshinder//NN|NEU|SIN|IND|NOM//obl//83 utan//KN//cc//94 därför//HA//mark//94 att//SN//fixed//91 hon//PN|UTR|SIN|DEF|SUB//nsubj//94 sitter//VB|PRS|AKT//advcl//101 i//PP//case//96 socialnämnden//NN|UTR|SIN|DEF|NOM//obl//94 .//MAD//punct//94
4.4 Några tendenser i undersökningen;Bemötandet//NN|NEU|SIN|DEF|NOM//obj//94 i//PP//case//100 kommunen//NN|UTR|SIN|DEF|NOM//nmod//98 tycker//VB|PRS|AKT//conj//1 hon//PN|UTR|SIN|DEF|SUB//nsubj//101 däremot//AB//advmod//101 är//VB|PRS|AKT//cop//105 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//101 och//KN//cc//108 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//108 tror//VB|PRS|AKT//conj//101 hon//PN|UTR|SIN|DEF|SUB//nsubj//108 delvis//AB//advmod//111 beror//VB|PRS|AKT//advcl//108 på//PP//mark//120 att//SN//mark//120 man//PN|UTR|SIN|IND|SUB//nsubj//120 här//AB//advmod//120 är//VB|PRS|AKT//cop//120 så//AB//advmod//118 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 politiker//NN|UTR|PLU|IND|NOM//obl//108 med//PP//case//122 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//120 .//MAD//punct//1
4.4 Några tendenser i undersökningen;Lillemor//PM|NOM//nsubj//1 upplever//VB|PRS|AKT//ROOT//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 positivt//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 på//PP//case//8 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 sätt//NN|NEU|PLU|IND|NOM//obl//5 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 finns//VB|PRS|SFO//acl//8 så//AB//advmod//13 pass//NN|NEU|SIN|IND|NOM//advmod//11 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//11 med//PP//case//17 funktionshinder//NN|NEU|PLU|IND|NOM//obl//11 i//PP//case//19 kommunen//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//1
4.4 Några tendenser i undersökningen;Hon//PN|UTR|SIN|DEF|SUB//nsubj//22 menar//VB|PRS|AKT//parataxis//1 dock//AB//advmod//22 att//SN//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 borde//VB|PRT|AKT//aux//29 vara//VB|INF|AKT//cop//29 en//DT|UTR|SIN|IND//det//29 självklarhet//NN|UTR|SIN|IND|NOM//ccomp//22 att//SN//mark//37 personer//NN|UTR|PLU|IND|NOM//nsubj//37 med//PP//case//33 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//31 skulle//VB|PRT|AKT//aux//37 vara//VB|INF|AKT//cop//37 väl//AB|POS//advmod//37 representerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//29 i//PP//case//40 alla//DT|UTR/NEU|PLU|IND/DEF//det//40 kommuner//NN|UTR|PLU|IND|NOM//obl//37 i//PP//case//42 Sverige//PM|NOM//nmod//40 eftersom//SN//mark//52 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//52 ,//MID//punct//48 som//HP|-|-|-//case//48 alla//DT|UTR/NEU|PLU|IND/DEF//det//48 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//acl//44 ,//MID//punct//52 är//VB|PRS|AKT//cop//52 en//DT|UTR|SIN|IND//det//52 del//NN|UTR|SIN|IND|NOM//advcl//29 av//PP//case//54 samhället//NN|NEU|SIN|DEF|NOM//nmod//52 .//MID//punct//22
4.4 Några tendenser i undersökningen;Varför//HA//advmod//58 det//PN|NEU|SIN|DEF|SUB/OBJ//det//58 brister//VB|PRS|AKT//nsubj//70 i//PP//case//60 representativitet//NN|UTR|SIN|IND|NOM//nmod//58 i//PP//case//63 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 kommuner//NN|UTR|PLU|IND|NOM//nmod//60 ,//MID//punct//58 tror//VB|PRS|AKT//parataxis//58 Lillemor//PM|NOM//nsubj//65 till//PP//case//69 en//DT|UTR|SIN|IND//det//69 del//NN|UTR|SIN|IND|NOM//obl//65 beror//VB|PRS|AKT//conj//22 på//PP//mark//78 att//SN//mark//78 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 personer//NN|UTR|PLU|IND|NOM//nsubj//78 med//PP//case//76 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//74 inte//AB//advmod//78 har//VB|PRS|AKT//advcl//70 lika//AB//advmod//80 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//81 tid//NN|UTR|SIN|IND|NOM//obj//78 och//KN//cc//83 ork//NN|UTR|SIN|IND|NOM//conj//81 som//KN//mark//85 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//78 .//MAD//punct//22
4.4 Några tendenser i undersökningen;Hon//PN|UTR|SIN|DEF|SUB//nsubj//88 menar//VB|PRS|AKT//conj//22 att//SN//mark//92 åtskilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//92 lever//VB|PRS|AKT//ccomp//88 ett//DT|NEU|SIN|IND//det//97 mycket//AB|POS//advmod//95 mer//AB|KOM//advmod//96 inrutat//PC|PRF|NEU|SIN|IND|NOM//amod//97 liv//NN|NEU|SIN|IND|NOM//obj//92 än//KN//mark//99 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//acl//97 och//KN//cc//103 att//SN//mark//103 allt//PN|NEU|SIN|IND|SUB/OBJ//nsubj//103 tar//VB|PRS|AKT//conj//88 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//105 tid//NN|UTR|SIN|IND|NOM//obj//103 när//HA//mark//109 man//PN|UTR|SIN|IND|SUB//nsubj//109 är//VB|PRS|AKT//cop//109 funktionshindrad//PC|PRF|UTR|SIN|IND|NOM//advcl//103 .//MAD//punct//88
4.4 Några tendenser i undersökningen;Hon//PN|UTR|SIN|DEF|SUB//nsubj//112 nämner//VB|PRS|AKT//parataxis//88 till//PP//advmod//112 exempel//NN|NEU|SIN|IND|NOM//fixed//113 sjukgymnastik//NN|UTR|SIN|IND|NOM//obj//112 ,//MID//punct//117 läkarbesök//NN|NEU|SIN|IND|NOM//conj//115 och//KN//cc//120 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 assistenter//NN|UTR|PLU|IND|NOM//conj//115 att//IE//mark//122 anpassa//VB|INF|AKT//advcl//112 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//122 till//PP//compound:prt//122 i//PP//case//127 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//127 utsträckning//NN|UTR|SIN|IND|NOM//obl//122 än//KN//mark//129 icke-funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//127 .//MAD//punct//112
4.4 Några tendenser i undersökningen;Transportproblem//NN|NEU|PLU|IND|NOM//nsubj//134 kan//VB|PRS|AKT//aux//134 också//AB//advmod//134 utgöra//VB|INF|AKT//conj//112 ett//DT|NEU|SIN|IND//det//136 hinder//NN|NEU|SIN|IND|NOM//obj//134 ,//MID//punct//138 menar//VB|PRS|AKT//conj//112 hon//PN|UTR|SIN|DEF|SUB//nsubj//138 .//MAD//punct//112
4.4 Några tendenser i undersökningen;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 sak//NN|UTR|SIN|IND|NOM//ROOT//2 som//HP|-|-|-//obj//6 Lillemor//PM|NOM//nsubj//6 vill//VB|PRS|AKT//aux//6 framhäva//VB|INF|AKT//acl:relcl//2 är//VB|PRS|AKT//cop//2 att//SN//mark//15 vägen//NN|UTR|SIN|DEF|NOM//nsubj//15 till//PP//case//11 fullmäktige//NN|UTR|PLU|DEF|NOM//nmod//9 kan//VB|PRS|AKT//aux//15 vara//VB|INF|AKT//cop//15 ganska//AB//advmod//15 lång//JJ|POS|UTR|SIN|IND|NOM//csubj//2 .//MAD//punct//2
4.4 Några tendenser i undersökningen;Man//PN|UTR|SIN|IND|SUB//nsubj//18 blir//VB|PRS|AKT//parataxis//2 inte//AB//advmod//18 invald//PC|PRF|UTR|SIN|IND|NOM//xcomp//18 i//PP//case//22 fullmäktige//NN|UTR|PLU|DEF|NOM//obl//20 så//AB//advmod//24 fort//AB|POS//advmod//18 man//PN|UTR|SIN|IND|SUB//nsubj//26 engagerar//VB|PRS|AKT//advcl//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//26 politiskt//AB|POS//advmod//26 ,//MID//punct//18 utan//KN//cc//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 krävs//VB|PRS|SFO//conj//18 oftast//AB|SUV//advmod//32 ett//DT|NEU|SIN|IND//det//37 ganska//AB//advmod//36 långt//JJ|POS|NEU|SIN|IND|NOM//amod//37 engagemang//NN|NEU|SIN|IND|NOM//nsubj:pass//32 innan//SN//mark//40 man//PN|UTR|SIN|IND|SUB//nsubj//40 når//VB|PRS|AKT//acl//37 dit//AB//advmod//40 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Vägen//NN|UTR|SIN|DEF|NOM//nsubj//53 till//PP//case//46 en//DT|UTR|SIN|IND//det//46 plats//NN|UTR|SIN|IND|NOM//nmod//43 i//PP//case//48 fullmäktige//NN|UTR|PLU|DEF|NOM//nmod//46 eller//KN//cc//50 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//48 kan//VB|PRS|AKT//aux//53 vara//VB|INF|AKT//cop//53 kantad//PC|PRF|UTR|SIN|IND|NOM//parataxis//18 av//PP//case//56 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 hinder//NN|NEU|PLU|IND|NOM//obl:agent//53 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 kan//VB|PRS|AKT//aux//61 också//AB//advmod//61 utgöra//VB|INF|AKT//parataxis//18 en//PN|UTR|SIN|IND|SUB/OBJ//obj//61 av//PP//case//64 orsakerna//NN|UTR|PLU|DEF|NOM//nmod//62 till//PP//mark//71 att//SN//mark//71 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//71 är//VB|PRS|AKT//cop//71 så//AB//advmod//71 få//JJ|POS|UTR/NEU|PLU|IND|NOM//aux//71 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//64 som//HP|-|-|-//nsubj//74 är//VB|PRS|AKT//cop//74 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//71 i//PP//case//78 den//DT|UTR|SIN|DEF//det//78 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//78 politiken//NN|UTR|SIN|DEF|NOM//nmod//74 ,//MID//punct//80 menar//VB|PRS|AKT//conj//18 Lillemor//PM|NOM//nsubj//80 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Således//AB//advmod//86 är//VB|PRS|AKT//cop//86 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//86 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//18 att//IE//mark//89 också//AB//advmod//89 tänka//VB|INF|AKT//csubj//86 på//PP//case//91 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//89 när//HA//mark//94 man//PN|UTR|SIN|IND|SUB//nsubj//94 försöker//VB|PRS|AKT//advcl//89 finna//VB|INF|AKT//xcomp//94 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 svar//NN|NEU|PLU|IND|NOM//obj//95 på//PP//case//99 frågan//NN|UTR|SIN|DEF|NOM//obl//95 varför//HA//advmod//104 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//104 är//VB|PRS|AKT//cop//104 så//AB//advmod//104 få//JJ|POS|UTR/NEU|PLU|IND|NOM//acl:relcl//99 personer//NN|UTR|PLU|IND|NOM//obj//104 med//PP//case//107 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//105 som//HP|-|-|-//nsubj//110 är//VB|PRS|AKT//cop//110 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//107 i//PP//case//114 den//DT|UTR|SIN|DEF//det//114 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//114 politiken//NN|UTR|SIN|DEF|NOM//obl//110 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Om//SN//mark//2 framtiden//NN|UTR|SIN|DEF|NOM//nsubj//2 berättar//VB|PRS|AKT//advcl//18 Stefan//PM|NOM//nsubj//2 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 inte//AB//advmod//7 finns//VB|PRS|SFO//ccomp//2 något//DT|NEU|SIN|IND//det//10 speciellt//AB|POS//advmod//10 planerat//PC|PRF|NEU|SIN|IND|NOM//xcomp//7 inom//PP//case//12 handikappområdet//NN|NEU|SIN|DEF|NOM//obl//7 i//PP//case//14 Bjuv//PM|NOM//nmod//12 kommun//NN|UTR|SIN|IND|NOM//flat//14 .//MAD//punct//2
4.4 Några tendenser i undersökningen;Samtidigt//AB//advmod//18 hävdar//VB|PRS|AKT//ROOT//18 han//PN|UTR|SIN|DEF|SUB//nsubj//18 att//SN//mark//33 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//33 med//PP//case//23 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//25 deltagande//NN|NEU|SIN|IND|NOM//conj//23 för//PP//case//27 personer//NN|UTR|PLU|IND|NOM//nmod//21 med//PP//case//29 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//27 är//VB|PRS|AKT//cop//33 långt//AB|POS//advmod//32 ifrån//AB//advmod//33 färdigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//18 i//PP//case//35 kommunen//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//43 är//VB|PRS|AKT//cop//43 ett//DT|NEU|SIN|IND//det//43 kontinuerligt//JJ|POS|NEU|SIN|IND|NOM//amod//43 och//KN//cc//42 fortgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 arbete//NN|NEU|SIN|IND|NOM//parataxis//18 ,//MID//punct//45 menar//VB|PRS|AKT//parataxis//18 han//PN|UTR|SIN|DEF|SUB//nsubj//45 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Det//DT|NEU|SIN|DEF//det//49 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//appos//18 i//PP//case//51 framtiden//NN|UTR|SIN|DEF|NOM//nmod//49 är//VB|PRS|AKT//cop//49 att//SN//mark//55 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//55 ges//VB|PRS|SFO//csubj//49 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 möjligheter//NN|UTR|PLU|IND|NOM//obj//55 att//IE//mark//62 på//PP//case//61 samma//DT|UTR/NEU|SIN/PLU|IND//det//61 villkor//NN|NEU|SIN|IND|NOM//obl//62 engagera//VB|INF|AKT//acl//57 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//62 i//PP//case//65 kommunalpolitiken//NN|UTR|SIN|DEF|NOM//obl//62 ,//MID//punct//62 avslutar//VB|PRS|AKT//parataxis//18 han//PN|UTR|SIN|DEF|SUB//nsubj//67 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Kävlinge//PM|NOM//ROOT//0
4.4 Några tendenser i undersökningen;I//PP//case//2 Kävlinge//PM|GEN//amod//2 kommun//NN|UTR|SIN|IND|NOM//obl//18 ,//MID//punct//2 där//HA//advmod//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 finns//VB|PRS|SFO//acl:relcl//2 fyra//RG|NOM//nummod//8 ledamöter//NN|UTR|PLU|IND|NOM//nsubj//6 med//PP//case//10 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//8 ,//MID//punct//2 har//VB|PRS|AKT//aux//18 man//PN|UTR|SIN|IND|SUB//nsubj//18 dock//AB//advmod//18 inte//AB//advmod//18 varit//VB|SUP|AKT//cop//18 lika//AB//advmod//18 flitig//JJ|POS|UTR|SIN|IND|NOM//ROOT//18 vad//HP|NEU|SIN|IND//nsubj//20 gäller//VB|PRS|AKT//csubj//18 handikappanpassningar//NN|UTR|PLU|IND|NOM//obj//20 och//KN//cc//23 service//NN|UTR|SIN|IND|NOM//conj//21 som//HP|-|-|-//mark//26 i//PP//case//26 Bjuv//PM|NOM//acl:relcl//23 kommun//NN|UTR|SIN|IND|NOM//obj//26 .//MAD//punct//18
4.4 Några tendenser i undersökningen;I//PP//case//30 enkäten//NN|UTR|SIN|DEF|NOM//obl//31 uppger//VB|PRS|AKT//parataxis//18 Kävlinge//PM|GEN//amod//33 kommun//NN|UTR|SIN|IND|NOM//nsubj//31 att//SN//mark//36 man//PN|UTR|SIN|IND|SUB//nsubj//36 har//VB|PRS|AKT//ccomp//31 handikappanpassat//VB|SUP|AKT//obj//36 både//KN//cc//39 fullmäktiges//NN|UTR|PLU|DEF|GEN//nmod:poss//42 och//KN//cc//41 nämndernas//NN|UTR|PLU|DEF|GEN//conj//39 sammanträdesrum//NN|NEU|PLU|IND|NOM//obj//36 genom//PP//mark//46 att//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 finns//VB|PRS|SFO//advcl//36 hörselslinga//NN|UTR|SIN|IND|NOM//nsubj//46 installerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//46 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Någon//DT|UTR|SIN|IND//det//52 annan//JJ|POS|UTR|SIN|IND|NOM//amod//52 anpassning//NN|UTR|SIN|IND|NOM//nsubj//55 är//VB|PRS|AKT//cop//55 inte//AB//advmod//55 genomförd//PC|PRF|UTR|SIN|IND|NOM//parataxis//18 .//MAD//punct//55
4.4 Några tendenser i undersökningen;Angående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//58 transportservice//NN|UTR|SIN|IND|NOM//advcl//63 för//PP//case//60 förtroendemän//NN|UTR|PLU|IND|NOM//nmod//58 med//PP//case//62 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//60 erbjuder//VB|PRS|AKT//parataxis//18 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//63 enbart//AB//advmod//63 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 färdtjänst//NN|UTR|SIN|IND|NOM//obj//63 .//MAD//punct//18
4.4 Några tendenser i undersökningen;Vad//HP|NEU|SIN|IND//nsubj//70 gäller//VB|PRS|AKT//appos//18 övrig//JJ|POS|UTR|SIN|IND|NOM//amod//72 service//NN|UTR|SIN|IND|NOM//obj//70 tillhandahåller//VB|PRS|AKT//advcl//70 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//73 information//NN|UTR|SIN|IND|NOM//obj//73 och//KN//cc//78 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 handlingar//NN|UTR|PLU|IND|NOM//conj//75 på//PP//case//80 ljudkassetter//NN|UTR|PLU|IND|NOM//nmod//78 och//KN//cc//83 på//PP//case//83 diskett//NN|UTR|SIN|IND|NOM//conj//75 till//PP//case//85 de//PN|UTR/NEU|PLU|DEF|SUB//obl//73 som//HP|-|-|-//nsubj//88 så//AB//advmod//88 önskar//VB|PRS|AKT//acl:relcl//85 .//MAD//punct//18
