En forskarantologi;Forskarantologi//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;I//PP//case//4 en//DT|UTR|SIN|IND//det//4 teoretiskt//AB|POS//advmod//3 motiverad//PC|PRF|UTR|SIN|IND|NOM//amod//4 fallstudie//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//8 tre//RG|NOM//nummod//8 mörka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 nätverk//NN|NEU|PLU|IND|NOM//nmod//4 sluter//VB|PRS|AKT//ROOT//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//9 författarna//NN|UTR|PLU|DEF|NOM//nsubj//9 till//PP//mark//17 att//SN//mark//17 mörka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 nätverk//NN|NEU|PLU|IND|NOM//nsubj//17 inte//AB//advmod//17 uppvisar//VB|PRS|AKT//advcl//9 några//DT|UTR/NEU|PLU|IND//det//21 genuint//AB|POS//advmod//20 annorlunda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 egenskaper//NN|UTR|PLU|IND|NOM//obj//17 än//KN//mark//23 de//PN|UTR/NEU|PLU|DEF|SUB//acl//21 vi//PN|UTR|PLU|DEF|SUB//nsubj//25 finner//VB|PRS|AKT//acl:relcl//23 i//PP//case//27 samhället//NN|NEU|SIN|DEF|NOM//obl//25 i//PP//advmod//25 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//28 .//MID//punct//9
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Den//DT|UTR|SIN|DEF//det//33 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//35 är//VB|PRS|AKT//cop//35 önskan//NN|UTR|SIN|DEF|NOM//parataxis//9 och//KN//cc//37 behovet//NN|NEU|SIN|DEF|NOM//conj//35 av//PP//mark//40 att//IE//mark//40 förbli//VB|INF|AKT//acl//37 hemlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//40 och//KN//cc//45 denna//DT|UTR|SIN|DEF//det//44 önskan//NN|UTR|SIN|IND|NOM//nsubj//45 gör//VB|PRS|AKT//conj//41 att//SN//mark//54 antagonistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 miljöer//NN|UTR|PLU|IND|NOM//nsubj//54 av//PP//case//53 taktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 och//KN//cc//52 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//50 skäl//NN|NEU|PLU|IND|NOM//nmod//48 väljer//VB|PRS|AKT//ccomp//45 att//IE//mark//56 organisera//VB|INF|AKT//xcomp//54 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//56 för//PP//mark//60 att//IE//mark//60 minimera//VB|INF|AKT//advcl//56 upptäckt//NN|UTR|SIN|IND|NOM//xcomp//60 ,//MID//punct//63 något//PN|NEU|SIN|IND|SUB/OBJ//conj//35 som//HP|-|-|-//nsubj//65 ställer//VB|PRS|AKT//acl:relcl//63 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 krav//NN|NEU|PLU|IND|NOM//obj//65 på//PP//case//69 flexibilitet//NN|UTR|SIN|IND|NOM//obl//65 och//KN//cc//71 anpassningsbarhet//NN|UTR|SIN|IND|NOM//conj//69 (//PAD//punct//63 Raab//PM|NOM//appos//63 &//KN|AN//cc//73 Milward//PM|NOM//conj//73 2003//RG|NOM//nummod//73 )//PAD//punct//63 .//MAD//punct//35
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Mörka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 nätverk//NN|NEU|PLU|IND|NOM//nsubj//82 måste//VB|PRS|AKT//aux//82 balansera//VB|INF|AKT//conj//35 mellan//PP//case//84 effektivitet//NN|UTR|SIN|IND|NOM//obl//82 och//KN//cc//86 säkerhet//NN|UTR|SIN|IND|NOM//conj//84 ,//MID//punct//90 på//PP//case//90 så//AB//amod//90 sätt//NN|NEU|SIN|IND|NOM//conj//35 att//SN//mark//93 säkerhet//NN|UTR|SIN|IND|NOM//nsubj:pass//93 maximeras//VB|PRS|SFO//acl//90 i//PP//case//96 alla//DT|UTR/NEU|PLU|IND/DEF//det//96 lägen//NN|NEU|PLU|IND|NOM//obl//93 utom//KN//case//100 just//AB//advmod//100 vid//PP//case//100 attacker//NN|UTR|PLU|IND|NOM//obl//93 och//KN//cc//102 attentat//NN|NEU|PLU|IND|NOM//conj//100 då//AB//advmod//108 i//PP//case//106 stället//NN|NEU|SIN|DEF|NOM//fixed//104 effektivitet//NN|UTR|SIN|IND|NOM//obl//108 måste//VB|PRS|AKT//aux//108 maximeras//VB|INF|SFO//acl:relcl//100 (//PAD//punct//110 Morselli//PM|NOM//obl:agent//108 et//PM|NOM//nummod//110 al//PM|NOM//conj//110 .//MAD//punct//110 ,//MID//punct//115
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;2007//RG|NOM//conj//110 )//PAD//punct//110 .//MAD//punct//9
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Ökad//PC|PRF|UTR|SIN|IND|NOM//amod//119 effektivitet//NN|UTR|SIN|IND|NOM//nsubj//120 sker//VB|PRS|AKT//conj//9 alltid//AB//advmod//120 på//PP//case//123 bekostnad//NN|UTR|SIN|IND|NOM//obl//120 av//PP//case//126 minimal//JJ|POS|UTR|SIN|IND|NOM//amod//126 säkerhet//NN|UTR|SIN|IND|NOM//nmod//123 genom//PP//case//131 en//DT|UTR|SIN|IND//det//131 extremt//AB|POS//advmod//130 förhöjd//PC|PRF|UTR|SIN|IND|NOM//amod//131 risk//NN|UTR|SIN|IND|NOM//obl//120 för//PP//case//133 upptäckt//NN|UTR|SIN|IND|NOM//nmod//131 .//MAD//punct//9
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Nödvändigheten//NN|UTR|SIN|DEF|NOM//nsubj//141 att//IE//mark//138 vara//VB|INF|AKT//cop//138 flexibel//JJ|POS|UTR|SIN|IND|NOM//acl//135 och//KN//cc//140 anpassningsbar//JJ|POS|UTR|SIN|IND|NOM//conj//138 gör//VB|PRS|AKT//parataxis//9 förmodligen//AB//advmod//141 att//SN//mark//148 mörka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//145 nätverk//NN|NEU|PLU|IND|NOM//nsubj//148 är//VB|PRS|AKT//cop//148 mer//AB|KOM//advmod//148 dynamiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//141 och//KN//cc//150 föränderliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//148 än//KN//case//153 ljusa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//153 nätverk//NN|NEU|PLU|IND|NOM//obl//148 (//PAD//punct//155 Everton//PM|NOM//conj//148 &//KN|AN//cc//157 Cunningham//PM|NOM//conj//155 ,//MID//punct//159 2013//RG|NOM//conj//155 )//PAD//punct//155 .//MAD//punct//9
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Ur//PP//case//3 ett//DT|NEU|SIN|IND//det//3 operativt//JJ|POS|NEU|SIN|IND|NOM//amod//3 kontra-perspektiv//NN|NEU|SIN|IND|NOM//obl//16 är//VB|PRS|AKT//cop//9 den//DT|UTR|SIN|DEF//det//9 ”//PAD//punct//7 muterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 ”//PAD//punct//7 egenskapen//NN|UTR|SIN|DEF|NOM//nsubj//16 hos//PP//case//12 mörka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 nätverk//NN|NEU|PLU|IND|NOM//nmod//9 förmodligen//AB//advmod//16 den//DT|UTR|SIN|DEF//det//16 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//16 utmaningen//NN|UTR|SIN|DEF|NOM//ROOT//16 .//MAD//punct//16
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Den//DT|UTR|SIN|DEF//det//20 framgångsrike//JJ|POS|MAS|SIN|DEF|NOM//amod//20 smugglaren//NN|UTR|SIN|DEF|NOM//nsubj//27 ///MID//cc//22 gangstern//NN|UTR|SIN|DEF|NOM//conj//20 ///MID//cc//24 terroristen//NN|UTR|SIN|DEF|NOM//conj//20 måste//VB|PRS|AKT//aux//27 alltid//AB//advmod//27 ligga//VB|INF|AKT//parataxis//16 ett//DT|NEU|SIN|IND//det//29 steg//NN|NEU|SIN|IND|NOM//obj//27 före//AB//advmod//27 .//MAD//punct//16
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Nätverksanalysen//NN|UTR|SIN|DEF|NOM//nsubj//36 däremot//AB//advmod//36 har//VB|PRS|AKT//aux//36 per//PP//mark//36 se//VB|IMP|AKT//parataxis//16 inga//DT|UTR/NEU|PLU|IND//det//38 problem//NN|NEU|PLU|IND|NOM//obj//36 att//IE//mark//40 hantera//VB|INF|AKT//acl//38 dynamiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 egenskaper//NN|UTR|PLU|IND|NOM//obj//40 .//MAD//punct//36
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;En//DT|UTR|SIN|IND//det//45 rad//NN|UTR|SIN|IND|NOM//nmod//46 metoder//NN|UTR|PLU|IND|NOM//obj//36 möjliggör//VB|PRS|AKT//parataxis//16 analyser//NN|UTR|PLU|IND|NOM//nsubj//47 av//PP//case//52 just//AB//advmod//51 dynamiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 nätverk//NN|NEU|PLU|IND|NOM//nmod//48 .//MAD//punct//16
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;För//PP//case//55 nätverksforskaren//NN|UTR|SIN|DEF|NOM//obl//58 är//VB|PRS|AKT//cop//58 problemet//NN|NEU|SIN|DEF|NOM//nsubj//58 avsaknaden//NN|UTR|SIN|DEF|NOM//parataxis//16 av//PP//case//61 empiriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 data//NN|NEU|PLU|IND|NOM//nmod//58 .//MAD//punct//58
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Antagonistiska miljöer som mörka nätverk;Med//PP//case//65 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 datatillgång//NN|UTR|SIN|IND|NOM//obl//66 möjliggörs//VB|PRS|SFO//conj//58 systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 och//KN//cc//69 jämförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//67 studier//NN|UTR|PLU|IND|NOM//conj//58 ,//MID//punct//70 vilka//HP|UTR/NEU|PLU|IND//nsubj//76 i//PP//case//75 sin//PS|UTR|SIN|DEF//nmod:poss//75 tur//NN|UTR|SIN|IND|NOM//obl//76 ger//VB|PRS|AKT//acl:relcl//70 skarpare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//78 predicerande//NN|UTR|PLU|IND|NOM//obj//76 och//KN//cc//80 scenariodrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//81 analyser//NN|UTR|PLU|IND|NOM//obj//76 .//MAD//punct//16

14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;En//DT|UTR|SIN|IND//det//2 genomgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 utmaning//NN|UTR|SIN|IND|NOM//nsubj//18 för//PP//case//4 analysen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//7 mörka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 nätverk//NN|NEU|PLU|IND|NOM//nmod//4 är//VB|PRS|AKT//cop//9 tillgången//NN|UTR|SIN|DEF|NOM//nsubj//2 på//PP//case//11 data//NN|NEU|PLU|IND|NOM//nmod//9 .//MAD//punct//9
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;Systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 och//KN//cc//15 strukturerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//13 datainsamlingar//NN|UTR|PLU|IND|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//18 att//IE//mark//20 genomföra//VB|INF|AKT//acl//18 och//KN//cc//22 forskaren//NN|UTR|SIN|DEF|NOM//conj//20 har//VB|PRS|AKT//advcl//18 i//PP//advmod//23 stort//AB//fixed//24 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//24 inga//DT|UTR/NEU|PLU|IND//det//28 möjligheter//NN|UTR|PLU|IND|NOM//obj//23 att//IE//mark//31 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//31 designa//VB|INF|AKT//acl//28 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//33 instrument//NN|NEU|PLU|IND|NOM//obj//31 enligt//PP//case//37 konventionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 samhällsvetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 principer//NN|UTR|PLU|IND|NOM//obl//31 .//MAD//punct//18
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;Ofta//AB|POS//advmod//18 är//VB|PRS|AKT//cop//18 en//DT|UTR|SIN|IND//det//42 ”//PAD//punct//18 man//PN|UTR|SIN|IND|SUB//nsubj//44 tager//VB|PRS|AKT//parataxis//18 vad//HP|NEU|SIN|IND//det//47 man//PN|UTR|SIN|IND|SUB//nsubj//45 haver”-inställning//RG|NOM//ccomp//44 den//DT|UTR|SIN|DEF//det//50 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 vägen//NN|UTR|SIN|DEF|NOM//obj//44 att//IE//mark//53 alls//AB//advmod//53 sammanställa//VB|INF|AKT//acl//50 analyseringsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//iobj//53 data//NN|NEU|PLU|IND|NOM//obj//53 .//MAD//punct//44
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;De//DT|UTR/NEU|PLU|DEF//det//58 data//NN|NEU|PLU|IND|NOM//nsubj//63 som//HP|-|-|-//nsubj:pass//60 analyseras//VB|PRS|SFO//acl:relcl//58 av//PP//case//62 forskare//NN|UTR|PLU|IND|NOM//obl:agent//60 tenderar//VB|PRS|AKT//parataxis//44 alltså//AB//advmod//63 att//IE//mark//66 komma//VB|INF|AKT//advcl//63 från//PP//case//71 en//DT|UTR|SIN|IND//det//69 mängd//NN|UTR|SIN|IND|NOM//nmod//71 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 källor//NN|UTR|PLU|IND|NOM//obl//66 .//MAD//punct//44
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;Ett//DT|NEU|SIN|IND//det//74 alternativ//NN|NEU|SIN|IND|NOM//nsubj//86 till//PP//case//78 den//DT|UTR|SIN|DEF//det//78 datadrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//78 forskning//NN|UTR|SIN|IND|NOM//nmod//74 som//HP|-|-|-//nsubj:pass//82 kommer//VB|PRS|AKT//aux//82 att//IE//mark//82 diskuteras//VB|INF|SFO//acl:relcl//78 här//AB//advmod//82 är//VB|PRS|AKT//cop//86 datorbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//86 simuleringar//NN|UTR|PLU|IND|NOM//obl//44 ,//MID//punct//90 ofta//AB|POS//advmod//90 med//PP//case//90 inslag//NN|NEU|PLU|IND|NOM//conj//86 av//PP//case//94 empiriskt//AB|POS//advmod//93 verifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//94 observationer//NN|UTR|PLU|IND|NOM//nmod//90 (//PAD//punct//96 se//VB|IMP|AKT//conj//44 exempel//NN|NEU|PLU|IND|NOM//obj//96 i//PP//case//99 Gerdes//PM|NOM//obl//96 2015//RG|NOM//nummod//99 )//PAD//punct//96 .//MAD//punct//18
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;Följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 källor//NN|UTR|PLU|IND|NOM//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 sägas//VB|INF|SFO//ROOT//3 vara//VB|INF|AKT//cop//9 de//DT|UTR/NEU|PLU|DEF//det//6 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//9 för//PP//case//9 empiriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 analyser//NN|UTR|PLU|IND|NOM//xcomp//3 av//PP//case//12 mörka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 nätverk//NN|NEU|PLU|IND|NOM//nmod//9 ://MID//punct//9
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;∙//NN|UTR|SIN|IND|NOM//nummod//15 Forskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//19 om//PP//case//18 kriminella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 gäng//NN|NEU|PLU|IND|NOM//nmod//15 baseras//VB|PRS|SFO//conj//3 inte//AB//advmod//19 sällan//AB//advmod//19 på//PP//case//23 uppgifter//NN|UTR|PLU|IND|NOM//obl//19 om//PP//case//30 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//30 och//KN//cc//27 ///MID//conj//25 eller//KN//cc//29 dömda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//25 brott//NN|NEU|PLU|IND|NOM//nmod//23 .//MAD//punct//19
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;"Genom//PP//mark//34 att//IE//mark//34 analysera//VB|INF|AKT//advcl//38 brott//NN|NEU|PLU|IND|NOM//obj//34 och//KN//cc//37 gärningsmän//NN|UTR|PLU|IND|NOM//conj//35 studeras//VB|PRS|SFO//parataxis//19 nätverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//38 av//PP//case//42 brottsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 samarbeten//NN|NEU|PLU|IND|NOM//nmod//39 ,//MID//punct//39 s.k.//AB|AN//amod//46  //_SP////44 co-offending//NN|UTR|SIN|IND|NOM//nsubj:pass//38 (//PAD//punct//46 t.ex.//AB|AN//advmod//49 Frank//PM|NOM//appos//46 &//KN|AN//cc//51 Carrington//PM|NOM//conj//49 ,//MID//punct//53 2007//RG|NOM//conj//49 ;//MID//punct//46"
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;Sarnecki//PM|NOM//nsubj:pass//38 ,//MID//punct//55 2001//RG|NOM//nummod//55 )//PAD//punct//38 .//MAD//punct//62
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;I//PP//case//61 Sverige//PM|NOM//obl//62 täcker//VB|PRS|AKT//conj//19 Brås//PM|GEN//amod//64 misstankeregister//NN|NEU|SIN|IND|NOM//nsubj//62 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 populationen//NN|UTR|SIN|DEF|NOM//obj//62 av//PP//case//69 misstänkt//PC|PRF|UTR|SIN|IND|NOM//amod//69 brottslighet//NN|UTR|SIN|IND|NOM//nmod//66 för//PP//case//74 ett//DT|NEU|SIN|IND//det//73 stort//JJ|POS|NEU|SIN|IND|NOM//amod//73 antal//NN|NEU|SIN|IND|NOM//nmod//74 år//NN|NEU|PLU|IND|NOM//nmod//69 .//MAD//punct//62
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;De//DT|UTR/NEU|PLU|DEF//det//78 uppenbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 begränsningarna//NN|UTR|PLU|DEF|NOM//parataxis//62 med//PP//case//81 dessa//DT|UTR/NEU|PLU|DEF//det//81 data//NN|NEU|PLU|IND|NOM//nmod//78 är//VB|PRS|AKT//cop//86 för//PP//case//86 det//DT|NEU|SIN|DEF//det//86 första//RO|NOM//amod//86 mörkertalet//NN|NEU|SIN|DEF|NOM//advcl//62 (//PAD//punct//86 dvs.//AB|AN//advmod//90 alla//DT|UTR/NEU|PLU|IND/DEF//det//90 brott//NN|NEU|PLU|IND|NOM//nsubj:pass//93 som//HP|-|-|-//nsubj:pass//92 begås//VB|PRS|SFO//acl:relcl//90 upptäcks//VB|PRS|SFO//parataxis//86 inte//AB//advmod//93 )//PAD//punct//93 ,//MID//punct//86 för//PP//case//99 det//DT|NEU|SIN|DEF//det//99 andra//RO|NOM//obl//62 att//SN//mark//104 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//104 är//VB|PRS|AKT//cop//104 nationellt//AB|POS//advmod//104 bundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//62 .//MAD//punct//62
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;"∙//NN|UTR|SIN|IND|NOM//parataxis//62 I//PP//case//109 de//DT|UTR/NEU|PLU|DEF//det//109 fall//NN|NEU|PLU|IND|NOM//obl//62 rättsapparaten//NN|UTR|SIN|DEF|NOM//nsubj:pass//111 kopplas//VB|PRS|SFO//acl:relcl//109 in//PL//compound:prt//111 genereras//VB|PRS|SFO//advcl//111 data//NN|NEU|PLU|IND|NOM//nsubj:pass//113 genom//PP//case//116 förundersökningar//NN|UTR|PLU|IND|NOM//obl//113 och//KN//cc//120 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 dokument//NN|NEU|PLU|IND|NOM//conj//116 som//HP|-|-|-//nsubj//123 ofta//AB|POS//advmod//123 ger//VB|PRS|AKT//acl:relcl//120 detaljerad//PC|PRF|UTR|SIN|IND|NOM//amod//125 information//NN|UTR|SIN|IND|NOM//obj//123 om//PP//case//129 de//DT|UTR/NEU|PLU|DEF//det//129 misstänktas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//amod//129 nätverksrelationer//NN|UTR|PLU|IND|NOM//obl//123 (//PAD//punct//129 t.ex.//AB|AN//advmod//132 Agreste//PM|NOM//appos//129 ,//MID//punct//134 Catanese//PM|NOM//conj//132 ,//MID//punct//137 De//PM|NOM//det//137 Meo//PM|NOM//conj//132 ,//MID//punct//139 Ferrara//PM|NOM//conj//132 ,//MID//punct//139 &//KN|AN//cc//142 Fiumara//PM|NOM//conj//132 ,//MID//punct//132 2016//RG|NOM//obl//123 ;//MID//punct//62"
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;Berlusconi//PM|NOM//parataxis//62 ,//MID//punct//148 Calderoni//PM|NOM//conj//146 ,//MID//punct//150 Parolini//PM|NOM//conj//146 ,//MID//punct//152 Verani//PM|NOM//conj//146 ,//MID//punct//152 &//KN|AN//cc//155 Piccardi//PM|NOM//conj//146 ,//MID//punct//157 2016//RG|NOM//conj//146 )//PAD//punct//62 .//MAD//punct//3
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//161 undersökningar//NN|UTR|PLU|IND|NOM//nsubj//162 håller//VB|PRS|AKT//parataxis//3 ofta//AB|POS//advmod//162 hög//JJ|POS|UTR|SIN|IND|NOM//amod//165 kvalitet//NN|UTR|SIN|IND|NOM//obj//162 och//KN//cc//167 leder//VB|PRS|AKT//conj//162 till//PP//case//169 upptäckt//NN|UTR|SIN|IND|NOM//obl//167 av//PP//case//172 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//172 aktörer//NN|UTR|PLU|IND|NOM//nmod//169 i//PP//case//174 nätverket//NN|NEU|SIN|DEF|NOM//nmod//172 .//MAD//punct//162
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;En//DT|UTR|SIN|IND//det//178 klar//JJ|POS|UTR|SIN|IND|NOM//amod//178 begränsning//NN|UTR|SIN|IND|NOM//expl//180 är//VB|PRS|AKT//cop//180 förstås//AB//parataxis//162 att//SN//mark//185 dessa//DT|UTR/NEU|PLU|DEF//det//183 data//NN|NEU|PLU|IND|NOM//nsubj//185 bara//AB//advmod//185 finns//VB|PRS|SFO//ccomp//162 för//PP//case//187 fall//NN|NEU|PLU|IND|NOM//obl//185 som//HP|-|-|-//nsubj:pass//189 bedöms//VB|PRS|SFO//acl:relcl//187 kunna//VB|INF|AKT//aux//191 leta//VB|INF|AKT//xcomp//189 till//PP//case//193 åtal//NN|NEU|SIN|IND|NOM//obl//191 ,//MID//punct//204 samt//KN//cc//204 att//SN//mark//204 det//DT|NEU|SIN|DEF//det//199 mörka//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//199 nätverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//204 i//PP//case//201 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//199 kommer//VB|PRS|AKT//aux//204 att//IE//mark//204 transformeras//VB|INF|SFO//conj//162 i//PP//case//207 samma//DT|UTR/NEU|SIN/PLU|IND//det//207 ögonblick//NN|NEU|SIN|IND|NOM//obl//204 som//HP|-|-|-//obj//210 rättsstaten//NN|UTR|SIN|DEF|NOM//nsubj//210 intervenerar//VB|PRS|AKT//acl:relcl//207 .//MAD//punct//162
14 Social nätverksanalys och antagonistiska miljöer Christofer Edling / Exempel på empirisk forskning om mörka nätverk Data;∙//NN|UTR|SIN|IND|NOM//nmod//213 Polis//NN|UTR|SIN|IND|NOM//nsubj//218 ,//MID//punct//215 militär//NN|UTR|SIN|IND|NOM//conj//213 och//KN//cc//217 säkerhetstjänst//NN|UTR|SIN|IND|NOM//conj//213 bedriver//VB|PRS|AKT//parataxis//162 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//220 underrättelse-//NN|UTR|-|-|SMS//obj//218 och//KN//cc//222 spaningsverksamhet//NN|UTR|SIN|IND|NOM//conj//220 mot//PP//case//225 dolda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//225 nätverk//NN|NEU|PLU|IND|NOM//obl//218 .//MAD//punct//162
