Vägskatt;Volym//NN|UTR|SIN|IND|NOM//ROOT//0 2//RG|NOM//nummod//0
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Betalningstiderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1 motiveras//VB|PRS|SFO//ROOT//1 i//PP//case//3 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 10.14.1//RG|NOM//obl//1 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Hur//HA//advmod//3 ska//VB|PRS|AKT//aux//3 betalningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 göras//VB|INF|SFO//ROOT//3 ?//MAD//punct//3
14.1 Förslaget till vägskattelag / 10 kap. Betalning;2//RG|NOM//nummod//6 §//NN|AN//appos//3
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 innehåller//VB|PRS|AKT//ROOT//1 uppgift//NN|UTR|SIN|IND|NOM//obj//1 om//PP//mark//11 att//SN//mark//11 inbetalning//NN|UTR|SIN|IND|NOM//nsubj//11 av//PP//case//7 skatt//NN|UTR|SIN|IND|NOM//nmod//5 och//KN//cc//9 avgift//NN|UTR|SIN|IND|NOM//conj//7 ska//VB|PRS|AKT//aux//11 ske//VB|INF|AKT//advcl//1 till//PP//case//15 ett//DT|NEU|SIN|IND//det//15 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//15 konto//NN|NEU|SIN|IND|NOM//obl//11 för//PP//case//17 inbetalningar//NN|UTR|PLU|IND|NOM//nmod//15 enligt//PP//case//20 denna//DT|UTR|SIN|DEF//det//20 lag//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 gäller//VB|PRS|AKT//parataxis//1 oavsett//AB|POS//advmod//23 på//PP//case//28 vilket//HD|NEU|SIN|IND//det//27 sätt//NN|NEU|SIN|IND|NOM//nmod//28 betalning//NN|UTR|SIN|IND|NOM//nsubj//29 sker//VB|PRS|AKT//advcl//23 .//MAD//punct//23
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Transportstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//32 administrerar//VB|PRS|AKT//conj//1 det//DT|NEU|SIN|DEF//det//35 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//35 kontot//NN|NEU|SIN|DEF|NOM//obj//32 för//PP//case//38 Skatteverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//38 räkning//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//32
14.1 Förslaget till vägskattelag / 10 kap. Betalning;I//PP//case//41 paragrafen//NN|UTR|SIN|DEF|NOM//obl//42 anges//VB|PRS|SFO//conj//32 också//AB//advmod//42 när//HA//mark//49 betalningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 till//PP//case//47 kontot//NN|NEU|SIN|DEF|NOM//nmod//45 ska//VB|PRS|AKT//aux//49 anses//VB|INF|SFO//advcl//42 vara//VB|INF|AKT//cop//51 gjord//PC|PRF|UTR|SIN|IND|NOM//xcomp//49 .//MAD//punct//32
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 behandlas//VB|PRS|SFO//ROOT//1 i//PP//case//3 10.14.1//RG|NOM//obl//1 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Betalningsförmedlare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//0 3//RG|NOM//nummod//2 §//NN|AN//nmod//0
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Av//PP//case//1 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 att//SN//mark//10 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//10 som//HP|-|-|-//nsubj//7 är//VB|PRS|AKT//cop//7 skattskyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//4 även//AB//advmod//10 är//VB|PRS|AKT//cop//10 betalningsskyldig//JJ|POS|UTR|SIN|IND|NOM//ccomp//2 ,//MID//punct//15 utom//KN//mark//15 då//HA//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 finns//VB|PRS|SFO//conj//2 en//DT|UTR|SIN|IND//det//17 EETS-betalningsförmedlare//NN|UTR|SIN|IND|NOM//nsubj//15 som//HP|-|-|-//nsubj//20 är//VB|PRS|AKT//cop//20 betalningsskyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//17 i//PP//case//25 stället//NN|NEU|SIN|DEF|NOM//fixed//21 för//PP//fixed//21 den//DT|UTR|SIN|DEF//det//25 skattskyldige//JJ|POS|MAS|SIN|DEF|NOM//obl//20 .//MAD//punct//2
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 behandlas//VB|PRS|SFO//ROOT//1 i//PP//case//3 10.14.1//RG|NOM//obl//1 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Dröjsmålsavgift//NN|UTR|SIN|IND|NOM//ROOT//0 4//RG|NOM//nummod//2 §//NN|AN//nmod//0
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 innehåller//VB|PRS|AKT//ROOT//1 bestämmelser//NN|UTR|PLU|IND|NOM//obj//1 om//PP//case//4 dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nmod//2 och//KN//cc//6 har//VB|PRS|AKT//conj//1 sin//PS|UTR|SIN|DEF//nmod:poss//8 förebild//NN|UTR|SIN|IND|NOM//obj//6 i//PP//case//14 5//RG|NOM//nummod//11 kap.//NN|AN//nmod//12 17//RG|NOM//nummod//13 §//NN|AN//nmod//14 vägtrafikskattelagen//NN|UTR|SIN|DEF|NOM//obl//6 (//PAD//punct//14 2006:227//RG|NOM//appos//14 )//PAD//punct//16 och//KN//cc//21 18//RG|NOM//nummod//20 §//NN|AN//nmod//21 lagen//NN|UTR|SIN|DEF|NOM//conj//14 om//PP//case//23 vägavgift//NN|UTR|SIN|IND|NOM//nmod//21 (//PAD//punct//21 1997:1137//RG|NOM//nmod//21 )//PAD//punct//6 för//PP//case//30 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 tunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 fordon//NN|NEU|PLU|IND|NOM//obl//6 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//1 tas//VB|PRS|SFO//ROOT//1 enligt//PP//case//4 första//RO|NOM//amod//4 stycket//NN|NEU|SIN|DEF|NOM//obl//1  //_SP////4 ut//PL//advmod//10 om//PP//case//8 skatt//NN|UTR|SIN|IND|NOM//nsubj:pass//10 inte//AB//advmod//10 betalas//VB|PRS|SFO//advcl//1 inom//PP//case//13 den//DT|UTR|SIN|DEF//det//13 tid//NN|UTR|SIN|IND|NOM//obl//10 som//HP|-|-|-//nsubj:pass//15 anges//VB|PRS|SFO//acl:relcl//13 i//PP//case//18 1//RG|NOM//nummod//18 §//NN|AN//obl//15 första//RO|NOM//amod//22 eller//KN//cc//21 tredje//RO|NOM//conj//19 stycket//NN|NEU|SIN|DEF|NOM//conj//18 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//25 tas//VB|PRS|SFO//parataxis//1 alltså//AB//advmod//25 bara//AB//advmod//25 ut//PL//compound:prt//25 om//PP//case//30 skatt//NN|UTR|SIN|IND|NOM//nsubj:pass//36 som//HP|-|-|-//nsubj:pass//32 beslutats//VB|SUP|SFO//acl:relcl//30 för//PP//case//34 skatteperiod//NN|UTR|SIN|IND|NOM//obl//32 inte//AB//advmod//36 betalas//VB|PRS|SFO//advcl//25 i//PP//case//39 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//39 tid//NN|UTR|SIN|IND|NOM//obl//36 .//MAD//punct//25
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Om//SN//mark//48 skatt//NN|UTR|SIN|IND|NOM//nsubj:pass//48 för//PP//case//46 en//DT|UTR|SIN|IND//det//46 skattepliktig//JJ|POS|UTR|SIN|IND|NOM//amod//46 händelse//NN|UTR|SIN|IND|NOM//nmod//42 inte//AB//advmod//48 betalas//VB|PRS|SFO//advcl//52 i//PP//case//51 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//51 tid//NN|UTR|SIN|IND|NOM//obl//52 tas//VB|PRS|SFO//conj//25 i//PP//advmod//52 stället//NN|NEU|SIN|DEF|NOM//fixed//53 sanktionsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//52 ut//PL//advmod//52 enligt//PP//case//59 9//RG|NOM//nummod//59 kap.//NN|AN//obl//52 3//RG|NOM//nummod//61 §//NN|AN//obl//52 första//RO|NOM//amod//63 stycket//NN|NEU|SIN|DEF|NOM//obl//52 3//RG|NOM//nummod//63 .//MAD//punct//25
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//68 ska//VB|PRS|AKT//aux//68 betalas//VB|INF|SFO//parataxis//25 för//PP//case//72 varje//DT|UTR/NEU|SIN|IND//det//72 separat//JJ|POS|NEU|SIN|IND|NOM//amod//72 fordon//NN|NEU|SIN|IND|NOM//obl//68 om//PP//mark//76 en//DT|UTR|SIN|IND//det//75 skattskyldig//JJ|POS|UTR|SIN|IND|NOM//nsubj//76 innehar//VB|PRS|AKT//advcl//68 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//78 fordon//NN|NEU|PLU|IND|NOM//obj//76 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Andra//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj//3  //_SP////1 innehåller//VB|PRS|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//5 undantag//NN|NEU|SIN|IND|NOM//obj//3 från//PP//case//8 första//RO|NOM//amod//8 stycket//NN|NEU|SIN|DEF|NOM//nmod//5 som//HP|-|-|-//nsubj//10 innebär//VB|PRS|AKT//acl:relcl//8 att//SN//mark//15 dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//15 inte//AB//advmod//15 ska//VB|PRS|AKT//aux//15 tas//VB|INF|SFO//ccomp//10 ut//PL//compound:prt//15 om//PP//mark//21 en//DT|UTR|SIN|IND//det//19 EETS-betalningsförmedlare//NN|UTR|SIN|IND|NOM//nsubj//21 är//VB|PRS|AKT//cop//21 betalningsskyldig//JJ|POS|UTR|SIN|IND|NOM//advcl//15 i//PP//case//26 stället//NN|NEU|SIN|DEF|NOM//fixed//22 för//PP//fixed//22 den//DT|UTR|SIN|DEF//det//26 skattskyldige//JJ|POS|MAS|SIN|DEF|NOM//obl//21 .//MAD//punct//3
14.1 Förslaget till vägskattelag / 10 kap. Betalning;I//PP//case//3 bestämmelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 tredje//RO|NOM//amod//3 stycke//NN|NEU|SIN|IND|NOM//obl//5  //_SP////3 regleras//VB|PRS|SFO//ROOT//5 på//PP//case//8 vilket//HD|NEU|SIN|IND//det//8 belopp//NN|NEU|SIN|IND|NOM//obl//11 dröjsmålsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 ska//VB|PRS|AKT//aux//11 räknas//VB|INF|SFO//ccomp//5 när//HA//case//13 anstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//19 med//PP//case//15 betalning//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//17 skatt//NN|UTR|SIN|IND|NOM//nmod//15 har//VB|PRS|AKT//aux//19 beviljats//VB|SUP|SFO//advcl//11 .//MAD//punct//5
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Fjärde//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj//3  //_SP////1 anger//VB|PRS|AKT//ROOT//3 att//SN//mark//7 Skatteverket//NN|NEU|SIN|DEF|NOM//nsubj//7 ska//VB|PRS|AKT//aux//7 medge//VB|INF|AKT//ccomp//3 hel//JJ|POS|UTR|SIN|IND|NOM//amod//11 eller//KN//cc//10 delvis//AB//conj//8 befrielse//NN|UTR|SIN|IND|NOM//obj//7 från//PP//case//13 dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nmod//11 om//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 finns//VB|PRS|SFO//advcl//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 skäl//NN|NEU|PLU|IND|NOM//nsubj//16 .//MAD//punct//3
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//25 Skatteverket//PM|NOM//nsubj//25 får//VB|PRS|AKT//aux//25 besluta//VB|INF|AKT//ccomp//21 om//PP//case//27 befrielse//NN|UTR|SIN|IND|NOM//obl//25 av//PP//case//29 dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nmod//27 exempelvis//AB//advmod//36 i//PP//mark//36 samband//NN|NEU|SIN|IND|NOM//fixed//31 med//PP//mark//36 att//SN//mark//36 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//36 omprövar//VB|PRS|AKT//advcl//25 ett//DT|NEU|SIN|IND//det//38 beslut//NN|NEU|SIN|IND|NOM//obj//36 ,//MID//punct//44 även//AB//mark//44 om//SN//fixed//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 är//VB|PRS|AKT//cop//44 Transportstyrelsen//NN|UTR|SIN|DEF|NOM//appos//25 som//HP|-|-|-//nsubj//47 har//VB|PRS|AKT//aux//47 beslutat//VB|SUP|AKT//acl:relcl//44 om//PP//case//49 avgiften//NN|UTR|SIN|DEF|NOM//obl//47 .//MAD//punct//44
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Med//PP//case//53 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//53 skäl//NN|NEU|PLU|IND|NOM//obl//54 avses//VB|PRS|SFO//conj//25 i//PP//advmod//54 huvudsak//NN|UTR|SIN|IND|NOM//fixed//55 omständigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//54 som//HP|-|-|-//obj//64 den//DT|UTR|SIN|DEF//det//60 betalningsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//64 inte//AB//advmod//64 har//VB|PRS|AKT//aux//64 kunnat//VB|SUP|AKT//aux//64 förutse//VB|INF|AKT//acl:relcl//57 eller//KN//cc//66 råda//VB|INF|AKT//conj//64 över//PP//compound:prt//66 ,//MID//punct//70 exempelvis//AB//advmod//70 sjukdom//NN|UTR|SIN|IND|NOM//conj//25 eller//KN//cc//72 olyckshändelse//NN|UTR|SIN|IND|NOM//conj//70 .//MAD//punct//21
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Däremot//AB//advmod//78 bör//VB|PRS|AKT//aux//78 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//78 inte//AB//advmod//78 anses//VB|INF|SFO//advcl//21 vara//VB|INF|AKT//cop//80 fråga//NN|UTR|SIN|IND|NOM//xcomp//78 om//PP//case//83 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//83 skäl//NN|NEU|PLU|IND|NOM//obl//80 om//PP//case//85 betalningsförsummelsen//NN|UTR|SIN|DEF|NOM//nmod//83 beror//VB|PRS|AKT//conj//78 på//PP//case//88 betalningsoförmåga//NN|UTR|SIN|IND|NOM//obl//86 .//MAD//punct//21
14.1 Förslaget till vägskattelag / 10 kap. Betalning;I//PP//case//2 femte//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//4  //_SP////2 finns//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 hänvisning//NN|UTR|SIN|IND|NOM//nsubj//4 till//PP//mark//10 att//SN//mark//10 dröjsmålsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 tas//VB|PRS|SFO//acl//6 ut//PL//compound:prt//10 enligt//PP//case//13 bestämmelser//NN|UTR|PLU|IND|NOM//obl//10 i//PP//case//15 lagen//NN|UTR|SIN|DEF|NOM//nmod//13 (//PAD//punct//17 1997:484//RG|NOM//appos//15 )//PAD//punct//17 om//PP//case//20 dröjsmålsavgift//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//4
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 behandlas//VB|PRS|SFO//ROOT//1 närmare//AB|KOM//advmod//1 i//PP//case//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 10.16.5//RG|NOM//obl//1 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Anstånd//NN|NEU|SIN|IND|NOM//ROOT//0 med//PP//case//2 betalning//NN|UTR|SIN|IND|NOM//nmod//0 5//RG|NOM//nummod//4 §//NN|AN//nmod//2
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Enligt//PP//case//1 hänvisningen//NN|UTR|SIN|DEF|NOM//obl//17 till//PP//case//3 skatteförfarandelagen//NN|UTR|SIN|DEF|NOM//nmod//1 (//PAD//punct//3 2011:1244//RG|NOM//appos//3 )//PAD//punct//1 ska//VB|PRS|AKT//aux//17 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//17 av//PP//case//12 den//DT|UTR|SIN|DEF//det//11 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//8 om//PP//case//14 anstånd//NN|NEU|SIN|IND|NOM//nmod//12 med//PP//case//16 betalning//NN|UTR|SIN|IND|NOM//nmod//14 tillämpas//VB|INF|SFO//ROOT//17 på//PP//case//19 skatt//NN|UTR|SIN|IND|NOM//obl//17 och//KN//cc//21 avgifter//NN|UTR|PLU|IND|NOM//conj//19 som//HP|-|-|-//nsubj:pass//24 har//VB|PRS|AKT//aux//24 beslutats//VB|SUP|SFO//acl:relcl//21 med//PP//case//26 stöd//NN|NEU|SIN|IND|NOM//obl//24 av//PP//case//28 vägskattelagen//NN|UTR|SIN|DEF|NOM//nmod//26 .//MAD//punct//17
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Vid//PP//case//31 tillämpning//NN|UTR|SIN|IND|NOM//obl//17 av//PP//case//34 skatteförfarandelagens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//31 ska//VB|PRS|AKT//acl//31 med//PP//case//37 skattetillägg//NN|NEU|SIN|IND|NOM//obl//35 i//PP//advmod//40 stället//NN|NEU|SIN|DEF|NOM//fixed//38 avses//VB|PRS|SFO//advcl//17 tilläggsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//40 och//KN//cc//44 med//PP//case//44 kontrollavgift//NN|UTR|SIN|IND|NOM//conj//41 ska//VB|PRS|AKT//aux//48 i//PP//advmod//48 stället//NN|NEU|SIN|DEF|NOM//fixed//46 avses//VB|PRS|SFO//conj//17 sanktionsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//48 .//MAD//punct//48
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Beslut//NN|NEU|SIN|IND|NOM//parataxis//48 om//PP//case//53 anstånd//NN|NEU|SIN|IND|NOM//nmod//51 fattas//VB|PRS|SFO//conj//48 av//PP//case//56 Skatteverket//PM|NOM//obl:agent//54 .//MAD//punct//17
14.1 Förslaget till vägskattelag / 10 kap. Betalning;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//14 om//PP//mark//9 på//PP//case//6 vilket//HD|NEU|SIN|IND//det//6 belopp//NN|NEU|SIN|IND|NOM//obl//9 dröjsmålsavgift//NN|UTR|SIN|IND|NOM//nsubj:pass//9 ska//VB|PRS|AKT//aux//9 tas//VB|INF|SFO//acl//2 ut//PL//compound:prt//9 om//PP//case//12 anstånd//NN|NEU|SIN|IND|NOM//obl//9 har//VB|PRS|AKT//aux//14 beviljats//VB|SUP|SFO//ROOT//14 enligt//PP//case//17 denna//DT|UTR|SIN|DEF//det//17 paragraf//NN|UTR|SIN|IND|NOM//obl//14 finns//VB|PRS|SFO//advcl//14 i//PP//case//21 10//RG|NOM//nummod//21 kap.//NN|AN//obl//18 4//RG|NOM//nummod//23 §//NN|AN//nmod//25 tredje//RO|NOM//amod//25 stycket//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//14
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 behandlas//VB|PRS|SFO//ROOT//1 i//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 10.14.2//RG|NOM//obl//1 .//MAD//punct//1
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Befrielse//NN|UTR|SIN|IND|NOM//ROOT//0 och//KN//cc//2 återbetalning//NN|UTR|SIN|IND|NOM//conj//0 av//PP//case//4 skatt//NN|UTR|SIN|IND|NOM//nmod//2 6//RG|NOM//nummod//6 §//NN|AN//conj//0
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 kan//VB|PRS|AKT//aux//2 finnas//VB|INF|SFO//ROOT//2 situationer//NN|UTR|PLU|IND|NOM//obj//2 där//HA//advmod//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//7 skulle//VB|PRT|AKT//aux//7 framstå//VB|INF|AKT//acl:relcl//3 som//KN//mark//10 uppenbart//AB|POS//advmod//10 oskäligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//7 att//IE//mark//12 ta//VB|INF|AKT//acl//10 ut//PL//compound:prt//12 vägskatt//NN|UTR|SIN|IND|NOM//obj//12 .//MAD//punct//2
14.1 Förslaget till vägskattelag / 10 kap. Betalning;I//PP//case//18 dessa//DT|UTR/NEU|PLU|DEF//det//18 fall//NN|NEU|PLU|IND|NOM//obl//21 ska//VB|PRS|AKT//aux//21 Skatteverket//PM|NOM//nsubj//21 besluta//VB|INF|AKT//conj//2 att//SN//mark//26 skatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 inte//AB//advmod//26 ska//VB|PRS|AKT//aux//26 tas//VB|INF|SFO//ccomp//21 ut//PL//compound:prt//26 eller//KN//cc//30 att//SN//mark//30 betald//PC|PRF|UTR|SIN|IND|NOM//amod//31 skatt//NN|UTR|SIN|IND|NOM//nsubj:pass//33 ska//VB|PRS|AKT//aux//33 återbetalas//VB|INF|SFO//parataxis//21 .//MAD//punct//33
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Möjligheten//NN|UTR|SIN|DEF|NOM//parataxis//33 att//IE//mark//37 befria//VB|INF|AKT//acl//35 bilens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 ägare//NN|UTR|SIN|IND|NOM//obj//37 från//PP//case//41 skatt//NN|UTR|SIN|IND|NOM//obl//37 ,//MID//punct//43 alternativt//AB|POS//advmod//35 att//IE//mark//45 återbetala//VB|INF|AKT//acl//43 redan//AB//advmod//47 betalat//VB|SUP|AKT//xcomp//45 belopp//NN|NEU|SIN|IND|NOM//obj//47 ,//MID//punct//52 bör//VB|PRS|AKT//aux//52 dock//AB//advmod//52 användas//VB|INF|SFO//conj//33 restriktivt//AB|POS//advmod//52 och//KN//cc//55 främst//AB|SUV//conj//53 i//PP//case//57 situationer//NN|UTR|PLU|IND|NOM//obl//52 då//HA//advmod//52 fel//NN|NEU|PLU|IND|NOM//fixed//58 har//VB|PRS|AKT//conj//33 begåtts//VB|SUP|SFO//obj//60 från//PP//case//64 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//64 sida//NN|UTR|SIN|IND|NOM//nmod//61 eller//KN//cc//69 då//HA//advmod//69 omständigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//69 har//VB|PRS|AKT//aux//69 inträffat//VB|SUP|AKT//conj//33 som//KN//mark//76 den//DT|UTR|SIN|DEF//det//72 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//76 inte//AB//advmod//76 har//VB|PRS|AKT//aux//76 kunnat//VB|SUP|AKT//aux//76 råda//VB|INF|AKT//advcl//69 över//PP//compound:prt//76 .//MAD//punct//2
14.1 Förslaget till vägskattelag / 10 kap. Betalning;Som//KN//case//1 exempel//NN|NEU|SIN|IND|NOM//obl//16 på//PP//case//3 fall//NN|NEU|PLU|IND|NOM//nmod//1 där//HA//advmod//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//7 skulle//VB|PRT|AKT//aux//7 framstå//VB|INF|AKT//acl:relcl//1 som//KN//mark//10 uppenbart//AB|POS//advmod//10 oskäligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//7 att//IE//mark//12 ta//VB|INF|AKT//acl//10 ut//PL//compound:prt//12 skatten//NN|UTR|SIN|DEF|NOM//obj//12 kan//VB|PRS|AKT//aux//16 nämnas//VB|INF|SFO//ROOT//16 att//SN//mark//58 ett//DT|NEU|SIN|IND//det//19 fel//NN|NEU|SIN|IND|NOM//nsubj//23 i//PP//case//22 något//DT|NEU|SIN|IND//det//22 hänseende//NN|NEU|SIN|IND|NOM//nmod//19 har//VB|PRS|AKT//aux//58 begåtts//VB|SUP|SFO//obj//23 från//PP//case//30 Transportstyrelsens//PM|GEN//nmod:poss//29 eller//KN//cc//28 annan//JJ|POS|UTR|SIN|IND|NOM//conj//26 myndighets//NN|UTR|SIN|IND|GEN//nmod:poss//30 sida//NN|UTR|SIN|IND|NOM//nmod//24 i//PP//case//34 fråga//NN|UTR|SIN|IND|NOM//fixed//31 om//PP//fixed//31 hanteringen//NN|UTR|SIN|DEF|NOM//nmod//30 av//PP//case//36 systemet//NN|NEU|SIN|DEF|NOM//nmod//34 ,//MID//punct//24 t.ex.//AB|AN//advmod//40 vid//PP//case//40 informationen//NN|UTR|SIN|DEF|NOM//obl//23 till//PP//case//42 trafikanterna//NN|UTR|PLU|DEF|NOM//nmod//40 .//MAD//punct//23
